회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,자기자본증가율,매출액증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본영업이익율,매출액영업이익률,총자본순이익률,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,순운전자본회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,종업원1인당부가가치,R & D 투자효율,경상개발비율,매출원가감소율여부,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부,기업수명주기,통계청 한국표준산업분류 10차(세세분류),회생기업1,회생기업2
(주)알에프세미,96610,201612,4.06,0.79,-3.39,4.35,0.46,12.11,16.45,1.63,1.94,2.93,4.09,1.16,0.71,2.53,6.59,1.62,21.41,1.19,1.79,1.58,10.43,142.09,70.55,33.61,66.83,26.44,26.71,15.03,40.47,59.94,22.87,46.07,331.51,54.09,40.06,50.35,169.98,13.65,93476.48,117719.83,218.27,62.37101027,26.71,37.52,58302.23,0.26,0,0,1,0,0,0,0,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)알에프세미,96610,201712,0.3,3.87,2.38,3.29,-3.75,-3.11,12.78,-2.21,-2.59,0.24,0.35,-1.5,0.68,2.5,5.6,1.58,27.56,1.17,1.6,1.47,9.75,142.3,67.72,25.42,80.03,31.92,9.19,6.15,12.8,55.54,21.8,45.81,645.96,57.95,44.46,52.41,176.3,13.62,94113.68,123474.53,227.83,60.64964508,25.05,37.73,57079.61,0.24,0,0,0,0,0,0,1,1,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)알에프세미,96610,201812,0.52,12.12,6.86,22.49,1.36,-16.58,16.51,0.42,0.42,0.64,1.22,0.22,0.52,1.62,5.34,1.26,42.25,0.99,1.1,1.09,5.45,156.79,64.78,15.57,99.15,35.03,2.88,2.91,4.1,50.21,20.68,50.04,823.06,63.56,49.79,58.69,162.03,18.13,100110.49,120756.16,247.03,60.11830364,24.36,49.31,60184.73,0.65,0,0,1,0,0,0,1,2,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)알에프세미,96610,201912,-0.47,-2.33,-11.65,3.04,-5.42,-18.17,19.35,-6.49,-5.37,-0.76,-1.85,-2.65,0.41,0.95,6.24,1.06,59.57,0.83,0.81,0.8,6.37,132.62,30.81,11.21,105.66,34.75,1.14,1.42,1.69,48.62,12.27,52.79,843.67,81.86,51.38,76.77,312.07,12.99,99030.75,136193.23,273.46,63.48463017,22.99,55.54,62869.31,1.21,0,0,0,0,0,0,0,5,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)에스엘바이오닉스,214310,201512,25.56,-91.7,-94.57,-86.11,-90.47,-90.01,20.41,8.96,2.64,2.1,11.68,1.61,0.18,2.16,1.83,0.29,2.78,0.29,0.46,0.57,7.9,247.76,218.36,33.41,43.97,15.76,301.62,78.3,584.41,69.46,44,49.92,225.18,29.01,30.54,11.86,19.89,29.77,100518.22,133965.11,253.44,101.248903,40.16,34.13,101773.59,2.59,0.025875255,0,0,0,0,0,0,2,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)에스엘바이오닉스,214310,201612,-12.56,45.52,-8.94,39.67,-8.49,3.64,22.85,-20.2,-37.04,-13.95,-14.05,-20.07,0.99,14.08,4.29,3.07,12.54,1.83,2.17,2.04,-234.7,98.53,88.02,23.52,128.93,1.15,3.16,2.13,154.97,43.68,42.8,47.91,317.15,111.32,56.32,10.67,-716.06,-0.71,65041.04,105948.26,258.43,21.02350195,5.29,6.31,13673.91,4.17,0.041708469,0,0,1,1,0,1,1,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)에스엘바이오닉스,214310,201712,-0.02,-20.32,-15.94,-31.36,-46.62,-19.06,21.99,-30.23,-61.19,-0.14,-0.19,-22.82,0.75,11.36,3.73,2.83,16.39,2.02,1.2,1.68,-5.96,59.1,51.55,14.25,241.71,6.73,9.23,7.67,96.99,29.26,36,41.27,549.42,238.61,70.74,12.78,-18.47,-28.56,50727.23,107696.19,189.34,33.14860405,8.88,10.44,16815.37,4.85,0.048464262,0,0,1,0,0,0,2,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)에스엘바이오닉스,214310,201812,-1.5,14.27,15.26,34.94,89.63,-33.1,14.79,-53.76,-72.23,-8.94,-16.82,-28.57,0.53,11.15,3.8,1.92,35.18,1.34,0.88,1.17,-56.87,96.53,90.59,39.86,105.91,0.23,15.59,16.09,3446.95,48.56,45.74,48.74,1043.72,103.97,51.44,6.16,-171.26,-1.75,69543.93,116986.04,261.03,21.03525742,5.6,11.25,14628.74,6.19,0.061858853,0,0,0,0,0,0,1,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)에스엘바이오닉스,214310,201912,-1.32,-34.98,-70.54,-68.36,-16.36,-24.83,13.98,-97.1,-81.56,-7.76,-17.1,-44.08,0.45,11.97,4.09,2.09,25.54,0.84,0.99,1.17,-9.68,66.58,56.29,14.99,60.07,10.73,5.27,3.43,18.42,62.47,20.06,23.72,310.22,57.03,37.53,15.45,-30.78,-11.91,30225.54,20983.82,263.65,-183.1773745,-21,-36.45,-55366.35,10.2,0.089473585,0,0,0,0,0,0,2,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)윈팩,97800,201312,-6.05,-46.09,205.93,-86.55,-64.49,-43.47,-7.78,-19.69,-11.69,0,0,-7.65,0.39,15.89,6.89,1.03,29.89,0.59,1.12,1,-3.52,29.36,24.48,15.86,104.36,0,35.13,32.35,0,48.93,10.91,13.09,196.34,91.1,51.07,16.64,-6.92,-31.49,191107.03,317841.93,257.02,0,0,0,0,0.4,0,0,1,0,0,0,0,2,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)윈팩,97800,201412,0.05,0.02,1.89,12.39,-11.38,-0.32,6.33,-10.1,-12.1,0,0,-5.58,0.55,21.38,9.13,0.68,20.85,1.2,1.03,3.98,-3.28,30.37,24.86,7.56,130.64,0,13.66,14,0,43.36,12.04,14.71,180.7,111.72,56.64,18.12,-7.9,-33.73,215332.45,356891.93,261.51,0,0,0,0,0.01,0,0,0,0,0,0,0,2,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)윈팩,97800,201512,-3.23,-14.58,-13.08,-19.04,-18.94,-13.86,-5.93,-18.66,-22.63,0,0,-9.58,0.51,21.67,7.73,0.62,17.6,1.21,0.89,3.58,-2.81,26.04,21.69,12.62,143.03,0,16.52,17.45,0,41.15,11.61,13.94,190.61,130.12,58.85,16.7,-5.88,-39.6,238751.62,397627.82,285.8,0,0,0,0,0.01,0,0,0,0,0,0,0,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)윈팩,97800,201612,-4.63,-8.95,-16.93,-15.37,-24.54,-19.82,-18.87,-37.21,-46.07,0,0,-17.41,0.47,15.57,11.19,0.58,14.31,1.24,0.75,3.47,-1.89,20.01,12.38,0.93,193.24,0,6.92,9.29,0,34.1,8.02,12.96,74.82,189.93,65.9,38.11,-9.53,-51.81,203564.87,401723.34,270.14,0,0,0,0,0.01,0,0,0,0,0,0,0,1,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)윈팩,97800,201712,-1.86,0.54,-19.69,128.86,37.63,35.73,-1.91,-15.13,-24.87,0,0,-10.05,0.66,12.3,13.84,0.96,12.89,1.64,1.11,3.13,-5.84,56.51,44.88,29.34,114.21,0,3.04,2.44,0,46.68,23.42,29.5,95.29,111.81,53.32,20.59,-26.75,-22.7,141381.56,321342.94,236.4,0,0,0,0,0.05,0,0,0,0,0,0,0,4,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)윈팩,97800,201812,1.87,5.5,31.18,-44.65,11.93,43.18,8.61,2.18,4.19,0,0,2.02,0.92,16.63,12.74,1.34,15.93,1.92,1.78,4.14,-5.19,30.89,22.64,4.97,101.91,0,16.66,9.35,0,49.53,11.34,15.47,127.64,101.16,50.47,26.69,-11.93,-34.63,122974.74,230070.14,182.22,0,0,0,0,0.5,0,0,0,0,1,0,0,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)윈팩,97800,201912,3.38,56.48,56.86,77.4,26.54,45.05,12.46,9.49,22.07,0,0,9.65,1.02,19.83,13.68,1.33,14.26,2.33,1.81,6.08,-10.52,52.54,38.41,16.6,149.7,0,22.06,15.86,0,40.05,12.82,17.54,67.08,83.38,59.95,26.9,-29.77,-15.85,173154.31,250524.64,234.02,0,0,0,0,0.39,0,0,0,0,0,0,0,2,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,1
(주)클라우드에어,36170,201112,6.13,10.28,-3.89,33.24,19.39,2.26,28.74,28.56,13.18,0,0,9.72,0.34,3.39,5.01,1.1,44.08,0.46,1.3,0.57,1.53,290.83,261.87,2.78,30.62,0,41.06,29.66,0,76.56,58.17,64.6,1031.83,29.02,23.44,9.96,15.18,42.39,280565.95,54094.02,981.55,0,0,0,0,0,0,0,0,0,0,0,0,2,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)클라우드에어,36170,201212,0.92,54.22,110.19,25.3,21.49,213.6,10.6,10.17,13.32,1.84,1.94,8.88,0.8,5.65,7.38,2.26,12.56,1.2,2.4,1.4,9.04,138.79,95.55,5.56,67.84,18.22,12.27,7.38,26.69,59.58,36.67,53.27,123.32,64.42,40.42,31.15,111.47,14.89,182914.91,227932.54,486.36,44.00118403,16.55,24.58,80484.73,0.27,0,0,0,0,1,0,0,2,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)클라우드에어,36170,201312,2.04,-4.56,-4.22,-0.73,-6.08,15.16,11.74,-0.3,-0.4,2.74,3.46,-0.24,0.79,4.07,5.75,2.02,7.17,1.34,1.94,1.46,10.22,140.26,95.19,12.59,70.57,25.88,10.29,5.24,16.45,58.63,37.6,55.4,122.94,67.38,41.37,32.13,111.94,15.9,203882.11,252136.58,518.35,31.56709928,12.42,15.29,64359.67,0,0,0,0,0,0,0,0,4,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",1,
(주)클라우드에어,36170,201412,-1.41,3.42,-5.8,6.41,6.17,-2.38,5.37,0.39,0.51,-1.58,-2.03,0.3,0.78,4.81,5.76,2.07,7.23,1.31,1.92,1.39,7.86,151.98,117.37,14.54,66.14,22.22,13.16,6.83,23.58,60.19,44.03,57.01,124.76,62.32,39.81,22.77,66.58,19.5,207103.25,273860.16,577.78,35.31707679,12.66,16.51,73142.81,0,0,0,0,0,0,0,0,2,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)클라우드에어,36170,201512,1.91,-21.42,-52.3,-4.73,7.88,-72.19,17.2,-79.53,-27.11,1.64,6.86,-18.99,0.24,2.39,2.25,0.81,3.95,0.34,0.8,0.38,1.02,438.69,424.22,263.73,21.03,13.19,23.23,14.87,30.6,82.63,66.83,69.12,1272.5,19.07,17.37,3.3,4.27,53.36,253279.82,173993.8,1166.56,26.89612729,5.84,21.52,68122.46,0,0,0,0,0,0,0,0,4,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)클라우드에어,36170,201612,3.84,-8.75,-5.74,-16.05,1.83,-14.14,29.11,3.41,0.95,1.51,6.21,0.83,0.24,7.94,3.77,1.1,41.54,0.28,1.9,0.37,0.89,1062.63,1028.24,621.56,8.45,4.34,45.64,13.93,82,92.21,61.53,63.59,882.29,6.49,7.79,3.24,3.57,57.6,228692.28,169511.22,1017.48,0,8.11,31.75,82492.21,0,0,0,0,0,0,0,0,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,1
(주)클라우드에어,36170,201712,4.83,37.52,-6.41,57.98,8.04,-6.07,29.12,-5.16,-1.29,1.8,8.92,-1.04,0.2,7.84,4.72,1.1,42.04,0.25,1.05,0.29,0.75,276.09,269.82,196.55,38.04,0,14.58,23.03,0,72.44,71.39,73.05,896.34,36.52,27.56,2.27,3.56,46.59,207779.14,153541.63,1359.24,17.18768693,2.63,15.07,35712.43,0,0,0,0,0,0,0,0,2,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,1
(주)클라우드에어,36170,201812,0.19,17.13,-4.02,22.22,9.94,-13.14,20.74,-16.22,-3.23,0.69,4.98,-2.26,0.14,7.43,4.98,1.01,37.89,0.2,0.47,0.19,0.57,247.26,242.9,165.22,47.07,0,7.04,17.42,0,67.99,74.88,76.22,622.85,45.34,32.01,1.77,2.96,45.39,263567.21,203404.04,2102.79,0,3.21,24.84,67560.57,0,0,0,0,0,0,0,1,2,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
(주)클라우드에어,36170,201912,1,-8.26,-3.84,-36.09,16.54,-6.41,21.28,-102.11,-16.79,-0.01,-0.07,-12.89,0.13,6.97,5.46,0.98,34.86,0.16,0.54,0.19,0.62,507.3,492.85,163.88,15.78,0,12.31,12.72,0,86.37,51.58,53.09,613.37,12.12,13.63,2.85,3.55,42.63,258333.38,211015.85,1966.25,0,-3.14,-23.8,-61748.46,0,0,0,0,0,0,0,1,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
광전자(주),17900,201112,0.2,-22.66,0.34,-32.85,-18.77,15.28,9.37,-11.29,-17.35,-9.95,-10.25,-10.96,0.97,4.82,6.3,2.21,11.76,1.54,2.64,2.34,18.96,144.34,74.37,17.14,54,19.29,32.11,10.12,58.36,64.94,19.7,38.23,257.17,40.79,35.06,48.47,157.79,11.74,128154.02,201409.35,254.53,26.08304284,13.13,11.8,33426.47,2.81,0.028113693,0,0,0,0,0,0,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
광전자(주),17900,201212,-3.78,-19.34,-28.14,-11.67,-7.97,-18.29,6.86,-4.22,-6.15,-1.87,-1.86,-4.25,1.01,5.89,5.28,2.1,11.63,1.46,3.25,2.53,9.74,223.73,155.79,9.89,34.96,4.16,43.38,9.96,269.81,74.1,29.15,41.87,176.39,25.26,25.9,30.37,54.91,23.16,157877.75,297774.37,354.44,49.1539326,21.89,19.42,77603.12,1.87,0.034738443,0,1,0,0,0,0,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
광전자(주),17900,201312,-17.15,-4.64,-39.75,18.3,-0.14,-3.42,7.75,-1.56,-2.29,-2.62,-2.35,-1.74,1.12,8.85,4.6,3.03,7.93,1.47,4.61,2.38,7.2,256.79,204.95,36.76,28.87,0,56.88,11.16,0,77.6,41.46,51.94,147.47,26.07,22.4,20.19,33.06,31.71,991773.1,1763863.69,3498.3,46.36701506,13.15,11.51,459855.58,0.72,0.012059448,0,0,0,0,0,0,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
광전자(주),17900,201412,-2101.24,3.3,25.21,14.99,6.05,-23.42,2.09,-4.53,-4.95,-3.62,-4.2,-3.89,0.86,8.1,4.14,2.74,6.23,1.09,4.03,1.57,3.95,387.33,318.25,10.06,25.53,0.01,42.65,10.24,63641.79,79.67,47.51,57.82,139.02,18.74,20.33,17.83,24.04,42.9,85387.36,123745.54,251.13,13.38824413,4.55,5.38,11431.87,0.13,0.00153711,0,0,0,1,0,1,2,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
광전자(주),17900,201512,-1187.88,-13.65,-10.03,-16.29,-8.32,-12.47,5.43,-2.5,-2.42,-4.44,-5.58,-1.99,0.8,7.67,5.29,2.27,8.59,0.97,4.4,1.4,3.69,585.23,488.96,54.44,18.24,0.1,53.08,9.54,8392.84,84.58,46.84,56.06,185.77,11.33,15.42,16.45,19.84,46.48,83520.32,136252.32,238.37,60.42971316,21.17,24.67,50471.09,1.59,0.031801902,0,0,0,0,0,0,4,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
광전자(주),17900,201612,-269.91,0.84,-13.06,10.48,0.05,-17.12,9.9,1.18,0.99,-0.6,-0.85,0.84,0.71,7.23,5.62,2.13,11.23,0.84,4.5,1.21,2.75,607.88,524.45,52.6,19.17,0.1,36.39,8.3,5867.87,83.91,52.99,61.42,185.98,12.04,16.09,13.72,16.43,51.31,85235.01,159375.31,279.13,73.93376294,22.58,32,63017.45,1.44,0.030676082,0,0,0,0,0,0,2,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
광전자(주),17900,201712,784.21,-1.67,-1.02,-2.1,1.4,3.78,15.61,1.65,1.43,3.45,4.67,1.22,0.74,6.55,5.36,2.38,11.78,0.87,4.99,1.2,2.85,693.37,573.18,45.36,15.56,0.09,26.59,4.81,3980.34,86.53,50.55,61.15,214.32,10.19,13.47,17.33,20.26,52.33,79074.87,154626.53,263.82,73.25549531,21.96,29.49,57926.69,1.7,0.032797271,0,0,0,0,0,0,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
광전자(주),17900,201812,264.67,10.03,8.76,-10.19,8.85,-0.26,13.3,3.58,2.94,1.01,1.43,2.53,0.71,5.62,5.48,2.29,12.77,0.82,5.07,1.28,3.29,562.91,436.76,46.89,16.81,0.18,22.86,4.87,1841.17,85.61,38.73,49.91,208.53,10.36,14.39,22.41,27.25,41.05,86702.99,15605.84,291.57,75.60126219,22.48,33.31,65548.55,2.09,0.035973685,0,0,0,0,0,1,2,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,1
광전자(주),17900,201912,-19.13,-0.7,-4.03,-2.55,-0.88,-6.07,11.59,2.02,1.51,-0.56,-0.87,1.29,0.64,5.04,5.38,2.11,12.42,0.74,4.4,1.29,3.17,563.21,435.13,86.32,17.02,0.07,29.85,6.8,5946.18,85.45,37.84,48.98,222.75,10.18,14.55,22.74,27.65,40.29,87295.08,176907.85,297.8,76.61667171,22.46,35.18,66882.59,2.15,0.03901245,0,0,0,0,0,0,4,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
서울반도체(주),46890,201112,4.65,5.45,25.92,-6.97,0.01,-10.67,15.06,2.26,2.79,3.57,4.06,1.98,0.88,6.97,4.16,3.96,18,1.24,3.04,1.53,5.06,268.44,223.69,9.74,44.36,21.06,2.46,0.88,3.59,69.27,44.92,53.9,452.75,28.99,30.73,16.67,26.57,33.82,140677.44,109261.23,607.75,56.87671349,13.17,15.38,80012.71,2.57,0,0,0,0,0,0,0,1,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
서울반도체(주),46890,201212,2.42,-1.51,-7.41,6.39,-0.49,14.52,16.9,0.81,1.15,2.06,2.09,0.8,0.99,9.58,4.18,4.22,16.18,1.42,3.25,1.76,6.2,222.83,191.64,22.38,42.89,16.58,9.59,2.89,17.36,69.98,50.08,58.23,266.05,37.34,30.02,14,25.39,32.1,145522.14,127175.51,649.54,60.2137285,13.49,13.55,87624.31,5.15,0,0,1,0,0,0,0,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
서울반도체(주),46890,201312,7.65,28.53,137.48,5.09,2.57,20.2,27.66,4.12,6.96,9.79,9.35,4.32,1.05,8.97,4.16,3.13,10.98,1.69,2.76,2,12.68,144.61,118.28,4.22,79.05,20.77,19.25,9.13,40.92,55.85,38.94,47.61,189.51,58.95,44.15,18.21,59.03,14.69,384504.34,480336.55,967.43,62.90200352,25,26.86,241860.93,5.07,0.013091181,0,1,0,0,0,1,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
서울반도체(주),46890,201412,0.28,6.46,20.63,-4.53,-1.53,-8.99,20.19,0.07,0.11,0.22,0.27,0.06,0.82,6.7,3.56,1.83,8.85,1.53,1.77,1.82,45.92,108.84,81.24,5.46,93.59,29.49,13.84,8.4,22.68,51.66,31.87,42.69,220.43,75.94,48.34,25.36,312.32,3.47,496984.22,675463.08,1195.84,44.09440145,18.33,23.03,219142.22,6.63,0,0,0,0,0,0,1,2,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
서울반도체(주),46890,201512,7.81,-3.75,-2.16,-0.71,2.51,7.66,23.56,2.65,4.34,3.94,4.51,2.31,0.87,6.59,3.74,1.83,7.69,1.64,1.87,2.01,21.39,123.3,96.93,10.17,81.77,20.51,30.2,15.26,66.23,55.02,34.62,44.04,140.2,64.92,44.98,21.39,113.19,8.32,518660.7,788084.74,1145.21,55.17199296,24.99,28.07,286155.44,5.81,0,0,1,0,0,0,0,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",1,
서울반도체(주),46890,201612,11.83,-4,-12.36,0.68,4.31,-5.67,24.5,3.94,5.88,5.17,6.03,3.37,0.86,6.68,3.16,1.86,5.7,1.49,2.01,1.9,17.75,127.13,99.75,8.18,67.28,16.08,41.38,19.03,103.52,59.78,36.24,46.18,159.31,60.77,40.22,21.54,100.93,9.86,572833.77,978927.54,1353.08,63.51557244,26.89,30.74,363838.65,5.81,0,0,0,0,0,0,0,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,1
서울반도체(주),46890,201712,22.6,12.54,12.58,14.25,3.68,16.41,25.61,4.18,6.99,8.48,8.85,4,0.96,6.72,3.29,2.18,6,1.67,2.24,2.06,15.86,132.15,100.58,10.83,81.58,14.23,23.75,11.8,75.02,55.07,35.69,46.89,149.44,64.42,44.93,23.89,98.19,11.41,420782.9,734509.53,1119.84,68.56701292,25.76,28.48,288518.27,5.13,0,0,0,0,1,0,1,2,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,1
서울반도체(주),46890,201812,15.62,5.41,6.7,4.54,7.3,7.54,27.07,5.24,8.94,7.53,7.95,4.97,0.95,5.95,3.15,2.14,6.19,1.7,2.13,2.03,12.65,145.76,108.16,5.25,78.39,18.12,23.82,11.34,57.76,56.06,34.5,46.5,185.55,56.91,43.94,25.8,82.17,14.6,498588.32,864749.41,1229.81,57.93225222,23.49,25.45,288843.44,5.21,0,0,0,0,0,0,0,2,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,1
서울반도체(주),46890,201912,6.62,2.19,4.03,2.91,2.82,-5.38,22.45,3.17,4.87,3.79,4.38,2.74,0.86,5.66,2.85,1.92,5.47,1.54,1.97,1.85,15.45,130.94,98.3,9.4,77.3,16.03,23.69,12.08,64.41,56.4,35.15,46.82,142.76,63.4,43.6,24.93,105.51,11.06,632221.12,1087325.56,1482.22,47.6393661,20.32,23.78,301186.13,5.81,0,0,0,0,0,0,0,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,1
시그네틱스(주),33170,201112,5.91,3.35,6.91,-34.5,13.05,15.84,9.92,5.5,10.83,0,0,6.17,1.12,17.86,12.49,1.63,12.84,1.97,2.61,5.58,-16.08,53.28,34.68,6.8,68.01,0,48.94,17.95,0,59.52,10.19,15.66,75.08,49.38,40.48,34.91,-39.81,-13.73,1139157.99,0,1628.2,0,0,0,0,0,0.00239797,0,0,0,0,0,0,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
시그네틱스(주),33170,201212,5.91,14.12,4.26,4.44,26.2,11.95,8.33,5.12,9.4,0,0,5.91,1.15,20.77,14.24,1.73,11.85,1.84,3.11,7.72,-15.84,51.18,34.15,3.85,51.93,0,47.83,15.1,0,65.82,9.56,14.33,78.16,42.54,34.18,33.28,-34.9,-13.67,928443.72,1229135.8,1452.55,0,0,0,0,0,0.003314765,0,0,0,1,0,0,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
시그네틱스(주),33170,201312,5.91,-12.48,-5.32,-14.16,-3.45,-11.51,6.38,3.29,4.87,0,0,3.36,1.02,20.07,13.47,1.54,11.07,1.48,3.3,7.2,-27.66,63.97,42.29,10.12,37.71,0,63.86,15.97,0,72.62,9.29,14.06,67.61,30.26,27.38,33.9,-60.2,-7.92,844732.84,1116071.81,1221.61,0,0,0,0,0,0.004671699,0,0,0,0,0,0,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
시그네틱스(주),33170,201412,-36.2,-5.79,-15.52,59.12,-3.84,-14.41,1.49,-1.94,-2.55,0,0,-1.87,0.97,16.94,11.77,1.47,11.06,1.32,3.62,5.15,-878.39,99.06,71.89,2.71,34.91,0,50.38,13.11,0,74.12,17.23,23.74,79.51,32.34,25.88,27.42,-2874.75,-0.23,925536.15,1437027.7,1493.18,0,0,0,0,0,0.002978593,0,0,0,0,0,0,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
시그네틱스(주),33170,201512,5.91,-5.33,1.36,-18.66,-3.81,-10.91,4.84,-1.77,-2.17,1.55,1.7,-1.62,0.91,13.36,10.81,1.42,11.88,1.22,3.6,4.12,120.8,108.22,73.97,1.09,32.78,8.95,45.54,12.01,125.68,75.31,13.95,20.4,101.33,25.04,24.69,31.65,416.68,1.55,861796.01,1442099.6,1321.59,29.72825603,19.39,20.71,256196.92,0,0.00455749,0,0,0,0,0,0,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",1,
시그네틱스(주),33170,201612,-9.29,9.53,0.12,50.43,-3.02,3.15,0.4,-2.72,-3.55,-2.37,-2.57,-2.51,0.92,10.09,8.23,1.45,9.65,1.3,3.16,3.78,-71.34,91.9,54.17,5.14,49.96,12.06,21.97,8.3,60.67,66.68,16.52,28.02,111.65,45.73,33.32,41.06,-465.51,-2.47,984293.98,1553503.65,1675.56,24.07879158,14.14,16.04,237006.1,0,0.005058295,0,0,0,0,0,0,2,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
시그네틱스(주),33170,201712,3.63,-4.54,0.94,-21.44,2.77,23.16,3.99,0.61,0.98,1.15,1.04,0.68,1.11,10.3,8.46,1.78,9.81,1.61,3.6,4.34,-172.48,94.59,57.02,10.31,39.29,8.28,34.75,8.62,118.39,71.79,13.9,23.06,103.07,33.96,28.21,39.71,-694.41,-1.32,973689.76,1590428.07,1546.53,29.74386622,18.73,16.46,289612.98,0,0,0,0,0,0,0,1,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
시그네틱스(주),33170,201812,-8.8,-14.19,-9.5,-3.93,-12.12,-5.8,0.65,-2.49,-3.96,-3.31,-2.87,-2.87,1.15,12.01,10.52,1.75,11.38,1.59,4.21,4.74,30.41,146.63,89.93,19.33,36.02,7.91,56.42,11.97,188.92,73.52,15.83,25.82,96.64,23.95,26.48,38.67,121.6,8.21,828241.85,1421503.54,1237.03,23.46284164,15.71,12.58,194329.07,0,0,0,0,0,0,0,0,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
시그네틱스(주),33170,201912,-36.2,-8.74,-21.57,-9.8,-7.38,-12.57,-3.13,-10.49,-16.17,-10.25,-8.98,-11.98,1.14,13.13,9.94,1.81,11.8,1.54,4.4,4.45,22.81,169.78,117.57,28.24,34.01,7.16,33.77,7.16,119.65,74.62,17.67,25.52,120.82,20.14,25.38,30.75,74.83,10.49,745682.32,1606107.68,1287.88,9.41608541,5.45,4.56,70214.08,0,0,0,0,0,0,0,0,3,"    다이오드, 트랜지스터 및 유사 반도체소자 제조업",0,
