회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,자기자본증가율,매출액증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본영업이익율,매출액영업이익률,총자본순이익률,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,순운전자본회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,종업원1인당부가가치,R & D 투자효율,매출원가감소율여부,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부,기업수명주기,통계청 한국표준산업분류 10차(세세분류),회생기업1,회생기업2
(주)트루윈,105550,201712,-1.56,-22.2,-8.06,-13.17,-17.53,6.5,11.43,-18.65,-34.4,0,0,-9.56,0.51,9.29,3.21,0.97,6.63,1.84,0.71,1.47,-7.4,70.13,60.52,8.05,248.22,0,-8.54,-10.39,0,28.72,32.08,37.17,327.37,184.57,71.28,13.7,-32.16,-15.83,190639,103179.5,337.39,0,0,0,0,5.43,0,0,0,0,0,0,4,      그 외 기타 전자부품 제조업,0,0
(주)트루윈,105550,201812,1.46,-13.24,-9.03,-42.31,26.99,-4.92,19.93,-3.57,-6.1,0,0,-2.13,0.6,8.64,4.76,1.01,20.19,1.71,0.92,1.9,-6.51,55.62,42.02,4.29,137.92,0,10.91,9.85,0,42.03,18.67,24.71,473.98,105.72,57.97,24.44,-30.63,-19.72,184628.63,103611.24,310.05,0,0,0,0,4.97,0,0,0,0,0,0,4,      그 외 기타 전자부품 제조업,0,0
(주)픽셀플러스,87600,201512,-155.29,264.92,-75.77,486.43,582.11,386.03,27.08,10.72,16.82,11.77,8.73,14.41,1.32,5.97,66.91,24.83,33.51,1.55,9.25,1.6,1.97,1915.58,1652.66,238.54,5.04,0,8.29,0.47,0,95.2,77.94,90.33,20.86,4.95,4.8,13.73,14.48,85.62,14301.84,12205.82,1008.22,0,17.6,20.89,177471.52,11.11,0,1,0,0,0,1,2,      그 외 기타 전자부품 제조업,0,0
(주)픽셀플러스,87600,201612,-155.29,-12.85,-25.34,-20.91,-14.99,-30.85,18.34,-9.25,-6.13,0,0,-5.77,0.62,4.42,54.9,50.39,14.05,0.66,10.58,0.72,1.79,1156.38,1008.13,288.37,7.69,0,44.68,4.77,0,92.86,71.41,81.91,7.83,7.63,7.14,12.82,14.03,74.83,9511.36,10926.25,837.39,0,0,0,0,18.11,0,1,0,0,0,0,4,      그 외 기타 전자부품 제조업,0,0
(주)픽셀플러스,87600,201712,-155.29,-8.94,-8.09,-17.35,-5.3,-25.3,16.64,-4.04,-2.23,0,0,-2.11,0.52,4.53,52.98,45.89,13.45,0.55,9.75,0.67,1.54,2319.58,2048.05,427.67,3.54,0,-66.59,-4.15,0,96.58,65.65,74.35,23.71,3.32,3.42,11.71,12.23,71.15,8877.78,11741.11,774.32,0,0,0,0,23.6,0,0,0,0,0,0,5,      그 외 기타 전자부품 제조업,0,0
(주)픽셀플러스,87600,201812,-155.29,-10.05,741.08,-15.85,-11.66,-31.01,25.19,-25.11,-10.46,0,0,-10.02,0.4,2.94,29.5,7.02,18.11,0.42,9.4,0.55,1.3,1515.54,1258.91,215.87,5.44,0,-140.46,-17.19,0,94.84,57.77,69.55,56.36,4.84,5.16,16.93,18.13,64.96,7063.31,11650.79,691.17,0,0,0,0,31.92,0,0,0,0,0,0,5,      그 외 기타 전자부품 제조업,0,0
(주)픽셀플러스,87600,201912,-155.29,-7.22,5.89,-17.3,-8.74,-6.61,26.68,-17.38,-7.54,0,0,-7.09,0.41,3.12,24.64,3.56,16.13,0.43,6.91,0.62,1.5,1110.2,980.2,125,7.19,0,-82.15,-13,0,93.29,54.74,62,40.91,5.99,6.71,11.71,12.87,56.41,10031.85,13488.87,744.29,0,0,0,0,33.02,0,0,0,0,0,0,4,      그 외 기타 전자부품 제조업,0,0
대주전자재료(주),78600,201212,2.76,3.71,30.04,-21.89,16.87,-28.47,22.67,4.24,10.42,7.46,8.09,3.91,0.92,3.9,5.94,1.91,21.31,2.46,1.48,2.23,-20.11,79.82,42.58,12.94,151.87,42.23,13.02,8.67,18.6,39.7,19,35.62,332.46,112.41,60.3,46.66,-184.53,-9.01,241500.84,91571.41,652.33,27.25223764,10.09,11.14,65814.38,5.38,0,0,0,0,0,1,2,      그 외 기타 전자부품 제조업,0,0
대주전자재료(주),78600,201312,0.78,0.85,-1.76,5.04,4.85,-24.28,20.17,-1.23,-2.07,1.18,1.73,-0.84,0.68,3.97,5.34,1.29,21.73,1.69,1.15,1.88,-21.27,85.3,60.3,23.17,142.26,46.14,20.99,18.13,26.71,41.28,26.23,37.1,394.15,105.37,58.72,29.31,-170.07,-6.39,220502.86,83252.6,626.24,32.19020404,11.33,16.67,70980.32,7.2,0,0,0,0,0,0,2,      그 외 기타 전자부품 제조업,0,0
대주전자재료(주),78600,201412,0.23,-1.67,15.28,-20.4,-12.38,-11.27,20.86,-9,-14.03,0.28,0.46,-5.48,0.61,5.08,4.87,1.07,24.08,1.56,1,1.81,-9.04,68.87,50.36,20.39,171.88,54.95,11.51,11.86,13.25,36.78,21.96,30.04,516.69,118.57,63.22,26.88,-59.47,-13.58,293263.38,111928.47,834.45,28.16111332,9.9,16.13,82586.23,8.62,0,1,0,0,0,1,2,      그 외 기타 전자부품 제조업,0,0
대주전자재료(주),78600,201512,-1.81,17.15,24.55,6.16,25.21,-18.58,20.54,-8.48,-10.23,-1.86,-4.04,-3.9,0.46,4.82,3.95,0.73,25.11,1.21,0.74,1.61,-7.4,70.26,51.74,18.96,154.39,52.12,3.79,5.4,4.42,39.31,20.04,27.22,710.36,98.54,60.69,26.36,-62.28,-11.52,625379.99,120851.49,963.61,7.437409569,4.83,11.32,46512.07,9.07,0,0,0,0,0,0,1,      그 외 기타 전자부품 제조업,0,0
대주전자재료(주),78600,201612,1.67,4.69,-0.37,16.5,10.26,18.06,27.26,1.04,1.27,2.92,5.94,0.51,0.49,4.96,4.14,0.78,27.07,1.22,0.82,1.71,-10.94,77.51,58.95,19.83,141.54,46.37,1.83,2.23,2.31,41.4,23.03,30.29,571.02,94.38,58.6,23.95,-82.53,-8.79,482370.19,82546.93,807.05,15.37747245,9.19,19.11,74176.34,7.86,0,0,0,1,0,0,2,      그 외 기타 전자부품 제조업,0,0
대주전자재료(주),78600,201712,1.18,-5.22,0.89,-1.23,-6.86,37.52,20.36,-8.48,-14.02,2.16,3.19,-5.76,0.68,5.92,5.35,1.06,25.64,1.65,1.15,2.2,-20.01,81.91,53.02,13.21,145.79,48.03,3.18,2.71,3.93,40.69,20.43,31.56,385.03,94.71,59.31,35.26,-159.61,-6.97,467347.16,72599.58,723.57,7.975609404,5.15,7.38,37273.78,6.74,0,0,0,0,0,0,2,      그 외 기타 전자부품 제조업,0,0
대주전자재료(주),78600,201812,1.45,29.53,30.3,30.3,53.47,10.22,21.19,0.46,0.68,2.43,3.63,0.31,0.67,5.25,5.69,1.01,25.28,1.49,1.22,2.12,17.54,127.09,90.09,34.96,107.45,38.22,1.96,1.71,2.66,48.2,22.51,31.75,460.2,51.82,51.8,29.11,136.58,6.77,473282.48,60885.3,788.16,15.77532795,9.47,15.96,74661.86,7.22,0,0,0,0,0,1,2,      그 외 기타 전자부품 제조업,0,0
대주전자재료(주),78600,201912,1.04,10.28,10.87,11.92,-1.69,13.07,19.63,-0.6,-0.85,1.46,2.29,-0.38,0.64,4.86,5.35,0.96,27.12,1.4,1.17,2,81.97,104.83,66.61,19.43,132.73,43.3,-1.78,-1.67,-2.34,42.97,20.47,32.22,483.68,71.53,57.03,36.46,791.21,1.48,512375.64,67057.48,790.19,18.02557936,11.69,19.2,92358.68,7.9,0,0,0,0,0,0,1,      그 외 기타 전자부품 제조업,0,0
(주)씨엔플러스,115530,201412,-12.81,-3.31,2.88,-8.18,-32.47,-19.87,1.29,-38.23,-40.3,-12.14,-20.79,-22.33,0.58,14.06,4.99,0.98,10.72,1.05,1.31,2.18,-7.7,62.79,51.23,7.37,120.12,44.34,1.96,1.8,2.41,45.43,21.24,26.03,195.65,91.25,54.57,18.4,-31.05,-15.43,169741.99,199981.08,371.8,2.904864187,1.33,2.23,4930.77,11,0,1,0,0,0,1,1,  전자부품 제조업,0,0
(주)씨엔플러스,115530,201512,-5.9,-10.91,-14.78,-14.63,-33.03,-18.55,7.73,-44.41,-56.65,-8.3,-16.22,-22.73,0.51,10.11,5.01,0.85,11.16,1.28,0.85,2.01,-3.78,46.48,38.03,4.27,192.84,45.03,-5.71,-6.92,-8.35,34.15,20.41,24.94,181.87,157.13,65.85,18.19,-15.8,-28.71,223957.86,244507.58,388.95,-4.466478712,-2.57,-4.74,-10003.03,8.82,0,0,0,0,0,0,1,  전자부품 제조업,0,0
(주)씨엔플러스,115530,201612,-5.19,-32.35,-34.47,-25.13,-31.79,-11.06,6.8,-50.02,-84.11,-13.4,-23.26,-28.82,0.58,11.12,5.14,1,8.63,1.68,0.88,2.21,-4.42,46.05,37.27,9.58,190.45,12.6,-7.67,-7.04,-39.9,34.43,22.34,27.6,113.98,174.11,65.57,19.06,-16.27,-32.34,148446.78,234317.17,282.38,-14.66283337,-7.71,-10.8,-21766.5,5.51,0,0,0,0,0,0,5,  전자부품 제조업,0,0
(주)아이에이,38880,201112,-9.2,57.33,159.03,18.39,24.59,-37.56,12.81,-68.84,-61.58,-21.74,-61.09,-24.49,0.36,6.77,1.82,0.87,14.86,0.89,0.59,1.11,-4.81,70.1,61.64,9.59,177.08,22.15,-13.67,-30.01,-39.42,36.09,24.95,28.38,830.11,112.17,63.91,12.07,-28.28,-12.11,167457.46,4874.81,403.08,-15.24282125,-6.33,-21.76,-25525.24,19.78,0,0,0,0,0,1,1,  전자부품 제조업,0,0
(주)아이에이,38880,201212,-3.4,-10.28,14.66,-52.24,-64.99,59.17,5.64,-48.51,-92.21,-14.07,-28.82,-23.68,0.49,15.61,3.95,0.9,20.12,1.9,0.66,2.21,-1.79,20.8,17.46,5.86,610.15,41.15,-7.04,-11.71,-14.69,14.08,12.68,15.11,175.99,515.78,85.92,16.05,-4.22,-57.52,300192.82,60845.48,488.09,0,-7.18,-13.9,-35030.49,11.82,0,0,0,0,0,0,2,  전자부품 제조업,0,0
(주)아이에이,38880,201312,-0.29,11.96,-39.94,259.4,52.7,50.77,21.63,-12.11,-52.96,-1.77,-2.41,-8.89,0.73,22.99,6.06,1.58,18.31,4.37,0.88,2.24,61.57,104.88,99.32,7.1,420.72,23.43,-7.54,-8.76,-26,19.2,45.92,48.49,345.06,240.73,80.8,5.3,113.91,2.26,194544.73,6536.54,589.63,0,13.91,20.01,82010.35,6.42,0,0,0,0,0,0,1,  전자부품 제조업,0,0
(주)아이에이,38880,201412,1.26,-22.87,0.07,-42.07,-13.71,30.9,27.24,-5.9,-30.01,4.74,4.61,-6.06,1.03,19.84,5.69,2.76,16.42,5.09,1.29,2.38,65.55,110.97,94.76,33.32,365.48,16.96,-8.85,-5.89,-41,21.48,31.1,36.42,218.49,152.76,78.52,14.6,147.77,3.6,219743.13,5652.48,513.33,0,20.39,17.28,104651.88,7.73,0,0,0,0,0,0,4,  전자부품 제조업,0,0
(주)아이에이,38880,201512,3.51,9.58,1.83,34.22,153.4,16.24,29.45,0.74,2.67,11.67,8.92,0.97,1.31,15.75,7.77,3.17,14.46,3.61,2.05,3.22,58.78,110.55,94.79,40.82,101.29,16.48,14.44,5.81,44.08,49.68,38.25,44.6,152.3,81.22,50.32,14.26,149.35,4.26,269043.46,12768.32,676.34,0,25.22,20.16,170584.52,7.29,0,0,0,0,0,0,2,  전자부품 제조업,0,0
(주)아이엠,101390,201112,4.97,18.52,24.91,19.82,12.69,0,8.72,1.84,8.38,3.03,1.82,3.06,1.67,7.64,5.21,9.79,7.74,4.56,2.63,2.16,20.88,123.45,89.23,30.48,180.32,25.63,8.42,3.52,21.13,35.67,56.02,77.5,88.1,175.98,64.33,27.72,145.95,14.72,273806.04,444659.17,2062.74,293.6002251,38.97,25.37,803895.15,4.41,0,0,0,0,0,0,3,  전자부품 제조업,0,0
(주)월덱스,101160,201312,-1.44,-10.23,0.66,-23.39,-18.17,-7.92,15.29,-12.29,-18.36,-3.67,-7.45,-6.06,0.49,2.12,7.06,1.09,13.11,1.49,0.74,1.3,-6.05,66.83,31.85,8.58,218.73,40.04,9.41,12.4,16.13,31.37,16.52,34.66,220.43,165.33,68.63,52.34,-105.44,-17.21,260548.12,297981.65,627.64,32.20310836,13.37,25.66,83904.59,6.16,0,0,0,0,0,0,3,  전자부품 제조업,0,0
(주)월덱스,101160,201512,0.62,-8.47,-7.53,-8.23,-5.99,4.81,23.84,-5.18,-8.44,1.4,2.49,-2.92,0.56,2.22,7.1,1.2,14.91,1.63,0.86,1.44,-12.68,80.86,40.51,9.43,185,47.7,11.04,12.16,15.03,35.09,19.68,39.29,237.12,138.46,64.91,49.9,-210.86,-9.3,272074.73,381298.34,579.26,58.65810747,27.55,46.73,159593.89,8,0,1,0,0,0,0,3,  전자부품 제조업,0,0
(주)월덱스,101160,201612,1.63,0.13,-9.75,10.97,15.19,2.72,25.21,0.71,1.14,3.24,5.36,0.43,0.61,2.2,6.72,1.35,17.09,1.6,0.97,1.46,-10.11,78.45,39.62,9.21,147.73,46.5,9.7,9.56,12.44,40.37,21.99,43.54,266.03,137.5,59.63,49.49,-180.16,-11.96,247938.29,383020.44,585.93,75.22247142,31.83,52.62,186505.31,6.86,0,0,0,0,0,1,3,  전자부품 제조업,0,0
(주)이엠텍,91120,201412,10.59,38.53,42.93,32.35,16.39,-31.36,18.91,5.6,11.09,8.62,7.07,6.83,1.22,8.18,7.62,4.19,11.98,1.98,3.18,1.87,5.3,263.29,207.15,80.67,75.24,16.45,18.4,7.52,48.03,57.06,50.29,63.92,120.35,42.55,42.94,21.32,34.38,39.64,209841.89,209250.38,744.35,127.1535641,35.85,34.15,266821.45,4.43,0,0,0,0,0,0,2,  전자부품 제조업,0,0
(주)이엠텍,91120,201512,11.41,2.82,6.26,-0.22,14.53,12.5,17.03,5.97,11.53,7.3,6.27,6.96,1.16,7.27,6.76,3.88,11.28,1.93,2.94,1.85,5.23,342.75,271.18,108.61,57.32,15.52,19.8,6.28,46.49,63.56,49.08,62.03,148.21,28.47,36.44,20.88,29.48,43.93,224300.9,255064.62,755.66,139.3458888,41.36,36.01,312554.08,4.49,0,0,0,0,0,0,3,  전자부품 제조업,0,0
(주)이엠텍,91120,201612,15.02,7.55,26.91,-3.86,8.66,10.55,17.95,5.38,10.3,8.89,7.26,6.58,1.22,8.21,7.26,3.67,11.24,1.91,3.39,2.09,9.57,180.23,142.66,91.17,55.72,14.48,32.59,9.88,80.51,64.22,43.89,55.45,110.98,47.91,35.78,20.85,46.83,24.68,254723.55,264306.32,732.69,121.631107,42.29,35.82,309823.07,5.51,0,0,0,0,0,0,3,  전자부품 제조업,0,0
(주)이엠텍,91120,201712,12.73,4.72,-3.54,-11.71,18.51,-14.88,21.87,3.05,4.37,6.88,7.01,3,0.98,6.14,7.07,2.85,10.89,1.43,3.12,1.93,6,316.75,226.13,128.53,37.6,13.72,36.64,10.43,72.98,72.68,33.38,46.75,157.96,20.31,27.32,28.61,41.81,31.99,194390.25,219223.01,601.08,108.0048617,34.93,36.4,209950.92,7.59,0,0,0,1,0,1,2,  전자부품 제조업,0,0
(주)이엠텍,91120,201812,12.09,42.48,22.21,22,30.15,47.16,21.93,8.28,13.98,8.62,7.4,9.64,1.16,5.27,11.57,3.84,12.62,1.69,3.75,2.72,12.01,170.13,85.18,36.95,50.64,10.2,18.19,6.17,59.98,66.38,20.04,40.03,71.79,35.45,33.62,49.93,121.14,16.5,175344.94,210214.77,685.55,136.1183543,34.82,35.13,238676.65,6.37,0,1,0,1,0,1,2,  전자부품 제조업,0,0
(주)이엠텍,91120,201912,-3.76,-17.1,1.05,-20.68,-4.86,-6.25,14.25,-0.16,-0.24,-2.12,-2.09,-0.17,1.02,4.72,12.52,3.25,12.67,1.43,3.48,2.59,9.04,283.4,160.49,92.89,31.27,14.35,38.4,8.16,63.74,76.18,21.69,38.3,141.35,17.74,23.82,43.37,67.02,24.79,185098.25,240307.57,553.87,103.0305427,34.43,30.72,190707.73,9.37,0,0,0,0,0,0,3,  전자부품 제조업,0,0
(주)케이엔더블유,105330,201212,-3.29,-5.47,39.68,-33.59,-8.11,-34.87,13.39,-5.98,-6.69,-4.52,-6.22,-4.34,0.73,7.25,5.24,1.69,8.1,1.12,2.07,1.36,8.1,172.91,137.84,67.77,56.47,22.17,11.79,5.69,19.19,63.91,34.86,43.73,142.21,39.57,36.09,20.29,48.11,18.44,220020.4,104018.66,442.07,17.77900394,8.85,11.84,39117.44,5.34,0,0,0,0,0,0,4,  전자부품 제조업,0,0
(주)케이엔더블유,105330,201312,0.13,0.02,-3.38,7.09,1.44,68.39,13.62,-1.17,-2.29,0.12,0.09,-1.47,1.26,11.42,7.46,2.48,11.69,1.95,3.53,2.78,13.28,167.97,131.49,63.62,54.27,20.47,-1.45,-0.41,-2.49,64.82,36.65,46.82,160.55,43,35.18,21.72,53.67,18.95,196467.31,107099.21,394.9,34.37372425,17.1,13.59,67533.13,4.61,0,1,0,0,0,0,2,  전자부품 제조업,0,0
(주)케이엔더블유,105330,201512,4.38,3.68,11.73,-2.86,1.3,-9.55,18.83,1.23,1.91,2.54,2.52,1.25,1.01,8.12,4.15,2.49,7.49,1.55,2.91,1.79,8.6,172.79,141.69,49.28,54.98,18.31,5.41,1.93,10.48,64.52,44.91,54.77,228.03,49.12,35.48,18,42.73,23.07,197584.73,124492.38,473.05,50.73794611,21.19,21.36,100250.43,11.52,0,0,0,0,0,1,1,  전자부품 제조업,0,0
(주)케이엔더블유,105330,201612,-0.36,4.48,-4.36,9.68,-2.56,4.94,15.04,-1.01,-1.65,-0.19,-0.19,-1.03,1.02,7.27,3.5,2.54,6.12,1.63,2.7,1.81,9.79,154.82,117.48,36.77,66.18,16.26,-3.16,-1.26,-7.75,60.17,43.63,57.5,140.14,61.72,39.83,24.12,68.11,20.36,256436.93,179835.25,675.33,44.10491376,16.75,16.8,113101.29,12.07,0,1,0,0,0,0,3,  전자부품 제조업,0,0
(주)케이엔더블유,105330,201712,-4.55,0.99,-2.96,3.02,-8.78,37.97,9.94,-2.05,-4.89,-2.35,-1.72,-2.8,1.37,7.66,4.37,3.63,5.96,2.39,3.2,2.36,18.43,133.68,92.03,14.71,83.98,15.44,0.9,0.3,2.67,54.35,40.38,58.65,121.47,80.72,45.65,31.15,123.67,14.77,250751.3,196874.41,682.02,40.33597094,14.83,10.89,101142.97,5.36,0,0,0,0,0,1,4,  전자부품 제조업,0,0
(주)케이엔더블유,105330,201912,-5.97,-3.28,8.4,-6.34,-15.28,-23.84,9.97,-6.76,-17.21,-4.94,-3.62,-9.22,1.36,6.91,4.39,3.82,5.99,2.54,2.93,2.24,15.32,143.21,104.04,13.96,100.14,19.53,2.97,1.07,7.61,49.96,43.57,59.97,142.51,83.81,50.04,27.35,90.65,18.09,346717.08,280248.16,919.02,0,12.88,9.29,118375.07,4.88,0,0,0,0,0,1,4,  전자부품 제조업,0,0
LG이노텍(주),11070,201112,-0.42,6.89,-1.38,16.15,-9.87,10.95,8.54,-3.19,-10.4,-1.57,-1.47,-3.41,1.07,11.25,5.36,1.96,9.89,3.26,1.59,2.82,34.74,117.78,92.28,29.56,232.87,26.68,5.39,3.65,14.13,30.04,30.84,39.36,165.21,111.25,69.96,21.65,143.4,5.94,289513.96,304059.68,565.6,35.8198273,18.34,17.76,103703.4,5.23,0,0,0,0,0,0,2,  전자부품 제조업,0,0
LG이노텍(주),11070,201212,0.71,10.8,3,19.42,-4.27,16.76,10.57,-0.47,-1.93,1.66,1.45,-0.54,1.14,11.14,5.27,2.27,8.61,4.1,1.59,2.79,166.62,103.18,79.39,17.56,285.26,20.31,9.28,6.32,33.84,25.96,32.64,42.43,151.59,158.42,74.04,23.06,749.03,1.31,238583.28,274165.76,500.9,48.08055556,22.9,21.05,114712.16,5.33,0,1,0,1,0,0,3,  전자부품 제조업,0,0
LG이노텍(주),11070,201312,1.33,-6.24,-11.36,-3.19,3.83,16.85,11.11,0.25,1.2,2.88,2.19,0.33,1.31,12.93,5.37,2.77,9.52,4.81,1.81,3.04,32.91,123.17,100.08,24.53,247.88,19.3,12.5,6.57,46.15,28.75,35.59,43.81,201.34,123.73,71.25,18.74,99.65,8.24,229520.49,310554.75,508.3,65.61904554,29.63,21.85,150609.15,5.17,0,0,0,0,0,0,2,  전자부품 제조업,0,0
LG이노텍(주),11070,201412,4.07,-3.33,-9.85,3.75,28.82,4.1,13.34,1.74,7.48,6.97,4.86,2.5,1.44,15.36,5.32,3.23,10.63,4.29,2.16,3.16,29.7,126.44,104.97,24.08,161.05,16.74,21.57,9.11,79.48,38.31,39.03,47.01,190.75,97.06,61.69,16.98,81.22,9.83,198518.31,320755.02,478.16,81.40677257,33.8,23.15,161607.35,5.27,0,0,0,0,0,0,3,  전자부품 제조업,0,0
크루셜텍(주),114120,201312,-2.82,22.79,30.64,16.24,-7.41,49.24,6.91,-4.47,-16.47,-5.16,-3.98,-5.8,1.3,4.86,8.5,3.68,9.13,3.69,2,2.5,-30.03,86.6,44.31,3.95,225.79,38.93,-3.35,-1.98,-5.97,30.69,25.9,50.61,77.46,190.41,69.31,48.83,-315.5,-7.83,411051.99,241321.43,1321.92,18.80056852,5.85,4.97,77280.11,10.32,0,0,0,0,0,1,1,  전자부품 제조업,0,0
크루셜텍(주),114120,201412,-1.5,-3.09,8.21,-12.45,-16.13,-0.71,7.35,-8.35,-34.58,-3.67,-3.09,-9.91,1.19,4.91,8.41,3.1,7.46,4.14,1.66,2.46,-47.74,90.05,50.72,6.3,276.41,40.55,-2.98,-1.81,-5.39,26.57,25.76,45.73,74.27,191.12,73.43,43.67,-395.48,-5.05,776195.66,385664.27,1925.09,15.99839941,6.45,5.35,124178.88,11.11,0,0,0,0,0,0,1,  전자부품 제조업,0,0
크루셜텍(주),114120,201512,2.75,-16.02,-63.89,8.52,6.52,-36.8,19.66,3.66,10.16,4.52,5.46,3.03,0.83,2.53,5.75,2.77,4.29,2.78,1.18,1.6,17.79,120.87,51.73,7.05,196.76,29.21,-7.81,-5.71,-17.73,33.7,25.29,59.09,67.13,145.08,66.3,57.2,331.32,10.2,247269.78,99024.98,1432.57,75.41984999,13.02,14.35,186490.5,5.23,0,0,0,0,0,0,1,  전자부품 제조업,0,0
크루셜텍(주),114120,201612,1.32,-1.07,0.86,1.2,7.67,21.91,16.76,0.09,0.29,2.89,2.6,0.1,1.11,2.83,5.9,6.33,5.91,3.16,1.72,1.86,11.99,144.62,69.24,4.87,172.66,28.9,-14.15,-8.02,-31.01,36.68,28.94,60.45,153.58,113.97,63.32,52.12,168.94,18.65,228728.26,71697.14,1289.55,58.73561792,10.42,9.32,134344.95,4.77,0,0,0,0,0,1,1,  전자부품 제조업,0,0
크루셜텍(주),114120,201712,-7.97,-13.03,-5.2,-11.63,-18.96,-46.04,-3.68,-36.9,-67.06,-14.79,-22.91,-23.81,0.65,2.25,2.76,3.49,3.59,1.82,1,1.06,307.27,100.74,55.51,5.67,192.63,25.27,-7.5,-7.12,-19.54,34.17,33.85,61.42,107.66,178.41,65.83,44.89,6107.65,0.45,318879.4,115466.48,1648.94,0,-13.95,-20.11,-229978.48,5.97,0,0,0,0,0,0,1,  전자부품 제조업,0,0
크루셜텍(주),114120,201812,-8.55,-38.94,-6.62,-39.41,0.34,-51.55,-8.83,-64.1,-62.92,-14.94,-35.8,-26.75,0.42,1.47,2.28,1.8,2.55,0.98,0.73,0.68,4.78,160.73,64.59,26.03,78.07,25.6,-6.43,-5.13,-11.02,56.16,24.49,60.95,79.32,67.52,43.84,59.82,158.32,23.03,404784.25,149601.37,1382.09,-44.18805196,-12.94,-23.51,-178866.27,6.02,0,0,0,0,0,0,5,  전자부품 제조업,0,0
크루셜텍(주),114120,201912,-8.71,-29.58,10.87,-42.22,-48.95,-22.22,-17.64,-69.35,-69.99,-22.5,-44.78,-34.84,0.5,1.72,8.41,1.37,9.28,1.01,1,0.89,-13.97,85.17,32.03,9.83,145.62,29.65,-4.43,-4.32,-8.87,40.71,18.8,50.01,76.95,144.21,59.29,62.4,-358.44,-8.71,506177.74,180526.29,1138.96,-58.99315328,-26.22,-43.13,-298610.21,6.36,0,0,0,0,0,0,3,  전자부품 제조업,0,0
(주)아이디스,143160,201312,88.83,17.83,13.55,21.63,52.25,-22.82,38.95,17.1,17.95,14.53,16.68,14.9,0.87,5.35,4.06,10.97,16.25,1.05,5.12,1.25,2.51,1046.5,890.57,224.88,7.98,0,287.54,26.4,0,92.61,60.38,70.95,349.88,7.32,7.39,14.9,16.47,64.17,32821.01,2895.71,481.89,430.2710019,29.31,36.39,141219.27,7.15,0,0,0,0,0,0,2,      기타 무선 통신장비 제조업,0,0
(주)아이디스,143160,201412,88.83,6.83,34.99,2.94,5.19,-0.13,35.93,8.96,7.59,6.13,7.89,6.97,0.78,4.49,4.79,8.77,15.64,0.85,9.57,1.12,2.5,849.33,705.3,125.97,9.66,0,133.69,15.65,0,91.19,56.77,68.37,289.36,8.83,8.81,16.96,19.22,60.32,40173.87,3985.62,432.08,232.1969318,21.59,28.67,93282.49,7.33,0,0,0,0,0,1,3,      기타 무선 통신장비 제조업,0,0
(주)아이디스,143160,201512,88.83,29.03,44.06,40.83,25.25,24.79,33.72,8.81,8.06,7.59,9.25,7.23,0.82,3.87,5.16,7.81,14.89,0.91,7.95,1.14,2.23,800.68,629.35,183.35,12.97,0,63.12,9.95,0,88.52,58.66,74.63,275.45,10.53,11.48,21.4,24.45,65.3,56128.77,4912.08,518.71,197.350156,21.36,29.32,110770.21,5.89,0,0,0,0,0,0,2,      기타 무선 통신장비 제조업,0,0
(주)아이디스,143160,201612,-9.11,-8.03,4.84,-2.59,-6.62,-11.64,31.06,-6.19,-4.66,-0.62,-0.93,-4.15,0.67,3.17,4.62,5.71,12.38,0.75,6.19,0.87,1.98,945.44,789.4,162.88,11.28,1.54,83.97,12.16,551.56,89.86,65.99,79.03,242.06,9.3,10.14,16.5,18.46,70.67,53191.55,850.96,494.93,103.3005125,11.1,15.87,54947.14,7.48,0,0,0,0,0,1,3,      기타 무선 통신장비 제조업,0,0
(주)아이디스,143160,201712,-9.11,-11.8,-44.69,-11.75,-8.66,-26.52,31.79,10,5.98,-2.83,-5.18,5.46,0.55,3.11,4.64,5.27,11.46,0.6,6.33,0.69,1.61,1187.98,1026.61,394.59,7.45,0,90.11,10.72,0,93.07,68.34,79.08,230.17,7.15,6.93,13.58,14.83,72.42,35203.95,412.08,447.28,0,22.67,38.9,101411.37,7.6,0,1,0,0,0,0,4,      기타 무선 통신장비 제조업,0,0
(주)아이디스,143160,201812,88.83,1.35,-0.84,-1.08,-0.09,14.78,32.12,3.97,2.86,0.16,0.24,2.64,0.66,3.27,5.25,8.54,12.44,0.72,8.74,0.85,1.91,967.6,757.41,190.73,9,0,-11.4,-1.43,0,91.75,60.42,77.18,226.51,8.69,8.25,21.72,24.23,69.21,35004.37,5160.8,454.57,0,19.88,30.12,90381.37,7.74,0,0,0,0,0,0,4,      기타 무선 통신장비 제조업,0,0
