회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),이자보상배율(이자비용)(IFRS연결),이자보상배율,,,
(주)팬젠,222110,18-Dec,-5.89,-5.89,-5.89,,,
(주)팬젠,222110,19-Dec,-6.57,-6.57,-6.57,,,
(주)펩트론,87010,15-Dec,-30.89,-30.89,-30.89,,,
(주)펩트론,87010,16-Dec,-51.71,-51.71,-51.71,,,
(주)펩트론,87010,17-Dec,77777777.77,77777777.77,11111111.11,,,
(주)펩트론,87010,18-Dec,77777777.77,77777777.77,11111111.11,,,
(주)펩트론,87010,19-Dec,77777777.77,77777777.77,11111111.11,,,
(주)포스코엠텍,9520,11-Dec,4.29,3.16,3.16,,,
(주)포스코엠텍,9520,12-Dec,4.54,2.51,2.51,,,
(주)포스코엠텍,9520,13-Dec,-0.2,-0.86,-0.86,,,
(주)포스코엠텍,9520,14-Dec,-3.05,-3.21,-3.21,,,
(주)포스코엠텍,9520,15-Dec,3.01,1.33,1.33,,,
(주)포스코엠텍,9520,16-Dec,9.26,6.67,6.67,,,
(주)포스코엠텍,9520,17-Dec,10.52,10.52,10.52,,,
(주)포스코엠텍,9520,18-Dec,25.41,25.41,25.41,,,
(주)포스코엠텍,9520,19-Dec,1444.6,1444.6,1444.6,,,
(주)푸른기술,94940,11-Dec,265.53,265.53,265.53,,,
(주)푸른기술,94940,12-Dec,43.43,42.28,42.28,,,
(주)푸른기술,94940,13-Dec,25.01,19.5,19.5,,,
(주)푸른기술,94940,14-Dec,-23.29,-23.29,-23.29,,,
(주)푸른기술,94940,15-Dec,-17.72,-17.72,-17.72,,,
(주)푸른기술,94940,16-Dec,3.03,3.03,3.03,,,
(주)푸른기술,94940,17-Dec,10.58,10.58,10.58,,,
(주)푸른기술,94940,18-Dec,6.57,6.57,6.57,,,
(주)푸른기술,94940,19-Dec,0.56,3.88,3.88,,,
(주)퓨쳐켐,220100,16-Dec,-5.22,-5.22,-5.22,,,
(주)퓨쳐켐,220100,17-Dec,-4271.15,-1402.32,-1402.32,,,
(주)퓨쳐켐,220100,18-Dec,-2.91,-3.1,-3.1,,,
(주)퓨쳐켐,220100,19-Dec,-1.74,-1.62,-1.62,,,
(주)프로스테믹스,203690,14-Dec,2.47,2.47,2.47,,,
(주)프로스테믹스,203690,15-Dec,43.54,42.69,42.69,,,
(주)프로스테믹스,203690,16-Dec,209.85,196.62,196.62,,,
(주)프로스테믹스,203690,17-Dec,-62725.8,-63599.96,-63599.96,,,
(주)프로스테믹스,203690,18-Dec,-7946.7,-8130.7,-8130.7,,,
(주)프로스테믹스,203690,19-Dec,-20.75,-23.52,-23.52,,,
(주)플래스크,41590,11-Dec,1.54,1.54,1.54,,,
(주)플래스크,41590,12-Dec,5.81,5.81,5.81,,,
(주)플래스크,41590,13-Dec,1.46,1.46,1.46,,,
(주)플래스크,41590,14-Dec,4.84,4.84,4.84,,,
(주)플래스크,41590,15-Dec,-1.73,-2.18,-2.18,,,
(주)플래스크,41590,16-Dec,-1.97,-2.28,-2.28,,,
(주)플래스크,41590,17-Dec,0.07,-0.21,-0.21,,,
(주)플래스크,41590,18-Dec,-0.87,-0.72,-0.72,,,
(주)플래스크,41590,19-Dec,-0.48,-0.36,-0.36,,,
(주)플레이그램,9810,11-Dec,-2.11,26.12,26.12,,,
(주)플레이그램,9810,12-Dec,77777777.77,77777777.77,11111111.11,,,
(주)플레이그램,9810,13-Dec,77777777.77,77777777.77,11111111.11,,,
(주)플레이그램,9810,14-Dec,77777777.77,77777777.77,11111111.11,,,
(주)플레이그램,9810,15-Dec,1.45,-2.42,-2.42,,,
(주)플레이그램,9810,16-Dec,-1.64,-12.83,-12.83,,,
(주)플레이그램,9810,17-Dec,-4.17,-4.17,-4.17,,,
(주)플레이그램,9810,18-Dec,-4.49,-4.49,-4.49,,,
(주)플레이그램,9810,19-Dec,-26.76,-26.76,-26.76,,,
(주)플레이위드,23770,11-Dec,-5.11,-7.92,-7.92,,,
(주)플레이위드,23770,12-Dec,-1.58,-1.55,-1.55,,,
(주)플레이위드,23770,13-Dec,-3.77,-3.29,-3.29,,,
(주)플레이위드,23770,14-Dec,5.43,5.43,5.43,,,
(주)플레이위드,23770,15-Dec,13.8,13.8,13.8,,,
(주)플레이위드,23770,16-Dec,8.2,8.2,8.2,,,
(주)플레이위드,23770,17-Dec,1.43,1.43,1.43,,,
(주)플레이위드,23770,18-Dec,-3.33,-3.33,-3.33,,,
(주)플레이위드,23770,19-Dec,22.59,22.59,22.59,,,
(주)피델릭스,32580,11-Dec,5.32,5.32,5.32,,,
(주)피델릭스,32580,12-Dec,8.56,8.23,8.23,,,
(주)피델릭스,32580,13-Dec,20.79,19.32,19.32,,,
(주)피델릭스,32580,14-Dec,6.03,4.23,4.23,,,
(주)피델릭스,32580,15-Dec,-4.54,-4.54,-4.54,,,
(주)피델릭스,32580,16-Dec,-8.77,-8.77,-8.77,,,
(주)피델릭스,32580,17-Dec,2.3,2.3,2.3,,,
(주)피델릭스,32580,18-Dec,3.69,3.69,3.69,,,
(주)피델릭스,32580,19-Dec,-0.41,-0.41,-0.41,,,
(주)피에스엠씨,24850,11-Dec,-7.63,-5.98,-5.98,,,
(주)피에스엠씨,24850,12-Dec,1.8,1.89,1.89,,,
(주)피에스엠씨,24850,13-Dec,0.71,2.38,2.38,,,
(주)피에스엠씨,24850,14-Dec,-14.83,-7.98,-7.98,,,
(주)피에스엠씨,24850,15-Dec,-80.73,-34.23,-34.23,,,
(주)피에스엠씨,24850,16-Dec,-77.92,-33.98,-33.98,,,
(주)피에스엠씨,24850,18-Mar,2.57,5.35,5.35,,,
(주)피에스엠씨,24850,19-Mar,-21.29,-8.49,-8.49,,,
(주)피에이치씨,57880,11-Dec,1.82,0.62,0.62,,,
(주)피에이치씨,57880,12-Dec,-10.25,-7.85,-7.85,,,
(주)피에이치씨,57880,13-Dec,-7.77,-6.39,-6.39,,,
(주)피에이치씨,57880,14-Dec,-51.66,-53.26,-53.26,,,
(주)피에이치씨,57880,15-Dec,-29.31,-17.96,-17.96,,,
(주)피에이치씨,57880,16-Dec,0.84,-7.09,-7.09,,,
(주)피에이치씨,57880,17-Dec,-2.03,-9.29,-9.29,,,
(주)피에이치씨,57880,18-Dec,-2.11,-2.78,-2.78,,,
(주)피에이치씨,57880,19-Dec,-1.44,-1.69,-1.69,,,
(주)피엔풍년,24940,11-Dec,-1.39,-1.39,-1.39,,,
(주)피엔풍년,24940,12-Dec,2.54,2.54,2.54,,,
(주)피엔풍년,24940,13-Dec,3.69,3.69,3.69,,,
(주)피엔풍년,24940,14-Dec,6.15,6.15,6.15,,,
(주)피엔풍년,24940,15-Dec,12.38,12.38,12.38,,,
(주)피엔풍년,24940,16-Dec,12.59,12.59,12.59,,,
(주)피엔풍년,24940,17-Dec,6.95,6.95,6.95,,,
(주)피엔풍년,24940,18-Dec,2.8,2.8,2.8,,,
(주)피엔풍년,24940,19-Dec,-6.61,-6.61,-6.61,,,
(주)필옵틱스,161580,17-Dec,22.84,23.17,23.17,,,
(주)필옵틱스,161580,18-Dec,-20.82,-20.54,-20.54,,,
(주)필옵틱스,161580,19-Dec,-8.21,-8.61,-8.61,,,
(주)하림,136480,11-Dec,4.5,4.5,4.5,,,
(주)하림,136480,12-Dec,-1.23,-1.23,-1.23,,,
(주)하림,136480,13-Dec,1.17,1.17,1.17,,,
(주)하림,136480,14-Dec,-0.26,-0.18,-0.18,,,
(주)하림,136480,15-Dec,0.7,0.82,0.82,,,
(주)하림,136480,16-Dec,4.3,4.12,4.12,,,
(주)하림,136480,17-Dec,4.12,4.29,4.29,,,
(주)하림,136480,18-Dec,-0.14,0.22,0.22,,,
(주)하림,136480,19-Dec,-3.3,-3.19,-3.19,,,
(주)하이소닉,106080,11-Dec,21.03,7.63,7.63,,,
(주)하이소닉,106080,12-Dec,24.97,24.55,24.55,,,
(주)하이소닉,106080,13-Dec,-9.87,-16.76,-16.76,,,
(주)하이소닉,106080,14-Dec,-12.77,-12.69,-12.69,,,
(주)하이소닉,106080,15-Dec,0.14,1.55,1.55,,,
(주)하이소닉,106080,16-Dec,-3.02,-3.08,-3.08,,,
(주)하이소닉,106080,17-Dec,-1.36,-0.8,-0.8,,,
(주)하이소닉,106080,18-Dec,-1.25,-1.87,-1.87,,,
(주)하이소닉,106080,19-Dec,-4.67,-5.82,-5.82,,,
(주)하이스틸,71090,11-Dec,1.56,1.56,1.56,,,
(주)하이스틸,71090,12-Dec,1.09,1.09,1.09,,,
(주)하이스틸,71090,13-Dec,0.01,0.01,0.01,,,
(주)하이스틸,71090,14-Dec,0.93,0.93,0.93,,,
(주)하이스틸,71090,15-Dec,-3.18,-3.18,-3.18,,,
(주)하이스틸,71090,16-Dec,2.93,2.93,2.93,,,
(주)하이스틸,71090,17-Dec,4.15,4.12,4.12,,,
(주)하이스틸,71090,18-Dec,-1.61,-1.89,-1.89,,,
(주)하이스틸,71090,19-Dec,0.17,0.4,0.4,,,
(주)하이트론씨스템즈,19490,11-Dec,-4.71,-6.23,-6.23,,,
(주)하이트론씨스템즈,19490,12-Dec,-20.2,-22.7,-22.7,,,
(주)하이트론씨스템즈,19490,13-Dec,-678.27,-653.56,-653.56,,,
(주)하이트론씨스템즈,19490,14-Dec,-282.44,-289.68,-289.68,,,
(주)하이트론씨스템즈,19490,15-Dec,-61.4,-75.12,-75.12,,,
(주)하이트론씨스템즈,19490,16-Dec,-88.97,-94.95,-94.95,,,
(주)하이트론씨스템즈,19490,17-Dec,-50.34,-52.15,-52.15,,,
(주)하이트론씨스템즈,19490,18-Dec,-2.11,-2.35,-2.35,,,
(주)하이트론씨스템즈,19490,19-Dec,-15.59,-15.47,-15.47,,,
(주)하츠,66130,11-Dec,57.03,57.03,57.03,,,
(주)하츠,66130,12-Dec,-79.33,-79.33,-79.33,,,
(주)하츠,66130,13-Dec,-9.26,-9.26,-9.26,,,
(주)하츠,66130,14-Dec,932.74,932.74,932.74,,,
(주)하츠,66130,15-Dec,1154.31,1154.31,1154.31,,,
(주)하츠,66130,16-Dec,14686.64,14686.64,14686.64,,,
(주)하츠,66130,17-Dec,77777777.77,77777777.77,11111111.11,,,
(주)하츠,66130,18-Dec,395.95,395.95,395.95,,,
(주)하츠,66130,19-Dec,148.76,148.76,148.76,,,
(주)한국전자홀딩스,6200,11-Dec,-0.02,-0.35,-0.35,,,
(주)한국전자홀딩스,6200,12-Dec,-0.5,-11.91,-11.91,,,
(주)한국전자홀딩스,6200,13-Dec,-0.85,-1.78,-1.78,,,
(주)한국전자홀딩스,6200,14-Dec,-1.86,-0.24,-0.24,,,
(주)한국전자홀딩스,6200,15-Dec,0.89,-2.26,-2.26,,,
(주)한국전자홀딩스,6200,16-Dec,0.99,-7.73,-7.73,,,
(주)한국전자홀딩스,6200,17-Dec,-5.9,1.6,1.6,,,
(주)한국전자홀딩스,6200,18-Dec,12.82,1.15,1.15,,,
(주)한국전자홀딩스,6200,19-Dec,-108.94,-3.49,-3.49,,,
(주)한국종합기술,23350,11-Dec,212.72,212.72,212.72,,,
(주)한국종합기술,23350,12-Dec,112.5,112.5,112.5,,,
(주)한국종합기술,23350,13-Dec,108.8,108.8,108.8,,,
(주)한국종합기술,23350,14-Dec,3.41,3.41,3.41,,,
(주)한국종합기술,23350,15-Dec,2,2,2,,,
(주)한국종합기술,23350,16-Dec,2.65,2.65,2.65,,,
(주)한국종합기술,23350,17-Dec,-4.35,-4.35,-4.35,,,
(주)한국종합기술,23350,18-Dec,-3.58,-3.58,-3.58,,,
(주)한국종합기술,23350,19-Dec,-1.34,-1.34,-1.34,,,
(주)한국코퍼레이션,50540,11-Dec,6.52,4.75,4.75,,,
(주)한국코퍼레이션,50540,12-Dec,6.08,6.08,6.08,,,
(주)한국코퍼레이션,50540,13-Dec,2.88,2.76,2.76,,,
(주)한국코퍼레이션,50540,14-Dec,0.59,0.63,0.63,,,
(주)한국코퍼레이션,50540,15-Dec,-2,-2,-2,,,
(주)한국코퍼레이션,50540,16-Dec,0.65,0.66,0.66,,,
(주)한국코퍼레이션,50540,17-Dec,-3.44,-3.77,-3.77,,,
(주)한국코퍼레이션,50540,18-Dec,-6.76,-7.49,-7.49,,,
(주)한국코퍼레이션,50540,19-Dec,-2.49,-3.11,-3.11,,,
(주)한국테크놀로지,53590,11-Dec,-388,-403.01,-403.01,,,
(주)한국테크놀로지,53590,12-Dec,-47.94,-47.94,-47.94,,,
(주)한국테크놀로지,53590,13-Dec,-48.78,-48.78,-48.78,,,
(주)한국테크놀로지,53590,14-Dec,4,4,4,,,
(주)한국테크놀로지,53590,15-Dec,-13.88,-13.88,-13.88,,,
(주)한국테크놀로지,53590,16-Dec,-7.07,-7.07,-7.07,,,
(주)한국테크놀로지,53590,17-Dec,-4.04,-4.04,-4.04,,,
(주)한국테크놀로지,53590,18-Dec,0.27,0.27,0.27,,,
(주)한국테크놀로지,53590,19-Dec,-1.54,-0.6,-0.6,,,
(주)한국특강,7280,11-Dec,1.29,1.29,1.29,,,
(주)한국특강,7280,12-Dec,0.54,0.54,0.54,,,
(주)한국특강,7280,13-Dec,0,0,0,,,
(주)한국특강,7280,14-Dec,0.11,0.11,0.11,,,
(주)한국특강,7280,15-Dec,-1.2,-1.2,-1.2,,,
(주)한국특강,7280,16-Dec,-0.76,-0.76,-0.76,,,
(주)한국특강,7280,17-Dec,0.87,0.87,0.87,,,
(주)한국특강,7280,18-Dec,0.46,0.46,0.46,,,
(주)한국특강,7280,19-Dec,-1.08,-1.08,-1.08,,,
(주)한국팩키지,37230,11-Dec,88.05,88.05,88.05,,,
(주)한국팩키지,37230,12-Dec,0.8,0.8,0.8,,,
(주)한국팩키지,37230,13-Dec,-117.63,-117.63,-117.63,,,
(주)한국팩키지,37230,14-Dec,-30.81,-30.81,-30.81,,,
(주)한국팩키지,37230,15-Dec,44.41,44.41,44.41,,,
(주)한국팩키지,37230,16-Dec,116.09,116.09,116.09,,,
(주)한국팩키지,37230,17-Dec,16.79,16.79,16.79,,,
(주)한국팩키지,37230,18-Dec,8.73,8.73,8.73,,,
(주)한국팩키지,37230,19-Dec,7.27,7.27,7.27,,,
(주)한국화장품제조,3350,11-Dec,-21.97,-21.97,-21.97,,,
(주)한국화장품제조,3350,12-Dec,-3.77,-3.77,-3.77,,,
(주)한국화장품제조,3350,13-Dec,-0.4,-0.4,-0.4,,,
(주)한국화장품제조,3350,14-Dec,6.92,6.92,6.92,,,
(주)한국화장품제조,3350,15-Dec,21.07,21.07,21.07,,,
(주)한국화장품제조,3350,16-Dec,29.57,29.57,29.57,,,
(주)한국화장품제조,3350,17-Dec,10.86,10.86,10.86,,,
(주)한국화장품제조,3350,18-Dec,17.34,17.34,17.34,,,
(주)한국화장품제조,3350,19-Dec,2.09,2.09,2.09,,,
(주)한라,14790,11-Dec,943.62,1.06,1.06,,,
(주)한라,14790,12-Dec,-2.74,-2.12,-2.12,,,
(주)한라,14790,13-Dec,-2.93,-2.32,-2.32,,,
(주)한라,14790,14-Dec,0.13,0.38,0.38,,,
(주)한라,14790,15-Dec,0.31,0.34,0.34,,,
(주)한라,14790,16-Dec,1.77,1.87,1.87,,,
(주)한라,14790,17-Dec,4.4,3.93,3.93,,,
(주)한라,14790,18-Dec,2.08,2.1,2.1,,,
(주)한라,14790,19-Dec,1.9,2.18,2.18,,,
(주)한빛소프트,47080,11-Dec,-11.41,-9.71,-9.71,,,
(주)한빛소프트,47080,12-Dec,-3.67,2.14,2.14,,,
(주)한빛소프트,47080,13-Dec,4.81,2.62,2.62,,,
(주)한빛소프트,47080,14-Dec,8.6,8.18,8.18,,,
(주)한빛소프트,47080,15-Dec,1.28,-0.66,-0.66,,,
(주)한빛소프트,47080,16-Dec,-2.84,-5.34,-5.34,,,
(주)한빛소프트,47080,17-Dec,-2.1,-8.88,-8.88,,,
(주)한빛소프트,47080,18-Dec,77777777.77,68.24,68.24,,,
(주)한빛소프트,47080,19-Dec,-5.67,-4.1,-4.1,,,
(주)한일진공,123840,11-Dec,-0.93,-0.93,-0.93,,,
(주)한일진공,123840,12-Dec,-0.63,-0.63,-0.63,,,
(주)한일진공,123840,13-Dec,23.96,23.75,23.75,,,
(주)한일진공,123840,14-Dec,-12.78,-13.32,-13.32,,,
(주)한일진공,123840,15-Dec,100.29,80.13,80.13,,,
(주)한일진공,123840,16-Dec,-0.18,-1.35,-1.35,,,
(주)한일진공,123840,17-Dec,0.06,-1.8,-1.8,,,
(주)한일진공,123840,18-Dec,4.82,0.34,0.34,,,
(주)한일진공,123840,19-Dec,-12.53,-9.81,-9.81,,,
(주)한진,2320,11-Dec,0.97,1,1,,,
(주)한진,2320,12-Dec,0.98,1.04,1.04,,,
(주)한진,2320,13-Dec,1.14,1.16,1.16,,,
(주)한진,2320,14-Dec,1.37,1.55,1.55,,,
(주)한진,2320,15-Dec,1.03,1.13,1.13,,,
(주)한진,2320,16-Dec,-0.15,-0.23,-0.23,,,
(주)한진,2320,17-Dec,0.41,0.35,0.35,,,
(주)한진,2320,18-Dec,0.81,0.77,0.77,,,
(주)한진,2320,19-Dec,1.01,0.82,0.82,,,
(주)한진중공업홀딩스,3480,11-Dec,11.41,11.47,11.47,,,
(주)한진중공업홀딩스,3480,12-Dec,13.48,-0.24,-0.24,,,
(주)한진중공업홀딩스,3480,13-Dec,19.43,-3.5,-3.5,,,
(주)한진중공업홀딩스,3480,14-Dec,5.46,-1.8,-1.8,,,
(주)한진중공업홀딩스,3480,15-Dec,3.42,-1.24,-1.24,,,
(주)한진중공업홀딩스,3480,16-Dec,3.84,-21.85,-21.85,,,
(주)한진중공업홀딩스,3480,17-Dec,7.38,-1.21,-1.21,,,
(주)한진중공업홀딩스,3480,18-Dec,77777777.77,0.51,0.51,,,
(주)한진중공업홀딩스,3480,19-Dec,30.63,0.75,0.75,,,
(주)한창,5110,11-Dec,0.13,-2.77,-2.77,,,
(주)한창,5110,12-Dec,22.68,8.19,8.19,,,
(주)한창,5110,13-Dec,21.02,7.94,7.94,,,
(주)한창,5110,14-Dec,3.14,6.61,6.61,,,
(주)한창,5110,15-Dec,-8.64,-8.53,-8.53,,,
(주)한창,5110,16-Dec,-6289.85,5.84,5.84,,,
(주)한창,5110,17-Dec,-31.09,8.79,8.79,,,
(주)한창,5110,18-Dec,-17.35,4.74,4.74,,,
(주)한창,5110,19-Dec,-11.07,4.12,4.12,,,
(주)한창바이오텍,43090,11-Dec,0.03,-0.32,-0.32,,,
(주)한창바이오텍,43090,12-Dec,1.82,1.61,1.61,,,
(주)한창바이오텍,43090,13-Dec,1.94,1.6,1.6,,,
(주)한창바이오텍,43090,14-Dec,-3.26,-3.28,-3.28,,,
(주)한창바이오텍,43090,15-Dec,0.1,0.1,0.1,,,
(주)한창바이오텍,43090,16-Dec,-3.32,-3.32,-3.32,,,
(주)한창바이오텍,43090,17-Dec,1.08,1.08,1.08,,,
(주)한창바이오텍,43090,18-Dec,-5.62,-5.62,-5.62,,,
(주)한창바이오텍,43090,19-Dec,-5.47,-5.47,-5.47,,,
(주)한컴위드,54920,11-Dec,8.11,7.9,7.9,,,
(주)한컴위드,54920,12-Dec,48.16,47.5,47.5,,,
(주)한컴위드,54920,13-Dec,0.61,0.61,0.61,,,
(주)한컴위드,54920,14-Dec,0.03,0.03,0.03,,,
(주)한컴위드,54920,15-Dec,-0.61,-0.61,-0.61,,,
(주)한컴위드,54920,16-Dec,0.41,0.41,0.41,,,
(주)한컴위드,54920,17-Dec,0.09,0.09,0.09,,,
(주)한컴위드,54920,18-Dec,0.54,0.28,0.28,,,
(주)한컴위드,54920,19-Dec,-0.54,-0.51,-0.51,,,
(주)한탑,2680,11-Dec,0.14,0,0,,,
(주)한탑,2680,12-Dec,2.38,2.35,2.35,,,
(주)한탑,2680,13-Dec,-0.17,-0.05,-0.05,,,
(주)한탑,2680,14-Dec,-1.11,-1.01,-1.01,,,
(주)한탑,2680,15-Dec,0.75,0.62,0.62,,,
(주)한탑,2680,16-Dec,1.38,0.98,0.98,,,
(주)한탑,2680,17-Dec,0.2,0.03,0.03,,,
(주)한탑,2680,18-Dec,0.14,0.01,0.01,,,
(주)한탑,2680,19-Dec,-1.42,-1.51,-1.51,,,
(주)핸디소프트,220180,16-Dec,56.16,54.05,54.05,,,
(주)핸디소프트,220180,17-Dec,0.26,-3.33,-3.33,,,
(주)핸디소프트,220180,18-Dec,-5.67,-5.78,-5.78,,,
(주)핸디소프트,220180,19-Dec,-4.24,-4.6,-4.6,,,
(주)헬릭스미스,84990,11-Dec,-3.14,-3.14,-3.14,,,
(주)헬릭스미스,84990,12-Dec,-11.97,-11.97,-11.97,,,
(주)헬릭스미스,84990,13-Dec,3412.8,3411.4,3411.4,,,
(주)헬릭스미스,84990,14-Dec,77777777.77,77777777.77,11111111.11,,,
(주)헬릭스미스,84990,15-Dec,77777777.77,77777777.77,11111111.11,,,
(주)헬릭스미스,84990,16-Dec,77777777.77,77777777.77,11111111.11,,,
(주)헬릭스미스,84990,17-Dec,-89.69,-89.69,-89.69,,,
(주)헬릭스미스,84990,18-Dec,-16.96,-21.08,-21.08,,,
(주)헬릭스미스,84990,19-Dec,-7.75,-7.05,-7.05,,,
(주)현대미포조선,10620,11-Dec,4051.84,689.51,689.51,,,
(주)현대미포조선,10620,12-Dec,663.7,34.89,34.89,,,
(주)현대미포조선,10620,13-Dec,-286.17,-76.29,-76.29,,,
(주)현대미포조선,10620,14-Dec,-97.3,-71.73,-71.73,,,
(주)현대미포조선,10620,15-Dec,1.8,2.52,2.52,,,
(주)현대미포조선,10620,16-Dec,5.63,6.27,6.27,,,
(주)현대미포조선,10620,17-Dec,3.28,3.82,3.82,,,
(주)현대미포조선,10620,18-Dec,3.79,4.22,4.22,,,
(주)현대미포조선,10620,19-Dec,10.27,9.63,9.63,,,
(주)협진,138360,13-Dec,295.1,295.1,295.1,,,
(주)협진,138360,14-Dec,1261,1015.85,1015.85,,,
(주)협진,138360,15-Dec,3544.21,574.86,574.86,,,
(주)협진,138360,16-Dec,-15829.32,-215.38,-215.38,,,
(주)협진,138360,17-Dec,18.97,5.23,5.23,,,
(주)협진,138360,18-Dec,-6.37,-6.52,-6.52,,,
(주)협진,138360,19-Dec,0.33,0.3,0.3,,,
(주)형지아이앤씨,11080,11-Dec,-10.34,-10.34,-10.34,,,
(주)형지아이앤씨,11080,12-Dec,-17.89,-17.89,-17.89,,,
(주)형지아이앤씨,11080,13-Dec,2.57,2.57,2.57,,,
(주)형지아이앤씨,11080,14-Dec,2.68,2.33,2.33,,,
(주)형지아이앤씨,11080,15-Dec,1.92,0.96,0.96,,,
(주)형지아이앤씨,11080,16-Dec,0.24,-0.51,-0.51,,,
(주)형지아이앤씨,11080,17-Dec,-6.06,-5.44,-5.44,,,
(주)형지아이앤씨,11080,18-Dec,-0.51,-0.51,-0.51,,,
(주)형지아이앤씨,11080,19-Dec,0.19,0.19,0.19,,,
(주)형지엘리트,93240,11-Jun,8.53,6.49,6.49,,,
(주)형지엘리트,93240,12-Jun,7.91,6.37,6.37,,,
(주)형지엘리트,93240,13-Jun,18.9,13.61,13.61,,,
(주)형지엘리트,93240,14-Jun,16.02,9.54,9.54,,,
(주)형지엘리트,93240,15-Jun,2.59,1.22,1.22,,,
(주)형지엘리트,93240,16-Jun,0.57,-1.42,-1.42,,,
(주)형지엘리트,93240,17-Jun,1.11,-0.57,-0.57,,,
(주)형지엘리트,93240,18-Jun,4.02,-0.52,-0.52,,,
(주)형지엘리트,93240,19-Jun,-2.93,-1.12,-1.12,,,
(주)혜인,3010,11-Dec,2.55,1.78,1.78,,,
(주)혜인,3010,12-Dec,-0.66,-0.67,-0.67,,,
(주)혜인,3010,13-Dec,0.74,0.17,0.17,,,
(주)혜인,3010,14-Dec,2.47,1.64,1.64,,,
(주)혜인,3010,15-Dec,1.28,0.59,0.59,,,
(주)혜인,3010,16-Dec,1.53,1.31,1.31,,,
(주)혜인,3010,17-Dec,0.88,0.55,0.55,,,
(주)혜인,3010,18-Dec,1.56,1.41,1.41,,,
(주)혜인,3010,19-Dec,2.9,2.53,2.53,,,
(주)홈센타홀딩스,60560,11-Dec,10.87,5.93,5.93,,,
(주)홈센타홀딩스,60560,12-Dec,-0.95,0.2,0.2,,,
(주)홈센타홀딩스,60560,13-Dec,2.06,2.81,2.81,,,
(주)홈센타홀딩스,60560,14-Dec,77777777.77,77777777.77,11111111.11,,,
(주)홈센타홀딩스,60560,15-Dec,17.65,7.56,7.56,,,
(주)홈센타홀딩스,60560,16-Dec,3.04,0.07,0.07,,,
(주)홈센타홀딩스,60560,17-Dec,1.2,0.39,0.39,,,
(주)홈센타홀딩스,60560,18-Dec,1.44,-1.14,-1.14,,,
(주)홈센타홀딩스,60560,19-Dec,0.4,0.61,0.61,,,
(주)홈캐스트,64240,11-Dec,10.27,11,11,,,
(주)홈캐스트,64240,12-Dec,3.07,-2.02,-2.02,,,
(주)홈캐스트,64240,13-Dec,-21.14,-17.31,-17.31,,,
(주)홈캐스트,64240,14-Dec,4.44,3.09,3.09,,,
(주)홈캐스트,64240,15-Dec,13.31,13.19,13.19,,,
(주)홈캐스트,64240,16-Dec,46.62,46.61,46.61,,,
(주)홈캐스트,64240,17-Dec,-6.2,-6.2,-6.2,,,
(주)홈캐스트,64240,18-Dec,-10.39,-9.39,-9.39,,,
(주)홈캐스트,64240,19-Dec,-11.3,-25.76,-25.76,,,
(주)화신,10690,11-Dec,84.74035466,18.3602195,18.3602195,,,
(주)화신,10690,12-Dec,103.2957027,21.82821754,21.82821754,,,
(주)화신,10690,13-Dec,36.03203316,10.20838123,10.20838123,,,
(주)화신,10690,14-Dec,4.594064425,4.466272986,4.466272986,,,
(주)화신,10690,15-Dec,1.828134096,1.764890681,1.764890681,,,
(주)화신,10690,16-Dec,2.775602443,4.493459598,4.493459598,,,
(주)화신,10690,17-Dec,-6.681034851,-1.997462186,-1.997462186,,,
(주)화신,10690,18-Dec,-3.832976841,-1.275597572,-1.275597572,,,
(주)화신,10690,19-Dec,1.398965774,0.118158037,0.118158037,,,
(주)후성,93370,11-Dec,4.992783141,4.857010016,4.857010016,,,
(주)후성,93370,12-Dec,-0.76446627,-0.965223339,-0.965223339,,,
(주)후성,93370,13-Dec,-3.289130689,-3.276317237,-3.276317237,,,
(주)후성,93370,14-Dec,-2.53720497,-1.905837067,-1.905837067,,,
(주)후성,93370,15-Dec,4.694833461,3.757682428,3.757682428,,,
(주)후성,93370,16-Dec,10.94783934,9.805010856,9.805010856,,,
(주)후성,93370,17-Dec,16.21928028,13.84113851,13.84113851,,,
(주)후성,93370,18-Dec,22.59855753,19.58560434,19.58560434,,,
(주)후성,93370,19-Dec,7.550895057,3.335717072,3.335717072,,,
(주)휴니드테크놀러지스,5870,11-Dec,0.15504898,77777777.77,0.15504898,,,
(주)휴니드테크놀러지스,5870,12-Dec,-1.463901812,77777777.77,-1.463901812,,,
(주)휴니드테크놀러지스,5870,13-Dec,0.091107979,77777777.77,0.091107979,,,
(주)휴니드테크놀러지스,5870,14-Dec,0.16659647,77777777.77,0.16659647,,,
(주)휴니드테크놀러지스,5870,15-Dec,1.163354222,77777777.77,1.163354222,,,
(주)휴니드테크놀러지스,5870,16-Dec,18.2472931,77777777.77,18.2472931,,,
(주)휴니드테크놀러지스,5870,17-Dec,12.27391791,77777777.77,12.27391791,,,
(주)휴니드테크놀러지스,5870,18-Dec,94.91187665,77777777.77,94.91187665,,,
(주)휴니드테크놀러지스,5870,19-Dec,40.98369123,77777777.77,40.98369123,,,
(주)휴맥스,115160,11-Dec,0.656541628,0.509945227,0.509945227,,,
(주)휴맥스,115160,12-Dec,5.00371401,4.582080112,4.582080112,,,
(주)휴맥스,115160,13-Dec,3.707686589,5.469311009,5.469311009,,,
