회사명,거래소코드,회계년도,[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[제조]매출액(수익)(*)(IFRS),[제조]부채(*)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]부채(*)(IFRS연결)
(주)지에스글로벌,001250,2015/12,-15019805,1926449911,541070053,-1432148,2262023464,597989808
(주)지에스글로벌,001250,2016/12,13521404,2135564329,661583732,73359528,2553790920,972158080
(주)지에스글로벌,001250,2017/12,48851132,2919489224,747859900,81829587,3387389006,1010185598
(주)지에스글로벌,001250,2018/12,-10666224,3563767752,661480278,-10345948,4058527569,932911606
(주)지에스글로벌,001250,2019/12,29647151,3306497673,544370551,33213994,3889400298,825321064
(주)지에스리테일,007070,2011/12,29045935,3984027605,1184611455,549992,3981607805,1559426947
(주)지에스리테일,007070,2012/12,287611654,4502004746,1334566921,221465700,4499655629,1389360063
(주)지에스리테일,007070,2013/12,292759980,4705551543,1213825991,294434155,4708561836,1265470315
(주)지에스리테일,007070,2014/12,366775418,4958373995,1196973882,368414769,4962383688,1238543453
(주)지에스리테일,007070,2015/12,440121426,6189347698,1796978661,444016125,6273142140,2576478489
(주)지에스리테일,007070,2016/12,345860639,7186237962,1504334271,434503796,7402005718,2363836827
(주)지에스리테일,007070,2017/12,369369762,7946892573,1831830461,442233543,8266567148,2698930353
(주)지에스리테일,007070,2018/12,235381697,8354476258,1808025680,324777732,8691612313,2640531613
(주)지에스리테일,007070,2019/12,690644968,8621105977,3401195404,804329097,9006928793,4482562635
(주)지에스이,053050,2010/12,4908333,88463799,70394110,,,
(주)지에스이,053050,2011/12,10452276,101624489,74442680,,,
(주)지에스이,053050,2012/12,10201610,117722401,76200870,,,
(주)지에스이,053050,2013/12,14411787,139282677,89289943,,,
(주)지에스이,053050,2014/12,9319778,144389445,89213477,,,
(주)지에스이,053050,2015/12,13256930,123138989,80275392,,,
(주)지에스이,053050,2016/12,11043087,104151463,80214719,,,
(주)지에스이,053050,2017/12,12582760,108460693,82772457,,,
(주)지에스이,053050,2018/12,16879660,133549316,87098487,,,
(주)지에스이,053050,2019/12,11961797,136363228,90135859,,,
(주)지엔씨에너지,119850,2013/12,8249999,67371177,24904944,7950846,68530176,25117873
(주)지엔씨에너지,119850,2014/12,-3417440,72405074,29747242,,,
(주)지엔씨에너지,119850,2015/12,3116360,110279624,32112039,,,
(주)지엔씨에너지,119850,2016/12,5622061,116438228,37338018,,,
(주)지엔씨에너지,119850,2017/12,12284902,91843079,37122121,13094844,96667918,44489073
(주)지엔씨에너지,119850,2018/12,8923457,96609465,36135165,9582356,126053839,44338606
(주)지엔씨에너지,119850,2019/12,5069837,120307775,41709025,94384,168346052,49407711
(주)지엔코,065060,2010/12,4185466,90560826,39052511,2963427,100964946,39671048
(주)지엔코,065060,2011/12,11481297,112205679,40563753,9502503,123226245,41177542
(주)지엔코,065060,2012/12,7072848,120720326,51578587,6598535,130981132,52314967
(주)지엔코,065060,2013/12,-1467516,113736251,61499960,8502889,131984780,70107047
(주)지엔코,065060,2014/12,-3492003,109550172,66398637,-25707143,129496221,81683494
(주)지엔코,065060,2015/12,3054045,104657590,59383123,-4725077,123936747,77055434
(주)지엔코,065060,2016/12,738375,102649214,41281214,-3811128,121811659,57958354
(주)지엔코,065060,2017/12,5127515,106151352,57643157,5030673,143172561,84825492
(주)지엔코,065060,2018/12,11632601,106567681,71488867,-19030983,146403712,110068978
(주)지엔코,065060,2019/12,6469721,101363573,78757398,-32835930,155909866,100673877
(주)지투알,035000,2010/12,4549120,15416280,3577212,9621175,269788162,218276823
(주)지투알,035000,2011/12,5534544,16224860,3425252,33667196,324079349,261392525
(주)지투알,035000,2012/12,2974971,14244842,2771402,-15558920,335845836,250714003
(주)지투알,035000,2013/12,-70320,10057374,2338380,6981063,349083885,286871114
(주)지투알,035000,2014/12,3712458,11291175,3951083,6660616,385598133,273057298
(주)지투알,035000,2015/12,-273068,21115191,6535810,17886170,479291301,347915149
(주)지투알,035000,2016/12,3042238,23083693,6562578,13553994,407958969,360983218
(주)지투알,035000,2017/12,13863108,28958174,6701007,51505237,501300688,434159688
(주)지투알,035000,2018/12,3693800,17217911,5279462,-42043242,538206688,502403907
(주)지투알,035000,2019/12,11092052,26765282,21343121,19811630,542087211,360775441
(주)지티지웰니스,219750,2018/12,-3646598,19704882,8435609,-3857284,21507391,9287982
(주)지티지웰니스,219750,2019/12,-3388186,27160757,25585390,-4337111,30274164,25852063
(주)진도,088790,2010/12,627399,115513292,63737262,746067,115791610,64294032
(주)진도,088790,2011/12,-15747316,142639104,102670598,-15804113,142695415,103251096
(주)진도,088790,2012/12,-5525750,160506351,122919998,-5628730,160506351,123478004
(주)진도,088790,2013/12,11573084,152534448,115002370,11605990,152597884,115566898
(주)진도,088790,2014/12,5151248,120945801,80196960,5096675,120942207,80771133
(주)진도,088790,2015/12,13851245,121850734,61286977,13762086,121729207,61868132
(주)진도,088790,2016/12,11031887,123053044,53233946,10921746,122963037,53766901
(주)진도,088790,2017/12,-265697,128185894,55334726,-301107,128260410,55858152
(주)진도,088790,2018/12,2011329,120062514,55490689,2003873,120088128,55996285
(주)진도,088790,2019/12,5137739,77873162,44488921,5135345,77872969,45001984
(주)진로발효,018120,2010/12,7196845,76181798,15681924,,,
(주)진로발효,018120,2011/12,7421384,75871127,11986011,,,
(주)진로발효,018120,2012/12,16093632,80608453,13090611,,,
(주)진로발효,018120,2013/12,11128505,81633417,9881934,,,
(주)진로발효,018120,2014/12,21758126,85704504,13977791,,,
(주)진로발효,018120,2015/12,25271647,88652274,17550357,,,
(주)진로발효,018120,2016/12,15926073,85276173,15548827,16175004,86807974,16343671
(주)진로발효,018120,2017/12,17855590,86702020,15420898,18323914,88458680,16028244
(주)진로발효,018120,2018/12,17760229,85779330,13920163,18022749,86941312,14589690
(주)진로발효,018120,2019/12,14564003,86574385,10867821,14805607,88418165,11687714
(주)진매트릭스,109820,2010/12,672498,2080402,4257666,672498,2080402,4257666
(주)진매트릭스,109820,2011/12,-1465493,5755220,6399996,-1410298,9984407,6881016
(주)진매트릭스,109820,2012/12,-396837,5607851,5720451,-294806,8056984,6428435
(주)진매트릭스,109820,2013/12,-326499,4371365,6542018,-185465,7290677,6897249
(주)진매트릭스,109820,2014/12,-1547527,4010520,4874175,-1375134,6676387,5162492
(주)진매트릭스,109820,2015/12,-648758,4111744,10581247,-591963,5315268,10744743
(주)진매트릭스,109820,2016/12,-276649,3827557,5653428,-373251,5079868,5731873
(주)진매트릭스,109820,2017/12,-1958711,3856961,5112665,-1773701,5189163,5798348
(주)진매트릭스,109820,2018/12,-2636477,3639778,19353469,-2738141,4734901,20121445
(주)진매트릭스,109820,2019/12,-2278090,5050418,13206468,,,
(주)진바이오텍,086060,2010/12,940523,14851297,2594275,1165083,18788020,11307536
(주)진바이오텍,086060,2011/12,1978627,18693491,11147280,2527850,29055364,26788983
(주)진바이오텍,086060,2012/12,-1623897,27858182,10486650,-81846,58904010,24501940
(주)진바이오텍,086060,2013/12,903389,23854139,9090741,2377938,55036860,25251871
(주)진바이오텍,086060,2014/12,1066305,21037328,5649549,2154636,51589121,23922583
(주)진바이오텍,086060,2015/12,1708624,21282663,2859938,2605568,52256321,22584370
(주)진바이오텍,086060,2016/12,3137466,21863964,3775584,5312234,55632112,22621851
(주)진바이오텍,086060,2017/12,1860473,20027071,2708658,1132376,55533770,21487220
(주)진바이오텍,086060,2018/12,279146,22174184,3559512,5955024,62809113,27320572
(주)진바이오텍,086060,2019/12,-1050808,23269009,4230041,-2681658,58244821,24601967
(주)진성티이씨,036890,2010/12,4816942,119460646,244980126,6975824,168851281,267211655
(주)진성티이씨,036890,2011/12,-5625316,178383974,249753823,5986445,201292433,262312333
(주)진성티이씨,036890,2012/12,2574281,171744049,150238455,9736578,178357185,157312110
(주)진성티이씨,036890,2013/12,5629640,159200725,91588476,5594693,168183288,101470635
(주)진성티이씨,036890,2014/12,-10653,180173009,91815880,-1145311,186368849,96590188
(주)진성티이씨,036890,2015/12,8736299,180774307,79195562,13336812,177316918,82989655
(주)진성티이씨,036890,2016/12,8890571,156173936,59169220,2725905,177809619,69789550
(주)진성티이씨,036890,2017/12,1226794,216477731,65456130,1581903,244350833,89439567
(주)진성티이씨,036890,2018/12,2164999,295680054,62290325,-6838905,354679313,129339430
(주)진성티이씨,036890,2019/12,14491741,277312154,53251993,29343895,355564462,135853299
(주)진양홀딩스,100250,2010/12,4954980,4649158,1513530,31269185,229813674,179318198
(주)진양홀딩스,100250,2011/12,7220654,7439760,105376,30250593,266247236,158804715
(주)진양홀딩스,100250,2012/12,8995490,8970367,608187,25495987,266151094,154878392
(주)진양홀딩스,100250,2013/12,11009293,11666930,1264599,26068019,266143987,161079201
(주)진양홀딩스,100250,2014/12,10163537,12219120,1045181,23219854,273558038,157076399
(주)진양홀딩스,100250,2015/12,6998671,11903440,1016380,16977825,260895997,168364272
(주)진양홀딩스,100250,2016/12,6057267,9929300,192546,19836695,259705111,160489410
(주)진양홀딩스,100250,2017/12,9663933,13058773,1524818,29705520,265225266,152403272
(주)진양홀딩스,100250,2018/12,22747965,27395154,27521234,11329839,241827150,137075458
(주)진양홀딩스,100250,2019/12,4793699,9279890,26254352,21830122,225284561,141257509
(주)진에어,272450,2017/12,124658382,888388275,266474327,,,
(주)진에어,272450,2018/12,54735640,1010677676,253332359,54735640,1010677676,253332359
(주)진에어,272450,2019/12,64553544,910158184,512670007,,,
(주)차바이오텍,085660,2010/12,18929747,81403488,88699851,41112879,327150076,182202037
(주)차바이오텍,085660,2011/12,20393781,98399942,95452788,34694446,337756812,189560281
(주)차바이오텍,085660,2012/12,13880233,134774291,76290404,45770473,461140505,187055679
(주)차바이오텍,085660,2013/12,23640232,155551210,80772322,66352531,528119569,173120679
(주)차바이오텍,085660,2014/12,-4322864,13983481,53984802,-2567891,345344709,183430241
(주)차바이오텍,085660,2015/12,1474316,16096044,54576628,61862754,393781632,198267913
(주)차바이오텍,085660,2016/12,1175224,18863615,100037821,18048904,449260920,390068004
(주)차바이오텍,085660,2017/12,2682613,22345816,128963343,10832109,418882086,376402685
(주)차바이오텍,085660,2018/12,4531383,26792723,86244221,75384302,488599592,397285091
(주)차바이오텍,085660,2019/12,-2672438,30319513,80913245,24665314,534611812,496625077
(주)창해에탄올,004650,2014/12,13066538,72425251,15936705,31005406,235205345,165283398
(주)창해에탄올,004650,2015/12,8655053,72700989,10808247,40124913,227496262,153950390
(주)창해에탄올,004650,2016/12,18137512,70904350,67180187,1494979,212584058,226444077
(주)창해에탄올,004650,2017/12,22219509,91978086,66946964,25996800,216935119,201044311
(주)창해에탄올,004650,2018/12,11138483,96390226,53177749,9051984,195358261,206824010
(주)창해에탄올,004650,2019/12,17260675,95102047,45074048,25057815,187283715,66240955
(주)천보,278280,2019/12,16158333,96951371,9028765,22697489,135310691,24633259
(주)천일고속,000650,2010/12,6537363,51558159,14408378,,,
(주)천일고속,000650,2011/12,3540503,52470363,13575041,,,
(주)천일고속,000650,2012/12,4771181,55283118,16051255,,,
(주)천일고속,000650,2013/12,2366687,57109333,15762141,,,
(주)천일고속,000650,2014/12,4021396,60153710,16014359,,,
(주)천일고속,000650,2015/12,3352561,58862178,13886008,,,
(주)천일고속,000650,2016/12,5207853,58413361,13686846,,,
(주)천일고속,000650,2017/12,-2097544,55245922,20703661,,,
(주)천일고속,000650,2018/12,-3544591,55559198,18525373,,,
(주)천일고속,000650,2019/12,6039371,59633085,29041015,,,
(주)체리부로,066360,2017/12,17126765,314521263,98887847,32909318,361252806,145845489
(주)체리부로,066360,2018/12,-2136399,255938221,109411493,-572087,293825285,167258838
(주)체리부로,066360,2019/12,-100453,271426120,126144116,-54646,301486507,184503075
(주)체시스,033250,2010/06,2714266,56323604,66332945,,,
(주)체시스,033250,2011/06,8332653,87684354,59276496,7741211,81218776,59705776
(주)체시스,033250,2012/06,8002418,108100877,58191220,8973129,109484235,58551382
(주)체시스,033250,2013/06,8035032,94840917,60994944,9807283,98432610,62355485
(주)체시스,033250,2014/06,-4151887,71659244,63376948,-6342734,74639754,63868715
(주)체시스,033250,2015/06,3858292,56546263,61331231,3605237,58673590,61319480
(주)체시스,033250,2016/06,2557015,49846877,52107225,5433734,52151045,57193950
(주)체시스,033250,2017/06,-5032506,51730597,51724922,-594866,55923698,55454696
(주)체시스,033250,2018/06,622661,42552033,55683745,9626679,66732283,62506276
(주)체시스,033250,2019/06,1178298,36518844,57215227,949148,55618890,61927760
(주)초록뱀미디어,047820,2010/12,-3021691,11644692,1507950,-2333621,16706647,1629399
(주)초록뱀미디어,047820,2011/12,-4725000,16811458,4441327,-5222908,18256808,4659799
(주)초록뱀미디어,047820,2012/12,-935468,29070195,1326995,-444579,31945539,1717780
(주)초록뱀미디어,047820,2013/12,-153809,22534734,1421601,22166,22644891,1527001
(주)초록뱀미디어,047820,2014/12,-4438664,25541231,5270511,-4347919,25576121,5278604
(주)초록뱀미디어,047820,2015/12,-2397348,24807440,38576840,-2164749,24842314,50234793
(주)초록뱀미디어,047820,2016/12,4280965,51630185,42249104,6732767,105907923,51939452
(주)초록뱀미디어,047820,2017/12,8678105,26438093,17347270,646502,58844075,29174935
(주)초록뱀미디어,047820,2018/12,-15811542,45662389,72903095,-21533419,63870939,78013739
(주)초록뱀미디어,047820,2019/12,12137621,36286419,75619286,11529335,48519671,80231139
(주)초록뱀이앤엠,131100,2011/12,3389645,56077407,20467586,,,
(주)초록뱀이앤엠,131100,2012/12,7132937,52002857,36310226,5878065,51903768,42357335
(주)초록뱀이앤엠,131100,2013/12,2488398,50402294,49124491,-878310,54087343,57804359
(주)초록뱀이앤엠,131100,2014/12,5431337,51770724,63055851,-473469,54579309,79921475
(주)초록뱀이앤엠,131100,2015/12,928783,44833034,59017793,-240287,56447508,67736036
(주)초록뱀이앤엠,131100,2016/12,-672163,35428021,40075313,-2418003,35470768,40276132
(주)초록뱀이앤엠,131100,2017/12,-3185997,24000916,24861516,-3198656,24000916,24946944
(주)초록뱀이앤엠,131100,2018/12,-10379409,41740389,21165557,-10281982,41740437,21342420
(주)초록뱀컴퍼니,052300,2010/12,-9266885,34337085,2949496,-9679242,41341553,4196574
(주)초록뱀컴퍼니,052300,2011/12,2401146,24611603,2357784,929992,32124072,4053614
(주)초록뱀컴퍼니,052300,2012/12,-2571512,15070935,10793702,5678471,26406770,26455231
(주)초록뱀컴퍼니,052300,2013/12,511069,18675783,13664647,19792504,63267930,31365140
(주)초록뱀컴퍼니,052300,2014/12,-4213850,18836769,4523319,640386,48363507,7452215
(주)초록뱀컴퍼니,052300,2015/12,-2227112,12995546,13988266,-1783366,15426376,14255651
(주)초록뱀컴퍼니,052300,2016/12,179374,15490459,32738303,65755,17732780,33712704
(주)초록뱀컴퍼니,052300,2017/12,1852027,19767489,34215953,3063457,32421565,34409650
(주)초록뱀컴퍼니,052300,2018/12,-1401893,51119783,62317209,-2270476,51995890,64033461
(주)초록뱀컴퍼니,052300,2019/12,-414190,17882006,53944355,-1615446,18023834,55461493
(주)초록뱀헬스케어,118000,2010/12,1265065,29890294,64878274,,,
(주)초록뱀헬스케어,118000,2011/12,1267777,34386312,41535592,,,
(주)초록뱀헬스케어,118000,2012/12,1493407,22314788,7985029,,,
(주)초록뱀헬스케어,118000,2013/12,258121,9320497,4113012,258121,12465767,5923377
(주)초록뱀헬스케어,118000,2014/12,-4384576,6055437,10073903,-5221728,11762226,11357457
(주)초록뱀헬스케어,118000,2015/12,-3661513,6112892,8837163,-3558415,11450628,10219626
(주)초록뱀헬스케어,118000,2016/12,-3672075,6129491,12394242,-4851449,11232856,15408397
(주)초록뱀헬스케어,118000,2017/12,-5771307,8510642,4568425,-12687554,36880327,18031936
