회사명,거래소코드,회계년도,[제조]자본(*)(IFRS연결),[제조]당기순이익(손실)(IFRS연결),[제조]자본(*)(IFRS),[제조]당기순이익(손실)(IFRS)
대우조선해양(주),042660,2012/12,3865914051,-278825136,3837516783,-317652316
대우조선해양(주),042660,2013/12,2928714661,-920418515,2898298481,-920412365
대우조선해양(주),042660,2014/12,2026815806,-852747122,1934876571,-931836737
대우조선해양(주),042660,2015/12,618871231,-2209243775,415242474,-2307918887
대우조선해양(주),042660,2016/12,659377226,-2789487511,238917227,-2990996546
대우조선해양(주),042660,2017/12,2990661325,645758363,2744016238,739144217
대우조선해양(주),042660,2018/12,3840221572,320051707,3731766213,946109171
대우조선해양(주),042660,2019/12,3754896549,-46485191,3631508861,-57722249
대원강업(주),000430,2010/12,334587519,48304036,300704077,28373755
대원강업(주),000430,2011/12,407090599,42429775,319912549,25460936
대원강업(주),000430,2012/12,452992073,48819238,341224405,27118965
대원강업(주),000430,2013/12,486175106,37787880,359331629,20579289
대원강업(주),000430,2014/12,490608161,18423940,358560954,9722755
대원강업(주),000430,2015/12,510373779,26264887,370617136,25825187
대원강업(주),000430,2016/12,554171396,46141124,390990579,26216885
대원강업(주),000430,2017/12,558745922,26231366,398487548,16301520
대원강업(주),000430,2018/12,570720025,23857286,404056116,15639233
대원강업(주),000430,2019/12,587299075,21198893,409295587,10317994
대원미디어(주),048910,2010/12,69795561,2550649,57244253,291285
대원미디어(주),048910,2011/12,68807680,-100469,55469202,-1620909
대원미디어(주),048910,2012/12,65154718,-1679058,55157323,860317
대원미디어(주),048910,2013/12,51090584,-13588211,42638971,-13433492
대원미디어(주),048910,2014/12,54837940,679308,42230152,-4045377
대원미디어(주),048910,2015/12,66261961,4989480,40345895,-8443513
대원미디어(주),048910,2016/12,74341188,480426,46371053,-2141188
대원미디어(주),048910,2017/12,80950350,7797097,52635705,6827052
대원미디어(주),048910,2018/12,101545423,4153603,67827222,13257722
대원미디어(주),048910,2019/12,101197640,3181392,63805699,-979312
대원산업(주),005710,2010/12,112655070,17959749,97026314,17030107
대원산업(주),005710,2011/12,125176438,13985101,111240114,16403975
대원산업(주),005710,2012/12,143060876,24876200,134195621,24791078
대원산업(주),005710,2013/12,170661035,28662983,156388348,22890970
대원산업(주),005710,2014/12,180106282,13176545,174870795,22644836
대원산업(주),005710,2015/12,186289531,6375591,193632997,22954833
대원산업(주),005710,2016/12,221444272,42811295,215390114,23815050
대원산업(주),005710,2017/12,252443794,33962435,244231870,29663463
대원산업(주),005710,2018/12,276109965,28082773,268532617,28881654
대원산업(주),005710,2019/12,311378123,40393156,291014316,26841791
대원전선(주),006340,2010/12,65729064,3418404,64872773,3313620
대원전선(주),006340,2011/12,67942072,1541494,66843427,1775007
대원전선(주),006340,2012/12,71514705,2414838,71233889,2824216
대원전선(주),006340,2013/12,74356855,3431234,72521597,1900866
대원전선(주),006340,2014/12,76698915,1351077,72689201,306412
대원전선(주),006340,2015/12,81194729,3511451,74313186,1671503
대원전선(주),006340,2016/12,82312280,2122648,80305321,2524403
대원전선(주),006340,2017/12,80331179,1560817,80573409,652890
대원전선(주),006340,2018/12,81391574,1238629,81633805,1238629
대원전선(주),006340,2019/12,80356718,-817858,81010621,-405057
대원제약(주),003220,2010/12,96222126,13029805,96222126,13029805
대원제약(주),003220,2011/12,103916648,9256910,104004091,9705519
대원제약(주),003220,2012/12,112924867,9766152,112613781,9554922
대원제약(주),003220,2013/12,123251492,12233291,122845609,12414428
대원제약(주),003220,2014/12,134511316,15597355,134402722,15894643
대원제약(주),003220,2015/12,148661015,17333481,149370399,18392501
대원제약(주),003220,2016/12,162013006,19723252,161827861,19552431
대원제약(주),003220,2017/12,168129146,10274805,165799114,8129691
대원제약(주),003220,2018/12,183198203,23286287,180860013,23279593
대원제약(주),003220,2019/12,204216340,26879413,201984011,26999743
대원화성(주),024890,2010/12,45248946,-10774386,51293745,-4842894
대원화성(주),024890,2011/12,38431190,-6410504,40133655,-11171784
대원화성(주),024890,2012/12,35619185,-4980989,39070309,-1648795
대원화성(주),024890,2013/12,35992580,-1311053,35749807,-5505277
대원화성(주),024890,2014/12,45196750,5825496,45216492,5908257
대원화성(주),024890,2015/12,64184528,11480286,62247793,9767346
대원화성(주),024890,2016/12,71131744,7227117,67850547,5929101
대원화성(주),024890,2017/12,72396614,1585812,67117984,-884554
대원화성(주),024890,2018/12,73261971,1082609,72657492,730299
대원화성(주),024890,2019/12,79428180,5860058,78846965,5912643
대정화금(주),120240,2010/12,,,48613051,4954949
대정화금(주),120240,2011/12,,,54573786,6816121
대정화금(주),120240,2012/12,,,56035661,3649828
대정화금(주),120240,2013/12,,,65837472,9797127
대정화금(주),120240,2014/12,,,71100842,6518788
대정화금(주),120240,2015/12,,,79937663,7653199
대정화금(주),120240,2016/12,,,86125398,7523771
대정화금(주),120240,2017/12,,,98221395,7329286
대정화금(주),120240,2018/12,,,114495699,10037350
대정화금(주),120240,2019/12,,,121258074,6068096
대주산업(주),003310,2010/12,40975382,388384,40975382,388384
대주산업(주),003310,2011/12,44678866,298349,44632500,261983
대주산업(주),003310,2012/12,44543787,-103272,44475772,-124922
대주산업(주),003310,2013/12,45764285,1165490,45787099,1256319
대주산업(주),003310,2014/12,47002718,1535025,47012585,1522078
대주산업(주),003310,2015/12,47852965,1371935,47917827,1426930
대주산업(주),003310,2016/12,48488885,1925580,48638043,2009876
대주산업(주),003310,2017/12,50478367,2691415,50793328,2857218
대주산업(주),003310,2018/12,50954273,1681282,51269344,1681392
대주산업(주),003310,2019/12,52082544,1807378,52397654,1807417
대주전자재료(주),078600,2010/12,35812586,1958007,32131803,1050983
대주전자재료(주),078600,2011/12,39448332,4848097,34928696,4760889
대주전자재료(주),078600,2012/12,46101765,4457747,44366945,6505091
대주전자재료(주),078600,2013/12,48339323,-979146,47055342,-356780
대주전자재료(주),078600,2014/12,42354678,-6361527,40458120,-6716424
대주전자재료(주),078600,2015/12,53031324,-4878627,51070550,-4675412
대주전자재료(주),078600,2016/12,58471290,705712,56822057,308851
대주전자재료(주),078600,2017/12,54461578,-7917179,53094039,-8611906
대주전자재료(주),078600,2018/12,83582537,471117,82534570,706516
대주전자재료(주),078600,2019/12,82166177,-700955,79683788,-1851985
대창단조(주),015230,2010/12,61903567,13472064,49279247,10406929
대창단조(주),015230,2011/12,83693770,22719344,67755343,19534753
대창단조(주),015230,2012/12,104072302,23438850,88444762,22689419
대창단조(주),015230,2013/12,119895701,18058693,104080371,17681912
대창단조(주),015230,2014/12,137994255,18089272,116657705,14922394
대창단조(주),015230,2015/12,151567747,15753505,126370293,13924412
대창단조(주),015230,2016/12,163202396,13970140,140669693,15062775
대창단조(주),015230,2017/12,171666656,12710147,148254093,10092705
대창단조(주),015230,2018/12,181349275,12494892,154558592,8683700
대창단조(주),015230,2019/12,190498002,15614482,158384330,11106586
대한광통신(주),010170,2010/12,,,85051401,-13839725
대한광통신(주),010170,2011/12,,,99934253,-556637
대한광통신(주),010170,2012/12,,,111022979,-4473477
대한광통신(주),010170,2013/12,,,101693862,-33882532
대한광통신(주),010170,2014/12,74397193,-27273566,74538757,-27116725
대한광통신(주),010170,2015/12,73160980,-1338448,73223155,-1413552
대한광통신(주),010170,2016/12,60406778,-12587337,60693559,-12367710
대한광통신(주),010170,2017/12,96421773,13208577,97469603,14294584
대한광통신(주),010170,2018/12,191069541,21282037,192308349,21146839
대한광통신(주),010170,2019/12,179400265,-11700630,180550941,-11867253
대한그린파워(주),060900,2010/12,14421489,-975356,14421489,-975356
대한그린파워(주),060900,2011/12,17663939,898005,17596037,950458
대한그린파워(주),060900,2012/12,17215335,-5790210,16377105,-5690224
대한그린파워(주),060900,2013/12,11621981,-16569817,15454861,-11583881
대한그린파워(주),060900,2014/12,,,-23665547,-48617991
대한그린파워(주),060900,2015/12,,,14538851,-7708234
대한그린파워(주),060900,2016/12,,,11572324,-2383730
대한그린파워(주),060900,2017/12,,,14019388,-7861629
대한그린파워(주),060900,2018/12,15759085,-13331758,15105330,-11723355
대한그린파워(주),060900,2019/12,23333464,-9871211,21881939,-10923156
대한뉴팜(주),054670,2010/12,,,73427322,-3031024
대한뉴팜(주),054670,2011/12,,,73797628,643551
대한뉴팜(주),054670,2012/12,,,68131681,-5528908
대한뉴팜(주),054670,2013/12,,,71647392,-1954964
대한뉴팜(주),054670,2014/12,,,73887263,2661418
대한뉴팜(주),054670,2015/12,,,77202018,4147826
대한뉴팜(주),054670,2016/12,,,71202651,-5671317
대한뉴팜(주),054670,2017/12,,,51720792,-20580842
대한뉴팜(주),054670,2018/12,,,43079863,2454277
대한뉴팜(주),054670,2019/12,,,61066173,15239195
대한방직(주),001070,2010/12,100733828,3612643,104192739,6486374
대한방직(주),001070,2011/12,86594715,-14635803,93887150,-10934987
대한방직(주),001070,2012/12,70284717,-16845323,84328167,-9613706
대한방직(주),001070,2013/12,71940184,1916087,89295310,5234288
대한방직(주),001070,2014/12,171324942,-11525318,178288094,-22297067
대한방직(주),001070,2015/12,163758137,-7072189,175499512,-2616457
대한방직(주),001070,2016/12,179040928,-4138013,194282326,246438
대한방직(주),001070,2017/12,168344222,-9603954,174771267,-16966507
대한방직(주),001070,2018/12,176808742,12434234,175810546,3512504
대한방직(주),001070,2019/12,126078156,-15955034,124835375,-16133979
대한약품공업(주),023910,2010/12,,,39095253,2570177
대한약품공업(주),023910,2011/12,,,42595371,4530806
대한약품공업(주),023910,2012/12,,,47760192,7275383
대한약품공업(주),023910,2013/12,,,55661225,7771454
대한약품공업(주),023910,2014/12,,,64097212,10420380
대한약품공업(주),023910,2015/12,,,76838963,13776261
대한약품공업(주),023910,2016/12,,,92943474,17657294
대한약품공업(주),023910,2017/12,,,115880593,24832362
대한약품공업(주),023910,2018/12,,,140361683,28518104
대한약품공업(주),023910,2019/12,,,166775257,28166639
대한유화(주),006650,2010/12,762403940,80835326,750809943,78182195
대한유화(주),006650,2011/12,768676131,30196094,755364283,28442866
대한유화(주),006650,2012/12,745733549,-12240312,729740428,-15042318
대한유화(주),006650,2013/12,789608260,45833889,751004988,23254522
대한유화(주),006650,2014/12,842116813,63848818,800282409,60582498
대한유화(주),006650,2015/12,1035587589,200789062,988458445,195555726
대한유화(주),006650,2016/12,1293063531,272895473,1240201759,267089265
대한유화(주),006650,2017/12,1473202093,214456397,1420781759,205583321
대한유화(주),006650,2018/12,1701097076,257413487,1640947465,249630666
대한유화(주),006650,2019/12,1778610741,106342325,1712413196,100343828
대한전선(주),001440,2010/12,671334825,-907180667,497675729,-569717970
대한전선(주),001440,2011/12,324504785,-308575679,348230442,-213184773
대한전선(주),001440,2012/12,188086116,-578062813,312694909,-443261292
대한전선(주),001440,2013/12,271124988,-593391910,272531442,-706653807
대한전선(주),001440,2014/12,73419743,-221089257,35814965,-257802031
대한전선(주),001440,2015/12,354245081,-68345948,342038728,-57211099
대한전선(주),001440,2016/12,299122674,-15882820,379364876,10064901
대한전선(주),001440,2017/12,337980848,-48769981,371763085,-13071689
대한전선(주),001440,2018/12,321919023,-5873191,358136093,5657103
대한전선(주),001440,2019/12,312646586,-12627729,330317350,-28421626
대한제강(주),084010,2010/12,324972001,15340703,322123247,14026074
대한제강(주),084010,2011/12,329385617,8950652,330686183,13087276
대한제강(주),084010,2012/12,364202174,31035799,365593281,31075781
대한제강(주),084010,2013/12,374755776,15535602,378550063,17400441
대한제강(주),084010,2014/12,372522317,-826183,374297313,-2607773
대한제강(주),084010,2015/12,404519762,35923674,404686337,34118801
대한제강(주),084010,2016/12,440204802,39837947,436180274,36420490
대한제강(주),084010,2017/12,460666116,29626726,454862320,27148614
대한제강(주),084010,2018/12,434916932,-17788072,423527487,-24471089
대한제강(주),084010,2019/12,462082022,29622526,441644298,24007362
대한제당(주),001790,2010/12,402959083,9723561,414482430,7599959
대한제당(주),001790,2011/12,413244487,18991599,411808646,6349464
대한제당(주),001790,2012/12,434194171,29048032,431589432,25036247
대한제당(주),001790,2013/12,443985663,10440469,437846668,7518636
대한제당(주),001790,2014/12,447508077,6535904,435979245,1368752
대한제당(주),001790,2015/12,424866808,-17563816,419345911,-11096768
대한제당(주),001790,2016/12,449825749,22601383,457229005,34024178
대한제당(주),001790,2017/12,451782278,10809977,457646743,7451613
대한제당(주),001790,2018/12,451970433,9753277,454763069,6617214
대한제당(주),001790,2019/12,464321365,14430621,466193790,15123058
대한제분(주),001130,2010/12,547076634,44669486,538960650,34869248
대한제분(주),001130,2011/12,558821975,5206785,548233989,2276842
대한제분(주),001130,2012/12,603492180,31790478,584708694,23461939
대한제분(주),001130,2013/12,607351973,18377325,584370571,13915022
대한제분(주),001130,2014/12,624697233,36846461,589954914,24210614
대한제분(주),001130,2015/12,656916662,34250578,611023482,21524953
대한제분(주),001130,2016/12,661897108,27428455,612459098,20463037
대한제분(주),001130,2017/12,710408210,51048348,623437263,13814408
대한제분(주),001130,2018/12,749005259,51472656,645624790,34676569
대한제분(주),001130,2019/12,759848294,16993289,644151972,2754340
대한해운(주),005880,2010/12,543888016,-317197588,501146230,-328599160
대한해운(주),005880,2011/12,100704529,-1154757015,44019908,-1171540072
대한해운(주),005880,2012/12,,,-170984298,-250371853
대한해운(주),005880,2013/12,,,404028982,383868219
대한해운(주),005880,2014/12,498879555,71887341,492468832,70455722
대한해운(주),005880,2015/12,569359158,39529064,562067688,37871437
대한해운(주),005880,2016/12,626011478,30790170,605394790,27382770
