회사명,거래소코드,회계년도,당기순이익(IFRS연결),전기순이익(IFRS연결),당기순이익(IFRS개별),전기순이익(IFRS개별)
(주)장원테크,174880,Dec-19,-4995658,-1611377,-370234,3014047
(주)정다운,208140,Dec-14,,,,
(주)정다운,208140,Dec-15,,,,
(주)정다운,208140,Dec-16,-968263,-968263,-1058056,-1058056
(주)정다운,208140,Dec-17,9880008,9880008,9890382,9911739
(주)정다운,208140,Dec-18,9095301,9095301,9037876,9037876
(주)정다운,208140,Dec-19,903577,903577,3754827,3754827
(주)정상제이엘에스,40420,Dec-11,9374642,9374642,9303709,9303709
(주)정상제이엘에스,40420,Dec-12,9046045,9046045,8954771,8954771
(주)정상제이엘에스,40420,Dec-13,6471142,6471142,6539833,6539833
(주)정상제이엘에스,40420,Dec-14,5475815,5475815,5771638,5771638
(주)정상제이엘에스,40420,Dec-15,5269189,5269189,5537017,5537017
(주)정상제이엘에스,40420,Dec-16,7279775,7279775,7196945,7196945
(주)정상제이엘에스,40420,Dec-17,8235202,8235202,7733908,7733908
(주)정상제이엘에스,40420,Dec-18,3565341,3565341,3517421,3517421
(주)정상제이엘에스,40420,Dec-19,7673664,7673664,8256300,8256300
(주)정원엔시스,45510,Dec-11,,,-2081937,-2081937
(주)정원엔시스,45510,Dec-12,,,563756,563756
(주)정원엔시스,45510,Dec-13,,,-3284116,-3284116
(주)정원엔시스,45510,Dec-14,,2724234,2724234,2724234
(주)정원엔시스,45510,Dec-15,3270783,3270783,3276087,3276087
(주)정원엔시스,45510,Dec-16,2313259,2313259,2270358,2270358
(주)정원엔시스,45510,Dec-17,-2753421,-2753421,-2791195,-2791195
(주)정원엔시스,45510,Dec-18,4215266,4215266,4213768,4213768
(주)정원엔시스,45510,Dec-19,797403,797403,803096,803096
(주)제넥신,95700,Dec-11,-7053884,-7053884,-6888631,-6888631
(주)제넥신,95700,Dec-12,-2096046,,-2237181,-2096046
(주)제넥신,95700,Dec-13,,,-8998827,-8998827
(주)제넥신,95700,Dec-14,,,-7413282,-7413282
(주)제넥신,95700,Dec-15,,,-1426677,-1426677
(주)제넥신,95700,Dec-16,,,-25030754,-30932739
(주)제넥신,95700,Dec-17,,,-19329560,-19329560
(주)제넥신,95700,Dec-18,,,-34066760,-34066760
(주)제넥신,95700,Dec-19,,-16509197,-16509197,978640
(주)제넨바이오,72520,Dec-11,4042771,4042771,2490001,2490001
(주)제넨바이오,72520,Dec-12,1928483,1928483,-1097490,-1097490
(주)제넨바이오,72520,Dec-13,-2142112,-2142112,-3101511,-3101511
(주)제넨바이오,72520,Dec-14,-33997411,-33997411,-46017838,-46017838
(주)제넨바이오,72520,Dec-15,-33692906,-33692906,-36626934,-36626934
(주)제넨바이오,72520,Dec-16,-10574238,-10574238,-12901514,-12901514
(주)제넨바이오,72520,Dec-17,-14747499,-15213332,-7480676,-7839529
(주)제넨바이오,72520,Dec-18,-5104384,-5104384,-5166013,-5166013
(주)제넨바이오,72520,Dec-19,-46743970,-46743970,-43082325,-43082325
(주)제노레이,122310,Dec-18,9472161,9472161,8965454,8965454
(주)제노레이,122310,Dec-19,13240019,13240019,12743561,12743561
(주)제노포커스,187420,Dec-15,1211276,1211276,842606,842606
(주)제노포커스,187420,Dec-16,1614859,1614859,1399804,1399804
(주)제노포커스,187420,Dec-17,1342560,1342560,1502161,1502161
(주)제노포커스,187420,Dec-18,-2441932,-2441932,-1751956,-1751956
(주)제노포커스,187420,Dec-19,-5522405,-5522405,-1932281,-1932281
(주)제닉,123330,Dec-11,,10520115,10520115,10520115
(주)제닉,123330,Dec-12,5679105,5679105,6130114,6130114
(주)제닉,123330,Dec-13,3452431,3452431,5345148,3452431
(주)제닉,123330,Dec-14,1956417,1956417,1956417,1956417
(주)제닉,123330,Dec-15,2924746,2924746,3003327,3003327
(주)제닉,123330,Dec-16,1225309,1225309,1731523,1731523
(주)제닉,123330,Dec-17,-7467254,-7467254,-6846848,-6846848
(주)제닉,123330,Dec-18,-15322554,-15322554,-14882706,-14882706
(주)제닉,123330,Dec-19,-11959235,-11959235,-33317008,-33317008
(주)제로투세븐,159580,Dec-13,3720674,3720674,1271619,1271619
(주)제로투세븐,159580,Dec-14,-407983,-407983,-3062262,-3062262
(주)제로투세븐,159580,Dec-15,-1120707,-1120707,-2366106,-2366106
(주)제로투세븐,159580,Dec-16,-10225550,-10225550,-8495404,-8495404
(주)제로투세븐,159580,Dec-17,-19852874,-19852874,-12902408,-12902408
(주)제로투세븐,159580,Dec-18,-6435294,-6435294,-4945433,-4945433
(주)제로투세븐,159580,Dec-19,9326238,9326238,10858834,10858834
(주)제우스,79370,Dec-11,11600399,11600399,7066177,7066177
(주)제우스,79370,Dec-12,3063194,3063194,2032536,2032536
(주)제우스,79370,Dec-13,17517226,17517226,8361913,8361913
(주)제우스,79370,Dec-14,17173191,17173191,11942847,11942847
(주)제우스,79370,Dec-15,20070862,20070862,16329358,16329358
(주)제우스,79370,Dec-16,19513108,19513108,13153491,13153491
(주)제우스,79370,Dec-17,18870684,18870684,12878019,12878019
(주)제우스,79370,Dec-18,31042535,31042535,24366192,24366192
(주)제우스,79370,Dec-19,14176254,14176254,7872422,7872422
(주)제이브이엠,54950,Dec-11,,,12530450,12530450
(주)제이브이엠,54950,Dec-12,,,6043996,6542986
(주)제이브이엠,54950,Dec-13,,15028638,15028638,13796090
(주)제이브이엠,54950,Dec-14,10106492,10106492,9418436,9418436
(주)제이브이엠,54950,Dec-15,5215643,5215643,7155546,7155546
(주)제이브이엠,54950,Dec-16,11098157,11098157,11889048,11889048
(주)제이브이엠,54950,Dec-17,11460016,11460016,13284196,13284196
(주)제이브이엠,54950,Dec-18,8158512,8158512,8142527,8142527
(주)제이브이엠,54950,Dec-19,5800049,5800049,7157491,7157491
(주)제이스텍,90470,Dec-11,,,4790681,4790681
(주)제이스텍,90470,Dec-12,,,5121913,5121913
(주)제이스텍,90470,Dec-13,,,-4758391,-4758391
(주)제이스텍,90470,Dec-14,,,3720659,3720659
(주)제이스텍,90470,Dec-15,,4638886,4638886,4638886
(주)제이스텍,90470,Dec-16,11856366,11856366,11830904,11830904
(주)제이스텍,90470,Dec-17,74149098,74149098,74209208,74209208
(주)제이스텍,90470,Dec-18,8017218,8017218,8010296,8010296
(주)제이스텍,90470,Dec-19,1054683,1054683,1539652,1539652
(주)제이시스메디칼,287410,Dec-18,,,,
(주)제이시스메디칼,287410,Dec-19,,,,
(주)제이에스코퍼레이션,194370,Dec-16,10511358,10511358,9421703,9421703
(주)제이에스코퍼레이션,194370,Dec-17,5760615,5760615,4054304,4054304
(주)제이에스코퍼레이션,194370,Dec-18,5862116,5862116,6751957,6751957
(주)제이에스코퍼레이션,194370,Dec-19,8222161,8222161,11636778,11636778
(주)제이에스티나,26040,Dec-11,4477022,4477022,4319668,4319668
(주)제이에스티나,26040,Dec-12,7571514,7571514,7319645,7319645
(주)제이에스티나,26040,Dec-13,8518891,8518891,8248957,8248957
(주)제이에스티나,26040,Dec-14,8959245,8959245,8892196,8892196
(주)제이에스티나,26040,Dec-15,3221164,3221164,3997620,3997620
(주)제이에스티나,26040,Dec-16,3423984,3423984,5200977,5200977
(주)제이에스티나,26040,Dec-17,-3628728,-3628728,-3255146,-3255146
(주)제이에스티나,26040,Dec-18,243541,243541,193461,193461
(주)제이에스티나,26040,Dec-19,-33441723,-33441723,-36513087,-36513087
(주)제이엘케이,322510,Dec-19,-10644155,-10644155,-10463624,-10463624
(주)제이와이피엔터테인먼트,35900,Jun-11,257342,257342,257342,257342
(주)제이와이피엔터테인먼트,35900,Dec-12,-9872702,-9872702,-8378892,-8378892
(주)제이와이피엔터테인먼트,35900,Dec-13,-3944889,-3944889,-4366318,-4366318
(주)제이와이피엔터테인먼트,35900,Dec-14,7850144,7850144,6663312,6663312
(주)제이와이피엔터테인먼트,35900,Dec-15,3223273,3223273,3334064,3334064
(주)제이와이피엔터테인먼트,35900,Dec-16,8524636,8524636,6967242,6967242
(주)제이와이피엔터테인먼트,35900,Dec-17,16369258,16369258,16279757,16279757
(주)제이와이피엔터테인먼트,35900,Dec-18,24275342,24275342,22271174,22271174
(주)제이와이피엔터테인먼트,35900,Dec-19,31220338,31220338,27767065,27767065
(주)제이웨이,58420,Dec-11,,,-5038194,-5038194
(주)제이웨이,58420,Dec-12,,-3008488,-3149522,-3008488
(주)제이웨이,58420,Dec-13,-4271455,-4271455,-3980845,-3980845
(주)제이웨이,58420,Dec-14,-3427943,-3427943,-3756961,-3756961
(주)제이웨이,58420,Dec-15,156583,156583,287795,287795
(주)제이웨이,58420,Dec-16,-1623941,-1623941,-812876,-812876
(주)제이웨이,58420,Dec-17,-4122699,-4122699,-4293577,-4293577
(주)제이웨이,58420,Dec-18,-3018698,-3018698,-2786879,-2786879
(주)제이웨이,58420,Dec-19,-3039308,-3039308,-3304975,-3304975
(주)제이티,89790,Dec-11,,,4496258,4496258
(주)제이티,89790,Dec-12,,,1302564,1302564
(주)제이티,89790,Dec-13,,-2043708,-2043708,-2043708
(주)제이티,89790,Dec-14,6297859,,6527179,6297859
(주)제이티,89790,Dec-15,,,-3543653,-3543653
(주)제이티,89790,Dec-16,,,-9819049,-9819049
(주)제이티,89790,Dec-17,,,-180061,-180061
(주)제이티,89790,Dec-18,,2448993,2448993,2448993
(주)제이티,89790,Dec-19,3787410,3787410,3787410,3787410
(주)제이티씨,950170,Feb-19,7966390,7966390,15531666,15531666
(주)제일기획,30000,Dec-11,95731300,95731300,79294182,79294182
(주)제일기획,30000,Dec-12,99167497,99492529,57749641,58074673
(주)제일기획,30000,Dec-13,102269219,102269219,52254377,52254377
(주)제일기획,30000,Dec-14,102022309,102022309,54513762,54513762
(주)제일기획,30000,Dec-15,81740961,81740961,26572381,26572381
(주)제일기획,30000,Dec-16,90648134,90648134,50248917,50248917
(주)제일기획,30000,Dec-17,128372886,128372886,89246140,89246140
(주)제일기획,30000,Dec-18,131868993,131868993,79285573,79285573
(주)제일기획,30000,Dec-19,139453304,139453304,106467467,106467467
(주)제일바이오,52670,Dec-11,,,603387,603387
(주)제일바이오,52670,Dec-12,,,1026456,1026456
(주)제일바이오,52670,Dec-13,,,358893,358893
(주)제일바이오,52670,Dec-14,,,955817,955817
(주)제일바이오,52670,Dec-15,,,851744,851744
(주)제일바이오,52670,Dec-16,,,1014014,1014014
(주)제일바이오,52670,Dec-17,,,789209,789209
(주)제일바이오,52670,Dec-18,,,1040195,1040195
(주)제일바이오,52670,Dec-19,,,2042942,2042942
(주)제일테크노스,38010,Dec-11,2277765,2277765,1594174,1594174
(주)제일테크노스,38010,Dec-12,2042625,2042625,1163291,1163291
(주)제일테크노스,38010,Dec-13,4587231,4587231,4367695,4367695
(주)제일테크노스,38010,Dec-14,5059224,5059224,4219212,4219212
(주)제일테크노스,38010,Dec-15,4651854,4651854,3647937,3647937
(주)제일테크노스,38010,Dec-16,2230389,2230389,2176454,2176454
(주)제일테크노스,38010,Dec-17,3559490,3559490,4300879,4300879
(주)제일테크노스,38010,Dec-18,5310949,5310949,4965244,4965244
(주)제일테크노스,38010,Dec-19,4299304,4299304,4269786,4269786
(주)제주반도체,80220,Dec-11,13061557,13061557,13720304,13720304
(주)제주반도체,80220,Dec-12,-10189603,-10189603,-10251071,-10251071
(주)제주반도체,80220,Dec-13,-9745909,-9745909,-8428266,-8428266
(주)제주반도체,80220,Dec-14,-106662,-106662,-3168036,-3168036
(주)제주반도체,80220,Dec-15,-609829,-609829,-557083,-557083
(주)제주반도체,80220,Dec-16,-811421,-811421,2843138,2843138
(주)제주반도체,80220,Dec-17,3941155,3941155,7297556,7297556
(주)제주반도체,80220,Dec-18,9054455,9054455,11606679,11606679
(주)제주반도체,80220,Dec-19,-4870020,-4870020,-3920235,-3920235
(주)제주항공,89590,Dec-15,,47157170,47157170,47157170
(주)제주항공,89590,Dec-16,52974879,52974879,53209034,53209034
(주)제주항공,89590,Dec-17,77796715,77796715,77134651,77134651
(주)제주항공,89590,Dec-18,70878373,70878373,70577029,70577029
(주)제주항공,89590,Dec-19,-33117598,-33117598,-36169737,-36169737
(주)제테마,216080,Dec-19,,,-14724378,-14724378
(주)젬백스&카엘,82270,Dec-11,-10481608,-10481608,-2181407,-2181407
(주)젬백스&카엘,82270,Dec-12,-12589082,-12589082,4460230,4460230
(주)젬백스&카엘,82270,Dec-13,-3348540,-3348540,4848657,4848657
(주)젬백스&카엘,82270,Dec-14,-29834392,-29834392,-18011532,-18011532
(주)젬백스&카엘,82270,Dec-15,-9496500,-9496500,2668502,2668502
(주)젬백스&카엘,82270,Dec-16,-40854353,-40854353,-14625615,-14625615
(주)젬백스&카엘,82270,Dec-17,-12481070,-12481070,-20731944,-20731944
(주)젬백스&카엘,82270,Dec-18,-13704579,-10706584,-23422145,-23422145
(주)젬백스&카엘,82270,Dec-19,-92102864,-94787066,-79331556,-79331556
(주)젬백스링크,64800,Dec-11,2330272,2330272,742307,742307
(주)젬백스링크,64800,Dec-12,-1501829,-1501829,-770329,-770329
(주)젬백스링크,64800,Dec-13,-2879061,-2879061,-2103580,-2103580
(주)젬백스링크,64800,Dec-14,-3255825,,-2416481,-3255825
(주)젬백스링크,64800,Dec-15,,1167440,1167440,833479
(주)젬백스링크,64800,Dec-16,-125207,-125207,405619,405619
(주)젬백스링크,64800,Dec-17,5570118,5570118,369813,369813
(주)젬백스링크,64800,Dec-18,-12182275,-12182275,7702709,7702709
(주)젬백스링크,64800,Dec-19,3365933,3365933,3940892,3940892
(주)조비,1550,Dec-11,,,-12497315,-12497315
(주)조비,1550,Dec-12,,,-6389662,-6389662
(주)조비,1550,Dec-13,,,1182982,1182982
(주)조비,1550,Dec-14,,,-2255273,-2255273
(주)조비,1550,Dec-15,,,1476633,1476633
(주)조비,1550,Dec-16,,,873515,873515
(주)조비,1550,Dec-17,,,1052116,1052116
(주)조비,1550,Dec-18,,,328220,328220
(주)조비,1550,Dec-19,,,-127820,-127820
(주)조이시티,67000,Dec-11,6604198,6604198,8445517,8445517
(주)조이시티,67000,Dec-12,7755885,7755885,6906587,6906587
(주)조이시티,67000,Dec-13,-9332561,-9332561,-9346098,-9346098
(주)조이시티,67000,Dec-14,3424755,3424755,3540183,3540183
(주)조이시티,67000,Dec-15,1073890,1073890,1299211,1299211
(주)조이시티,67000,Dec-16,-5329639,-5329639,-6290153,-6290153
(주)조이시티,67000,Dec-17,-11486672,-11486672,-14136962,-14136962
(주)조이시티,67000,Dec-18,-7941976,-7941976,-7375039,-7375039
(주)조이시티,67000,Dec-19,-1895238,-1895238,-1449336,-1449336
(주)조흥,2600,Dec-11,,,8201681,8201681
(주)조흥,2600,Dec-12,,,7869314,7869314
(주)조흥,2600,Dec-13,,,4594423,4594423
(주)조흥,2600,Dec-14,,,5275245,5275245
(주)조흥,2600,Dec-15,,,6637659,6637659
(주)조흥,2600,Dec-16,,,8119809,8119809
(주)조흥,2600,Dec-17,,,11298260,11298260
(주)조흥,2600,Dec-18,,,8035646,8035646
(주)조흥,2600,Dec-19,,,7845407,7845407
(주)종근당,185750,Dec-13,,,4416974,4416974
(주)종근당,185750,Dec-14,,,35153741,35153741
(주)종근당,185750,Dec-15,,,-6772741,-6772741
(주)종근당,185750,Dec-16,,40946103,40946103,40946103
(주)종근당,185750,Dec-17,53728254,53728254,53637065,53637065
(주)종근당,185750,Dec-18,41704405,41704405,42568672,42568672
(주)종근당,185750,Dec-19,52975285,52975285,53881646,53881646
(주)종근당바이오,63160,Dec-11,,,10920596,10920596
(주)종근당바이오,63160,Dec-12,,,7101290,7101290
(주)종근당바이오,63160,Dec-13,,,1657449,1657449
(주)종근당바이오,63160,Dec-14,,,-1105050,-1105050
(주)종근당바이오,63160,Dec-15,,,6653133,6653133
(주)종근당바이오,63160,Dec-16,,,9434615,9434615
(주)종근당바이오,63160,Dec-17,,,8016299,8016299
(주)종근당바이오,63160,Dec-18,,7956187,7956187,7956187
(주)종근당바이오,63160,Dec-19,12264880,12264880,12644997,12644997
(주)종근당홀딩스,1630,Dec-11,56539841,56539841,49050618,49050618
(주)종근당홀딩스,1630,Dec-12,37369231,37369231,25709054,25709054
(주)종근당홀딩스,1630,Dec-13,423642292,423642292,401497110,401497110
(주)종근당홀딩스,1630,Dec-14,13301002,13301002,6224591,6224591
(주)종근당홀딩스,1630,Dec-15,30557582,30557582,55166703,55166703
(주)종근당홀딩스,1630,Dec-16,42855760,42855760,10360187,10360187
(주)종근당홀딩스,1630,Dec-17,67418298,67418298,6042850,6042850
(주)종근당홀딩스,1630,Dec-18,52811112,52811112,16004984,16004984
(주)종근당홀딩스,1630,Dec-19,79329793,79329793,10114111,10114111
(주)좋은사람들,33340,Dec-11,-304954,-304954,844061,844061
(주)좋은사람들,33340,Dec-12,1616643,1616643,2831936,2831936
(주)좋은사람들,33340,Dec-13,833470,833470,-2535497,-2535497
(주)좋은사람들,33340,Dec-14,1570801,1570801,1914370,1914370
(주)좋은사람들,33340,Dec-15,1009136,1009136,137888,137888
(주)좋은사람들,33340,Dec-16,-4173262,-4173262,-5062772,-5062772
(주)좋은사람들,33340,Dec-17,-9909303,-9909303,-8815134,-8815134
(주)좋은사람들,33340,Dec-18,3617210,3617210,2991095,2991095
(주)좋은사람들,33340,Dec-19,-10376626,-9819640,-10338492,-9781506
(주)주연테크,44380,Dec-11,,,-9257162,-9257162
(주)주연테크,44380,Dec-12,,,-1957217,-1957217
(주)주연테크,44380,Dec-13,,,-1288876,-1288876
(주)주연테크,44380,Dec-14,,,-1099587,-1099587
(주)주연테크,44380,Dec-15,,-5291995,-5291995,-5291995
(주)주연테크,44380,Dec-16,915353,915353,915353,915353
(주)주연테크,44380,Dec-17,-6185187,-6185187,-5295843,-5295843
(주)주연테크,44380,Dec-18,-5063061,-5063061,-4278005,-4278005
(주)주연테크,44380,Dec-19,-4784336,-4784336,-4526090,-4526090
(주)중앙디앤엠,51980,Dec-11,3566629,3566629,3869928,3869928
(주)중앙디앤엠,51980,Dec-12,3245088,3778894,2972854,2972854
(주)중앙디앤엠,51980,Dec-13,-7019094,-7019094,-9233651,-9233651
(주)중앙디앤엠,51980,Dec-14,-9483850,-9483850,-7998363,-7998363
(주)중앙디앤엠,51980,Dec-15,-21736921,-21736921,-20923094,-20923094
(주)중앙디앤엠,51980,Dec-16,-3699586,-3699586,-3408617,-3408617
(주)중앙디앤엠,51980,Dec-17,328712,328712,622166,622166
(주)중앙디앤엠,51980,Dec-18,-2735224,-2735224,-3283883,-3283883
(주)중앙디앤엠,51980,Dec-19,-7951033,-7951033,-6839137,-7233330
(주)중앙백신연구소,72020,Dec-11,,,2367509,2367509
(주)중앙백신연구소,72020,Dec-12,,,4371766,4371766
(주)중앙백신연구소,72020,Dec-13,,,4449623,4449623
(주)중앙백신연구소,72020,Dec-14,,,4284499,4284499
(주)중앙백신연구소,72020,Dec-15,,,3254318,3254318
(주)중앙백신연구소,72020,Dec-16,,,6209262,6209262
(주)중앙백신연구소,72020,Dec-17,,,4579465,4579465
(주)중앙백신연구소,72020,Dec-18,,,3454194,3454194
(주)중앙백신연구소,72020,Dec-19,,,1854213,1854213
(주)중앙에너비스,440,Sep-11,,,3436725,3436725
(주)중앙에너비스,440,Sep-12,,,1847851,1847851
(주)중앙에너비스,440,Sep-13,,1783074,1783074,1783074
(주)중앙에너비스,440,Sep-14,2809875,2809875,1313802,1313802
(주)중앙에너비스,440,Dec-15,1182033,1182033,690989,690989
(주)중앙에너비스,440,Dec-16,1362227,,892318,892318
(주)중앙에너비스,440,Dec-17,,,1597262,1597262
(주)중앙에너비스,440,Dec-18,,889990,889990,889990
(주)중앙에너비스,440,Dec-19,615333,615333,607714,607714
(주)지노믹트리,228760,Dec-19,-10267441,-10267441,-10194766,-10194766
(주)지누스,13890,Dec-19,72426384,72426384,41411226,41411226
(주)지니뮤직,43610,Dec-11,,-2384576,-2384576,-2401017
(주)지니뮤직,43610,Dec-12,-2124202,,-2001048,-2124202
(주)지니뮤직,43610,Dec-13,,,-5087822,-5087822
(주)지니뮤직,43610,Dec-14,,,3239863,3239863
