회사명,거래소코드,회계년도,매출액(IFRS연결),매출원가(IFRS연결),매출액(IFRS개별),매출원가(IFRS개별)
(주)휴엠앤씨,263920,Dec-18,23388721,18730266,23388721,18730266
(주)휴엠앤씨,263920,Dec-19,24964389,18409791,21273458,16240395
(주)휴온스,243070,Dec-16,168966126,79682891,167572193,78367343
(주)휴온스,243070,Dec-17,284838205,130373911,278012170,125213061
(주)휴온스,243070,Dec-18,328595382,147040402,313390424,134864695
(주)휴온스,243070,Dec-19,365018985,165024437,333128087,139904716
(주)휴온스글로벌,84110,Dec-11,,,113122275,65285666
(주)휴온스글로벌,84110,Dec-12,135510362,70436611,122058612,66202405
(주)휴온스글로벌,84110,Dec-13,158182765,79551795,131049908,68498895
(주)휴온스글로벌,84110,Dec-14,182342753,87901565,156508158,78990543
(주)휴온스글로벌,84110,Dec-15,245020684,109857050,215132795,106866844
(주)휴온스글로벌,84110,Dec-16,163712232,75057378,10740870,0
(주)휴온스글로벌,84110,Dec-17,325350642,131496920,25861844,0
(주)휴온스글로벌,84110,Dec-18,378687482,0,27891898,0
(주)휴온스글로벌,84110,Dec-19,449422998,0,29635944,0
(주)흥국,10240,Dec-11,107972999,94234563,86767075,76482386
(주)흥국,10240,Dec-12,90278479,79827112,76574726,68603375
(주)흥국,10240,Dec-13,78820115,69311878,63392471,56726006
(주)흥국,10240,Dec-14,73042471,65289122,62405120,55923241
(주)흥국,10240,Dec-15,64346196,57088843,58499636,52021289
(주)흥국,10240,Dec-16,62732006,53067536,55073948,47172700
(주)흥국,10240,Dec-17,91625420,76786877,74263798,64052913
(주)흥국,10240,Dec-18,118012454,100083261,90238921,78217248
(주)흥국,10240,Dec-19,104480160,86460979,72258060,60137066
(주)흥국에프엔비,189980,Dec-15,39636081,22253858,39502913,23631122
(주)흥국에프엔비,189980,Dec-16,41377160,25777381,40254435,26259828
(주)흥국에프엔비,189980,Dec-17,44898941,29422784,43667407,29782891
(주)흥국에프엔비,189980,Dec-18,47651005,31086898,44126103,29381473
(주)흥국에프엔비,189980,Dec-19,53767239,35469268,51915567,35416219
(주)희림종합건축사사무소,37440,Dec-11,,,135066574,119751399
(주)희림종합건축사사무소,37440,Dec-12,,,145372840,124433859
(주)희림종합건축사사무소,37440,Dec-13,149637668,127725716,149025264,127486407
(주)희림종합건축사사무소,37440,Dec-14,135641944,127325467,134992087,126595560
(주)희림종합건축사사무소,37440,Dec-15,135770930,108611868,135566291,108419736
(주)희림종합건축사사무소,37440,Dec-16,139772638,119441325,139540970,119254375
(주)희림종합건축사사무소,37440,Dec-17,159493989,131325749,158572902,131047272
(주)희림종합건축사사무소,37440,Dec-18,169470443,142106374,169183168,142092088
(주)희림종합건축사사무소,37440,Dec-19,178561343,153776066,178158267,153749923
(주)힘스,238490,Dec-17,,,91425665,61823258
(주)힘스,238490,Dec-18,,,35455311,25311483
(주)힘스,238490,Dec-19,,,85064902,56699257
AJ네트웍스(주),95570,Dec-15,1055580857,0,196520252,0
AJ네트웍스(주),95570,Dec-16,1253876535,0,244971818,0
AJ네트웍스(주),95570,Dec-17,1431015801,0,280266235,0
AJ네트웍스(주),95570,Dec-18,1056691254,0,339799798,0
AJ네트웍스(주),95570,Dec-19,1202793724,0,391780284,0
CS홀딩스(주),590,Dec-11,109045966,90347580,2725520,0
CS홀딩스(주),590,Dec-12,103356782,87830335,1986918,0
CS홀딩스(주),590,Dec-13,146122999,117115033,1976860,0
CS홀딩스(주),590,Dec-14,141559850,107398453,1968728,0
CS홀딩스(주),590,Dec-15,138970755,101942745,1978468,0
CS홀딩스(주),590,Dec-16,123144962,89665704,1789081,0
CS홀딩스(주),590,Dec-17,120959822,89757287,2600156,0
CS홀딩스(주),590,Dec-18,122550869,94019832,3034651,0
CS홀딩스(주),590,Dec-19,134971514,101877574,3319943,0
HD현대(주),267250,Dec-17,14299511713,12890410497,465241675,159281009
HD현대(주),267250,Dec-18,27256649937,25360420611,579338552,198095156
HD현대(주),267250,Dec-19,26630333352,24800633574,492651093,193286568
KB오토시스(주),24120,Dec-11,113600617,106899559,111613610,103582530
KB오토시스(주),24120,Dec-12,128469875,114974735,119852517,106622061
KB오토시스(주),24120,Dec-13,128845652,114085804,119940605,106695448
KB오토시스(주),24120,Dec-14,115491313,102383431,106348268,95222862
KB오토시스(주),24120,Dec-15,129529485,112958748,121474574,104699209
KB오토시스(주),24120,Dec-16,167374755,140690424,157661547,133928079
KB오토시스(주),24120,Dec-17,164260096,137423755,151635499,127884566
KB오토시스(주),24120,Dec-18,151863763,130353033,142360043,123418859
KB오토시스(주),24120,Dec-19,147791589,127177934,135937825,119729857
KD(주),44180,Dec-11,63500533,55340197,14475125,10930035
KD(주),44180,Dec-12,12545430,10034240,11755665,9381105
KD(주),44180,Dec-13,22445094,21274416,20281608,19263721
KD(주),44180,Dec-14,22572073,23066511,21608687,21380594
KD(주),44180,Dec-15,30009587,24656571,25619148,20750013
KD(주),44180,Dec-16,35750504,29573873,30667527,25333117
KD(주),44180,Dec-17,22401619,20535230,17135925,16021205
KD(주),44180,Dec-18,41425211,34251572,18557509,14920358
KD(주),44180,Dec-19,84340034,68797105,74209511,57984821
KG스틸(주),16380,Dec-11,4259506242,4020911389,3899744758,3692860059
KG스틸(주),16380,Dec-12,3934192553,3695638834,3565729917,3355988952
KG스틸(주),16380,Dec-13,3781241475,3538015762,3332942862,3123653061
KG스틸(주),16380,Dec-14,3024439786,2918515471,2639095928,2594911759
KG스틸(주),16380,Dec-15,2320792157,2074097510,1604043537,1418095975
KG스틸(주),16380,Dec-16,2328039348,2032527035,1542880719,1342318521
KG스틸(주),16380,Dec-17,2596196911,2430128747,1733421115,1632545547
KG스틸(주),16380,Dec-18,2545097238,2454692969,1750903867,1682033191
KG스틸(주),16380,Dec-19,2428250197,2289326319,1688470942,1593631132
KISCO홀딩스(주),1940,Dec-11,646857103,594845267,12189274,0
KISCO홀딩스(주),1940,Dec-12,594812327,536840242,11630965,0
KISCO홀딩스(주),1940,Dec-13,1327639493,1251009686,13771329,0
KISCO홀딩스(주),1940,Dec-14,1159414128,1092195102,13544883,0
KISCO홀딩스(주),1940,Dec-15,1087462735,932701477,13789695,0
KISCO홀딩스(주),1940,Dec-16,1058058473,906230001,14428669,0
KISCO홀딩스(주),1940,Dec-17,1221253735,1062766802,13553599,0
KISCO홀딩스(주),1940,Dec-18,1314754935,1190076532,13299529,0
KISCO홀딩스(주),1940,Dec-19,1182987794,1068663451,14194673,0
LG이노텍(주),11070,Dec-11,4553009462,4164067240,4310661065,3987916913
LG이노텍(주),11070,Dec-12,5315958099,4754207132,5071753125,4631497146
LG이노텍(주),11070,Dec-13,6211515631,5521547017,5504037545,4975565401
LG이노텍(주),11070,Dec-14,6466119296,5603253748,5840222889,5092717726
LG이노텍(주),11070,Dec-15,6138128791,5365434744,5691346073,5007661217
LG이노텍(주),11070,Dec-16,5754565529,5102189608,5321757789,4750516994
LG이노텍(주),11070,Dec-17,7641360524,6756693029,7149756338,6346810787
LG이노텍(주),11070,Dec-18,7982103643,7118168181,7607397531,6897546514
LG이노텍(주),11070,Dec-19,8302068231,7273147981,8042527935,7185241470
LS일렉트릭(주),10120,Dec-11,2070928963,1711583222,1402034913,1113466386
LS일렉트릭(주),10120,Dec-12,2232430239,1826504030,1651122711,1305996334
LS일렉트릭(주),10120,Dec-13,2351886671,1919796875,1765837122,1396426652
LS일렉트릭(주),10120,Dec-14,2293984269,1872270817,1827656625,1458372288
LS일렉트릭(주),10120,Dec-15,2201675838,1767758612,1753118434,1381510569
LS일렉트릭(주),10120,Dec-16,2213616051,1800729633,1712375142,1380937411
LS일렉트릭(주),10120,Dec-17,2343745307,1907527561,1807454521,1436060169
LS일렉트릭(주),10120,Dec-18,2484978337,2006242185,1905119904,1506029930
LS일렉트릭(주),10120,Dec-19,2346848549,1890428116,1810062924,1422299843
OCI(주),10060,Dec-11,4275871267,2797635497,3406976864,2325782800
OCI(주),10060,Dec-12,3218459512,2701214061,2409028464,2270110903
OCI(주),10060,Dec-13,2955507111,2704710060,2195112715,2239755632
OCI(주),10060,Dec-14,3139651588,2652355342,2307837273,2167925140
OCI(주),10060,Dec-15,2301520602,2215819606,2174598430,2101964858
OCI(주),10060,Dec-16,2739362364,2409468339,2245311185,1995218164
OCI(주),10060,Dec-17,3631633189,3133143807,2494394059,2089574855
OCI(주),10060,Dec-18,3112143978,2746371833,2276329802,2007379180
OCI(주),10060,Dec-19,2605142204,2565109883,1766574982,1772102900
SK이노베이션(주),96770,Dec-11,68371154904,63551358203,1526206664,694329890
SK이노베이션(주),96770,Dec-12,73330011478,69743724008,2349804656,791720738
SK이노베이션(주),96770,Dec-13,66669522040,63407690014,1493807904,806937819
SK이노베이션(주),96770,Dec-14,65865269122,64291604988,1589720863,858670100
SK이노베이션(주),96770,Dec-15,48356320414,44196843778,1667199695,822475025
SK이노베이션(주),96770,Dec-16,39520538747,34561748471,1199714934,789377723
SK이노베이션(주),96770,Dec-17,46260932050,40905218929,3103342788,945083175
SK이노베이션(주),96770,Dec-18,54510898386,50529216158,3679762542,1161578118
SK이노베이션(주),96770,Dec-19,49876534172,46745610183,3006128697,1240007308
SNT모티브(주),64960,Dec-11,910484643,804850943,763471183,680385324
SNT모티브(주),64960,Dec-12,905113613,807215138,758167160,671831453
SNT모티브(주),64960,Dec-13,960297250,840520984,746022972,650840140
SNT모티브(주),64960,Dec-14,1099294316,950858637,781588273,680483269
SNT모티브(주),64960,Dec-15,1210524500,991236593,874269406,722838400
SNT모티브(주),64960,Dec-16,1153810828,978364574,812228736,696673238
SNT모티브(주),64960,Dec-17,1137470938,962199992,852121935,726625484
SNT모티브(주),64960,Dec-18,1058426414,926062524,822007269,723990727
SNT모티브(주),64960,Dec-19,976273915,823009026,889996132,744601552
SNT중공업(주),3570,Dec-11,744220700,631801243,611097270,522469626
SNT중공업(주),3570,Dec-12,807783351,703315161,581403685,520934578
SNT중공업(주),3570,Dec-13,584031728,535894190,538416046,497090343
SNT중공업(주),3570,Dec-14,558453346,534806241,504532590,487725066
SNT중공업(주),3570,Dec-15,504444993,442500512,443175886,387091373
SNT중공업(주),3570,Dec-16,468007770,444674639,398982563,380831497
SNT중공업(주),3570,Dec-17,436273550,409309801,370450189,346558487
SNT중공업(주),3570,Dec-18,396259118,350161002,331676568,290988474
SNT중공업(주),3570,Dec-19,375115531,336613755,295847915,262583856
STX엔진(주),77970,Dec-11,2089291831,1800720539,1295460490,1128985743
STX엔진(주),77970,Dec-12,1213228474,1093130632,1075021065,974012881
STX엔진(주),77970,Dec-13,705046931,686137272,705046931,687345940
STX엔진(주),77970,Dec-14,710985612,671450043,710738188,670376028
STX엔진(주),77970,Dec-15,,,633302756,583134962
STX엔진(주),77970,Dec-16,529846126,481050466,529846126,481050466
STX엔진(주),77970,Dec-17,470149443,423159854,456725746,410533548
STX엔진(주),77970,Dec-18,577328443,503346064,566487468,499209279
STX엔진(주),77970,Dec-19,610607873,544085943,577489943,524138208
STX중공업(주),71970,Dec-11,1134046763,1068470901,1113236285,1050451223
STX중공업(주),71970,Dec-12,907549686,858514905,888656566,842447389
STX중공업(주),71970,Dec-13,1099448292,1107853373,1084749456,1090040031
STX중공업(주),71970,Dec-14,1012751283,982467573,1002438548,973419713
STX중공업(주),71970,Dec-15,1057213056,975613758,1048429670,967769848
STX중공업(주),71970,Dec-16,416489347,528517913,408131794,522109695
STX중공업(주),71970,Dec-17,252436194,215929916,246721178,212007485
STX중공업(주),71970,Dec-18,214807699,214280568,214807699,214280568
STX중공업(주),71970,Dec-19,253982739,240633884,253982739,240633884
가온미디어(주),78890,Dec-11,127281713,105590894,123165491,101646030
가온미디어(주),78890,Dec-12,191938249,156953428,193908918,158490274
가온미디어(주),78890,Dec-13,289290419,242204717,283111680,237512383
가온미디어(주),78890,Dec-14,343405943,289171922,341027660,287909462
가온미디어(주),78890,Dec-15,375795398,305013183,356107104,290292355
가온미디어(주),78890,Dec-16,436903297,362859673,427119276,354446804
가온미디어(주),78890,Dec-17,528373716,447464291,519360954,441246500
가온미디어(주),78890,Dec-18,609809065,539530125,589729513,525010503
가온미디어(주),78890,Dec-19,601042248,504450939,591488593,497891289
가온전선(주),500,Dec-11,1032656535,995052513,1032644771,994442115
가온전선(주),500,Dec-12,1005948717,958900240,1005948717,958191078
가온전선(주),500,Dec-13,897424992,856676448,881767699,841185209
가온전선(주),500,Dec-14,888691318,846850556,827172307,788020497
가온전선(주),500,Dec-15,780951401,741377858,716430935,679580938
가온전선(주),500,Dec-16,749444963,706983887,693341856,652658466
가온전선(주),500,Dec-17,836979323,799439595,753750274,719007625
가온전선(주),500,Dec-18,840654318,805160771,752555194,719516637
가온전선(주),500,Dec-19,830264392,791228734,757146962,720785437
감성코퍼레이션(주),36620,Dec-11,,,16595642,15002324
감성코퍼레이션(주),36620,Dec-12,,,8454882,7331163
감성코퍼레이션(주),36620,Dec-13,,,8359834,7689836
감성코퍼레이션(주),36620,Dec-14,,,11502751,9624532
감성코퍼레이션(주),36620,Dec-15,,,17022556,14644942
감성코퍼레이션(주),36620,Dec-16,,,12002092,10623486
감성코퍼레이션(주),36620,Dec-17,,,14828772,13027171
감성코퍼레이션(주),36620,Dec-18,8920928,8091389,9122696,8066937
감성코퍼레이션(주),36620,Dec-19,7392646,6079353,7479508,6003102
강남제비스코(주),860,Dec-11,306769066,266420223,303206146,263624141
강남제비스코(주),860,Dec-12,331265952,283907226,323851369,278184733
강남제비스코(주),860,Dec-13,345011553,290700305,320478309,270834659
강남제비스코(주),860,Dec-14,336965180,281885261,312174275,261930193
강남제비스코(주),860,Dec-15,293873095,237630684,269973985,218733517
강남제비스코(주),860,Dec-16,290286261,230999845,263219921,211226031
강남제비스코(주),860,Dec-17,300025162,251348020,272342779,229326977
강남제비스코(주),860,Dec-18,307020826,269154923,259115677,229998360
강남제비스코(주),860,Dec-19,332539413,291721312,254948075,229754058
갤럭시아머니트리(주),94480,Dec-11,193528992,178866971,38999294,26044786
갤럭시아머니트리(주),94480,Dec-12,121099497,100958651,37136912,23887979
갤럭시아머니트리(주),94480,Dec-13,125745777,103978872,35827862,22587140
갤럭시아머니트리(주),94480,Dec-14,98315242,76262417,31853595,21568158
갤럭시아머니트리(주),94480,Dec-15,39584971,22262684,37575033,22781648
갤럭시아머니트리(주),94480,Dec-16,53853719,29103965,53240652,28661819
갤럭시아머니트리(주),94480,Dec-17,69129594,39407356,69122271,39401042
갤럭시아머니트리(주),94480,Dec-18,81383391,49947224,81383391,49947224
갤럭시아머니트리(주),94480,Dec-19,85556494,52087968,85556494,52087968
경남스틸(주),39240,Dec-11,,,337880729,316232097
경남스틸(주),39240,Dec-12,,,313154420,293717128
경남스틸(주),39240,Dec-13,,,305658636,287871410
경남스틸(주),39240,Dec-14,,,289477648,271130165
경남스틸(주),39240,Dec-15,,,291240518,271844042
경남스틸(주),39240,Dec-16,,,265518715,251245661
경남스틸(주),39240,Dec-17,,,286980520,270742159
경남스틸(주),39240,Dec-18,,,274946877,259617809
경남스틸(주),39240,Dec-19,,,318211303,302698236
경남제약(주),53950,Dec-11,,,44412124,27160272
경남제약(주),53950,Dec-12,,,40303473,20439804
경남제약(주),53950,Dec-13,,,32757109,17516569
경남제약(주),53950,Dec-14,,,36013812,19006859
경남제약(주),53950,Dec-15,,,39087217,19712521
경남제약(주),53950,Dec-16,,,39758131,22316128
경남제약(주),53950,Dec-17,,,40171227,23060515
경남제약(주),53950,Dec-18,41432746,24757612,41467662,24803043
경남제약(주),53950,Dec-19,44806055,27964622,44954173,28111576
경동제약(주),11040,Dec-11,127314231,49189418,127481498,49571375
경동제약(주),11040,Dec-12,124672636,49880118,122700571,48774002
경동제약(주),11040,Dec-13,133074494,53070936,132437151,52516477
경동제약(주),11040,Dec-14,153259968,62591010,152237086,62155427
경동제약(주),11040,Dec-15,151893327,61250496,149325681,59525308
경동제약(주),11040,Dec-16,158599151,63629895,157010995,62532093
경동제약(주),11040,Dec-17,177772468,74431737,175565925,73197438
경동제약(주),11040,Dec-18,179316262,74103039,175237279,70834620
경동제약(주),11040,Dec-19,176500195,72190093,175990627,71694424
경인전자(주),9140,Dec-11,32915330,27750450,12924385,11186123
경인전자(주),9140,Dec-12,44190721,35013098,21442651,19470635
경인전자(주),9140,Dec-13,46578830,36854161,22395266,20247201
경인전자(주),9140,Dec-14,34027801,25292032,20488117,18186801
경인전자(주),9140,Dec-15,28337543,21126496,15664232,13812808
경인전자(주),9140,Dec-16,26574422,20770153,15215858,13494357
경인전자(주),9140,Dec-17,22018252,17822803,8741249,7216858
경인전자(주),9140,Dec-18,18467479,15717988,7834328,6461793
경인전자(주),9140,Dec-19,13310900,10757012,5215908,4204755
경창산업(주),24910,Dec-11,399835323,371412531,383335870,360829634
경창산업(주),24910,Dec-12,423087010,384682311,402047686,370237808
경창산업(주),24910,Dec-13,526639874,465635175,499111497,447130238
경창산업(주),24910,Dec-14,552775088,488076091,520926896,466993277
경창산업(주),24910,Dec-15,598967028,525194852,513547198,467003041
경창산업(주),24910,Dec-16,645787378,562653945,538331209,483546104
경창산업(주),24910,Dec-17,550283024,501951539,468698520,439859484
경창산업(주),24910,Dec-18,596493776,523983986,500886487,439954415
경창산업(주),24910,Dec-19,531349032,494324439,450785699,422124130
