회사명,거래소코드,회계년도,매출액(IFRS연결),매출채권(IFRS연결),매출액(IFRS개별),매출채권(IFRS개별)
(주)텔레칩스,54450,Dec-19,132195565,13942987,132011261,13942306
(주)텔레필드,91440,Dec-11,,,26495411,12593458
(주)텔레필드,91440,Dec-12,,,26986073,7855696
(주)텔레필드,91440,Dec-13,,,28038005,14277299
(주)텔레필드,91440,Dec-14,,,43608157,15965485
(주)텔레필드,91440,Dec-15,,,37423910,20885067
(주)텔레필드,91440,Dec-16,43098885,15385720,43098885,15200594
(주)텔레필드,91440,Dec-17,37433073,14003029,32656208,13702696
(주)텔레필드,91440,Dec-18,30225785,9080252,26571807,8933602
(주)텔레필드,91440,Dec-19,56538905,16293457,32548572,15281395
(주)텔콘알에프제약,200230,Dec-14,58756395,11037449,58617722,11742265
(주)텔콘알에프제약,200230,Dec-15,28542711,12975825,27576675,12600334
(주)텔콘알에프제약,200230,Dec-16,29840249,14891827,22065967,9863587
(주)텔콘알에프제약,200230,Dec-17,41774342,10316006,29704739,9240287
(주)텔콘알에프제약,200230,Dec-18,57708456,12696002,47959827,13263739
(주)텔콘알에프제약,200230,Dec-19,56590831,15079691,51215126,15557839
(주)토니모리,214420,Dec-15,219924760,20071910,219969833,20166424
(주)토니모리,214420,Dec-16,233120694,30066597,236453729,36051110
(주)토니모리,214420,Dec-17,205732328,23539922,202696680,33898323
(주)토니모리,214420,Dec-18,180974833,25625249,169051236,33745987
(주)토니모리,214420,Dec-19,172026783,25637024,160995709,23245297
(주)토박스코리아,215480,Dec-15,,,,
(주)토박스코리아,215480,Dec-16,,,,
(주)토박스코리아,215480,Dec-17,,,30535280,3344492
(주)토박스코리아,215480,Dec-18,,,24371645,2358269
(주)토박스코리아,215480,Dec-19,,,28366406,2605291
(주)토비스,51360,Dec-11,320084132,34024078,316238628,36042119
(주)토비스,51360,Dec-12,359367228,35809033,353091356,37276381
(주)토비스,51360,Dec-13,481225127,36786140,472790800,38458132
(주)토비스,51360,Dec-14,609521052,93749539,606232602,94733986
(주)토비스,51360,Dec-15,462830228,67067149,463196078,67113744
(주)토비스,51360,Dec-16,454454017,84344504,455566497,84506351
(주)토비스,51360,Dec-17,522718329,82549856,523988615,65657887
(주)토비스,51360,Dec-18,430178783,91669852,430991035,74417643
(주)토비스,51360,Dec-19,418881870,77955042,418056153,74124622
(주)토탈소프트뱅크,45340,Dec-11,,,10471414,1375759
(주)토탈소프트뱅크,45340,Dec-12,,,10058151,1881426
(주)토탈소프트뱅크,45340,Dec-13,,,7784424,1346537
(주)토탈소프트뱅크,45340,Dec-14,,,7563215,1370663
(주)토탈소프트뱅크,45340,Dec-15,,,6376186,1763642
(주)토탈소프트뱅크,45340,Dec-16,,,9419277,2546501
(주)토탈소프트뱅크,45340,Dec-17,,,9746423,1924128
(주)토탈소프트뱅크,45340,Dec-18,,,11629588,2234933
(주)토탈소프트뱅크,45340,Dec-19,,,11817222,2165912
(주)톱텍,108230,Dec-11,,,200897503,39495924
(주)톱텍,108230,Dec-12,148319631,33469590,148319631,33469590
(주)톱텍,108230,Dec-13,227094225,35227116,234597779,35227116
(주)톱텍,108230,Dec-14,164711685,35999635,171669358,35963712
(주)톱텍,108230,Dec-15,230553626,39324826,228833299,38805175
(주)톱텍,108230,Dec-16,392662456,104908669,387475224,103209646
(주)톱텍,108230,Dec-17,1138438650,53612777,1136587156,54218090
(주)톱텍,108230,Dec-18,308791516,25501112,286184621,34953727
(주)톱텍,108230,Dec-19,167160373,42394328,165493724,85558942
(주)투비소프트,79970,Dec-11,,,22763586,11626807
(주)투비소프트,79970,Dec-12,28815346,13447929,28414902,13304880
(주)투비소프트,79970,Dec-13,29101197,13155290,28473623,13196033
(주)투비소프트,79970,Dec-14,31509878,12460717,25984496,12139067
(주)투비소프트,79970,Dec-15,31922860,14416552,27488534,13553506
(주)투비소프트,79970,Dec-16,39181813,17736629,34807407,16605356
(주)투비소프트,79970,Dec-17,39454565,19772734,30895429,17545341
(주)투비소프트,79970,Dec-18,53924737,22955057,33622689,19363356
(주)투비소프트,79970,Dec-19,40782024,7375759,35972724,6846845
(주)트루윈,105550,Dec-14,,,36178841,5979602
(주)트루윈,105550,Dec-15,,,32165136,7056329
(주)트루윈,105550,Dec-16,,,33228923,11506446
(주)트루윈,105550,Dec-17,,,35388139,6100043
(주)트루윈,105550,Dec-18,,,33647588,7532346
(주)트루윈,105550,Dec-19,,,29558743,5233690
(주)특수건설,26150,Dec-11,,,113324551,18129209
(주)특수건설,26150,Dec-12,,,145122030,22184854
(주)특수건설,26150,Dec-13,,,167277059,17647841
(주)특수건설,26150,Dec-14,,,153537574,13913173
(주)특수건설,26150,Dec-15,,,149042834,16459082
(주)특수건설,26150,Dec-16,,,138116060,16484983
(주)특수건설,26150,Dec-17,131132091,19400392,128027954,19400392
(주)특수건설,26150,Dec-18,186200582,5105304,168210145,5105304
(주)특수건설,26150,Dec-19,193202917,4613967,182821495,4613967
(주)티라유텍,322180,Dec-19,,,28539531,3428091
(주)티로보틱스,117730,Dec-18,66524525,9541874,67518871,10667409
(주)티로보틱스,117730,Dec-19,51553281,9836997,52360467,11589863
(주)티비씨,33830,Dec-11,37600065,12164348,37073824,12152535
(주)티비씨,33830,Dec-12,36927962,9109370,36264741,9104612
(주)티비씨,33830,Dec-13,33499370,8764557,33499370,8764557
(주)티비씨,33830,Dec-14,35232833,6896108,35232833,6896108
(주)티비씨,33830,Dec-15,41125286,11439628,40871385,11439628
(주)티비씨,33830,Dec-16,38827003,11048141,38513717,11048141
(주)티비씨,33830,Dec-17,42211580,10021532,41921451,10021532
(주)티비씨,33830,Dec-18,40608939,11114070,40359498,11114070
(주)티비씨,33830,Dec-19,49281263,16921321,49031092,16921321
(주)티비에이치글로벌,84870,Dec-11,471634836,80806310,181462213,46298444
(주)티비에이치글로벌,84870,Dec-12,521060092,81580196,173470827,18834045
(주)티비에이치글로벌,84870,Dec-13,555207099,93506120,166970170,21854287
(주)티비에이치글로벌,84870,Dec-14,549843829,100775822,146244923,18130424
(주)티비에이치글로벌,84870,Dec-15,632110049,103947541,128501368,16515324
(주)티비에이치글로벌,84870,Dec-16,722249786,115659818,158895899,17706927
(주)티비에이치글로벌,84870,Dec-17,694474511,107182039,180047261,23140996
(주)티비에이치글로벌,84870,Dec-18,,,208807277,22280941
(주)티비에이치글로벌,84870,Dec-19,,,210778625,22747939
(주)티사이언티픽,57680,Dec-11,,,10719098,3213895
(주)티사이언티픽,57680,Dec-12,,,9688822,4002817
(주)티사이언티픽,57680,Dec-13,8662180,4563743,8662180,3406084
(주)티사이언티픽,57680,Dec-14,,,25144567,7067860
(주)티사이언티픽,57680,Dec-15,37020529,9247037,37020529,9247037
(주)티사이언티픽,57680,Dec-16,29775243,6223723,29775243,6223723
(주)티사이언티픽,57680,Dec-17,,,44382402,8175694
(주)티사이언티픽,57680,Dec-18,,,5213668,10419365
(주)티사이언티픽,57680,Dec-19,,,7690404,7140162
(주)티씨케이,64760,Dec-11,,,59442486,12359524
(주)티씨케이,64760,Dec-12,,,48811038,7046283
(주)티씨케이,64760,Dec-13,,,35055732,6220677
(주)티씨케이,64760,Dec-14,,,45221490,10089911
(주)티씨케이,64760,Dec-15,,,61929728,7539786
(주)티씨케이,64760,Dec-16,,,89446645,10601845
(주)티씨케이,64760,Dec-17,,,130310060,13689023
(주)티씨케이,64760,Dec-18,,,170518830,21082139
(주)티씨케이,64760,Dec-19,,,171378814,21618464
(주)티앤알바이오팹,246710,Dec-18,,,974315,188032
(주)티앤알바이오팹,246710,Dec-19,,,1287126,178340
(주)티에스넥스젠,43220,Dec-11,,,25509487,818273
(주)티에스넥스젠,43220,Dec-12,,,3513154,1701144
(주)티에스넥스젠,43220,Dec-13,,,15274093,7865265
(주)티에스넥스젠,43220,Dec-14,17706854,10393013,17731354,10408413
(주)티에스넥스젠,43220,Dec-15,18479203,4502800,14425574,3527677
(주)티에스넥스젠,43220,Dec-16,32850567,27136606,18536385,3913059
(주)티에스넥스젠,43220,Dec-17,37440454,24440462,23192844,22162968
(주)티에스넥스젠,43220,Dec-18,39527527,14520649,27959282,13012283
(주)티에스넥스젠,43220,Dec-19,42661536,12726649,32394970,10665878
(주)티에스이,131290,Dec-11,132771090,18425406,100975654,12825140
(주)티에스이,131290,Dec-12,99437986,14012649,62746280,8883230
(주)티에스이,131290,Dec-13,110666845,19675039,74874934,17208395
(주)티에스이,131290,Dec-14,145648441,20455527,105755004,17024472
(주)티에스이,131290,Dec-15,132224417,28180092,81413248,16500148
(주)티에스이,131290,Dec-16,126712203,28680834,61654193,11295206
(주)티에스이,131290,Dec-17,185749435,33470033,101235629,16651442
(주)티에스이,131290,Dec-18,184431173,39545152,107150369,17539127
(주)티에스이,131290,Dec-19,191490314,61357190,114955821,39802664
(주)티에스트릴리온,317240,Dec-19,,,,
(주)티에이치엔,19180,Dec-11,146087670,22144426,138565321,20373287
(주)티에이치엔,19180,Dec-12,162925090,26688094,166347384,38610273
(주)티에이치엔,19180,Dec-13,225496090,31747973,190518114,61350531
(주)티에이치엔,19180,Dec-14,229346898,22993269,179696159,61484581
(주)티에이치엔,19180,Dec-15,276197806,32853772,240960633,72849737
(주)티에이치엔,19180,Dec-16,293815684,35213395,258025320,73638347
(주)티에이치엔,19180,Dec-17,312716520,30904072,263401715,69228672
(주)티에이치엔,19180,Dec-18,372768605,33014901,331053733,95550830
(주)티에이치엔,19180,Dec-19,402190764,41683137,356789121,80555026
(주)티엘아이,62860,Dec-11,117886986,7502373,52328977,5102294
(주)티엘아이,62860,Dec-12,129817683,8149545,64400824,5293511
(주)티엘아이,62860,Dec-13,115998945,13986755,67278651,11287966
(주)티엘아이,62860,Dec-14,133379534,19951958,85727352,14505875
(주)티엘아이,62860,Dec-15,132750768,18177333,88281306,15537164
(주)티엘아이,62860,Dec-16,77429304,13840553,72365334,13167395
(주)티엘아이,62860,Dec-17,67241628,10675060,63190870,10556885
(주)티엘아이,62860,Dec-18,48492103,2937473,45356294,2796258
(주)티엘아이,62860,Dec-19,41981841,1781173,38672133,1098212
(주)티움바이오,321550,Dec-19,,,1113000,0
(주)티웨이항공,91810,Dec-18,731788991,15273876,731917177,15273876
(주)티웨이항공,91810,Dec-19,810449906,19240963,810637178,19240963
(주)티웨이홀딩스,4870,Dec-11,,,8879012,1020145
(주)티웨이홀딩스,4870,Dec-12,,,7273315,678223
(주)티웨이홀딩스,4870,Dec-13,132566061,1692442,6709514,333512
(주)티웨이홀딩스,4870,Dec-14,236206014,3646919,17752275,1691369
(주)티웨이홀딩스,4870,Dec-15,288870360,7184353,21988238,1660724
(주)티웨이홀딩스,4870,Dec-16,411870541,11410458,29114533,2816274
(주)티웨이홀딩스,4870,Dec-17,612787407,16364492,28755176,2062370
(주)티웨이홀딩스,4870,Dec-18,737489328,15812117,5700337,538241
(주)티웨이홀딩스,4870,Dec-19,817530537,20598296,7080631,1357333
(주)티케이케미칼,104480,Dec-11,1007351548,80431216,1000564178,80431216
(주)티케이케미칼,104480,Dec-12,,,852763702,62508584
(주)티케이케미칼,104480,Dec-13,,,848025474,79167204
(주)티케이케미칼,104480,Dec-14,,,808487120,71549636
(주)티케이케미칼,104480,Dec-15,,,658977656,66381382
(주)티케이케미칼,104480,Dec-16,,,612392890,56584103
(주)티케이케미칼,104480,Dec-17,,,714390502,62246543
(주)티케이케미칼,104480,Dec-18,,,789034201,52479522
(주)티케이케미칼,104480,Dec-19,620804114,56394655,612702078,53802819
(주)티플랙스,81150,Dec-11,138460771,40583859,138191727,40416507
(주)티플랙스,81150,Dec-12,121333472,34394381,118863955,34103511
(주)티플랙스,81150,Dec-13,109769137,33756887,108475891,33207370
(주)티플랙스,81150,Dec-14,102754411,31117694,100664742,29574151
(주)티플랙스,81150,Dec-15,93233989,28131552,92088256,25732664
(주)티플랙스,81150,Dec-16,,,100401651,33250142
(주)티플랙스,81150,Dec-17,,,117694298,34467939
(주)티플랙스,81150,Dec-18,,,121665673,33563671
(주)티플랙스,81150,Dec-19,,,131217033,35823841
(주)티피씨,130740,Dec-11,,,43591439,7589805
(주)티피씨,130740,Dec-12,,,44568189,7428475
(주)티피씨,130740,Dec-13,,,44500080,7857180
(주)티피씨,130740,Dec-14,,,49314279,8361755
(주)티피씨,130740,Dec-15,,,50815110,9697007
(주)티피씨,130740,Dec-16,54390115,12631366,50731367,10123331
(주)티피씨,130740,Dec-17,51592715,9712051,45175625,8252618
(주)티피씨,130740,Dec-18,78436414,17281594,46243067,9485037
(주)티피씨,130740,Dec-19,84685070,14441239,41688505,8168534
(주)티피씨메카트로닉스,48770,Jun-11,85580776,23455017,73093769,21620208
(주)티피씨메카트로닉스,48770,Jun-12,76882299,20859187,63842912,18727089
(주)티피씨메카트로닉스,48770,Jun-13,79376433,23850482,64891281,20772626
(주)티피씨메카트로닉스,48770,Dec-14,78617990,22311070,64539548,20146820
(주)티피씨메카트로닉스,48770,Dec-15,86740197,20853048,74243663,19717033
(주)티피씨메카트로닉스,48770,Dec-16,92337671,28785936,74444535,22831374
(주)티피씨메카트로닉스,48770,Dec-17,101897097,26140628,86574975,21494883
(주)티피씨메카트로닉스,48770,Dec-18,104628102,28298145,80418607,21197471
(주)티피씨메카트로닉스,48770,Dec-19,101092281,25702313,79264294,19473010
(주)파나진,46210,Dec-11,41453442,13048803,40731377,12956569
(주)파나진,46210,Dec-12,,,28641189,4341336
(주)파나진,46210,Dec-13,,,4216038,2269865
(주)파나진,46210,Dec-14,,,5011385,1409343
(주)파나진,46210,Dec-15,,,5920043,3546754
(주)파나진,46210,Dec-16,,,6961089,4656240
(주)파나진,46210,Dec-17,,,7394731,4822566
(주)파나진,46210,Dec-18,,,7703747,4401634
(주)파나진,46210,Dec-19,,,7950193,4117165
(주)파라다이스,34230,Dec-11,373999219,14581632,358251746,10764646
(주)파라다이스,34230,Dec-12,518513911,22846410,401798843,14396750
(주)파라다이스,34230,Dec-13,639358241,31248409,491178874,14863325
(주)파라다이스,34230,Dec-14,676154687,35055711,490022427,22605739
(주)파라다이스,34230,Dec-15,615357061,25262376,444511022,17970151
(주)파라다이스,34230,Dec-16,694856269,22117860,520751140,15733227
(주)파라다이스,34230,Dec-17,668041930,18099969,391971788,6845061
(주)파라다이스,34230,Dec-18,787616484,28951214,403766411,12082356
(주)파라다이스,34230,Dec-19,979432909,37558556,424588401,16591407
(주)파라텍,33540,Dec-11,114115645,21787745,112402216,21671118
(주)파라텍,33540,Dec-12,91358660,23927203,89929255,23890157
(주)파라텍,33540,Dec-13,108660143,33685808,106588578,32860714
(주)파라텍,33540,Dec-14,132087754,30621959,130527979,30787747
(주)파라텍,33540,Dec-15,148169203,26058381,147846422,26346223
(주)파라텍,33540,Dec-16,226852268,43270443,226669028,43965693
(주)파라텍,33540,Dec-17,259716264,31016031,259209218,31557135
(주)파라텍,33540,Dec-18,191164238,25852377,190819847,26601294
(주)파라텍,33540,Dec-19,126614043,21833008,126217108,22121093
(주)파루,43200,Dec-11,20631050,8379108,20276203,8409680
(주)파루,43200,Dec-12,38873420,7302195,38477097,7288549
(주)파루,43200,Dec-13,37406974,13368046,36973596,13351230
(주)파루,43200,Dec-14,57908344,8562474,57640974,8684547
(주)파루,43200,Dec-15,126615552,5312451,126605756,6486763
(주)파루,43200,Dec-16,105658078,12425329,102105486,7450295
(주)파루,43200,Dec-17,28869599,10548071,24726561,9925125
(주)파루,43200,Dec-18,36352018,12295819,34394062,12374339
(주)파루,43200,Dec-19,53144288,16352722,52213153,16335110
(주)파마리서치,214450,Dec-15,,,37454867,5869719
(주)파마리서치,214450,Dec-16,45953115,10609245,45566681,10251125
(주)파마리서치,214450,Dec-17,54469758,18110277,53554110,18055596
(주)파마리서치,214450,Dec-18,64280682,19423315,63065183,15816302
(주)파마리서치,214450,Dec-19,83871642,23427514,81113704,23387362
(주)파멥신,208340,Dec-18,1975,0,1975,0
(주)파멥신,208340,Dec-19,0,0,0,0
(주)파버나인,177830,Dec-14,,,85023877,3314753
(주)파버나인,177830,Dec-15,51726109,2618417,51726109,2618417
(주)파버나인,177830,Dec-16,76984704,5292369,77543415,6103061
(주)파버나인,177830,Dec-17,106136238,8571112,104275909,13302514
(주)파버나인,177830,Dec-18,112395079,9085033,101453855,15144664
(주)파버나인,177830,Dec-19,103613096,10278233,86811706,12240084
(주)파세코,37070,Dec-11,,,99549336,11694169
(주)파세코,37070,Dec-12,,,104932698,9410176
(주)파세코,37070,Dec-13,,,127114199,11644626
(주)파세코,37070,Dec-14,,,138113542,16612397
(주)파세코,37070,Dec-15,,,121416454,8682927
(주)파세코,37070,Dec-16,,,101953271,9060475
(주)파세코,37070,Dec-17,,,121285465,13327960
(주)파세코,37070,Dec-18,,,149411990,20385025
(주)파세코,37070,Dec-19,,,180409668,17144032
(주)파수,150900,Dec-13,21358791,10464558,21297551,10403318
(주)파수,150900,Dec-14,23124986,12738406,23118772,12681072
(주)파수,150900,Dec-15,25287013,14181864,24614819,13512705
(주)파수,150900,Dec-16,21443571,11459506,21164807,11250805
(주)파수,150900,Dec-17,29288075,14256552,29207523,14116362
(주)파수,150900,Dec-18,32243433,22092052,25818216,17309528
(주)파수,150900,Dec-19,35364081,21302500,27164793,16465501
(주)파워넷,37030,Dec-18,116872861,14201493,116872861,14201493
(주)파워넷,37030,Dec-19,128553806,16894050,128553806,16894050
(주)파워로직스,47310,Dec-11,495181720,98168827,396866201,128058022
(주)파워로직스,47310,Dec-12,511675647,72929260,353321736,98910899
(주)파워로직스,47310,Dec-13,535821950,69114123,484664485,116012491
(주)파워로직스,47310,Dec-14,552312821,74849059,496962180,129306561
(주)파워로직스,47310,Dec-15,581430662,56697538,503242870,115679633
(주)파워로직스,47310,Dec-16,545479982,75560095,454209210,129869970
(주)파워로직스,47310,Dec-17,705665350,62745587,685227802,165420857
(주)파워로직스,47310,Dec-18,753902613,83670608,711098734,161821371
(주)파워로직스,47310,Dec-19,1107914323,71754873,1092201856,185981440
(주)파이오링크,170790,Dec-13,23096372,16140679,23122190,16194117
