회사명,거래소코드,회계년도,매출액(IFRS연결),매출원가(IFRS연결),판관비(IFRS연결),매출액(IFRS개별),매출원가(IFRS개별),판관비(IFRS개별)
(주)판타지오,32800,Dec-14,12555526,12589976,4118652,8987091,8415630,3344382
(주)판타지오,32800,Dec-15,23122140,18213103,4024225,20239533,15046053,3318733
(주)판타지오,32800,Dec-16,21703284,20165019,5186819,19490209,16112402,4072989
(주)판타지오,32800,Dec-17,13304892,15333793,4406095,7532640,7212783,3588473
(주)판타지오,32800,Dec-18,13615020,11112303,2149947,7240647,5924767,1679714
(주)판타지오,32800,Dec-19,18513748,15495685,2521570,10632665,8265248,1945994
(주)팜스빌,318010,Dec-19,29952152,7661672,15183744,29855066,7642088,14998290
(주)팜스코,36580,Dec-11,535574510,450890545,61024021,532675688,448549127,59734259
(주)팜스코,36580,Dec-12,665648116,574133139,72593161,664946544,574381222,70556716
(주)팜스코,36580,Dec-13,746656626,657311724,84136168,743700593,656155995,81338797
(주)팜스코,36580,Dec-14,836395715,717028069,91152105,839533034,723619236,86862489
(주)팜스코,36580,Dec-15,867078385,728877793,102607448,875142420,741188116,97309719
(주)팜스코,36580,Dec-16,947587338,797528819,107724750,926709384,792764666,95786731
(주)팜스코,36580,Dec-17,1023257515,866636914,114871420,987088648,857278682,98633968
(주)팜스코,36580,Dec-18,1015667699,876374365,115572732,933106711,807768686,95913870
(주)팜스코,36580,Dec-19,1164970052,1016978390,127784011,959177507,840375328,102750096
(주)팜스토리,27710,Dec-11,878599206,797075155,70920219,455665768,406261504,35857175
(주)팜스토리,27710,Dec-12,1064298620,957575707,83143295,462455454,404062956,38412312
(주)팜스토리,27710,Dec-13,1044836036,947397648,81387538,452740092,394713738,39511266
(주)팜스토리,27710,Dec-14,1024375129,918817790,84542090,404859463,346282334,35933596
(주)팜스토리,27710,Dec-15,1062576028,949425919,89273438,403834476,349479415,35434954
(주)팜스토리,27710,Dec-16,900486838,796487859,80424592,382664933,328316485,34799949
(주)팜스토리,27710,Dec-17,838555170,741162316,76801926,410529529,356505092,37289200
(주)팜스토리,27710,Dec-18,921642376,821879769,80543076,460603851,405881490,40542157
(주)팜스토리,27710,Dec-19,970847162,867075177,89000029,538289582,470587335,49099625
(주)팬스타엔터프라이즈,54300,Dec-11,33226795,31342008,5717814,32429140,30905739,5235031
(주)팬스타엔터프라이즈,54300,Dec-12,33623298,27296736,5040232,32348399,26637087,4368348
(주)팬스타엔터프라이즈,54300,Dec-13,,,,25093204,22019054,4641581
(주)팬스타엔터프라이즈,54300,Dec-14,,,,24608545,20621954,3643941
(주)팬스타엔터프라이즈,54300,Dec-15,,,,24201066,20013660,4380265
(주)팬스타엔터프라이즈,54300,Dec-16,,,,28083159,24175135,6292382
(주)팬스타엔터프라이즈,54300,Dec-17,,,,33523260,27133953,3661032
(주)팬스타엔터프라이즈,54300,Dec-18,,,,28364862,24067741,3566419
(주)팬스타엔터프라이즈,54300,Dec-19,,,,37189141,31232275,4364539
(주)팬엔터테인먼트,68050,Dec-11,32699404,29790130,2198608,31693906,29142497,1898380
(주)팬엔터테인먼트,68050,Dec-12,37720279,33069210,2977803,37559391,33062204,2826404
(주)팬엔터테인먼트,68050,Dec-13,27110346,24557370,2720740,26885436,24308199,2593775
(주)팬엔터테인먼트,68050,Dec-14,34329110,31452571,2117607,34146210,31234195,1949414
(주)팬엔터테인먼트,68050,Dec-15,20973488,22751444,2496981,20659220,22517660,2274833
(주)팬엔터테인먼트,68050,Dec-16,35328272,31027729,2289414,35051322,30861137,2138529
(주)팬엔터테인먼트,68050,Dec-17,42340810,40952908,2131307,42144570,40787165,1953622
(주)팬엔터테인먼트,68050,Dec-18,13212174,11246221,2659156,13021455,10975620,2470868
(주)팬엔터테인먼트,68050,Dec-19,40218963,36772112,2372525,39631883,36349757,2116753
(주)팬젠,222110,Dec-16,,,,1461475,3698716,5033423
(주)팬젠,222110,Dec-17,,,,2372816,3847039,2417147
(주)팬젠,222110,Dec-18,,,,5679471,5161896,3561128
(주)팬젠,222110,Dec-19,,,,2881329,4978689,5880662
(주)퍼시스,16800,Dec-11,277571985,189635034,58736536,277571985,189635034,58736536
(주)퍼시스,16800,Dec-12,,,,221951922,157556534,40479336
(주)퍼시스,16800,Dec-13,,,,217080675,157976261,41185770
(주)퍼시스,16800,Dec-14,,,,219919626,160771011,38749457
(주)퍼시스,16800,Dec-15,,,,243624843,179706233,40214481
(주)퍼시스,16800,Dec-16,,,,231594907,174470755,40317906
(주)퍼시스,16800,Dec-17,,,,289460886,211830552,54610939
(주)퍼시스,16800,Dec-18,,,,315669242,229240927,58708504
(주)퍼시스,16800,Dec-19,,,,304749764,223052542,56573914
(주)펄어비스,263750,Dec-18,404763992,0,236655029,366665453,0,201016961
(주)펄어비스,263750,Dec-19,535936506,0,385333015,455670772,0,295972910
(주)펩트론,87010,Dec-15,,,,2812387,1894899,3767683
(주)펩트론,87010,Dec-16,,,,3130705,1909384,4785504
(주)펩트론,87010,Dec-17,,,,3215384,1997712,5991511
(주)펩트론,87010,Dec-18,,,,3861733,2410938,9356473
(주)펩트론,87010,Dec-19,,,,1801119,1144470,13360216
(주)포메탈,119500,Dec-11,,,,67628111,56915065,5046237
(주)포메탈,119500,Dec-12,,,,51788897,46263302,4911443
(주)포메탈,119500,Dec-13,,,,52351488,46725117,4999322
(주)포메탈,119500,Dec-14,,,,51403574,45492098,5143928
(주)포메탈,119500,Dec-15,,,,44939766,39867731,4515827
(주)포메탈,119500,Dec-16,,,,45817287,39381699,4071710
(주)포메탈,119500,Dec-17,,,,54017360,46850244,4040864
(주)포메탈,119500,Dec-18,,,,55441042,49282029,4013169
(주)포메탈,119500,Dec-19,,,,51552409,45548360,3857078
(주)포스코아이씨티,22100,Dec-11,1006448074,889068398,87496283,983151888,870505695,73695534
(주)포스코아이씨티,22100,Dec-12,1128387879,1000245786,97596237,1017662235,904845815,67120832
(주)포스코아이씨티,22100,Dec-13,1207033019,1055738043,85371228,1050746877,926114641,53070563
(주)포스코아이씨티,22100,Dec-14,1064975484,934368935,85945573,921524007,817313195,56427042
(주)포스코아이씨티,22100,Dec-15,840545682,742011202,84565663,804863200,716339102,77429774
(주)포스코아이씨티,22100,Dec-16,866893881,748695814,65948849,838257963,727105821,60617798
(주)포스코아이씨티,22100,Dec-17,950592313,820313449,74207779,918344970,791158065,70601945
(주)포스코아이씨티,22100,Dec-18,927076974,812872650,72070598,894977850,785823013,69197716
(주)포스코아이씨티,22100,Dec-19,969787010,838048895,83636890,936989858,810016808,80471493
(주)포스코엠텍,9520,Dec-11,669359330,637879886,15350007,602154804,572547657,13183112
(주)포스코엠텍,9520,Dec-12,958780277,923262189,19741130,618316162,585307763,15038097
(주)포스코엠텍,9520,Dec-13,906423691,889318421,22226220,902540718,884961503,18748028
(주)포스코엠텍,9520,Dec-14,446218919,432300381,38551533,432236014,413694257,35678491
(주)포스코엠텍,9520,Dec-15,366540217,337107256,21218041,343223525,310748837,19463522
(주)포스코엠텍,9520,Dec-16,266528977,239037655,13513164,259048105,230667031,12503013
(주)포스코엠텍,9520,Dec-17,,,,257832361,232634940,13029148
(주)포스코엠텍,9520,Dec-18,,,,300968994,269877920,12099423
(주)포스코엠텍,9520,Dec-19,,,,288697939,262101785,13535540
(주)포스코인터내셔널,47050,Dec-11,19457178592,18451194314,840794893,18758511490,17841625840,754195313
(주)포스코인터내셔널,47050,Dec-12,17571126133,16583620818,835588635,17011373493,16167050644,703331083
(주)포스코인터내셔널,47050,Dec-13,17108578034,16164217603,785488560,16601357664,15802378599,659949406
(주)포스코인터내셔널,47050,Dec-14,20407753120,19169548022,862138239,19938097326,18859584669,731606178
(주)포스코인터내셔널,47050,Dec-15,17526906326,16237950430,920151638,16881039629,15734625496,801792928
(주)포스코인터내셔널,47050,Dec-16,16492090197,15356214659,817736458,15417229613,14392092451,720836415
(주)포스코인터내셔널,47050,Dec-17,22571653747,21263108998,907230886,20891525634,19738189786,800521568
(주)포스코인터내셔널,47050,Dec-18,25173939721,24199883770,501432847,23308796353,22523175326,400335966
(주)포스코인터내셔널,47050,Dec-19,24422574846,23297980546,519276554,22743722129,21771949516,403606458
(주)포스코케미칼,3670,Dec-19,1483769012,1317236559,76677503,1434507299,1274012848,72930378
(주)포시에스,189690,Jun-15,13138391,2426941,6530927,13062386,2361250,6334526
(주)포시에스,189690,Jun-16,14013009,2372408,7336327,13635087,2308001,6888345
(주)포시에스,189690,Jun-17,12824102,2540779,8272783,12224884,2393784,7569021
(주)포시에스,189690,Jun-18,18083164,4360607,9645063,17065804,3974308,9110947
(주)포시에스,189690,Jun-19,19745400,5655883,9083359,18911644,5305659,8437577
(주)포인트엔지니어링,256630,Dec-17,,,,,,
(주)포인트엔지니어링,256630,Dec-18,,,,,,
(주)포인트엔지니어링,256630,Dec-19,46664976,32887715,9122081,43940444,31074299,8408844
(주)포커스에이치엔에스,331380,Dec-19,,,,,,
(주)폴라리스세원,234100,Dec-17,,,,45390977,38709285,5348282
(주)폴라리스세원,234100,Dec-18,,,,57189709,50184394,5941099
(주)폴라리스세원,234100,Dec-19,81394444,65543431,9503807,56871495,48851311,5890379
(주)폴라리스오피스,41020,Dec-11,34287287,0,33635349,31126139,0,26527885
(주)폴라리스오피스,41020,Dec-12,47903170,0,39387858,43574726,0,30748683
(주)폴라리스오피스,41020,Dec-13,55755176,0,45371032,52412817,0,35898072
(주)폴라리스오피스,41020,Dec-14,40799667,0,38295857,38612455,0,34870626
(주)폴라리스오피스,41020,Dec-15,22425327,0,40593109,19623360,0,35592058
(주)폴라리스오피스,41020,Dec-16,13194593,0,37451828,8723130,0,26357003
(주)폴라리스오피스,41020,Dec-17,15224908,0,29455756,13315702,0,27205768
(주)폴라리스오피스,41020,Dec-18,22543822,0,23060550,22540556,0,20944761
(주)폴라리스오피스,41020,Dec-19,21048806,0,26997539,17623813,0,20821562
(주)폴라리스우노,114630,Dec-11,,,,54573795,41784515,5367985
(주)폴라리스우노,114630,Dec-12,,,,65303913,51522716,8415469
(주)폴라리스우노,114630,Dec-13,,,,62055073,48614545,11440770
(주)폴라리스우노,114630,Dec-14,48716976,38842883,6012853,49344321,39614243,5724355
(주)폴라리스우노,114630,Dec-15,39669461,29631800,6725289,38477852,29333220,6328915
(주)폴라리스우노,114630,Dec-16,38998431,28145512,5512165,38440367,28879624,5041251
(주)폴라리스우노,114630,Dec-17,38766479,30049412,7338694,37607785,30642636,6773718
(주)폴라리스우노,114630,Dec-18,44546936,36430479,7261046,44343301,38015051,5435817
(주)폴라리스우노,114630,Dec-19,42427955,34768234,7793132,42362699,36345836,5427439
(주)푸드나무,290720,Dec-18,52960551,34401631,12016781,52877188,34002992,12346774
(주)푸드나무,290720,Dec-19,64782146,40846967,18467584,64741471,40820475,18446266
(주)푸드웰,5670,Dec-11,86311031,72981756,9390191,63402151,53979439,6076842
(주)푸드웰,5670,Dec-12,98653519,84359996,9509416,70099201,61418585,6032243
(주)푸드웰,5670,Dec-13,94815178,80395292,9846952,64554354,56397303,6063301
(주)푸드웰,5670,Dec-14,95206794,81765660,9591961,59401161,52410233,5863828
(주)푸드웰,5670,Dec-15,102846166,88664856,10190365,61838405,54781560,5791570
(주)푸드웰,5670,Dec-16,108214044,93930868,10532539,69370614,61503492,6206981
(주)푸드웰,5670,Dec-17,116866660,101014743,11037043,72828019,63888199,6395718
(주)푸드웰,5670,Dec-18,123789971,103925063,12399250,64995172,57408754,6408018
(주)푸드웰,5670,Dec-19,143937185,121517636,13836684,74567890,66792684,7080470
(주)푸른기술,94940,Dec-11,,,,29364004,23086286,3982940
(주)푸른기술,94940,Dec-12,27789212,20505377,4745743,27789212,20505377,4676694
(주)푸른기술,94940,Dec-13,28179511,20806666,5522874,27139749,19992229,5367169
(주)푸른기술,94940,Dec-14,,,,15097627,12107026,5044300
(주)푸른기술,94940,Dec-15,,,,14452725,11866104,4144513
(주)푸른기술,94940,Dec-16,,,,19016678,15379293,3393815
(주)푸른기술,94940,Dec-17,,,,21527372,16656501,4097836
(주)푸른기술,94940,Dec-18,24947320,19308656,5054345,24947320,19308656,5054345
(주)푸른기술,94940,Dec-19,23398104,17803057,5222633,23075364,17862446,5159562
(주)풀무원,17810,Dec-11,1370528860,995265149,330866554,69643230,0,33014259
(주)풀무원,17810,Dec-12,1457884336,1060493903,356440986,53390275,0,36248580
(주)풀무원,17810,Dec-13,1521708340,1097218155,378055460,54311313,0,38296453
(주)풀무원,17810,Dec-14,1678094350,1205283624,419546394,73999664,0,41961247
(주)풀무원,17810,Dec-15,1846488477,1357159369,449796194,64501279,0,41511401
(주)풀무원,17810,Dec-16,2030673098,1489776123,502952305,68772985,1026715,43156188
(주)풀무원,17810,Dec-17,2238114683,1651742342,532899755,73164966,1032079,51860515
(주)풀무원,17810,Dec-18,2271973132,1712942549,518782611,77181223,1076657,52851340
(주)풀무원,17810,Dec-19,2381451203,1791427155,559453383,79033026,1061542,65646716
(주)풍강,93380,Aug-11,,,,76777081,64239434,8000029
(주)풍강,93380,Aug-12,,,,87583661,73740885,9045571
(주)풍강,93380,Aug-13,,,,88253230,75684000,9503937
(주)풍강,93380,Aug-14,91561284,78721532,9291345,91559304,78728329,9228653
(주)풍강,93380,Aug-15,89382644,78455963,9462213,88558901,77709211,9349726
(주)풍강,93380,Aug-16,86337847,75031772,8867169,86128049,75024489,8689011
(주)풍강,93380,Aug-17,83342390,72369699,7842070,83101332,72250522,7698771
(주)풍강,93380,Aug-18,79043460,70548254,7761239,79003570,70610966,7620487
(주)풍강,93380,Aug-19,81455152,71960663,7956055,80281631,71137230,7776485
(주)풍산,103140,Dec-11,2881349835,2676553179,105886261,2294060534,2110096027,74423346
(주)풍산,103140,Dec-12,2900282173,2661891752,110584849,2341407324,2128777910,80411442
(주)풍산,103140,Dec-13,3022001155,2762447189,126441494,2372687343,2141483705,93470440
(주)풍산,103140,Dec-14,3000256080,2751137029,121526659,2243350091,2033880265,79696127
(주)풍산,103140,Dec-15,2819677315,2579417194,129205867,2040816532,1842976892,83908445
(주)풍산,103140,Dec-16,2831770052,2460679668,153289620,2034463841,1761474022,103439346
(주)풍산,103140,Dec-17,2944963083,2536521508,167373351,2257262819,1946941947,122704816
(주)풍산,103140,Dec-18,2774499775,2507344413,159654226,2162546325,1945446041,110431200
(주)풍산,103140,Dec-19,2451305535,2263690813,146472059,1880761562,1730798554,101282221
(주)풍산홀딩스,5810,Dec-11,201321415,159680464,11821672,100010502,76994759,7323214
(주)풍산홀딩스,5810,Dec-12,229601791,173865166,16325573,99978855,75347454,8043938
(주)풍산홀딩스,5810,Dec-13,277190876,220185770,18256738,111570425,85091839,8928886
(주)풍산홀딩스,5810,Dec-14,273098423,211392634,19213316,120372243,95262705,8667663
(주)풍산홀딩스,5810,Dec-15,272085363,216548923,19938553,115420703,92062774,8093742
(주)풍산홀딩스,5810,Dec-16,297587275,210808580,20255426,112149238,88057014,7874368
(주)풍산홀딩스,5810,Dec-17,314763117,217660911,23473010,117828253,93802200,7944659
(주)풍산홀딩스,5810,Dec-18,306063836,244862358,24658154,117460046,93088106,9521942
(주)풍산홀딩스,5810,Dec-19,264414749,230847565,22776534,101849204,83020060,9917275
(주)퓨쳐켐,220100,Dec-16,,,,1625312,2959633,2549783
(주)퓨쳐켐,220100,Dec-17,2998387,3480978,4045498,2442796,2581133,3863729
(주)퓨쳐켐,220100,Dec-18,5635487,7148929,5772434,2697268,3349344,3992906
(주)퓨쳐켐,220100,Dec-19,8166655,7654080,5879563,4025364,3738424,4296269
(주)프럼파스트,35200,Dec-11,39827231,34442607,3981729,28108904,23695355,3515104
(주)프럼파스트,35200,Dec-12,43011320,36928077,4178344,31746014,26735069,3588998
(주)프럼파스트,35200,Dec-13,47050227,39169926,4037934,34183463,26994550,3600401
(주)프럼파스트,35200,Dec-14,44378602,37203727,3738379,33961321,27088535,3280935
(주)프럼파스트,35200,Dec-15,38644500,32324948,3933111,33653913,27437361,3636138
(주)프럼파스트,35200,Dec-16,45347132,36506538,4807831,37219125,28926231,4366400
(주)프럼파스트,35200,Dec-17,48804038,38237577,4863042,41579682,31293649,4313301
(주)프럼파스트,35200,Dec-18,32686309,26076977,4125211,29757853,23345352,3674688
(주)프럼파스트,35200,Dec-19,29378879,23479881,4372502,28298862,22119560,3913299
(주)프로스테믹스,203690,Dec-14,,,,,,
(주)프로스테믹스,203690,Dec-15,14834938,2770510,5971686,14596825,2672374,5711706
(주)프로스테믹스,203690,Dec-16,14164334,3108477,6957014,14283438,3318038,6590612
(주)프로스테믹스,203690,Dec-17,6564594,2812549,7949642,6021713,2481894,7679721
(주)프로스테믹스,203690,Dec-18,4719948,3167982,6405995,4638071,3111298,6263007
(주)프로스테믹스,203690,Dec-19,7127477,2548251,6853400,6827727,2464840,6369204
(주)프로이천,321260,Dec-19,,,,,,
(주)프로텍,53610,Dec-11,,,,54490384,34317814,7932793
(주)프로텍,53610,Dec-12,81052470,51955890,11246744,78045988,50687188,9967496
(주)프로텍,53610,Dec-13,66121896,44996318,11837228,60161985,40886524,8811177
(주)프로텍,53610,Dec-14,92547433,63245139,12650955,88006986,60387683,9816414
