회사명,거래소코드,회계년도,매출액(IFRS연결),자산(IFRS연결),매출액(IFRS개별),자산(IFRS개별)
(주)화승코퍼레이션,13520,Dec-13,1632278858,1131628142,655379494,625860986
(주)화승코퍼레이션,13520,Dec-14,1696590458,1167986152,663206356,634267033
(주)화승코퍼레이션,13520,Dec-15,1679513458,1299508336,677790807,744167013
(주)화승코퍼레이션,13520,Dec-16,1616064421,1339825677,757257828,830710165
(주)화승코퍼레이션,13520,Dec-17,1443395992,1274195718,718370153,708183879
(주)화승코퍼레이션,13520,Dec-18,1528089419,1211764734,729709314,660377151
(주)화승코퍼레이션,13520,Dec-19,1551954755,1211566447,748204978,691953015
(주)화신,10690,Dec-11,1490351114,887893456,571238813,435936072
(주)화신,10690,Dec-12,1626052361,853595978,611770563,436714556
(주)화신,10690,Dec-13,1483548921,781630816,664324554,522989465
(주)화신,10690,Dec-14,1313606243,927526528,598418689,664071736
(주)화신,10690,Dec-15,1251698928,900499508,596770346,649627539
(주)화신,10690,Dec-16,1249725574,964142090,550942356,685107274
(주)화신,10690,Dec-17,1066933942,846408269,495431884,575544521
(주)화신,10690,Dec-18,1075815800,828226155,599101056,626193853
(주)화신,10690,Dec-19,1164322417,808403061,680798377,611470712
(주)화신정공,126640,Dec-11,,,110695540,107115268
(주)화신정공,126640,Dec-12,,,186990217,108519466
(주)화신정공,126640,Dec-13,,,254827993,119517520
(주)화신정공,126640,Dec-14,,,248950083,111267358
(주)화신정공,126640,Dec-15,,,232346253,104729475
(주)화신정공,126640,Dec-16,,,205033653,117496842
(주)화신정공,126640,Dec-17,,,200390186,108004671
(주)화신정공,126640,Dec-18,,,211893659,104074639
(주)화신정공,126640,Dec-19,,,231063091,134185867
(주)화인베스틸,133820,Dec-14,,,257495274,253345301
(주)화인베스틸,133820,Dec-15,,,213693418,222662316
(주)화인베스틸,133820,Dec-16,,,163148527,226509854
(주)화인베스틸,133820,Dec-17,,,127448023,215737385
(주)화인베스틸,133820,Dec-18,,,145091596,228133467
(주)화인베스틸,133820,Dec-19,,,134798538,210800585
(주)황금에스티,32560,Dec-11,214382437,257748613,180681487,227123944
(주)황금에스티,32560,Dec-12,177023246,242003440,145921329,208119061
(주)황금에스티,32560,Dec-13,183258968,253730129,148431121,213859892
(주)황금에스티,32560,Dec-14,186773200,250683121,148552659,208348758
(주)황금에스티,32560,Dec-15,172920941,294144485,130281251,245247006
(주)황금에스티,32560,Dec-16,225310783,371879221,117977864,244618674
(주)황금에스티,32560,Dec-17,224729736,363642735,118842137,227603315
(주)황금에스티,32560,Dec-18,244773430,406187489,118918161,237438425
(주)황금에스티,32560,Dec-19,243584029,390222792,123921978,224042305
(주)효성,4800,Dec-11,11342140662,13623189543,9283304919,8507119894
(주)효성,4800,Dec-12,12611749872,13763659509,9284877550,8284794074
(주)효성,4800,Dec-13,12579156963,13593412883,9067386153,7848965887
(주)효성,4800,Dec-14,12177134355,13662073774,8532152674,7755585602
(주)효성,4800,Dec-15,12458453530,14013177864,8033110020,7746432779
(주)효성,4800,Dec-16,11929113072,14120801415,7974341128,7680269340
(주)효성,4800,Dec-17,12546410309,14534978561,8509949686,7844283138
(주)효성,4800,Dec-18,2991006158,6407904916,352310815,2120867774
(주)효성,4800,Dec-19,3373447404,6527055213,342849813,2118763094
(주)후성,93370,Dec-11,242411857,308040011,237603543,304325895
(주)후성,93370,Dec-12,222678376,321752560,215609696,291018951
(주)후성,93370,Dec-13,203418691,290138308,193122393,254725924
(주)후성,93370,Dec-14,187022363,231980153,175167335,196140244
(주)후성,93370,Dec-15,215238476,261388269,199309201,232929523
(주)후성,93370,Dec-16,192073256,315083346,186229518,270929017
(주)후성,93370,Dec-17,248838270,316114969,241243453,285241565
(주)후성,93370,Dec-18,274933667,441480960,268884514,377192701
(주)후성,93370,Dec-19,248943838,528907906,241217521,414665472
(주)휠라홀딩스,81660,Dec-11,764406105,839412055,457656374,691411810
(주)휠라홀딩스,81660,Dec-12,670437697,876801964,423883800,665692733
(주)휠라홀딩스,81660,Dec-13,736135754,971356130,415153347,693230207
(주)휠라홀딩스,81660,Dec-14,797475548,1035230701,397490448,679626216
(주)휠라홀딩스,81660,Dec-15,815749832,978931671,346805095,705599674
(주)휠라홀딩스,81660,Dec-16,967128445,3384914899,306179181,754197110
(주)휠라홀딩스,81660,Dec-17,2530323757,3078924218,342462022,666259924
(주)휠라홀딩스,81660,Dec-18,2954642540,3304339508,499912857,693451094
(주)휠라홀딩스,81660,Dec-19,3450421530,3770249128,612236223,814761459
(주)휴네시온,290270,Dec-18,16050841,25167837,11807620,24651221
(주)휴네시온,290270,Dec-19,18826121,28292684,14962063,27264411
(주)휴니드테크놀러지스,5870,Dec-11,,,47340198,134232856
(주)휴니드테크놀러지스,5870,Dec-12,,,41006171,128776964
(주)휴니드테크놀러지스,5870,Dec-13,,,56812027,132765608
(주)휴니드테크놀러지스,5870,Dec-14,,,40280902,134649596
(주)휴니드테크놀러지스,5870,Dec-15,,,60515628,164132050
(주)휴니드테크놀러지스,5870,Dec-16,,,178932324,169249296
(주)휴니드테크놀러지스,5870,Dec-17,,,180853581,147679832
(주)휴니드테크놀러지스,5870,Dec-18,,,261298876,227270125
(주)휴니드테크놀러지스,5870,Dec-19,,,194668692,260965122
(주)휴맥스,115160,Dec-11,994024451,766766732,867284466,713116938
(주)휴맥스,115160,Dec-12,1024313054,717361645,878259796,680000950
(주)휴맥스,115160,Dec-13,1139415150,834854559,964862721,684744515
(주)휴맥스,115160,Dec-14,1443770497,943642835,1072432572,762613038
(주)휴맥스,115160,Dec-15,1426664921,951759057,1038034656,755161882
(주)휴맥스,115160,Dec-16,1350510226,1018355642,916514546,787576393
(주)휴맥스,115160,Dec-17,1611589047,1206007559,1266343711,1029891505
(주)휴맥스,115160,Dec-18,1474831843,1057083761,1001970954,889069691
(주)휴맥스,115160,Dec-19,1173887021,1022128768,770367240,898189836
(주)휴맥스홀딩스,28080,Dec-11,18842040,233402961,4340999,205048221
(주)휴맥스홀딩스,28080,Dec-12,13519296,242902792,4358739,209415255
(주)휴맥스홀딩스,28080,Dec-13,22284243,248619390,4669319,206578582
(주)휴맥스홀딩스,28080,Dec-14,16657725,240986942,5198961,210659453
(주)휴맥스홀딩스,28080,Dec-15,15734280,222112084,5436887,179738302
(주)휴맥스홀딩스,28080,Dec-16,5619171,221495411,4560517,176500399
(주)휴맥스홀딩스,28080,Dec-17,4081990,192627732,4870712,177292471
(주)휴맥스홀딩스,28080,Dec-18,,,3143604,164180834
(주)휴맥스홀딩스,28080,Dec-19,9253559,169615218,2569162,157699568
(주)휴먼엔,32860,Dec-11,,,164926094,116327366
(주)휴먼엔,32860,Dec-12,,,182103209,106102386
(주)휴먼엔,32860,Dec-13,,,197234277,116800268
(주)휴먼엔,32860,Dec-14,,,185696037,79141211
(주)휴먼엔,32860,Dec-15,,,55340957,31319838
(주)휴먼엔,32860,Dec-16,66851114,39209451,41634049,38659245
(주)휴먼엔,32860,Dec-17,114876622,35772874,55103282,30945584
(주)휴먼엔,32860,Dec-18,112703168,43608959,40199537,34819290
(주)휴먼엔,32860,Dec-19,70658724,41243344,38462193,41532330
(주)휴메딕스,200670,Dec-14,,,29181641,59164573
(주)휴메딕스,200670,Dec-15,,,42133250,115899950
(주)휴메딕스,200670,Dec-16,47133617,131158762,45060894,131955777
(주)휴메딕스,200670,Dec-17,54727016,128628462,50279744,125719462
(주)휴메딕스,200670,Dec-18,64831669,124465533,57579199,118538659
(주)휴메딕스,200670,Dec-19,78618779,138421305,69035168,128693249
(주)휴비스,79980,Dec-12,1562519388,825460304,1283896039,712409706
(주)휴비스,79980,Dec-13,1532917747,826273454,1257250573,716851751
(주)휴비스,79980,Dec-14,1371695859,899690574,1122318259,753176423
(주)휴비스,79980,Dec-15,1205084606,856589052,918890834,710393053
(주)휴비스,79980,Dec-16,1143501108,914125281,859453820,785703592
(주)휴비스,79980,Dec-17,1280979427,900280058,993521047,787780989
(주)휴비스,79980,Dec-18,1262515099,958085427,1041438495,831852513
(주)휴비스,79980,Dec-19,1029346443,877170813,845377168,790141113
(주)휴비츠,65510,Dec-11,57034489,68114368,56415363,63544174
(주)휴비츠,65510,Dec-12,67333918,83869333,63074612,77169028
(주)휴비츠,65510,Dec-13,64069932,101636272,59249614,93087311
(주)휴비츠,65510,Dec-14,63992216,106844080,59720571,94415923
(주)휴비츠,65510,Dec-15,72705901,114546553,61975021,103552897
(주)휴비츠,65510,Dec-16,66923364,139518252,60727627,123725320
(주)휴비츠,65510,Dec-17,70387883,140883447,62911713,125371685
(주)휴비츠,65510,Dec-18,78861275,141664239,68050523,126713990
(주)휴비츠,65510,Dec-19,87987307,151897854,76166691,135835558
(주)휴센텍,215090,Dec-15,,,,
(주)휴센텍,215090,Dec-16,,,,
(주)휴센텍,215090,Dec-17,,,,
(주)휴센텍,215090,Dec-18,,,20783644,30350835
(주)휴센텍,215090,Dec-19,,,17795672,22265439
(주)휴스틸,5010,Dec-11,568623724,536914288,568183564,539773563
(주)휴스틸,5010,Dec-12,588890255,556020140,590313880,558215549
(주)휴스틸,5010,Dec-13,547751902,561572715,535195428,558465365
(주)휴스틸,5010,Dec-14,553844427,578697467,572487662,575472621
(주)휴스틸,5010,Dec-15,438475425,513959347,357231584,499998336
(주)휴스틸,5010,Dec-16,364021479,586849321,387903904,580520323
(주)휴스틸,5010,Dec-17,690567426,659077191,654716561,663724584
(주)휴스틸,5010,Dec-18,588768601,603455402,537031984,591912001
(주)휴스틸,5010,Dec-19,536988709,579096387,454522580,558633995
(주)휴엠앤씨,263920,Dec-17,,,27120409,27274039
(주)휴엠앤씨,263920,Dec-18,23388721,32822274,23388721,32987226
(주)휴엠앤씨,263920,Dec-19,24964389,88369871,21273458,85663805
(주)휴온스,243070,Dec-16,168966126,179343040,167572193,174106732
(주)휴온스,243070,Dec-17,284838205,211253286,278012170,207190964
(주)휴온스,243070,Dec-18,328595382,251370718,313390424,239937239
(주)휴온스,243070,Dec-19,365018985,300341675,333128087,284082527
(주)휴온스글로벌,84110,Dec-11,,,113122275,154079616
(주)휴온스글로벌,84110,Dec-12,135510362,185518366,122058612,158238215
(주)휴온스글로벌,84110,Dec-13,158182765,206224739,131049908,165287574
(주)휴온스글로벌,84110,Dec-14,182342753,254514940,156508158,185657276
(주)휴온스글로벌,84110,Dec-15,245020684,314131465,215132795,211353421
(주)휴온스글로벌,84110,Dec-16,163712232,557060993,10740870,305195105
(주)휴온스글로벌,84110,Dec-17,325350642,602890427,25861844,316883967
(주)휴온스글로벌,84110,Dec-18,378687482,672876687,27891898,346265338
(주)휴온스글로벌,84110,Dec-19,449422998,742152517,29635944,352227677
(주)흥국,10240,Dec-11,107972999,90183212,86767075,77762295
(주)흥국,10240,Dec-12,90278479,89487387,76574726,79992886
(주)흥국,10240,Dec-13,78820115,84044788,63392471,73024970
(주)흥국,10240,Dec-14,73042471,79126537,62405120,70266509
(주)흥국,10240,Dec-15,64346196,73403371,58499636,66103992
(주)흥국,10240,Dec-16,62732006,69485368,55073948,61217790
(주)흥국,10240,Dec-17,91625420,78035451,74263798,65870681
(주)흥국,10240,Dec-18,118012454,88337240,90238921,71094222
(주)흥국,10240,Dec-19,104480160,92358267,72258060,73234366
(주)흥국에프엔비,189980,Dec-15,39636081,75093404,39502913,75254510
(주)흥국에프엔비,189980,Dec-16,41377160,66906282,40254435,66429599
(주)흥국에프엔비,189980,Dec-17,44898941,70226523,43667407,69276739
(주)흥국에프엔비,189980,Dec-18,47651005,81852143,44126103,80436245
(주)흥국에프엔비,189980,Dec-19,53767239,89302191,51915567,88207405
(주)희림종합건축사사무소,37440,Dec-11,,,135066574,116710978
(주)희림종합건축사사무소,37440,Dec-12,,,145372840,127549999
(주)희림종합건축사사무소,37440,Dec-13,149637668,129241142,149025264,129289986
(주)희림종합건축사사무소,37440,Dec-14,135641944,138944137,134992087,138768538
(주)희림종합건축사사무소,37440,Dec-15,135770930,142496032,135566291,142458688
(주)희림종합건축사사무소,37440,Dec-16,139772638,143417384,139540970,143707207
(주)희림종합건축사사무소,37440,Dec-17,159493989,134552824,158572902,134709705
(주)희림종합건축사사무소,37440,Dec-18,169470443,134523704,169183168,134684923
(주)희림종합건축사사무소,37440,Dec-19,178561343,161634028,178158267,160207151
(주)힘스,238490,Dec-17,,,91425665,72458776
(주)힘스,238490,Dec-18,,,35455311,65194765
(주)힘스,238490,Dec-19,,,85064902,86740548
AJ네트웍스(주),95570,Dec-15,1055580857,1725200198,196520252,612887634
AJ네트웍스(주),95570,Dec-16,1253876535,2081316853,244971818,806211458
AJ네트웍스(주),95570,Dec-17,1431015801,2354233735,280266235,974532773
AJ네트웍스(주),95570,Dec-18,1056691254,2575139461,339799798,1075577283
AJ네트웍스(주),95570,Dec-19,1202793724,1803255226,391780284,1231565485
CS홀딩스(주),590,Dec-11,109045966,188753459,2725520,156447456
CS홀딩스(주),590,Dec-12,103356782,191295610,1986918,158255760
CS홀딩스(주),590,Dec-13,146122999,233929444,1976860,160068546
CS홀딩스(주),590,Dec-14,141559850,260355830,1968728,170117491
CS홀딩스(주),590,Dec-15,138970755,284933124,1978468,173456317
CS홀딩스(주),590,Dec-16,123144962,293927435,1789081,171585884
CS홀딩스(주),590,Dec-17,120959822,302433875,2600156,172056738
CS홀딩스(주),590,Dec-18,122550869,304418193,3034651,172815100
CS홀딩스(주),590,Dec-19,134971514,314291513,3319943,174070675
HD현대(주),267250,Dec-17,14299511713,20888570158,465241675,7750711883
HD현대(주),267250,Dec-18,27256649937,23347820007,579338552,8150735598
HD현대(주),267250,Dec-19,26630333352,25715535189,492651093,8583906445
KB오토시스(주),24120,Dec-11,113600617,106963254,111613610,103118585
KB오토시스(주),24120,Dec-12,128469875,104467698,119852517,103507294
KB오토시스(주),24120,Dec-13,128845652,115087030,119940605,113372359
KB오토시스(주),24120,Dec-14,115491313,115725365,106348268,112239821
KB오토시스(주),24120,Dec-15,129529485,127235494,121474574,129780423
KB오토시스(주),24120,Dec-16,167374755,141949450,157661547,149398680
KB오토시스(주),24120,Dec-17,164260096,149757134,151635499,155666545
KB오토시스(주),24120,Dec-18,151863763,145564580,142360043,151193035
KB오토시스(주),24120,Dec-19,147791589,143851954,135937825,144464067
KD(주),44180,Dec-11,63500533,76044743,14475125,34676750
KD(주),44180,Dec-12,12545430,23718000,11755665,15948424
KD(주),44180,Dec-13,22445094,23227897,20281608,21340772
KD(주),44180,Dec-14,22572073,26825055,21608687,25922891
KD(주),44180,Dec-15,30009587,38509704,25619148,36596507
KD(주),44180,Dec-16,35750504,59541799,30667527,57633343
KD(주),44180,Dec-17,22401619,98824540,17135925,83744227
KD(주),44180,Dec-18,41425211,148470847,18557509,119654852
KD(주),44180,Dec-19,84340034,138272305,74209511,104497661
KG스틸(주),16380,Dec-11,4259506242,5310309984,3899744758,5106166432
KG스틸(주),16380,Dec-12,3934192553,5259720757,3565729917,4954671949
KG스틸(주),16380,Dec-13,3781241475,5241508648,3332942862,4841857720
KG스틸(주),16380,Dec-14,3024439786,3393941146,2639095928,2892223363
KG스틸(주),16380,Dec-15,2320792157,2890468536,1604043537,2475759225
KG스틸(주),16380,Dec-16,2328039348,2823220556,1542880719,2410632934
KG스틸(주),16380,Dec-17,2596196911,2684673883,1733421115,2323882283
KG스틸(주),16380,Dec-18,2545097238,2506058874,1750903867,2108622029
KG스틸(주),16380,Dec-19,2428250197,2355272182,1688470942,2045911368
KISCO홀딩스(주),1940,Dec-11,646857103,779731867,12189274,500308440
KISCO홀딩스(주),1940,Dec-12,594812327,789682784,11630965,501960961
KISCO홀딩스(주),1940,Dec-13,1327639493,1377429174,13771329,507369880
KISCO홀딩스(주),1940,Dec-14,1159414128,1379712311,13544883,513145712
KISCO홀딩스(주),1940,Dec-15,1087462735,1407103545,13789695,530577609
KISCO홀딩스(주),1940,Dec-16,1058058473,1493955210,14428669,540248636
KISCO홀딩스(주),1940,Dec-17,1221253735,1488800280,13553599,548751136
KISCO홀딩스(주),1940,Dec-18,1314754935,1545159970,13299529,556395695
KISCO홀딩스(주),1940,Dec-19,1182987794,1557313864,14194673,565058325
LG이노텍(주),11070,Dec-11,4553009462,4409966704,4310661065,4246930050
LG이노텍(주),11070,Dec-12,5315958099,4886285404,5071753125,4668317759
LG이노텍(주),11070,Dec-13,6211515631,4581270749,5504037545,4260285191
LG이노텍(주),11070,Dec-14,6466119296,4428761037,5840222889,4104519473
LG이노텍(주),11070,Dec-15,6138128791,3914337673,5691346073,3598752653
LG이노텍(주),11070,Dec-16,5754565529,4323719058,5321757789,4022156823
LG이노텍(주),11070,Dec-17,7641360524,5877488987,7149756338,5391209318
LG이노텍(주),11070,Dec-18,7982103643,5756067241,7607397531,5062817017
LG이노텍(주),11070,Dec-19,8302068231,5770780510,8042527935,5070125627
LS일렉트릭(주),10120,Dec-11,2070928963,1769390133,1402034913,1623026422
LS일렉트릭(주),10120,Dec-12,2232430239,2020324063,1651122711,1885861070
LS일렉트릭(주),10120,Dec-13,2351886671,2101280444,1765837122,1961236234
LS일렉트릭(주),10120,Dec-14,2293984269,2294355146,1827656625,2151083199
LS일렉트릭(주),10120,Dec-15,2201675838,2251673935,1753118434,2107925177
