회사명,거래소코드,회계년도,[제조]CASH FLOW 대 차입금비율(IFRS연결),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),[제조]      장기차입금(*)(IFRS연결),[제조]      단기차입금(*)(IFRS연결),[제조]         유동성장기차입금(IFRS연결),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[제조]      장기차입금(*)(IFRS),[제조]      단기차입금(*)(IFRS),[제조]         유동성장기차입금(IFRS)
(주)코프라,126600,2012/12,,,,,,5204612,0,7845181,0
(주)코프라,126600,2013/12,106.03,10833916,0,832714,0,10855298,0,832714,0
(주)코프라,126600,2014/12,64.47,10038770,0,7694400,0,10527618,0,0,0
(주)코프라,126600,2015/12,56.26,10538143,0,8204000,0,11046795,0,0,0
(주)코프라,126600,2016/12,40.56,6591842,0,10876500,0,3826177,0,0,0
(주)코프라,126600,2017/12,26.86,4169976,0,9642600,0,3725129,0,0,0
(주)코프라,126600,2018/12,-16.86,-9176552,0,9570346,0,-16286445,0,0,0
(주)코프라,126600,2019/12,30.82,17944259,0,8862766,0,15949169,0,0,0
(주)콘텐트리중앙,036420,2019/12,6.2,39804795,10000000,72330000,40213000,-33685985,0,0,0
(주)콤텍시스템,031820,2011/12,3121.02,4713247,0,343850,0,5293117,0,343850,0
(주)콤텍시스템,031820,2012/12,204.9,1874152,0,1607471,0,1688646,0,1607471,0
(주)콤텍시스템,031820,2013/12,-85.1,-6034073,0,2444022,0,-5580110,0,2444022,0
(주)콤텍시스템,031820,2014/12,155.2,12280899,0,2012534,0,10097768,0,2012534,0
(주)콤텍시스템,031820,2015/12,88.95,-5092105,0,4040871,0,-5435257,0,4040871,0
(주)콤텍시스템,031820,2016/12,117.07,11300985,0,2651841,0,11390509,0,2651841,0
(주)콤텍시스템,031820,2017/12,440.52,3131615,0,1638118,0,3013098,0,1638118,0
(주)콤텍시스템,031820,2018/12,,,,,,4060659,0,0,0
(주)콤텍시스템,031820,2019/12,,,,,,-21866625,0,1000000,0
(주)큐로,015590,2011/12,-16.45,-20890498,22747821,81211920,8042886,-22843986,22607215,78444000,8042886
(주)큐로,015590,2012/12,-5.77,7985774,14564329,89118351,8042886,8692966,14564329,83674000,8042886
(주)큐로,015590,2013/12,13.69,17702425,11085000,70756462,5000000,16837224,11085000,66095000,5000000
(주)큐로,015590,2014/12,4.89,-7403753,0,94213289,11085000,-7747198,0,88095000,11085000
(주)큐로,015590,2015/12,,,,,,-18451404,8085000,98218000,6000000
(주)큐로,015590,2016/12,,,,,,28721118,25500000,37425333,9085000
(주)큐로,015590,2017/12,,,,,,-16924155,4800000,30676000,25500000
(주)큐로,015590,2018/12,,,,,,3140948,0,46400000,4800000
(주)큐로,015590,2019/12,19.53,10900675,4047310,43970000,63960,10900675,3583000,40730000,0
(주)큐로컴,040350,2011/12,-30.64,-3030337,0,4900000,0,84243,0,0,0
(주)큐로컴,040350,2012/12,-24.34,-3396624,0,10290714,0,788970,0,2400000,0
(주)큐로컴,040350,2013/12,-91.05,-5404850,0,0,0,1876180,0,0,0
(주)큐로컴,040350,2014/12,-120.89,-4352513,0,1100000,0,1554493,0,500000,0
(주)큐로컴,040350,2015/12,-104.99,-5510344,0,3700000,0,1422595,0,2000000,0
(주)큐로컴,040350,2016/12,-17,-3433980,1700000,0,0,-937057,0,0,0
(주)큐로컴,040350,2017/12,-12.19,-4739326,1300000,9000000,0,826618,0,11400000,0
(주)큐로컴,040350,2018/12,-27.02,-7745740,1300000,13440000,0,1265476,0,10800000,0
(주)큐로컴,040350,2019/12,-25.92,-9819756,1300000,24800000,0,-214575,0,16100000,0
(주)큐로홀딩스,051780,2011/12,-8.09,-3108158,4613200,31234800,0,-418642,0,24351906,0
(주)큐로홀딩스,051780,2012/12,-6.04,-3575248,17137600,21744900,0,-1159069,0,21779175,0
(주)큐로홀딩스,051780,2013/12,-5.1,-1592967,15892818,13044000,0,-2999995,0,13077770,0
(주)큐로홀딩스,051780,2014/12,-1.14,698454,4260247,17539000,0,328896,0,17574174,0
(주)큐로홀딩스,051780,2015/12,-8.56,-5262211,3712760,6125039,0,-3953230,0,5011557,0
(주)큐로홀딩스,051780,2016/12,-34.67,-5572607,4128931,6529786,0,-1694356,0,6568458,0
(주)큐로홀딩스,051780,2017/12,-30.5,-7402914,13062976,3000000,0,-5440995,10149786,3034285,0
(주)큐로홀딩스,051780,2018/12,-15.39,969747,6285315,3390000,0,2003280,6079400,3425779,0
(주)큐로홀딩스,051780,2019/12,-3.69,-2534691,5881257,1000000,0,-2899171,1441031,1037050,0
(주)큐리언트,115180,2016/12,,,,,,-9895947,0,0,0
(주)큐리언트,115180,2017/12,,,,,,-12586898,0,0,0
(주)큐리언트,115180,2018/12,,,,,,-13804377,0,0,0
(주)큐리언트,115180,2019/12,,,,,,-24000732,0,0,0
(주)큐브엔터테인먼트,182360,2013/12,,,,,,,,,
(주)큐브엔터테인먼트,182360,2014/12,,,,,,,,,
(주)큐브엔터테인먼트,182360,2015/12,78.28,654400,0,0,0,771996,0,0,0
(주)큐브엔터테인먼트,182360,2016/12,0,-6632646,0,0,0,-5727130,0,0,0
(주)큐브엔터테인먼트,182360,2017/12,0,2010511,0,0,0,2661673,0,0,0
(주)큐브엔터테인먼트,182360,2018/12,0,7403121,0,0,0,7235948,0,0,0
(주)큐브엔터테인먼트,182360,2019/12,67.14,-404487,0,0,0,-581521,0,0,0
(주)큐에스아이,066310,2011/12,,,,,,3889940,0,300000,0
(주)큐에스아이,066310,2012/12,1230.42,3691256,0,300000,0,3686481,0,300000,0
(주)큐에스아이,066310,2013/12,2061.79,6185364,0,300000,0,5463907,0,300000,0
(주)큐에스아이,066310,2014/12,1754.79,4343368,0,300000,0,5001084,0,300000,0
(주)큐에스아이,066310,2015/12,3983.23,3623098,0,100000,0,2973732,0,100000,0
(주)큐에스아이,066310,2016/12,0,2471193,0,0,0,2163208,0,0,0
(주)큐에스아이,066310,2017/12,0,3123895,0,0,0,3177256,0,0,0
(주)큐에스아이,066310,2018/12,0,3775907,0,0,0,3613899,0,0,0
(주)큐에스아이,066310,2019/12,666.65,2625115,0,0,0,1800093,0,0,0
(주)크라운제과,264900,2017/12,,,,,,43410608,0,25800000,0
(주)크라운제과,264900,2018/12,,,,,,25947462,0,18000000,0
(주)크라운제과,264900,2019/12,,,,,,34505074,0,15000000,0
(주)크라운해태홀딩스,005740,2011/12,8.16,67723289,100000000,126569002,0,40538094,0,89816329,0
(주)크라운해태홀딩스,005740,2012/12,15.91,101701772,100000000,116715547,0,35386653,0,94471408,0
(주)크라운해태홀딩스,005740,2013/12,19.39,99194812,17500000,111344497,105000000,46358044,15000000,66077563,5000000
(주)크라운해태홀딩스,005740,2014/12,18.83,88261462,112361111,86886490,21038889,33770256,10000000,45993270,20000000
(주)크라운해태홀딩스,005740,2015/12,21.34,112594406,102467778,67441069,11373333,45783145,0,51100234,10000000
(주)크라운해태홀딩스,005740,2016/12,23.44,82091916,1094444,103442341,61173333,44686511,0,56500000,0
(주)크라운해태홀딩스,005740,2017/12,14.23,43171044,70147940,136046970,4469964,-23770859,8000000,43000000,2000000
(주)크라운해태홀딩스,005740,2018/12,13.53,81092622,64912750,139808235,5135190,7816860,4000000,43035000,4000000
(주)크라운해태홀딩스,005740,2019/12,20.3,98713175,502550,114644786,64410200,3444975,0,47200000,4000000
(주)크레버스,096240,2011/12,0,20109395,0,0,0,17828263,0,0,0
(주)크레버스,096240,2012/12,8190.65,15442499,85328,131699,0,9788097,0,0,0
(주)크레버스,096240,2013/12,52.28,9857659,0,10301678,0,8490896,0,7750000,0
(주)크레버스,096240,2014/12,55.01,15290180,0,8960216,0,12215200,0,22067296,0
(주)크레버스,096240,2015/12,56.51,16332638,1776893,26204745,0,10890044,0,25300000,0
(주)크레버스,096240,2016/12,40.04,14933280,5801119,33240000,0,6282581,3839559,24200000,0
(주)크레버스,096240,2017/12,52.2,21442230,5800000,29039554,0,14431576,0,19000000,0
(주)크레버스,096240,2018/12,53.97,26996889,2750000,42124750,0,18368167,0,14000000,0
(주)크레버스,096240,2019/12,60.26,47062715,0,38030000,2750000,27248696,0,14000000,0
(주)크리스에프앤씨,110790,2018/12,94.14,23481872,0,28849895,0,22914661,0,28361615,0
(주)크리스에프앤씨,110790,2019/12,115.44,25828799,0,18868030,0,27848347,0,18370810,0
(주)크린앤사이언스,045520,2011/12,12.05,1756109,2898500,8921162,3099000,2161040,2898500,8534841,3099000
(주)크린앤사이언스,045520,2012/12,15.69,2221914,2049500,9775557,849000,2438390,2049500,9202551,849000
(주)크린앤사이언스,045520,2013/12,12.9,835895,4000000,5804375,2049500,819858,4000000,5239822,2049500
(주)크린앤사이언스,045520,2014/12,12.33,1681845,2000000,5546483,1000000,2175513,2000000,4447283,1000000
(주)크린앤사이언스,045520,2015/12,30.75,5606432,6272000,3742627,0,5641287,6272000,2570625,0
(주)크린앤사이언스,045520,2016/12,47.22,6309946,7308500,3283849,0,6400675,7308500,2075349,0
(주)크린앤사이언스,045520,2017/12,26.77,3657363,10040000,3410102,2931400,3676694,10040000,1330120,2931400
(주)크린앤사이언스,045520,2018/12,16.47,4282335,18620000,3761972,1720000,3788687,18620000,2420252,1720000
(주)크린앤사이언스,045520,2019/12,13.94,8267288,31910290,10506356,1909710,8277887,31910290,9811676,1909710
(주)클라우드에어,036170,2011/12,,,,,,6182547,0,0,6725000
(주)클라우드에어,036170,2012/12,14.09,3403401,0,11081703,6725000,3253888,0,10954280,6725000
(주)클라우드에어,036170,2013/12,16.45,4541140,0,24142449,0,4981236,0,24005560,0
(주)클라우드에어,036170,2014/12,21.03,5567635,0,21436889,0,4867921,0,21300000,0
(주)클라우드에어,036170,2015/12,30.6,552018,0,10000000,0,580152,0,10000000,0
(주)클라우드에어,036170,2016/12,82,4368178,0,0,3000000,5809627,0,0,3000000
(주)클라우드에어,036170,2017/12,25.51,3275937,0,0,0,4324677,0,0,0
(주)클라우드에어,036170,2018/12,9.39,1744608,0,0,0,1875014,0,0,0
(주)클라우드에어,036170,2019/12,20.99,1686508,0,0,0,1497115,0,0,0
(주)클래시스,214150,2015/12,,,,,,,,,
(주)클래시스,214150,2016/12,,,,,,,,,
(주)클래시스,214150,2017/12,41.21,8595241,12000000,5000000,2400000,8629428,12000000,5000000,2400000
(주)클래시스,214150,2018/12,79.62,15992273,9600000,3441363,2400000,15989087,9600000,3441363,2400000
(주)클래시스,214150,2019/12,278.71,39033740,0,0,9600000,38975078,0,0,9600000
(주)클리오,237880,2016/12,42.03,4757424,0,0,0,5486674,0,0,0
(주)클리오,237880,2017/12,3.39,-1587517,0,0,0,-10362,0,0,0
(주)클리오,237880,2018/12,168.41,62213866,0,17999500,0,69122969,0,17999500,0
(주)클리오,237880,2019/12,175.64,39818679,0,0,0,42555895,0,0,0
(주)키다리스튜디오,020120,2011/12,,,,,,-2342274,0,3000000,0
(주)키다리스튜디오,020120,2012/12,,,,,,147357,3000000,3178210,333320
(주)키다리스튜디오,020120,2013/12,,,,,,18993,2833300,3791475,166700
(주)키다리스튜디오,020120,2014/12,56.36,2364819,499980,3695795,0,2187917,499980,3324400,2333320
(주)키다리스튜디오,020120,2015/12,-83,-1452896,500000,1250395,0,-1574806,500000,879000,0
(주)키다리스튜디오,020120,2016/12,,,,,,-2836358,0,1812750,0
(주)키다리스튜디오,020120,2017/12,-2.28,-63763,0,2800000,0,958775,0,0,0
(주)키다리스튜디오,020120,2018/12,,,,,,-1805220,0,0,0
(주)키다리스튜디오,020120,2019/12,6.14,775974,554651,3000000,0,857522,0,3000000,0
(주)키이스트,054780,2011/12,,,,,,1906776,0,0,0
(주)키이스트,054780,2012/12,350.29,4369840,0,1247500,0,5975777,0,0,0
(주)키이스트,054780,2013/12,0,8454042,0,0,0,4991887,0,4018640,0
(주)키이스트,054780,2014/12,450.62,6390999,816633,89858,740676,1960066,0,2760420,0
(주)키이스트,054780,2015/12,1041.51,12858855,0,0,0,3322724,0,972010,0
(주)키이스트,054780,2016/12,1124.43,9254326,0,0,0,2031166,0,1036810,0
(주)키이스트,054780,2017/12,2091.71,34507708,0,0,0,-1498850,0,189822,0
(주)키이스트,054780,2018/12,0,21417658,0,0,0,-656278,0,0,0
(주)키이스트,054780,2019/12,150.45,23313285,0,0,0,2727110,0,0,0
(주)타이거일렉,219130,2015/12,98.8,2542045,646666,980000,1213332,2711379,0,0,0
(주)타이거일렉,219130,2016/12,,,,,,1614323,0,0,0
(주)타이거일렉,219130,2017/12,,,,,,5631007,0,0,0
(주)타이거일렉,219130,2018/12,,,,,,4181465,0,0,0
(주)타이거일렉,219130,2019/12,,,,,,3409248,0,12000000,0
(주)탑엔지니어링,065130,2011/12,21.57,13349842,1015017,40175000,0,12118003,1015017,34025000,0
(주)탑엔지니어링,065130,2012/12,17.63,3960746,5501667,31477689,0,9236675,5501667,25047689,0
(주)탑엔지니어링,065130,2013/12,47.94,29074848,9653347,24802072,0,24348508,9653347,19802072,0
(주)탑엔지니어링,065130,2014/12,63.46,6052926,8000000,19678978,0,4121358,8000000,16678978,0
(주)탑엔지니어링,065130,2015/12,53.38,24812797,6000000,20910680,2000000,24786079,6000000,17910680,2000000
(주)탑엔지니어링,065130,2016/12,53.01,-1108705,2000000,16149533,3000000,-554679,2000000,14886033,3000000
(주)탑엔지니어링,065130,2017/12,13.32,19411971,3630636,63208072,1874000,12468959,0,27839818,1000000
(주)탑엔지니어링,065130,2018/12,38.19,46846534,5686534,77960151,3093500,-24299370,3000000,46981909,0
(주)탑엔지니어링,065130,2019/12,53.3,48321064,4875000,81387093,625000,6274000,2375000,31876993,625000
(주)탑코미디어,134580,2013/12,890.93,2301235,0,500000,0,2356245,0,500000,0
(주)탑코미디어,134580,2014/12,0,-13090167,0,0,0,-12538487,0,0,0
(주)탑코미디어,134580,2015/12,0,18369571,0,0,0,17819135,0,0,0
(주)탑코미디어,134580,2016/12,0,-6645789,0,0,0,-5662498,0,0,0
(주)탑코미디어,134580,2017/12,0,-4733515,0,0,0,-4493452,0,0,0
(주)탑코미디어,134580,2018/12,0,-6560240,0,0,0,-6336357,0,0,0
(주)탑코미디어,134580,2019/12,,,,,,-30246,0,0,0
(주)태경비케이,014580,2011/12,,,,,,7801966,6566640,16109376,3283360
(주)태경비케이,014580,2012/12,,,,,,14218439,11783320,12515335,3783320
(주)태경비케이,014580,2013/12,,,,,,13676068,8500000,11787623,6283320
(주)태경비케이,014580,2014/12,,,,,,12229593,5950000,16214462,6150000
(주)태경비케이,014580,2015/12,,,,,,10431287,1663000,27229753,4200000
(주)태경비케이,014580,2016/12,7.5,4734176,15879610,43490612,3783390,1013144,15879610,39490612,3783390
(주)태경비케이,014580,2017/12,37.49,27339751,16674940,22000000,4104670,20999171,16674940,21000000,4104670
(주)태경비케이,014580,2018/12,35.95,4895455,2374980,28153225,14299960,887739,2374980,37153225,4299960
(주)태경비케이,014580,2019/12,60.09,47751848,408330,31000000,11966650,15362869,408330,31000000,11966650
(주)태광,023160,2011/12,,,,,,16153198,0,0,0
(주)태광,023160,2012/12,,,,,,40639868,0,0,0
(주)태광,023160,2013/12,,,,,,50592406,0,0,0
(주)태광,023160,2014/12,,,,,,-17799299,0,0,0
(주)태광,023160,2015/12,,,,,,19350765,0,0,0
(주)태광,023160,2016/12,,,,,,42297006,0,0,0
(주)태광,023160,2017/12,,,,,,17133763,0,0,0
(주)태광,023160,2018/12,0,5591106,0,0,0,5878039,0,0,0
(주)태광,023160,2019/12,-1019.54,-30409014,0,0,0,-29983653,0,0,0
(주)태성,323280,2019/12,,,,,,,,,
(주)태양,053620,2011/12,527.27,9288257,0,2194534,0,9490918,0,2194534,0
(주)태양,053620,2012/12,499.36,12241881,0,2080203,0,12080255,0,2080203,0
(주)태양,053620,2013/12,841.87,5554291,1000000,0,0,5627973,1000000,0,0
(주)태양,053620,2014/12,588,6627281,1000000,0,0,6712112,1000000,0,0
(주)태양,053620,2015/12,120.81,23039057,12262800,0,0,22789503,12262800,0,0
(주)태양,053620,2016/12,139.05,10784483,10296100,0,1866700,11074889,10296100,0,1866700
(주)태양,053620,2017/12,108.63,11584204,6762780,0,3533320,11584850,6762780,0,3533320
(주)태양,053620,2018/12,125.55,5397176,2997020,0,3765760,5433901,2997020,0,3765760
(주)태양,053620,2019/12,352.85,19418044,897960,0,2099060,19442321,897960,0,2099060
(주)태영건설,009410,2011/12,22.35,212777424,235005200,53636480,23676840,163352640,160000000,0,0
(주)태영건설,009410,2012/12,34.64,214701117,163354910,60967751,116863550,172249552,70000000,4539046,90000000
(주)태영건설,009410,2013/12,22.65,65198669,345827462,52980059,44182530,-1556656,260000000,10050071,20000000
(주)태영건설,009410,2014/12,5.29,4018267,355784448,44148458,93621626,-102395736,200000000,19658717,20000000
(주)태영건설,009410,2015/12,4.16,58846366,356201420,86908329,233306755,56157255,123750000,71500766,90000000
(주)태영건설,009410,2016/12,-2.27,-105481691,511493105,238852551,187248220,22640230,46250000,127319867,50000000
(주)태영건설,009410,2017/12,-2.54,26985801,647840964,497364119,159183464,-72442237,78000000,127422935,9250000
(주)태영건설,009410,2018/12,4.11,114992214,983317179,376269969,69530500,105389313,50150000,115587972,0
(주)태영건설,009410,2019/12,3.24,35913747,668093813,791784962,306525504,-25792955,0,150791323,50277138
(주)태웅,044490,2011/12,,,,,,29647503,97750199,70490030,0
(주)태웅,044490,2012/12,,,,,,74432264,7710425,4578902,0
(주)태웅,044490,2013/12,,,,,,6059323,4346522,23621672,3363903
(주)태웅,044490,2014/12,,,,,,31118331,9401119,37677297,2088730
(주)태웅,044490,2015/12,,,,,,33354026,104067110,5488398,879442
(주)태웅,044490,2016/12,,,,,,52201781,206733540,957242,1919885
(주)태웅,044490,2017/12,,,,,,1098049,256196503,0,5204175
(주)태웅,044490,2018/12,,,,,,-66187233,204409178,33329492,50153150
(주)태웅,044490,2019/12,,,,,,-2335623,230000000,44984878,10000000
(주)태웅로직스,124560,2019/12,118.78,9270743,0,3184800,0,10449967,0,3000000,0
(주)테라젠이텍스,066700,2011/12,-9.19,-1420769,3336650,17053436,0,-3087206,3336650,10651768,0
(주)테라젠이텍스,066700,2012/12,-18.06,-5740489,3965000,15548541,317200,-5994344,3965000,10968764,317200
(주)테라젠이텍스,066700,2013/12,-21.2,-742552,3330600,11327350,634400,-1247092,3330600,8100000,634400
(주)테라젠이텍스,066700,2014/12,-2.21,39953,3596200,11635923,634400,1856374,2696200,7300000,634400
(주)테라젠이텍스,066700,2015/12,0.24,44913,7461800,9738216,634400,678274,4161800,5600400,634000
(주)테라젠이텍스,066700,2016/12,-11.56,-8380180,12537400,12068054,634400,-9505725,9237400,0,8734400
(주)테라젠이텍스,066700,2017/12,-11.85,1776702,10595720,11113125,5217680,742223,10595720,7292414,1917680
(주)테라젠이텍스,066700,2018/12,-19.06,-18575028,11753990,17641847,2025537,-2240629,6543990,5600000,2025537
(주)테라젠이텍스,066700,2019/12,-19.73,23627,7577370,17788470,6775620,2514356,4607370,5600000,4775620
(주)테스,095610,2011/12,,,,,,6055281,0,0,7780074
(주)테스,095610,2012/12,,,,,,17061436,0,0,3232203
(주)테스,095610,2013/12,-52.8,-7064822,0,0,38827,-6994863,0,0,38827
(주)테스,095610,2014/12,100.88,26265686,0,0,0,28000406,0,0,0
(주)테스,095610,2015/12,97.05,-3026495,983000,10990187,0,-2165848,983000,10990187,0
(주)테스,095610,2016/12,191.77,22488473,500000,4574393,0,23308914,500000,4574393,0
(주)테스,095610,2017/12,314.62,36660872,500000,8900000,0,37139083,500000,8900000,0
(주)테스,095610,2018/12,6125.98,36003158,500000,93081,0,36607518,500000,83081,0
(주)테스,095610,2019/12,342.59,34057046,0,10000000,0,34161132,0,10000000,0
(주)테이팩스,055490,2017/12,20.73,12207320,32200,27190000,15128800,12370085,32200,27190000,15128800
(주)테이팩스,055490,2018/12,21.66,4485270,0,24100000,32200,4109102,0,24100000,32200
(주)테이팩스,055490,2019/12,50.22,13121993,0,349000,0,13175686,0,349000,0
(주)테크윙,089030,2011/12,,,,,,15182981,18429587,12741290,2080163
(주)테크윙,089030,2012/12,,,,,,5137565,14676671,25550275,0
(주)테크윙,089030,2013/12,20.96,13053762,23059900,30187767,0,11875712,20893700,26322498,0
(주)테크윙,089030,2014/12,16.87,9313202,19526603,41513524,0,10923999,18181766,38332297,0
(주)테크윙,089030,2015/12,7.24,3490117,18302040,46924045,0,5710227,17860000,44181766,0
(주)테크윙,089030,2016/12,3.96,6865345,28137242,53290400,4085545,3304794,25132956,48525305,0
(주)테크윙,089030,2017/12,12.6,26155615,16623066,62487085,11194571,23105224,16572097,60996647,11070971
(주)테크윙,089030,2018/12,24.42,39549127,13530081,61986647,10000000,40202614,13493174,57996647,10000000
