회사명,거래소코드,회계년도,매출채권(IFRS연결)(천원),매입채무(IFRS연결)(천원),매출채권(IFRS)(천원),매입채무(IFRS)(천원)
(주)멀티캠퍼스,067280,2012/12,9453966,4457524,8399830,2792677
(주)멀티캠퍼스,067280,2013/12,12263394,4244115,10915280,2767591
(주)멀티캠퍼스,067280,2014/12,13228228,3560385,11828364,2421391
(주)멀티캠퍼스,067280,2015/12,18803643,4949862,17152292,3305812
(주)멀티캠퍼스,067280,2016/12,27159576,5421135,25627878,4246665
(주)멀티캠퍼스,067280,2017/12,22122614,5447348,20681621,4560473
(주)멀티캠퍼스,067280,2018/12,44021963,9534953,41447688,8158843
(주)멀티캠퍼스,067280,2019/12,42537759,19306158,40033601,19327024
(주)메드팩토,235980,2019/12,,,0,0
(주)메디아나,041920,2014/12,8163988,3088498,8090160,3671046
(주)메디아나,041920,2015/12,10308477,5194230,10194906,5552125
(주)메디아나,041920,2016/12,9045653,4375470,8896328,4311108
(주)메디아나,041920,2017/12,11316494,3398955,11404940,3427600
(주)메디아나,041920,2018/12,14400232,2860491,14614899,2861125
(주)메디아나,041920,2019/12,9894541,2556505,9793676,2558142
(주)메디콕스,054180,2011/06,,,2619326,1633440
(주)메디콕스,054180,2012/06,,,2437607,2037081
(주)메디콕스,054180,2013/06,,,1140465,1058404
(주)메디콕스,054180,2014/06,,,646879,667858
(주)메디콕스,054180,2015/06,,,855968,623461
(주)메디콕스,054180,2016/06,,,623568,445428
(주)메디콕스,054180,2017/06,,,532601,330050
(주)메디콕스,054180,2018/06,,,1430643,965553
(주)메디콕스,054180,2019/06,1459322,537201,1459322,537201
(주)메디톡스,086900,2011/12,,,5762763,37197
(주)메디톡스,086900,2012/12,,,11106139,0
(주)메디톡스,086900,2013/12,11110081,98661,9461190,98661
(주)메디톡스,086900,2014/12,13863480,857953,10458219,857953
(주)메디톡스,086900,2015/12,17750975,1744094,12932520,1737164
(주)메디톡스,086900,2016/12,28281720,2632274,24073800,2557978
(주)메디톡스,086900,2017/12,42167255,1683577,37006831,1571013
(주)메디톡스,086900,2018/12,67585095,2262718,61930871,2171301
(주)메디톡스,086900,2019/12,73333411,4096267,69080524,3559804
(주)메디프론디비티,065650,2011/12,,,7649012,0
(주)메디프론디비티,065650,2012/12,,,7047601,76895
(주)메디프론디비티,065650,2013/12,,,7416885,240438
(주)메디프론디비티,065650,2014/12,,,7217261,346254
(주)메디프론디비티,065650,2015/12,,,7324939,393924
(주)메디프론디비티,065650,2016/12,,,7527447,1483973
(주)메디프론디비티,065650,2017/12,,,7983091,743563
(주)메디프론디비티,065650,2018/12,,,7826196,1499502
(주)메디프론디비티,065650,2019/12,,,8540233,823276
(주)메지온,140410,2012/12,,,0,687797
(주)메지온,140410,2013/12,,,0,0
(주)메지온,140410,2014/12,,,1168624,5425
(주)메지온,140410,2015/12,,,1087153,2241920
(주)메지온,140410,2016/12,1158406,3444055,1158406,3444055
(주)메지온,140410,2017/12,1721664,2468885,1721664,2468885
(주)메지온,140410,2018/12,1832881,2992945,1832881,2992945
(주)메지온,140410,2019/12,2962147,3573809,2962147,3573809
(주)메카로,241770,2017/12,,,7970490,2929202
(주)메카로,241770,2018/12,7061695,1635230,7061696,1635230
(주)메카로,241770,2019/12,6933060,2183068,6904456,1915069
(주)메타랩스,090370,2011/12,28249360,30003218,26651825,25064691
(주)메타랩스,090370,2012/12,25256222,22426650,24664504,20950247
(주)메타랩스,090370,2013/12,23557231,27919535,17277815,25837993
(주)메타랩스,090370,2014/12,20761433,22279593,14194159,19842510
(주)메타랩스,090370,2015/12,18951237,21261595,12372039,19755554
(주)메타랩스,090370,2016/12,9239052,9373713,8426649,8934260
(주)메타랩스,090370,2017/12,2833808,5930417,3046749,5930417
(주)메타랩스,090370,2018/12,7838144,601857,2087438,142460
(주)메타랩스,090370,2019/12,11937517,495996,3263182,315471
(주)메타바이오메드,059210,2011/12,8502785,429767,9146309,746360
(주)메타바이오메드,059210,2012/12,13422455,6058352,9006152,1250999
(주)메타바이오메드,059210,2013/12,14157129,5711455,10798372,1393583
(주)메타바이오메드,059210,2014/12,16602982,7187532,14681368,2196538
(주)메타바이오메드,059210,2015/12,13724167,5901238,15587391,1676685
(주)메타바이오메드,059210,2016/12,14992471,6781883,16006994,2140040
(주)메타바이오메드,059210,2017/12,13258454,4197917,17873137,2711204
(주)메타바이오메드,059210,2018/12,15712086,2843161,19742574,2675824
(주)메타바이오메드,059210,2019/12,17776027,3466084,21651426,4150576
(주)멕아이씨에스,058110,2015/12,,,1086685,222188
(주)멕아이씨에스,058110,2016/12,1697681,545276,1728186,530368
(주)멕아이씨에스,058110,2017/12,1718304,209139,1710119,188094
(주)멕아이씨에스,058110,2018/12,2897285,1294416,2592874,261169
(주)멕아이씨에스,058110,2019/12,3573096,1243727,3370657,742091
(주)멜파스,096640,2011/12,,,30678153,34051723
(주)멜파스,096640,2012/12,,,62985705,86184739
(주)멜파스,096640,2013/12,,,39261559,71273879
(주)멜파스,096640,2014/12,,,12628644,15726883
(주)멜파스,096640,2015/12,,,9754639,8124632
(주)멜파스,096640,2016/12,,,11164132,7656693
(주)멜파스,096640,2017/12,,,4643911,5432913
(주)멜파스,096640,2018/12,,,4878962,6977744
(주)멜파스,096640,2019/12,4667296,10203571,4667296,10203571
(주)모나리자,012690,2011/12,,,14840872,7721650
(주)모나리자,012690,2012/12,,,15706708,5327852
(주)모나리자,012690,2013/12,,,15709168,6449756
(주)모나리자,012690,2014/12,,,14251251,0
(주)모나리자,012690,2015/12,,,13082423,0
(주)모나리자,012690,2016/12,,,13775034,0
(주)모나리자,012690,2017/12,,,11775277,5870217
(주)모나리자,012690,2018/12,,,12151335,6365582
(주)모나리자,012690,2019/12,,,11248497,4961719
(주)모나미,005360,2011/12,46829821,20452398,40330377,23676711
(주)모나미,005360,2012/12,44107135,21711536,35754575,21956124
(주)모나미,005360,2013/12,31097593,15771190,21791842,15938643
(주)모나미,005360,2014/12,27710229,16461787,17147918,16427341
(주)모나미,005360,2015/12,24800540,12055447,14111219,11897170
(주)모나미,005360,2016/12,25875783,12946975,15102943,12248093
(주)모나미,005360,2017/12,23684702,10775983,14789037,12415053
(주)모나미,005360,2018/12,22510031,11359905,12837167,11718278
(주)모나미,005360,2019/12,24644472,11532283,16465562,10696045
(주)모다이노칩,080420,2011/12,16039165,818464,15975640,798418
(주)모다이노칩,080420,2012/12,14844137,1033190,14699669,1115154
(주)모다이노칩,080420,2013/12,17495095,1582386,17436973,1663845
(주)모다이노칩,080420,2014/12,24003721,1284785,23961307,1358201
(주)모다이노칩,080420,2015/12,9542221,679551,9160209,627227
(주)모다이노칩,080420,2016/12,39482472,88967274,19241530,82139092
(주)모다이노칩,080420,2017/12,70120090,109789320,35585134,75456496
(주)모다이노칩,080420,2018/12,52296630,58942838,22964809,36319126
(주)모다이노칩,080420,2019/12,46030081,60148509,27736656,53264807
(주)모두투어네트워크,080160,2011/12,17490017,0,11995637,0
(주)모두투어네트워크,080160,2012/12,25569883,0,17870563,0
(주)모두투어네트워크,080160,2013/12,23994803,0,15038821,0
(주)모두투어네트워크,080160,2014/12,23955220,0,16727522,0
(주)모두투어네트워크,080160,2015/12,28143417,0,20315412,0
(주)모두투어네트워크,080160,2016/12,35303753,0,27448158,0
(주)모두투어네트워크,080160,2017/12,43342989,0,35499408,0
(주)모두투어네트워크,080160,2018/12,25797310,0,18352580,0
(주)모두투어네트워크,080160,2019/12,24409444,0,19788449,0
(주)모바일리더,100030,2011/12,,,2070852,0
(주)모바일리더,100030,2012/12,2278593,442113,1105171,0
(주)모바일리더,100030,2013/12,1950183,519576,1177654,0
(주)모바일리더,100030,2014/12,2881776,140590,840547,0
(주)모바일리더,100030,2015/12,3178411,812030,892195,0
(주)모바일리더,100030,2016/12,3558998,514059,1170262,0
(주)모바일리더,100030,2017/12,3615887,475100,1776114,0
(주)모바일리더,100030,2018/12,4106144,189753,1378537,0
(주)모바일리더,100030,2019/12,3515308,1857036,230449,0
(주)모베이스,101330,2011/12,13132434,21947021,15075923,10691313
(주)모베이스,101330,2012/12,16913698,25763581,12683943,7811734
(주)모베이스,101330,2013/12,17109095,26966829,24566772,6655543
(주)모베이스,101330,2014/12,23578316,25843390,22957065,7728544
(주)모베이스,101330,2015/12,25096044,14253141,9655392,4317972
(주)모베이스,101330,2016/12,32515529,26169158,8250590,2563015
(주)모베이스,101330,2017/12,29095891,28565846,12920806,8729606
(주)모베이스,101330,2018/12,43060669,37724545,8741804,4051063
(주)모베이스,101330,2019/12,214539752,184953625,9522628,3853249
(주)모베이스전자,012860,2011/12,121019497,97574624,102644246,74700516
(주)모베이스전자,012860,2012/12,128236815,87589131,114974828,80520850
(주)모베이스전자,012860,2013/12,126965903,103574718,130532576,106471318
(주)모베이스전자,012860,2014/12,148032707,110718962,126858225,105611068
(주)모베이스전자,012860,2015/12,169511802,127339291,139844166,108912877
(주)모베이스전자,012860,2016/12,170340518,104953278,153977966,82365897
(주)모베이스전자,012860,2017/12,139533423,100185080,142301668,82044627
(주)모베이스전자,012860,2018/12,171057095,130930160,173206426,107100121
(주)모베이스전자,012860,2019/12,174720903,145759254,176498697,115227359
(주)모비스,250060,2016/12,,,,
(주)모비스,250060,2017/12,,,19600,13510
(주)모비스,250060,2018/12,42350,22457,42350,22457
(주)모비스,250060,2019/12,857944,1228,0,1228
(주)모토닉,009680,2011/12,44232983,17413363,52210953,19686493
(주)모토닉,009680,2012/12,54732424,24223312,50825810,15590394
(주)모토닉,009680,2013/12,41265307,20129447,36532992,14477206
(주)모토닉,009680,2014/12,39035335,16932340,43894264,16690547
(주)모토닉,009680,2015/12,23645174,14961502,18343694,14050628
(주)모토닉,009680,2016/12,23115456,15118004,17538792,14122944
(주)모토닉,009680,2017/12,21102126,12709985,17921872,11578268
(주)모토닉,009680,2018/12,20330020,14730629,18540419,13995069
(주)모토닉,009680,2019/12,15715095,14017430,15100199,13469415
(주)모헨즈,006920,2011/12,19181091,21776111,8477951,10949117
(주)모헨즈,006920,2012/12,14242020,18207564,4859244,7613651
(주)모헨즈,006920,2013/12,16948978,21934257,4874175,8474496
(주)모헨즈,006920,2014/12,23184681,28094725,7280581,10890637
(주)모헨즈,006920,2015/12,20766760,29811935,7479166,11440874
(주)모헨즈,006920,2016/12,25720664,31493501,8913542,11688721
(주)모헨즈,006920,2017/12,24649798,31440757,5611599,9890429
(주)모헨즈,006920,2018/12,22011184,26868078,6994545,11026780
(주)모헨즈,006920,2019/12,19036465,14836691,8845230,5713743
(주)무학,033920,2011/12,19494168,19195993,20256572,19086526
(주)무학,033920,2012/12,19710832,15984410,19997458,15664983
(주)무학,033920,2013/12,18951974,17318552,19198139,17193115
(주)무학,033920,2014/12,20184612,21605066,20339500,21391336
(주)무학,033920,2015/12,22008353,21123763,19619438,20508252
(주)무학,033920,2016/12,21315248,17098889,18401953,16053029
(주)무학,033920,2017/12,21983969,13852911,18613181,13353940
(주)무학,033920,2018/12,21720445,9939443,18697648,9432542
(주)무학,033920,2019/12,18627476,8178359,16316357,8069154
(주)미래생명자원,218150,2015/12,,,,
(주)미래생명자원,218150,2016/12,,,,
(주)미래생명자원,218150,2017/12,6312621,1560205,4751885,1523031
(주)미래생명자원,218150,2018/12,8319114,1184923,5041482,1083921
(주)미래생명자원,218150,2019/12,10749700,3586416,6780449,1985229
(주)미래아이앤지,007120,2011/12,2092248,279327,1567822,120901
(주)미래아이앤지,007120,2012/12,2944601,722066,2585940,567741
(주)미래아이앤지,007120,2013/12,3788882,436845,3140292,280306
(주)미래아이앤지,007120,2014/12,3173660,784902,2211494,784902
(주)미래아이앤지,007120,2015/12,1043262,801978,2253203,801978
(주)미래아이앤지,007120,2016/12,2672128,812992,2672128,812992
(주)미래아이앤지,007120,2017/12,2676139,964777,2376736,964777
(주)미래아이앤지,007120,2018/12,2107290,944026,1808987,944026
(주)미래아이앤지,007120,2019/12,1796856,373394,1549872,373394
(주)미래컴퍼니,049950,2011/12,25639965,7835113,23933333,7324246
(주)미래컴퍼니,049950,2012/12,43886272,4518977,42716879,3930926
(주)미래컴퍼니,049950,2013/12,8164621,4997290,7240402,4525081
(주)미래컴퍼니,049950,2014/12,12929954,4060894,11759842,3657372
(주)미래컴퍼니,049950,2015/12,14891722,7774975,13844389,7426493
(주)미래컴퍼니,049950,2016/12,19376223,11429180,18622082,11107676
(주)미래컴퍼니,049950,2017/12,31347696,26880755,30181168,26538928
(주)미래컴퍼니,049950,2018/12,17314813,13043314,16338244,12716842
(주)미래컴퍼니,049950,2019/12,8650654,5313900,7922224,5132690
(주)미코,059090,2011/12,17174718,4072187,15977763,2764163
(주)미코,059090,2012/12,13685946,3821563,14088232,2276295
(주)미코,059090,2013/12,16634436,4984487,15257698,2667099
(주)미코,059090,2014/12,20265591,7372030,9033031,4224939
(주)미코,059090,2015/12,15633475,3977346,6174593,2718988
(주)미코,059090,2016/12,23749679,5975141,9154000,4108035
(주)미코,059090,2017/12,23999618,6604423,11401553,4707698
(주)미코,059090,2018/12,29235128,5753796,12477730,4687042
(주)미코,059090,2019/12,32342530,8085891,12252518,5539776
(주)미투온,201490,2016/12,3328974,631275,539110,0
(주)미투온,201490,2017/12,9300526,3932134,842476,0
(주)미투온,201490,2018/12,10637093,0,1329691,0
(주)미투온,201490,2019/12,10794063,0,2025534,0
(주)바른손,018700,2011/03,6952514,4614010,6238628,4612293
(주)바른손,018700,2012/03,6439065,6055400,5922115,6013065
(주)바른손,018700,2013/03,5875844,4485578,5164818,2185849
(주)바른손,018700,2014/03,4162946,4532455,1183648,1837210
(주)바른손,018700,2015/03,1068251,1753361,568890,1321921
(주)바른손,018700,2016/03,415769,315662,98801,143572
(주)바른손,018700,2017/03,513979,42051,75417,4220
(주)바른손,018700,2018/03,503577,33285,137664,6968
(주)바른손,018700,2019/03,412492,26937,46785,4069
(주)바른손이앤에이,035620,2011/12,825054,0,906353,0
(주)바른손이앤에이,035620,2012/12,711479,0,658595,0
(주)바른손이앤에이,035620,2013/12,548084,0,527740,0
(주)바른손이앤에이,035620,2014/12,500427,0,491466,0
(주)바른손이앤에이,035620,2015/12,6048450,0,6048450,0
(주)바른손이앤에이,035620,2016/12,8786082,0,8786082,0
(주)바른손이앤에이,035620,2017/12,2990488,0,1881188,0
(주)바른손이앤에이,035620,2018/12,463591,0,463591,0
(주)바른손이앤에이,035620,2019/12,2080999,0,2098766,0
(주)바른전자,064520,2011/12,29535453,24181347,30222179,24181347
(주)바른전자,064520,2012/12,26254147,11570986,26221168,11567545
(주)바른전자,064520,2013/12,19388831,16640396,19388831,16640396
(주)바른전자,064520,2014/12,,,22662929,16447036
(주)바른전자,064520,2015/12,21034862,16209001,21034862,16209001
(주)바른전자,064520,2016/12,22820790,10340985,22820790,10340985
(주)바른전자,064520,2017/12,17764602,6816216,17764602,6816216
(주)바른전자,064520,2018/12,9986818,7912488,9980343,7912488
(주)바른전자,064520,2019/12,2238746,808567,2238746,808567
(주)바이넥스,053030,2011/12,14472770,1333841,14472770,1333841
(주)바이넥스,053030,2012/12,12745012,1577418,12704752,1577418
(주)바이넥스,053030,2013/12,12764062,1625410,12764062,1625410
(주)바이넥스,053030,2014/12,,,11923449,639846
(주)바이넥스,053030,2015/12,,,12888179,1448282
(주)바이넥스,053030,2016/12,18316604,1559293,18316604,1559293
(주)바이넥스,053030,2017/12,15570660,1835486,15570660,1835486
(주)바이넥스,053030,2018/12,17734182,1429543,17734182,1429543
(주)바이넥스,053030,2019/12,18975519,3466159,18975519,3466159
(주)바이오니아,064550,2011/12,11637889,1153707,18448791,1018318
(주)바이오니아,064550,2012/12,13530145,1611937,20076883,1391428
(주)바이오니아,064550,2013/12,19027746,2450067,26664820,1749078
(주)바이오니아,064550,2014/12,18122495,1459348,27014273,688635
(주)바이오니아,064550,2015/12,17694378,1424260,25723628,539455
(주)바이오니아,064550,2016/12,17204802,2192143,26043640,1270915
(주)바이오니아,064550,2017/12,15258821,1535355,23596867,819016
(주)바이오니아,064550,2018/12,15831324,1773399,25058162,735909
(주)바이오니아,064550,2019/12,14926926,1275957,23999541,698274
(주)바이오로그디바이스,208710,2014/12,,,,
(주)바이오로그디바이스,208710,2015/12,7903359,3767504,6571077,3952692
(주)바이오로그디바이스,208710,2016/12,21237470,7908393,20177391,9427417
