회사명,거래소코드,회계년도,유동자산(IFRS연결),재고자산(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),재고자산(IFRS개별),자산(IFRS개별)
(주)프럼파스트,35200,Dec-17,29886245,5422593,40908988,26487525,4468104,38719035
(주)프럼파스트,35200,Dec-18,29872790,4846156,40099231,26956741,4488732,38507197
(주)프럼파스트,35200,Dec-19,28864110,3497321,38189682,26536945,3497321,37346148
(주)프로스테믹스,203690,Dec-14,,,,,,
(주)프로스테믹스,203690,Dec-15,30137334,668217,43284181,29321598,668096,42969294
(주)프로스테믹스,203690,Dec-16,30763177,1077152,47060563,29069086,705455,47016699
(주)프로스테믹스,203690,Dec-17,20254684,1158978,40583608,19238404,1137232,40937086
(주)프로스테믹스,203690,Dec-18,16684839,651905,33312847,16118136,564559,33152555
(주)프로스테믹스,203690,Dec-19,15214195,653268,31839070,14729431,637144,31980761
(주)프로이천,321260,Dec-19,,,,,,
(주)프로텍,53610,Dec-11,,,,61530443,9667509,79805180
(주)프로텍,53610,Dec-12,37731322,12872224,90058880,31922539,10487755,89828166
(주)프로텍,53610,Dec-13,52111597,11574973,106457635,48045542,9286315,106294336
(주)프로텍,53610,Dec-14,65169155,9441545,123861993,58386948,7315515,124198006
(주)프로텍,53610,Dec-15,51173320,13500622,136149270,42402739,11045278,135111764
(주)프로텍,53610,Dec-16,61975583,13104413,149101243,53729387,10040740,146808705
(주)프로텍,53610,Dec-17,90320040,30604813,175974866,84935697,24935710,174203737
(주)프로텍,53610,Dec-18,113658332,28593864,198746311,107072271,26554013,195593503
(주)프로텍,53610,Dec-19,148502517,19061494,232522656,138161095,17194118,226831198
(주)프리엠스,53160,Dec-11,18967877,1526411,33397428,18978248,1496590,33382601
(주)프리엠스,53160,Dec-12,20515754,1575700,35648675,20680756,1435845,35829570
(주)프리엠스,53160,Dec-13,20294408,1573218,36565088,20609101,1371264,36949535
(주)프리엠스,53160,Dec-14,22509888,1779170,37766415,22891533,1556686,38021103
(주)프리엠스,53160,Dec-15,24153381,1046919,38212238,24335302,809734,38307723
(주)프리엠스,53160,Dec-16,37074906,1019371,47006216,36920007,755511,46929764
(주)프리엠스,53160,Dec-17,37390178,2184184,47528828,37005583,1994538,47370268
(주)프리엠스,53160,Dec-18,38637125,2135192,48551472,38193693,2082696,48373399
(주)프리엠스,53160,Dec-19,39024407,1969631,48323778,38705047,1964907,48143783
(주)플래스크,41590,Dec-11,,,,23249900,4372549,32439416
(주)플래스크,41590,Dec-12,,,,22393846,4407870,36448968
(주)플래스크,41590,Dec-13,,,,41391398,2075613,58381065
(주)플래스크,41590,Dec-14,,,,20916732,3823408,54847773
(주)플래스크,41590,Dec-15,30624156,8207686,120261865,16444929,2318793,106487449
(주)플래스크,41590,Dec-16,31368116,8263629,121047319,20750852,2055125,109758155
(주)플래스크,41590,Dec-17,50465881,927483,151366919,50173423,927483,151162184
(주)플래스크,41590,Dec-18,21045751,1027263,164775831,20795659,1027263,155003982
(주)플래스크,41590,Dec-19,18348454,2723428,146731294,17046044,2281595,145833910
(주)플랜티넷,75130,Dec-11,48785849,39742,63473052,41912931,39742,60038385
(주)플랜티넷,75130,Dec-12,32910741,78383,78252001,22894109,33100,70352248
(주)플랜티넷,75130,Dec-13,37505559,99630,82006255,27007719,33100,74917318
(주)플랜티넷,75130,Dec-14,30804913,42077,79186657,21621240,0,70081947
(주)플랜티넷,75130,Dec-15,34388174,73575,83719640,19110421,0,68819685
(주)플랜티넷,75130,Dec-16,33685265,314364,82951197,20975711,259157,70240854
(주)플랜티넷,75130,Dec-17,33002333,176311,81969474,18962817,98772,69229743
(주)플랜티넷,75130,Dec-18,31720992,54724,81244540,18433244,54724,67604101
(주)플랜티넷,75130,Dec-19,30898031,92899,83298766,14568698,0,65346638
(주)플레이그램,9810,Dec-11,44850331,3378790,59910743,33723428,144647,57918049
(주)플레이그램,9810,Dec-12,24836804,2951796,36126088,27695902,228905,37873004
(주)플레이그램,9810,Dec-13,22379915,2977465,32275201,18297522,61963,33157450
(주)플레이그램,9810,Dec-14,12588291,2788580,31292686,8045800,48983,31906726
(주)플레이그램,9810,Dec-15,21711090,2145241,45800754,19771576,204085,49149801
(주)플레이그램,9810,Dec-16,46807138,1800297,73974366,45472593,281517,77968815
(주)플레이그램,9810,Dec-17,40336820,0,63330460,40312144,0,67472534
(주)플레이그램,9810,Dec-18,23225583,2210367,45213641,25033328,2210367,49399905
(주)플레이그램,9810,Dec-19,26642059,73572,42708083,28956411,73572,47417237
(주)플레이위드,23770,Dec-11,16367428,9445,81429723,15352109,0,79784006
(주)플레이위드,23770,Dec-12,80916092,11721,89225881,77351721,0,83882110
(주)플레이위드,23770,Dec-13,72270299,1766,80161179,71057851,0,78759567
(주)플레이위드,23770,Dec-14,,,,2862299,0,74933492
(주)플레이위드,23770,Dec-15,,,,2985411,0,78689470
(주)플레이위드,23770,Dec-16,,,,9830699,0,86543268
(주)플레이위드,23770,Dec-17,,,,10593725,0,87974851
(주)플레이위드,23770,Dec-18,,,,6419421,0,79291128
(주)플레이위드,23770,Dec-19,,,,46842635,0,122707636
(주)플리토,300080,Dec-19,24923674,0,26410723,24731690,0,26332370
(주)피델릭스,32580,Dec-11,,,,46542726,23228308,63193064
(주)피델릭스,32580,Dec-12,32265141,16840286,50837535,32255937,16840286,50867807
(주)피델릭스,32580,Dec-13,40337069,21631899,58857911,40200410,21631899,59168045
(주)피델릭스,32580,Dec-14,45530617,21365492,68750158,45529351,21365492,69588625
(주)피델릭스,32580,Dec-15,,,,34688557,20309031,54614639
(주)피델릭스,32580,Dec-16,,,,34984622,22560734,47918555
(주)피델릭스,32580,Dec-17,,,,40008369,19250351,52092082
(주)피델릭스,32580,Dec-18,,,,54622484,25764428,64508924
(주)피델릭스,32580,Dec-19,,,,60749149,29656807,68738429
(주)피씨디렉트,51380,Dec-11,,,,32402170,7979782,34665609
(주)피씨디렉트,51380,Dec-12,,,,28386284,5634697,30732966
(주)피씨디렉트,51380,Dec-13,,,,34467880,6792400,38445102
(주)피씨디렉트,51380,Dec-14,,,,44676661,15136530,47974643
(주)피씨디렉트,51380,Dec-15,,,,45364254,10361179,48492541
(주)피씨디렉트,51380,Dec-16,,,,47856489,10098220,49726870
(주)피씨디렉트,51380,Dec-17,,,,51841898,11190377,53639610
(주)피씨디렉트,51380,Dec-18,,,,54589402,12172458,56591739
(주)피씨디렉트,51380,Dec-19,,,,63209553,16196486,67604517
(주)피에이치씨,57880,Dec-11,94793073,30270667,120945678,99154960,24322346,125435054
(주)피에이치씨,57880,Dec-12,78368455,29563174,100376972,83334838,26017454,105535751
(주)피에이치씨,57880,Dec-13,70621715,22506784,93371160,73779059,20206234,96712912
(주)피에이치씨,57880,Dec-14,36265719,12827894,53134741,40797074,9464121,58356407
(주)피에이치씨,57880,Dec-15,27936060,6968716,43873521,27899003,5238237,44320292
(주)피에이치씨,57880,Dec-16,25796574,7776356,44695041,12927848,2502247,44601723
(주)피에이치씨,57880,Dec-17,20145457,4211334,42022703,18958853,3094477,40079244
(주)피에이치씨,57880,Dec-18,18974738,2382064,43454981,18042089,1768235,42793282
(주)피에이치씨,57880,Dec-19,20929021,3286127,68416700,19718765,3223611,69023897
(주)피엔티,137400,Dec-12,56542286,33573580,78439110,56855972,33573580,78498139
(주)피엔티,137400,Dec-13,58634835,28638477,72851670,58439057,28638477,73583625
(주)피엔티,137400,Dec-14,69228476,31557330,88074885,68719855,31539999,89832458
(주)피엔티,137400,Dec-15,73005670,27040438,101809216,73084323,27040438,103307295
(주)피엔티,137400,Dec-16,104468608,52398743,153479831,105669457,46381073,145179637
(주)피엔티,137400,Dec-17,191045896,129433638,240916843,179190543,105105878,219619195
(주)피엔티,137400,Dec-18,236784416,139773470,290894933,216191022,110592967,260903666
(주)피엔티,137400,Dec-19,411159985,272590421,500330962,363818526,234743901,461672772
(주)피엔풍년,24940,Dec-11,,,,22073043,8268414,40528331
(주)피엔풍년,24940,Dec-12,,,,24150875,9646684,42862006
(주)피엔풍년,24940,Dec-13,,,,27014947,11594445,45348904
(주)피엔풍년,24940,Dec-14,,,,26283498,8980424,43681620
(주)피엔풍년,24940,Dec-15,,,,28062885,8632239,44591276
(주)피엔풍년,24940,Dec-16,,,,34958219,9466033,51363538
(주)피엔풍년,24940,Dec-17,,,,29774696,9166981,48628438
(주)피엔풍년,24940,Dec-18,,,,28403526,8812391,48526282
(주)피엔풍년,24940,Dec-19,,,,35023364,10506045,52445651
(주)피제이메탈,128660,Dec-11,,,,27932473,17668043,47418391
(주)피제이메탈,128660,Dec-12,,,,25653188,17247931,53504228
(주)피제이메탈,128660,Dec-13,,,,24961016,15447665,53668606
(주)피제이메탈,128660,Dec-14,,,,24759824,18612926,53396669
(주)피제이메탈,128660,Dec-15,,,,27411991,13910932,57809245
(주)피제이메탈,128660,Dec-16,,,,45044683,28395056,74089690
(주)피제이메탈,128660,Dec-17,,,,44814833,30841356,73904651
(주)피제이메탈,128660,Dec-18,,,,40055071,20775164,67636494
(주)피제이메탈,128660,Dec-19,,,,38478649,24667806,64413544
(주)피제이전자,6140,Dec-11,,,,46560887,18598497,92625882
(주)피제이전자,6140,Dec-12,,,,48711648,23001932,96153545
(주)피제이전자,6140,Dec-13,,,,53949832,23379564,100765509
(주)피제이전자,6140,Dec-14,,,,52248807,20276138,99097129
(주)피제이전자,6140,Dec-15,,,,54719618,18878179,109413145
(주)피제이전자,6140,Dec-16,,,,60292176,21045928,114930225
(주)피제이전자,6140,Dec-17,,,,52825698,25151490,119500976
(주)피제이전자,6140,Dec-18,,,,52931360,20795570,128371800
(주)피제이전자,6140,Dec-19,,,,51489380,20839447,138487805
(주)피피아이,62970,Dec-19,,,,27722059,10289550,38930912
(주)픽셀플러스,87600,Dec-15,113845727,15626040,126027042,113611882,15626040,125874256
(주)픽셀플러스,87600,Dec-16,,,,89852673,11519549,109697993
(주)픽셀플러스,87600,Dec-17,,,,74266521,8693840,99886883
(주)픽셀플러스,87600,Dec-18,,,,62492652,10582115,89851738
(주)픽셀플러스,87600,Dec-19,,,,51680208,6051717,83360690
(주)필옵틱스,161580,Dec-17,68539667,5962021,156552360,68423612,5962021,156547216
(주)필옵틱스,161580,Dec-18,90965994,68723217,189034617,90321023,68723217,188832679
(주)필옵틱스,161580,Dec-19,83049320,57926591,191044738,82320202,57919616,191332747
(주)하나투어,39130,Dec-11,237892938,352481,296348920,164623081,0,247631639
(주)하나투어,39130,Dec-12,281362666,379840,352420561,196316266,0,300349884
(주)하나투어,39130,Dec-13,278477075,443042,376496384,215756073,0,330835205
(주)하나투어,39130,Dec-14,316439104,1020045,437391987,230201409,0,364564157
(주)하나투어,39130,Dec-15,340249727,9305415,504354080,177000273,0,399744921
(주)하나투어,39130,Dec-16,345655947,24348212,520249642,213958212,0,417726656
(주)하나투어,39130,Dec-17,430275510,14551264,604729719,275168093,0,459620492
(주)하나투어,39130,Dec-18,497711451,53074880,716121751,265598584,35557896,472705908
(주)하나투어,39130,Dec-19,408231963,33843943,1007555858,163151889,15734762,459079014
(주)하림,136480,Dec-11,,,,300216966,77241790,546548673
(주)하림,136480,Dec-12,,,,285237112,111470348,540705108
(주)하림,136480,Dec-13,,,,213059483,98530100,481047091
(주)하림,136480,Dec-14,276683186,111086209,538934680,275756400,110758666,529686961
(주)하림,136480,Dec-15,317637909,127029922,583170132,326768292,126711904,573542360
(주)하림,136480,Dec-16,209241887,87745166,461068251,205524227,87304322,449903782
(주)하림,136480,Dec-17,270052666,99106824,622289475,269733143,98715340,614671617
(주)하림,136480,Dec-18,380689469,124625838,824136723,377882134,124365785,820345079
(주)하림,136480,Dec-19,284733424,109531278,768027564,281737694,109348126,763868963
(주)하림지주,3380,Dec-17,2045628324,449372028,7033887851,12266944,0,1213879698
(주)하림지주,3380,Dec-18,2646338688,601393598,8113419645,56623672,0,1585290058
(주)하림지주,3380,Dec-19,2527654526,563593814,8615722154,14580954,0,1614029486
(주)하이로닉,149980,Dec-14,,,,48769067,3403488,53398463
(주)하이로닉,149980,Dec-15,34389906,3749446,45861702,33589371,3737196,46008506
(주)하이로닉,149980,Dec-16,30410531,3266990,44722988,30325192,3220939,45322926
(주)하이로닉,149980,Dec-17,31522241,5664695,50030989,26027256,4738633,47304998
(주)하이로닉,149980,Dec-18,25650299,8403945,43012662,19975593,6767069,42400085
(주)하이로닉,149980,Dec-19,29295010,8772493,46866861,23896802,7243861,46423860
(주)하이비젼시스템,126700,Dec-11,,,,,,
(주)하이비젼시스템,126700,Dec-12,,,,60656250,8263533,73049945
(주)하이비젼시스템,126700,Dec-13,58865976,5310697,72308625,58806788,5308297,72446154
(주)하이비젼시스템,126700,Dec-14,62803090,6697074,78843910,62687130,6629258,78903068
(주)하이비젼시스템,126700,Dec-15,61383012,9235591,88762621,59661026,9300957,87066006
(주)하이비젼시스템,126700,Dec-16,74518773,12229347,99277220,73635431,11952570,97388125
(주)하이비젼시스템,126700,Dec-17,115257330,35524961,156298933,112090724,34978816,153333967
(주)하이비젼시스템,126700,Dec-18,108131396,28155567,167515611,97309601,25966623,157146226
(주)하이비젼시스템,126700,Dec-19,103647476,31629614,165852207,93882080,29545682,155561357
(주)하이소닉,106080,Dec-11,29635194,3161398,41982763,29111703,3161398,44342667
(주)하이소닉,106080,Dec-12,22933670,3012222,47465224,21734823,3012222,46080718
(주)하이소닉,106080,Dec-13,16089427,1902307,44737429,15885151,1849290,49145113
(주)하이소닉,106080,Dec-14,17557327,2281875,48505395,17068155,2208491,53674564
(주)하이소닉,106080,Dec-15,17835400,2092720,43692572,17498387,2261284,49984065
(주)하이소닉,106080,Dec-16,27632001,2222105,51067235,12734775,2340152,61655858
(주)하이소닉,106080,Dec-17,20729744,3044441,40660600,10485166,2649106,56475542
(주)하이소닉,106080,Dec-18,14944794,2018899,34061708,14447139,1892717,33433178
(주)하이소닉,106080,Dec-19,10333881,1312284,18798333,11364869,1200473,17390395
(주)하이스틸,71090,Dec-11,,,,86948153,48189098,257771024
(주)하이스틸,71090,Dec-12,,,,83592818,38217167,251434733
(주)하이스틸,71090,Dec-13,,,,85690655,41613526,249462910
(주)하이스틸,71090,Dec-14,,,,86656278,36357712,248620346
(주)하이스틸,71090,Dec-15,,,,65298222,26421395,227177154
(주)하이스틸,71090,Dec-16,,,,84690802,28121337,242956625
(주)하이스틸,71090,Dec-17,90618853,32123541,245323396,89387683,32123541,245120485
(주)하이스틸,71090,Dec-18,80649515,31734355,232990175,80439096,30745826,233197327
(주)하이스틸,71090,Dec-19,83236116,29039194,234322434,79610286,24505291,231111842
(주)하이텍팜,106190,Dec-11,,,,66992995,10518735,82290086
(주)하이텍팜,106190,Dec-12,,,,59714220,5187535,84843492
(주)하이텍팜,106190,Dec-13,,,,67362887,8752936,95567999
(주)하이텍팜,106190,Dec-14,,,,70983440,7773306,106595112
(주)하이텍팜,106190,Dec-15,,,,57563026,10222594,111429957
(주)하이텍팜,106190,Dec-16,,,,41494454,10238798,118310404
(주)하이텍팜,106190,Dec-17,,,,31164738,8169586,119097720
(주)하이텍팜,106190,Dec-18,,,,33662340,10928894,132997681
(주)하이텍팜,106190,Dec-19,,,,39024318,9884288,131725161
(주)하이트론씨스템즈,19490,Dec-11,62866202,19077699,94288391,61993914,16534903,92220941
(주)하이트론씨스템즈,19490,Dec-12,57006582,15871482,87699732,56049462,13758431,85508860
(주)하이트론씨스템즈,19490,Dec-13,43188598,16193548,73124265,42354248,14059124,70721488
(주)하이트론씨스템즈,19490,Dec-14,33246474,13601157,61769829,32985326,11729285,59895390
(주)하이트론씨스템즈,19490,Dec-15,26886747,12759011,54818531,25546194,11168884,53652522
(주)하이트론씨스템즈,19490,Dec-16,39793529,12999425,63889678,38748576,12176499,63976654
(주)하이트론씨스템즈,19490,Dec-17,34265073,15398395,57881577,34527966,14510043,58308305
(주)하이트론씨스템즈,19490,Dec-18,39362105,22403022,64127489,40092073,21964839,64828343
(주)하이트론씨스템즈,19490,Dec-19,33833596,18396228,55580996,32907954,14554622,54723476
(주)하츠,66130,Dec-11,,,,46276866,3451520,80132229
(주)하츠,66130,Dec-12,,,,42936984,4969696,80799111
(주)하츠,66130,Dec-13,,,,44404645,5013420,80298300
(주)하츠,66130,Dec-14,,,,47552339,4269100,82330110
(주)하츠,66130,Dec-15,,,,55214355,4967948,87297979
(주)하츠,66130,Dec-16,,,,59802261,5973278,92934940
(주)하츠,66130,Dec-17,,,,62867479,8068230,96118450
(주)하츠,66130,Dec-18,,,,62339631,9170554,94467902
(주)하츠,66130,Dec-19,,,,65341915,9343798,97451634
(주)한국가구,4590,Dec-11,29226919,12251861,81281842,15658397,5384518,72753846
(주)한국가구,4590,Dec-12,31068774,12537834,85842468,15481412,5952017,74663771
(주)한국가구,4590,Dec-13,27589420,12804765,82758626,9588892,5792016,68901223
(주)한국가구,4590,Dec-14,32272684,13846357,87151947,10030268,6275258,68805818
(주)한국가구,4590,Dec-15,35155553,13723823,92487868,9854863,5961875,69992185
(주)한국가구,4590,Dec-16,41583537,14511650,99734024,10035635,5939130,70247796
(주)한국가구,4590,Dec-17,44026419,15886217,110825797,9539819,5681794,77011392
(주)한국가구,4590,Dec-18,36857691,15744090,134508605,11718171,5781573,82285517
(주)한국가구,4590,Dec-19,39938945,15942952,138462058,12275498,6397778,83501485
(주)한국경제티브이,39340,Dec-11,32279883,0,73249647,31557079,0,73286398
