회사명,거래소코드,회계년도,당기재고자산(IFRS연결),전기재고자산(IFRS연결),당기재고자산(IFRS개별),전기재고자산(IFRS개별)
(주)케이에스에스해운,44450,Dec-11,3690871,3690871,3690871,3690871
(주)케이에스에스해운,44450,Dec-12,3212522,3212522,3212522,3212522
(주)케이에스에스해운,44450,Dec-13,3230458,,3230458,3230458
(주)케이에스에스해운,44450,Dec-14,,3976311,3976311,3976311
(주)케이에스에스해운,44450,Dec-15,3210579,3210579,3210579,3210579
(주)케이에스에스해운,44450,Dec-16,3324215,3324215,3324215,3324215
(주)케이에스에스해운,44450,Dec-17,5687568,5687568,5687568,5687568
(주)케이에스에스해운,44450,Dec-18,7673669,7673669,7673669,7673669
(주)케이에스에스해운,44450,Dec-19,10607512,10607512,10607512,10607512
(주)케이에스피,73010,Dec-11,,,21837761,21837761
(주)케이에스피,73010,Dec-12,,,26556229,26556229
(주)케이에스피,73010,Dec-13,,,24939412,24939412
(주)케이에스피,73010,Dec-14,,,23761902,23761902
(주)케이에스피,73010,Dec-15,,,20076977,20076977
(주)케이에스피,73010,Dec-16,,,13482257,13482257
(주)케이에스피,73010,Dec-17,,,11217875,11217875
(주)케이에스피,73010,Dec-18,,,9474691,9474691
(주)케이에스피,73010,Dec-19,,,10986773,10986773
(주)케이에이치바텍,60720,Dec-11,42629991,42629991,21171497,21171497
(주)케이에이치바텍,60720,Dec-12,44221776,44221776,15627942,15627942
(주)케이에이치바텍,60720,Dec-13,34008091,34008091,9921622,9921622
(주)케이에이치바텍,60720,Dec-14,73493688,73493688,34040998,34040998
(주)케이에이치바텍,60720,Dec-15,28202790,28202790,15368124,15368124
(주)케이에이치바텍,60720,Dec-16,31484801,31484801,8878390,8878390
(주)케이에이치바텍,60720,Dec-17,26068720,26068720,6535164,6535164
(주)케이에이치바텍,60720,Dec-18,22171208,22171208,2850806,2850806
(주)케이에이치바텍,60720,Dec-19,24369041,24369041,844022,844022
(주)케이에이치필룩스,33180,Dec-11,20287736,20287736,9068515,9068515
(주)케이에이치필룩스,33180,Dec-12,20774383,20774383,10476785,10476785
(주)케이에이치필룩스,33180,Dec-13,21401146,21401146,11246899,11246899
(주)케이에이치필룩스,33180,Dec-14,22422345,22422345,10851033,10851033
(주)케이에이치필룩스,33180,Dec-15,20686346,20686346,7139644,7139644
(주)케이에이치필룩스,33180,Dec-16,53782421,53782421,34827200,34827200
(주)케이에이치필룩스,33180,Dec-17,54602474,54602474,41833260,41833260
(주)케이에이치필룩스,33180,Dec-18,75858077,75858077,62238993,62238993
(주)케이에이치필룩스,33180,Dec-19,51475115,51475115,37894061,37894061
(주)케이엑스이노베이션,122450,Dec-11,644118,644118,644118,644118
(주)케이엑스이노베이션,122450,Dec-12,865643,865643,830652,830652
(주)케이엑스이노베이션,122450,Dec-13,959856,959856,68974,68974
(주)케이엑스이노베이션,122450,Dec-14,1954071,1954071,0,0
(주)케이엑스이노베이션,122450,Dec-15,3653798,3653798,0,0
(주)케이엑스이노베이션,122450,Dec-16,4029706,4029706,0,0
(주)케이엑스이노베이션,122450,Dec-17,5868542,5868542,0,0
(주)케이엑스이노베이션,122450,Dec-18,5617375,5617375,0,0
(주)케이엑스이노베이션,122450,Dec-19,12195016,12195016,0,0
(주)케이엑스하이텍,52900,Dec-11,7077579,7077579,6887739,6887739
(주)케이엑스하이텍,52900,Dec-12,7790802,7790802,6672255,6672255
(주)케이엑스하이텍,52900,Dec-13,5946368,5946368,5667634,5667634
(주)케이엑스하이텍,52900,Dec-14,3622621,3622621,3174225,3174225
(주)케이엑스하이텍,52900,Dec-15,4760800,4760800,4356285,4356285
(주)케이엑스하이텍,52900,Dec-16,3834235,3834235,2813316,2813316
(주)케이엑스하이텍,52900,Dec-17,4136256,4136256,3500428,3500428
(주)케이엑스하이텍,52900,Dec-18,5387094,5387094,4781177,4781177
(주)케이엑스하이텍,52900,Dec-19,5218928,5218928,4521595,4521595
(주)케이엔더블유,105330,Dec-11,4649354,4649354,3130584,3130584
(주)케이엔더블유,105330,Dec-12,4588502,4588502,3118458,3118458
(주)케이엔더블유,105330,Dec-13,5260490,5260490,3033115,3033115
(주)케이엔더블유,105330,Dec-14,6513176,6513176,3010920,3010920
(주)케이엔더블유,105330,Dec-15,6435741,6435741,1540421,1540421
(주)케이엔더블유,105330,Dec-16,9457527,9457527,2174323,2174323
(주)케이엔더블유,105330,Dec-17,12586413,12586413,5871362,5871362
(주)케이엔더블유,105330,Dec-18,13216667,13216667,5251677,5251677
(주)케이엔더블유,105330,Dec-19,11004201,11004201,2074268,2074268
(주)케이엔엔,58400,Dec-11,23514,23514,23514,23514
(주)케이엔엔,58400,Dec-12,288,288,288,288
(주)케이엔엔,58400,Dec-13,323,323,323,323
(주)케이엔엔,58400,Dec-14,0,0,0,0
(주)케이엔엔,58400,Dec-15,34121,34121,34121,34121
(주)케이엔엔,58400,Dec-16,35678,35678,35678,35678
(주)케이엔엔,58400,Dec-17,13271,13271,13271,13271
(주)케이엔엔,58400,Dec-18,0,0,0,0
(주)케이엔엔,58400,Dec-19,0,0,0,0
(주)케이엔제이,272110,Dec-19,10656139,10656139,10656139,10656139
(주)케이엘넷,39420,Dec-11,,,0,0
(주)케이엘넷,39420,Dec-12,,,0,0
(주)케이엘넷,39420,Dec-13,0,0,0,0
(주)케이엘넷,39420,Dec-14,877778,877778,0,0
(주)케이엘넷,39420,Dec-15,0,0,0,0
(주)케이엘넷,39420,Dec-16,300000,300000,300000,300000
(주)케이엘넷,39420,Dec-17,175000,175000,175000,175000
(주)케이엘넷,39420,Dec-18,90000,90000,90000,90000
(주)케이엘넷,39420,Dec-19,0,0,0,0
(주)케이엠,83550,Dec-11,22853866,22853866,12542719,12542719
(주)케이엠,83550,Dec-12,22249592,22249592,11344374,11344374
(주)케이엠,83550,Dec-13,17772409,17772409,10475137,10475137
(주)케이엠,83550,Dec-14,19077730,19077730,10451105,10451105
(주)케이엠,83550,Dec-15,20177598,20177598,12197146,12197146
(주)케이엠,83550,Dec-16,17248045,17248045,11284960,11284960
(주)케이엠,83550,Dec-17,19381748,19381748,14346082,14346082
(주)케이엠,83550,Dec-18,24902627,24902627,19368000,19368000
(주)케이엠,83550,Dec-19,27498479,27498479,23972670,23972670
(주)케이엠더블유,32500,Dec-11,43645581,43645581,17280607,17280607
(주)케이엠더블유,32500,Dec-12,52351260,52351260,27542070,27542070
(주)케이엠더블유,32500,Dec-13,48633954,48633954,23062095,23062095
(주)케이엠더블유,32500,Dec-14,58034640,58034640,34644688,34644688
(주)케이엠더블유,32500,Dec-15,52854201,52854201,31425462,31425462
(주)케이엠더블유,32500,Dec-16,40703028,40703028,20144193,20144193
(주)케이엠더블유,32500,Dec-17,53334684,53334684,19962645,19962645
(주)케이엠더블유,32500,Dec-18,52335517,52335517,22979162,22979162
(주)케이엠더블유,32500,Dec-19,73585595,73585595,53667873,53667873
(주)케이이씨,92220,Dec-11,85153872,85153872,65856349,65856349
(주)케이이씨,92220,Dec-12,58412896,58412896,44483279,44483279
(주)케이이씨,92220,Dec-13,51165261,51165261,43709469,43709469
(주)케이이씨,92220,Dec-14,56232188,56232188,46098601,46098601
(주)케이이씨,92220,Dec-15,56466973,56466973,47385141,47385141
(주)케이이씨,92220,Dec-16,53747871,53747871,43449215,43449215
(주)케이이씨,92220,Dec-17,55604569,55604569,45682991,45682991
(주)케이이씨,92220,Dec-18,53444030,53444030,43443427,43443427
(주)케이이씨,92220,Dec-19,46778920,46778920,38807399,38807399
(주)케이지모빌리언스,46440,Dec-11,0,0,0,0
(주)케이지모빌리언스,46440,Dec-12,0,0,0,0
(주)케이지모빌리언스,46440,Dec-13,0,,0,0
(주)케이지모빌리언스,46440,Dec-14,,,0,0
(주)케이지모빌리언스,46440,Dec-15,,0,0,0
(주)케이지모빌리언스,46440,Dec-16,530238,530238,530238,530238
(주)케이지모빌리언스,46440,Dec-17,300408,300408,3000,3000
(주)케이지모빌리언스,46440,Dec-18,210860,210860,2440,2440
(주)케이지모빌리언스,46440,Dec-19,222373,222373,0,0
(주)케이지이니시스,35600,Dec-11,0,,0,0
(주)케이지이니시스,35600,Dec-12,,7180,7180,7180
(주)케이지이니시스,35600,Dec-13,690260,690260,643149,643149
(주)케이지이니시스,35600,Dec-14,1164688,1164688,1164688,1164688
(주)케이지이니시스,35600,Dec-15,1134157,1134157,1001665,1001665
(주)케이지이니시스,35600,Dec-16,566361,566361,1510,1510
(주)케이지이니시스,35600,Dec-17,2718712,2718712,130,130
(주)케이지이니시스,35600,Dec-18,3202156,3202156,7648,7648
(주)케이지이니시스,35600,Dec-19,2916776,2916776,145929,145929
(주)케이티,30200,Dec-11,674727000,674727000,514076000,514076000
(주)케이티,30200,Dec-12,934870000,935033000,809379000,809379000
(주)케이티,30200,Dec-13,614062000,614062000,478388000,478388000
(주)케이티,30200,Dec-14,393271000,393271000,201870000,201870000
(주)케이티,30200,Dec-15,525366000,525366000,327240000,327240000
(주)케이티,30200,Dec-16,377981000,377981000,178096000,178096000
(주)케이티,30200,Dec-17,457726000,457726000,232246000,232246000
(주)케이티,30200,Dec-18,683998000,683998000,465273000,465273000
(주)케이티,30200,Dec-19,665498000,665498000,477138000,477138000
(주)케이티서브마린,60370,Dec-11,,,1228839,1228839
(주)케이티서브마린,60370,Dec-12,,,163097,163097
(주)케이티서브마린,60370,Dec-13,,,612915,612915
(주)케이티서브마린,60370,Dec-14,,,636371,636371
(주)케이티서브마린,60370,Dec-15,,,959317,959317
(주)케이티서브마린,60370,Dec-16,,,1078134,1078134
(주)케이티서브마린,60370,Dec-17,,,1115290,1115290
(주)케이티서브마린,60370,Dec-18,,,796013,796013
(주)케이티서브마린,60370,Dec-19,,,1789574,1789574
(주)케이티스카이라이프,53210,Dec-11,2148541,2148541,2148541,2148541
(주)케이티스카이라이프,53210,Dec-12,2076592,2076592,2076592,2076592
(주)케이티스카이라이프,53210,Dec-13,4621435,4621435,4621435,4621435
(주)케이티스카이라이프,53210,Dec-14,3199471,3199471,3199471,3199471
(주)케이티스카이라이프,53210,Dec-15,2559795,2559795,2559795,2559795
(주)케이티스카이라이프,53210,Dec-16,1481228,1481228,1481228,1481228
(주)케이티스카이라이프,53210,Dec-17,4086652,4086652,4086652,4086652
(주)케이티스카이라이프,53210,Dec-18,7498211,7498211,7498211,7498211
(주)케이티스카이라이프,53210,Dec-19,2619783,2619783,2619783,2619783
(주)케이티씨에스,58850,Dec-11,,,5779134,5779134
(주)케이티씨에스,58850,Dec-12,,,7973528,7973528
(주)케이티씨에스,58850,Dec-13,,7871726,7871726,7871726
(주)케이티씨에스,58850,Dec-14,13987611,13987611,12713997,12713997
(주)케이티씨에스,58850,Dec-15,18357912,18357912,15467042,15467042
(주)케이티씨에스,58850,Dec-16,19691679,19691679,19595257,19595257
(주)케이티씨에스,58850,Dec-17,19836892,19836892,18214627,18214627
(주)케이티씨에스,58850,Dec-18,24546897,24546897,22224707,22224707
(주)케이티씨에스,58850,Dec-19,21395350,21395350,20213932,20213932
(주)케이티아이에스,58860,Dec-11,,,8492629,8492629
(주)케이티아이에스,58860,Dec-12,,,10356678,10356678
(주)케이티아이에스,58860,Dec-13,,,11555528,11555528
(주)케이티아이에스,58860,Dec-14,,,20526769,20526769
(주)케이티아이에스,58860,Dec-15,,,13788430,13788430
(주)케이티아이에스,58860,Dec-16,,,15968031,15968031
(주)케이티아이에스,58860,Dec-17,,,18864392,18864392
(주)케이티아이에스,58860,Dec-18,,,18900422,18900422
(주)케이티아이에스,58860,Dec-19,,,12486896,12486896
(주)케이티알파,36030,Dec-11,1120195,1120195,135775,135775
(주)케이티알파,36030,Dec-12,1539457,1539457,0,0
(주)케이티알파,36030,Dec-13,1415558,,90674,1415558
(주)케이티알파,36030,Dec-14,,,633727,633727
(주)케이티알파,36030,Dec-15,,,744233,744233
(주)케이티알파,36030,Dec-16,,,2669336,2669336
(주)케이티알파,36030,Dec-17,,,4702819,4702819
(주)케이티알파,36030,Dec-18,,,6416233,6416233
(주)케이티알파,36030,Dec-19,,,2850335,2850335
(주)케이티앤지,33780,Dec-11,1483346514,1483346514,901635180,901635180
(주)케이티앤지,33780,Dec-12,1626013011,1626013011,868054805,868054805
(주)케이티앤지,33780,Dec-13,1837765728,1837765728,937559524,937559524
(주)케이티앤지,33780,Dec-14,1933058471,1933058471,909011931,909011931
(주)케이티앤지,33780,Dec-15,2069634958,2069634958,886153920,886153920
(주)케이티앤지,33780,Dec-16,2214400998,2214400998,911169455,911169455
(주)케이티앤지,33780,Dec-17,2317801932,2317801932,872391146,872391146
(주)케이티앤지,33780,Dec-18,2461319195,2461319195,954677585,954677585
(주)케이티앤지,33780,Dec-19,2447243499,2447243499,968142958,968142958
(주)케이프,64820,Dec-11,,8287696,8287696,8287696
(주)케이프,64820,Dec-12,8044868,8044868,8044868,8044868
(주)케이프,64820,Dec-13,8109376,8109376,8109376,8109376
(주)케이프,64820,Dec-14,6845498,6845498,6845498,6845498
(주)케이프,64820,Dec-15,8739924,8739924,8739924,8739924
(주)케이프,64820,Dec-16,7997334,7997334,7997334,7997334
(주)케이프,64820,Dec-17,9458052,9458052,9458052,9458052
(주)케이프,64820,Dec-18,10090642,10090642,10090642,10090642
(주)케이프,64820,Dec-19,12524214,12524214,12524214,12524214
(주)케이피에스,256940,Dec-17,,196238,196238,196238
(주)케이피에스,256940,Dec-18,3454520,3454520,3454520,3454520
(주)케이피에스,256940,Dec-19,3423578,3423578,3423578,3423578
(주)케이피에프,24880,Dec-11,50139821,50139821,41208795,41208795
(주)케이피에프,24880,Dec-12,58570569,58570569,43131979,43131979
(주)케이피에프,24880,Dec-13,75111696,75111696,57707636,57707636
(주)케이피에프,24880,Dec-14,75302245,75302245,59270913,59270913
(주)케이피에프,24880,Dec-15,79498415,79498415,62782818,62782818
(주)케이피에프,24880,Dec-16,79339109,79339109,58794894,58794894
(주)케이피에프,24880,Dec-17,84944820,84944820,60939444,60939444
(주)케이피에프,24880,Dec-18,84312227,84312227,61051202,61051202
(주)케이피에프,24880,Dec-19,85278491,85278491,65083385,65083385
(주)케이피엠테크,42040,Dec-11,22837715,22837715,21785333,21785333
(주)케이피엠테크,42040,Dec-12,12115719,12115719,10533665,10533665
(주)케이피엠테크,42040,Dec-13,5940629,5940629,5929820,5929820
(주)케이피엠테크,42040,Dec-14,7575667,7575667,7529482,7529482
(주)케이피엠테크,42040,Dec-15,3273660,3273660,3258618,3258618
(주)케이피엠테크,42040,Dec-16,4141949,4141949,4105352,4105352
(주)케이피엠테크,42040,Dec-17,1814053,1814053,1780404,1780404
(주)케이피엠테크,42040,Dec-18,2734257,2734257,1982436,1982436
(주)케이피엠테크,42040,Dec-19,3401475,3401475,2143261,2143261
(주)케이피티유,54410,Dec-11,271679,271679,271679,271679
(주)케이피티유,54410,Dec-12,165466,,165466,165466
(주)케이피티유,54410,Dec-13,,,542628,542628
(주)케이피티유,54410,Dec-14,,,1235547,1235547
(주)케이피티유,54410,Dec-15,,,1856751,1856751
(주)케이피티유,54410,Dec-16,,1850046,1850046,1850046
(주)케이피티유,54410,Dec-17,3135614,3135614,1915960,1915960
(주)케이피티유,54410,Dec-18,1679960,,1679960,1679960
(주)케이피티유,54410,Dec-19,,,1542759,1542759
(주)케일럼,258610,Dec-17,,264915,264915,264915
(주)케일럼,258610,Dec-18,206374,206374,206374,206374
(주)케일럼,258610,Dec-19,430467,430467,430467,430467
(주)켐온,217600,Dec-15,,,,
(주)켐온,217600,Dec-16,,,,
(주)켐온,217600,Dec-17,,,15797,15797
(주)켐온,217600,Dec-18,,,17939,17939
(주)켐온,217600,Dec-19,,,16761,16761
(주)켐트로닉스,89010,Dec-11,27168317,27168317,15128580,15128580
(주)켐트로닉스,89010,Dec-12,33953646,33953646,21087347,21087347
(주)켐트로닉스,89010,Dec-13,39342580,39342580,24413814,24413814
(주)켐트로닉스,89010,Dec-14,43287313,43287313,32074159,32074159
(주)켐트로닉스,89010,Dec-15,50345780,50345780,37489310,37489310
(주)켐트로닉스,89010,Dec-16,43784526,43784526,28290170,28290170
(주)켐트로닉스,89010,Dec-17,37638086,37638086,20966085,20966085
(주)켐트로닉스,89010,Dec-18,43889713,43889713,23761958,23761958
(주)켐트로닉스,89010,Dec-19,43441725,43441725,22939427,22939427
(주)켐트로스,220260,Dec-15,,,,
(주)켐트로스,220260,Dec-16,,,,
(주)켐트로스,220260,Dec-17,,,4534517,4534517
(주)켐트로스,220260,Dec-18,,,5824034,5824034
(주)켐트로스,220260,Dec-19,,,5825229,5825229
(주)코다코,46070,Dec-11,,,13997856,13997856
(주)코다코,46070,Dec-12,,20212869,16132989,16132989
(주)코다코,46070,Dec-13,17556270,17556270,11641062,11641062
(주)코다코,46070,Dec-14,22993670,22993670,16673000,16673000
(주)코다코,46070,Dec-15,22433569,22433569,17608384,17608384
(주)코다코,46070,Dec-16,20267753,53056998,17623118,50412363
(주)코다코,46070,Dec-17,59715180,59715180,55612210,55612210
(주)코다코,46070,Dec-18,39007159,41434263,32124571,38423614
(주)코다코,46070,Dec-19,36479767,36479767,31340948,31340948
(주)코데즈컴바인,47770,Dec-11,85069468,85069468,82388894,82388894
(주)코데즈컴바인,47770,Dec-12,70654801,70654801,68251512,68251512
(주)코데즈컴바인,47770,Dec-13,51310124,51310124,48373694,48373694
(주)코데즈컴바인,47770,Dec-14,17377255,17377255,16102460,16102460
(주)코데즈컴바인,47770,Dec-15,2428710,2428710,2428710,2428710
(주)코데즈컴바인,47770,Dec-16,1201981,1201981,1201981,1201981
(주)코데즈컴바인,47770,Dec-17,2344788,2344788,2344788,2344788
(주)코데즈컴바인,47770,Dec-18,3697507,3697507,3697507,3697507
(주)코데즈컴바인,47770,Dec-19,4147212,4147212,4147212,4147212
(주)코디,80530,Dec-11,,2232328,2232328,2232328
(주)코디,80530,Dec-12,5261346,5261346,1783300,1783300
(주)코디,80530,Dec-13,6338507,6338507,1541280,1541280
(주)코디,80530,Dec-14,7969725,7969725,999873,999873
(주)코디,80530,Dec-15,3938083,3938083,400993,400993
(주)코디,80530,Dec-16,1213041,1213041,1213041,1213041
(주)코디,80530,Dec-17,1104258,1104258,1104258,1104258
(주)코디,80530,Dec-18,2955379,2955379,1422871,1422871
(주)코디,80530,Dec-19,4277513,4277513,1865817,1865817
(주)코디엠,224060,Dec-15,,3359067,3359067,3359067
(주)코디엠,224060,Dec-16,11001075,11001075,10542450,10542450
(주)코디엠,224060,Dec-17,4541736,4541736,4323777,4323777
(주)코디엠,224060,Dec-18,2123335,2123335,1890877,1890877
(주)코디엠,224060,Dec-19,5191373,27595140,5191373,5191373
(주)코렌텍,104540,Dec-13,10870343,10870343,10870343,10870343
(주)코렌텍,104540,Dec-14,12152483,12152483,12152483,12152483
(주)코렌텍,104540,Dec-15,13903112,13903112,13903112,13903112
(주)코렌텍,104540,Dec-16,17327508,17327508,17327508,17327508
(주)코렌텍,104540,Dec-17,19319311,19448990,19319311,19448990
(주)코렌텍,104540,Dec-18,16340937,16340937,16311226,16311226
(주)코렌텍,104540,Dec-19,16350557,15491069,16345655,15486167
(주)코리아나화장품,27050,Dec-11,8587025,8587025,7458550,7458550
(주)코리아나화장품,27050,Dec-12,10080651,10080651,8393253,8393253
(주)코리아나화장품,27050,Dec-13,12097392,12097392,10483517,10483517
(주)코리아나화장품,27050,Dec-14,9131878,9131878,7772632,7772632
(주)코리아나화장품,27050,Dec-15,13535514,13535514,12586101,12586101
(주)코리아나화장품,27050,Dec-16,14691852,14691852,13398204,13398204
(주)코리아나화장품,27050,Dec-17,14126301,14126301,11991557,11991557
