회사명,거래소코드,회계년도,매출액(IFRS연결),유형자산(IFRS연결),매출액(IFRS개별),유형자산(IFRS개별)
나라엠앤디(주),51490,Dec-14,136508459,62274648,101558422,38977134
나라엠앤디(주),51490,Dec-15,129693645,63147119,99626530,39898891
나라엠앤디(주),51490,Dec-16,131016323,64311316,95613415,39961309
나라엠앤디(주),51490,Dec-17,140866034,67638911,102137232,44520174
나라엠앤디(주),51490,Dec-18,141805153,74369741,92017046,50922958
나라엠앤디(주),51490,Dec-19,156036235,83326762,93252387,55293774
나무기술(주),242040,Dec-16,,,,
나무기술(주),242040,Dec-17,,,,
나무기술(주),242040,Dec-18,65704112,593283,46903289,348776
나무기술(주),242040,Dec-19,84684742,1074085,58481259,588817
나이스정보통신(주),36800,Dec-11,,,150129607,18577790
나이스정보통신(주),36800,Dec-12,,,178061322,20127458
나이스정보통신(주),36800,Dec-13,,,200655055,19135905
나이스정보통신(주),36800,Dec-14,,,225516768,21659447
나이스정보통신(주),36800,Dec-15,,,263882885,26535887
나이스정보통신(주),36800,Dec-16,317066479,25036865,276593562,23190473
나이스정보통신(주),36800,Dec-17,366436947,16117114,243324925,14822372
나이스정보통신(주),36800,Dec-18,414997500,13165002,240175109,10781731
나이스정보통신(주),36800,Dec-19,452922830,11509143,217676154,5961601
나이스평가정보(주),30190,Dec-11,231620404,16602818,116497079,12890669
나이스평가정보(주),30190,Dec-12,184530540,14856940,132676592,13519395
나이스평가정보(주),30190,Dec-13,222183238,24302449,170695443,23250053
나이스평가정보(주),30190,Dec-14,279236006,8156436,220464782,7100996
나이스평가정보(주),30190,Dec-15,338136731,9532506,279187643,7675110
나이스평가정보(주),30190,Dec-16,345547072,15332810,288665097,12392893
나이스평가정보(주),30190,Dec-17,360404385,32193261,301384740,29312435
나이스평가정보(주),30190,Dec-18,383774178,36327617,323817190,34075939
나이스평가정보(주),30190,Dec-19,410914934,55105811,345645820,51934235
남광토건(주),1260,Dec-11,672858229,33605806,672858229,20814695
남광토건(주),1260,Dec-12,393480205,30954311,393480205,19873046
남광토건(주),1260,Dec-13,284497543,29215061,284497543,19099859
남광토건(주),1260,Dec-14,278638118,28466581,278638118,18528352
남광토건(주),1260,Dec-15,302388687,28052749,302388687,17937300
남광토건(주),1260,Dec-16,183598711,2523621,183598711,2435897
남광토건(주),1260,Dec-17,115611173,3490662,115611173,3402938
남광토건(주),1260,Dec-18,157172931,3470290,157172931,3382566
남광토건(주),1260,Dec-19,236179654,3234964,236179654,3147240
남양유업(주),3920,Dec-11,1205185125,208444567,1202937339,200970112
남양유업(주),3920,Dec-12,1365023790,285201946,1340334900,277075852
남양유업(주),3920,Dec-13,1229857086,349007857,1205330531,332064647
남양유업(주),3920,Dec-14,1151706220,334684395,1126347186,309843341
남양유업(주),3920,Dec-15,1215045620,317724351,1204320758,281668960
남양유업(주),3920,Dec-16,1239168204,319563675,1216821786,263001049
남양유업(주),3920,Dec-17,1166971936,334508287,1157333564,268358929
남양유업(주),3920,Dec-18,1079745260,362097515,1070693438,274255212
남양유업(주),3920,Dec-19,1030826757,392691613,1018263416,261541945
남해화학(주),25860,Dec-11,,,1510056304,166167708
남해화학(주),25860,Dec-12,,,1468834890,158434456
남해화학(주),25860,Dec-13,,,1391550749,149579658
남해화학(주),25860,Dec-14,,,1251761127,147150505
남해화학(주),25860,Dec-15,,,1183345141,153205657
남해화학(주),25860,Dec-16,1096493484,170150650,1096487484,169763524
남해화학(주),25860,Dec-17,1122369006,173166562,1122362878,172630027
남해화학(주),25860,Dec-18,,,1242735386,171077041
남해화학(주),25860,Dec-19,,,1187201231,172080672
남화산업(주),111710,Dec-18,,,13448740,42278533
남화산업(주),111710,Dec-19,,,15007015,43222263
남화토건(주),91590,Dec-12,87324062,3723462,84687528,3381064
남화토건(주),91590,Dec-13,89714913,3570959,87135870,3228921
남화토건(주),91590,Dec-14,95198203,3484154,92761809,3142469
남화토건(주),91590,Dec-15,50407654,3291762,48883356,2950426
남화토건(주),91590,Dec-16,64560813,3306673,61133907,2965684
남화토건(주),91590,Dec-17,66352445,3231632,61797876,2890989
남화토건(주),91590,Dec-18,51700367,3121797,47418461,2781499
남화토건(주),91590,Dec-19,53704665,3021990,53116635,2682038
네이버(주),35420,Dec-11,2121317926,383865979,1435148217,265165117
네이버(주),35420,Dec-12,2389324068,565585659,1511390501,360920592
네이버(주),35420,Dec-13,2311962798,791565324,1223505708,556788844
네이버(주),35420,Dec-14,2758478837,900956696,1637164959,681974129
네이버(주),35420,Dec-15,3251157100,863804605,2141274744,662033287
네이버(주),35420,Dec-16,4022629620,863258398,2496498317,666613522
네이버(주),35420,Dec-17,4678468928,1150012699,2930661325,765297081
네이버(주),35420,Dec-18,5586904533,1457302209,3459014043,806940725
네이버(주),35420,Dec-19,6593400065,1596271318,3900013296,855943164
넥센타이어(주),2350,Dec-11,1429955656,1083727412,1177016741,807217769
넥센타이어(주),2350,Dec-12,1700620650,1259858918,1361164473,936385870
넥센타이어(주),2350,Dec-13,1728239824,1482192063,1380223434,1119343194
넥센타이어(주),2350,Dec-14,1758781613,1702399978,1382130416,1340481806
넥센타이어(주),2350,Dec-15,1837466551,1692031480,1468926730,1334345449
넥센타이어(주),2350,Dec-16,1894702700,1647201029,1490685587,1303065241
넥센타이어(주),2350,Dec-17,1964792711,1765739280,1537843988,1268341988
넥센타이어(주),2350,Dec-18,1983976385,2128605404,1582971504,1263036066
넥센타이어(주),2350,Dec-19,2022338189,2189843359,1620923826,1263327959
넷마블(주),251270,Dec-17,2424755041,145388508,1668776658,27135093
넷마블(주),251270,Dec-18,2021272799,174295182,1159865513,102929808
넷마블(주),251270,Dec-19,2178677560,235631612,1251836230,105692483
농업회사법인(주)농우바이오,54050,Oct-11,72894879,66202284,55598772,47979479
농업회사법인(주)농우바이오,54050,Sep-13,81665017,67524929,67572494,48233728
농업회사법인(주)농우바이오,54050,Sep-14,89316143,74002178,69261800,55680242
농업회사법인(주)농우바이오,54050,Sep-15,96841463,65682380,78477878,47219310
농업회사법인(주)농우바이오,54050,Dec-16,103088564,61602442,82836511,45121697
농업회사법인(주)농우바이오,54050,Dec-17,104456089,65164474,87588908,43901913
농업회사법인(주)농우바이오,54050,Dec-18,104027075,67971153,79957237,48084356
농업회사법인(주)농우바이오,54050,Dec-19,121267018,82257738,91191095,56670959
뉴지랩파마(주),214870,Dec-15,,,73464989,7887132
뉴지랩파마(주),214870,Dec-16,,,32877051,9830862
뉴지랩파마(주),214870,Dec-17,30603266,9551612,30603266,9551612
뉴지랩파마(주),214870,Dec-18,18640144,5209144,18563223,5209144
뉴지랩파마(주),214870,Dec-19,95819852,5057507,95819852,5036545
다믈멀티미디어(주),93640,Dec-11,,,25109571,154131
다믈멀티미디어(주),93640,Dec-12,,,28350695,80156
다믈멀티미디어(주),93640,Dec-13,,,24466403,51032
다믈멀티미디어(주),93640,Dec-14,,,26471753,49203
다믈멀티미디어(주),93640,Dec-15,,,24210168,121362
다믈멀티미디어(주),93640,Dec-16,,,25657732,122822
다믈멀티미디어(주),93640,Dec-17,,,18332541,154776
다믈멀티미디어(주),93640,Dec-18,,,11127167,93272
다믈멀티미디어(주),93640,Dec-19,,,13137932,463915
다스코(주),58730,Dec-11,81343086,22039064,81343086,21539064
다스코(주),58730,Dec-12,,,101800632,25711914
다스코(주),58730,Dec-13,,,108245160,29012262
다스코(주),58730,Dec-14,,,111531987,34771746
다스코(주),58730,Dec-15,135394762,33975569,135394762,33975569
다스코(주),58730,Dec-16,157137164,50686078,157137164,50686078
다스코(주),58730,Dec-17,223185014,58658112,223311391,58658112
다스코(주),58730,Dec-18,240804571,57149962,240254463,57149962
다스코(주),58730,Dec-19,216209628,56326347,214770746,56059051
대동금속(주),20400,Dec-11,,,66771865,33421765
대동금속(주),20400,Dec-12,,,60324966,33660786
대동금속(주),20400,Dec-13,,,58999113,33449761
대동금속(주),20400,Dec-14,,,60523408,37266347
대동금속(주),20400,Dec-15,,,59822981,48594914
대동금속(주),20400,Dec-16,,,61096103,47142058
대동금속(주),20400,Dec-17,,,74709305,46442273
대동금속(주),20400,Dec-18,,,80862657,58927371
대동금속(주),20400,Dec-19,,,88529123,74558056
대동기어(주),8830,Dec-11,,,132310704,67751814
대동기어(주),8830,Dec-12,,,115116115,67800625
대동기어(주),8830,Dec-13,,,117973433,75107596
대동기어(주),8830,Dec-14,,,127512682,78983728
대동기어(주),8830,Dec-15,,,114853907,102667455
대동기어(주),8830,Dec-16,,,92871384,107100881
대동기어(주),8830,Dec-17,,,113492983,109630607
대동기어(주),8830,Dec-18,,,131996658,113433439
대동기어(주),8830,Dec-19,,,143079332,118505967
대림비앤코(주),5750,Dec-11,88647733,110791841,88522467,110426748
대림비앤코(주),5750,Dec-12,101527269,115407549,100101321,114654068
대림비앤코(주),5750,Dec-13,116283003,116239782,115385690,112050717
대림비앤코(주),5750,Dec-14,147479703,118196058,141868409,111844428
대림비앤코(주),5750,Dec-15,180938863,121377159,171601003,112592058
대림비앤코(주),5750,Dec-16,209090130,122986418,196442878,113831210
대림비앤코(주),5750,Dec-17,232886930,122309058,218856107,113934350
대림비앤코(주),5750,Dec-18,247179477,124482827,238215856,124388438
대림비앤코(주),5750,Dec-19,236449075,123783554,234711849,123720310
대림통상(주),6570,Dec-11,174219994,148838194,143241074,137344694
대림통상(주),6570,Dec-12,163626776,144526993,141653955,135317223
대림통상(주),6570,Dec-13,160796628,140831091,140058989,133423337
대림통상(주),6570,Dec-14,166403320,121611734,151672628,113729607
대림통상(주),6570,Dec-15,167699118,121585310,151353000,112901559
대림통상(주),6570,Dec-16,174368925,120586460,158197468,111699791
대림통상(주),6570,Dec-17,197246677,76869196,183331404,69494359
대림통상(주),6570,Dec-18,201252856,74954647,184186211,68149336
대림통상(주),6570,Dec-19,183586182,68960215,161928026,66469317
대모엔지니어링(주),317850,Dec-19,44996482,38441600,42446435,37239872
대보마그네틱(주),290670,Dec-18,,,20620188,3433568
대보마그네틱(주),290670,Dec-19,,,23870075,6858964
대봉엘에스(주),78140,Dec-11,37982328,11524255,37278932,11166608
대봉엘에스(주),78140,Dec-12,44374579,11730491,41788710,11007096
대봉엘에스(주),78140,Dec-13,43776592,12251447,39207562,11446021
대봉엘에스(주),78140,Dec-14,52151988,12072807,47696178,11397333
대봉엘에스(주),78140,Dec-15,58647401,11982149,53413684,11238685
대봉엘에스(주),78140,Dec-16,71038610,14476515,63361641,13550668
대봉엘에스(주),78140,Dec-17,65651788,16971687,56676287,15840533
대봉엘에스(주),78140,Dec-18,71823251,18947070,61335475,17664480
대봉엘에스(주),78140,Dec-19,69536921,24386219,56626774,23011594
대상(주),1680,Dec-11,2163798448,613388025,1392912797,452820398
대상(주),1680,Dec-12,2479678735,631656080,1552521213,459727374
대상(주),1680,Dec-13,2542303381,632730759,1570275468,454322708
대상(주),1680,Dec-14,2588779872,678617949,1601116619,488797007
대상(주),1680,Dec-15,2635005301,801593281,1648286248,604558581
대상(주),1680,Dec-16,2855008996,854084306,1852714894,605152474
대상(주),1680,Dec-17,2968804984,894297725,2190129354,677575558
대상(주),1680,Dec-18,2956761916,956206155,2235924263,681895260
대상(주),1680,Dec-19,2963985753,960605761,2457055173,733303330
대상홀딩스(주),84690,Dec-11,283260535,36104318,7809759,440615
대상홀딩스(주),84690,Dec-12,329925025,34590663,7938136,258761
대상홀딩스(주),84690,Dec-13,2841948881,665823463,9517752,448738
대상홀딩스(주),84690,Dec-14,2959090982,708172619,20389276,302740
대상홀딩스(주),84690,Dec-15,3051680257,832252412,14789937,480246
대상홀딩스(주),84690,Dec-16,3318085289,883373703,16769656,359217
대상홀딩스(주),84690,Dec-17,3383674056,939238365,18053725,221687
대상홀딩스(주),84690,Dec-18,3398030852,1007139278,20469465,101385
대상홀딩스(주),84690,Dec-19,3552513453,1044006947,29831693,702870
대성산업(주),128820,Dec-11,1276500157,1301477838,1262534677,1270096037
대성산업(주),128820,Dec-12,1370151115,1247441757,1297804488,1217460623
대성산업(주),128820,Dec-13,1359109931,941527091,1184323459,919575306
대성산업(주),128820,Dec-14,1122811401,505021265,1057488002,494864863
대성산업(주),128820,Dec-15,947122909,490259334,801103057,470537274
대성산업(주),128820,Dec-16,782990235,460239916,746039943,452156363
대성산업(주),128820,Dec-17,900318240,617166466,367866808,446192619
대성산업(주),128820,Dec-18,945461187,680061230,850774931,504090273
대성산업(주),128820,Dec-19,869910394,669286947,770149886,499219951
대성에너지(주),117580,Dec-11,,,877970518,324152876
대성에너지(주),117580,Dec-12,,,979741965,344847237
대성에너지(주),117580,Dec-13,,,1019467172,360965337
대성에너지(주),117580,Dec-14,,,1066912239,370681275
대성에너지(주),117580,Dec-15,,,875355097,385832177
대성에너지(주),117580,Dec-16,,,738562283,402584792
대성에너지(주),117580,Dec-17,,,765978290,415490907
대성에너지(주),117580,Dec-18,770982770,423823673,770679358,423602074
대성에너지(주),117580,Dec-19,774850381,447070183,773995689,446601034
대성홀딩스(주),16710,Dec-11,1070452367,358762081,41108530,592267
대성홀딩스(주),16710,Dec-12,1184174355,378171373,40455039,454121
대성홀딩스(주),16710,Dec-13,1273880778,392719925,50912845,2178245
대성홀딩스(주),16710,Dec-14,1274774945,403251589,33159601,2147558
대성홀딩스(주),16710,Dec-15,1055983949,425117641,28419000,2269288
대성홀딩스(주),16710,Dec-16,890214428,447451512,28450063,2297954
대성홀딩스(주),16710,Dec-17,903125372,464849874,25265696,2234659
대성홀딩스(주),16710,Dec-18,909829098,476859003,23262223,2301793
대성홀딩스(주),16710,Dec-19,918567910,506180994,16602895,2402728
대아티아이(주),45390,Dec-11,64811243,3828340,49280368,3629415
대아티아이(주),45390,Dec-12,56178580,3351806,40255056,3230844
대아티아이(주),45390,Dec-13,64108860,3197302,46053732,3123014
대아티아이(주),45390,Dec-14,84913972,3425819,64796760,3372733
대아티아이(주),45390,Dec-15,82628497,3515023,57045400,3378667
대아티아이(주),45390,Dec-16,99036870,4498111,78046983,4330605
대아티아이(주),45390,Dec-17,85793071,5431860,72213346,5302034
대아티아이(주),45390,Dec-18,102692723,6216478,86938638,6100878
대아티아이(주),45390,Dec-19,114212328,8881598,96315450,7271801
대양전기공업(주),108380,Dec-11,,,92439336,34964323
대양전기공업(주),108380,Dec-12,139137961,53498895,118174622,52112851
대양전기공업(주),108380,Dec-13,145574700,59171540,125304827,57104885
대양전기공업(주),108380,Dec-14,139940370,64073194,119063409,60753773
대양전기공업(주),108380,Dec-15,154238950,67845176,132599030,64311373
대양전기공업(주),108380,Dec-16,174947504,68877827,152735017,65684225
대양전기공업(주),108380,Dec-17,143063987,72735745,120118833,69560843
대양전기공업(주),108380,Dec-18,122939671,74922220,102905608,71708531
대양전기공업(주),108380,Dec-19,176919531,74854584,154347915,72163861
대양제지공업(주),6580,Dec-11,212741344,124039896,143487940,62884775
대양제지공업(주),6580,Dec-12,192928892,123675373,121907275,78349373
대양제지공업(주),6580,Dec-13,184869536,121162561,119470907,76698164
대양제지공업(주),6580,Dec-14,177046147,112550804,110444036,70934116
대양제지공업(주),6580,Dec-15,173965644,113162407,107757450,67919954
대양제지공업(주),6580,Dec-16,195138324,124020017,122454390,66734666
대양제지공업(주),6580,Dec-17,262916771,135864772,168407132,65630738
대양제지공업(주),6580,Dec-18,281771470,130272801,166660602,62816957
대양제지공업(주),6580,Dec-19,259449752,129776606,142434607,65496932
대영포장(주),14160,Dec-11,,,228640516,145794377
대영포장(주),14160,Dec-12,,,234219301,140573391
대영포장(주),14160,Dec-13,,,223635578,137835150
대영포장(주),14160,Dec-14,,,246574728,144831154
