회사명,거래소코드,회계년도,당기유형자산(IFRS연결),전기유형자산(IFRS연결),당기유형자산(IFRS개별),전기유형자산(IFRS개별)
(주)파커스,65690,Dec-13,36801906,36801906,32830968,32830968
(주)파커스,65690,Dec-14,35745143,35745143,31336220,31336220
(주)파커스,65690,Dec-15,32753096,32753096,28978907,28978907
(주)파커스,65690,Dec-16,26933056,26933056,23816246,23816246
(주)파커스,65690,Dec-17,20810368,20810368,14754138,14754138
(주)파커스,65690,Dec-18,19680950,19680950,14136661,14136661
(주)파커스,65690,Dec-19,23682158,23682158,13330717,13330717
(주)파크시스템스,140860,Dec-15,545333,545333,406165,406165
(주)파크시스템스,140860,Dec-16,1444164,1444164,1281031,1281031
(주)파크시스템스,140860,Dec-17,1773709,1773709,1340539,1340539
(주)파크시스템스,140860,Dec-18,2098616,2098616,1593844,1593844
(주)파크시스템스,140860,Dec-19,4656900,4656900,2649272,2649272
(주)파트론,91700,Dec-11,122626000,122626391,32525000,32524657
(주)파트론,91700,Dec-12,181741721,181741721,42986677,42986677
(주)파트론,91700,Dec-13,286158798,286158798,44828285,44828285
(주)파트론,91700,Dec-14,266367317,266367317,38213365,38213365
(주)파트론,91700,Dec-15,289692096,289692096,34302117,34302117
(주)파트론,91700,Dec-16,277928195,277928195,29346771,29346771
(주)파트론,91700,Dec-17,257019810,251512674,24027774,24027774
(주)파트론,91700,Dec-18,232837941,232837941,22071521,22071521
(주)파트론,91700,Dec-19,254065031,254065031,24782382,24782382
(주)판타지오,32800,Dec-11,,637570,637570,637570
(주)판타지오,32800,Dec-12,2504125,2504125,543491,543491
(주)판타지오,32800,Dec-13,2794364,2794364,639203,639203
(주)판타지오,32800,Dec-14,3387506,3387506,1342250,1342250
(주)판타지오,32800,Dec-15,2519087,2519087,992022,992022
(주)판타지오,32800,Dec-16,4105397,4105397,2847121,2847121
(주)판타지오,32800,Dec-17,3086091,3086091,2820883,2820883
(주)판타지오,32800,Dec-18,2894635,2894635,2686002,2686002
(주)판타지오,32800,Dec-19,4477587,4477587,3955010,3955010
(주)팜스빌,318010,Dec-19,12682064,12682064,12682064,12682064
(주)팜스코,36580,Dec-11,154849139,154849139,130564505,130564505
(주)팜스코,36580,Dec-12,157051913,157051913,121731247,121731247
(주)팜스코,36580,Dec-13,187834008,187834008,152094920,152094920
(주)팜스코,36580,Dec-14,228993910,228993910,117512838,117512838
(주)팜스코,36580,Dec-15,265649631,265649631,114675660,114675660
(주)팜스코,36580,Dec-16,297930756,297930756,118514911,118514911
(주)팜스코,36580,Dec-17,346930282,346930282,126086362,126086362
(주)팜스코,36580,Dec-18,376207649,376207649,146886843,146886843
(주)팜스코,36580,Dec-19,423584540,423584540,151466031,151466031
(주)팜스토리,27710,Dec-11,188894169,188894169,49221048,49221048
(주)팜스토리,27710,Dec-12,215662805,215662805,53393295,53393295
(주)팜스토리,27710,Dec-13,222107309,222107309,52373334,52373334
(주)팜스토리,27710,Dec-14,225882020,225882020,52326300,52326300
(주)팜스토리,27710,Dec-15,194468669,194468669,51539236,51539236
(주)팜스토리,27710,Dec-16,186203285,186203285,51763100,51763100
(주)팜스토리,27710,Dec-17,136587746,136587746,51114074,51114074
(주)팜스토리,27710,Dec-18,145144696,145144696,51193779,51193779
(주)팜스토리,27710,Dec-19,150816779,150816779,98014532,98014532
(주)팬스타엔터프라이즈,54300,Dec-11,2891867,2891867,2788066,2788066
(주)팬스타엔터프라이즈,54300,Dec-12,2549794,,2458948,2549794
(주)팬스타엔터프라이즈,54300,Dec-13,,,1873804,1873804
(주)팬스타엔터프라이즈,54300,Dec-14,,,2332169,2332169
(주)팬스타엔터프라이즈,54300,Dec-15,,,2326204,2326204
(주)팬스타엔터프라이즈,54300,Dec-16,,,8331059,8331059
(주)팬스타엔터프라이즈,54300,Dec-17,,,13504641,13504641
(주)팬스타엔터프라이즈,54300,Dec-18,,,13022412,13022412
(주)팬스타엔터프라이즈,54300,Dec-19,,,22848584,22848584
(주)팬엔터테인먼트,68050,Dec-11,31291097,31291097,31270218,31270218
(주)팬엔터테인먼트,68050,Dec-12,42830824,42830824,42830263,42830263
(주)팬엔터테인먼트,68050,Dec-13,42576979,42576979,42576979,42576979
(주)팬엔터테인먼트,68050,Dec-14,41759961,41759961,41759961,41759961
(주)팬엔터테인먼트,68050,Dec-15,42761868,42761868,42760352,42760352
(주)팬엔터테인먼트,68050,Dec-16,42060527,42060527,42059812,42059812
(주)팬엔터테인먼트,68050,Dec-17,41431318,41431318,41430980,41430980
(주)팬엔터테인먼트,68050,Dec-18,40786347,40786347,40786188,40786188
(주)팬엔터테인먼트,68050,Dec-19,40201718,40201718,40200798,40200798
(주)팬젠,222110,Dec-16,,,5327884,5327884
(주)팬젠,222110,Dec-17,,,6900422,6900422
(주)팬젠,222110,Dec-18,,,6979039,6979039
(주)팬젠,222110,Dec-19,,,7011126,7011126
(주)퍼시스,16800,Dec-11,126361798,,126361798,126361798
(주)퍼시스,16800,Dec-12,,,125034529,125034529
(주)퍼시스,16800,Dec-13,,,120335517,120335517
(주)퍼시스,16800,Dec-14,,,116729105,116729105
(주)퍼시스,16800,Dec-15,,,113061111,113061111
(주)퍼시스,16800,Dec-16,,,109660649,109660649
(주)퍼시스,16800,Dec-17,,,109316552,109316552
(주)퍼시스,16800,Dec-18,,,98456356,98456356
(주)퍼시스,16800,Dec-19,,,97137031,97137031
(주)펄어비스,263750,Dec-18,35646312,35646312,30777461,30777461
(주)펄어비스,263750,Dec-19,78120882,78120882,65763747,65763747
(주)펩트론,87010,Dec-15,,,4695811,4695811
(주)펩트론,87010,Dec-16,,,7089267,7089267
(주)펩트론,87010,Dec-17,,,28534057,28534057
(주)펩트론,87010,Dec-18,,,37919122,37919122
(주)펩트론,87010,Dec-19,,,40302624,40302624
(주)포메탈,119500,Dec-11,,,23780933,23780933
(주)포메탈,119500,Dec-12,,,36004031,36004031
(주)포메탈,119500,Dec-13,,,36801094,36801094
(주)포메탈,119500,Dec-14,,,36690038,36690038
(주)포메탈,119500,Dec-15,,,36463452,36463452
(주)포메탈,119500,Dec-16,,,37979829,37979829
(주)포메탈,119500,Dec-17,,,41876668,41876668
(주)포메탈,119500,Dec-18,,,45545423,45545423
(주)포메탈,119500,Dec-19,,,45852836,45852836
(주)포스코아이씨티,22100,Dec-11,161346979,161346979,151987529,151987529
(주)포스코아이씨티,22100,Dec-12,190571049,190571049,173878741,173878741
(주)포스코아이씨티,22100,Dec-13,189414198,189414198,168948584,168948584
(주)포스코아이씨티,22100,Dec-14,172415933,172415933,149497786,149497786
(주)포스코아이씨티,22100,Dec-15,159406259,159406259,156185925,156185925
(주)포스코아이씨티,22100,Dec-16,150615541,150615541,148572499,148572499
(주)포스코아이씨티,22100,Dec-17,152814116,152814116,151317703,151317703
(주)포스코아이씨티,22100,Dec-18,146336297,146336297,144947572,144947572
(주)포스코아이씨티,22100,Dec-19,118946127,118946127,116996267,116996267
(주)포스코엠텍,9520,Dec-11,37967570,37967570,24211146,24211146
(주)포스코엠텍,9520,Dec-12,91189750,91189750,30214642,30214642
(주)포스코엠텍,9520,Dec-13,113901825,113901825,46011778,46011778
(주)포스코엠텍,9520,Dec-14,80775243,80775243,19152707,19152707
(주)포스코엠텍,9520,Dec-15,27607789,27607789,16624679,16624679
(주)포스코엠텍,9520,Dec-16,20386052,,14626320,20386052
(주)포스코엠텍,9520,Dec-17,,,13175896,13175896
(주)포스코엠텍,9520,Dec-18,,,11877435,11877435
(주)포스코엠텍,9520,Dec-19,,,11665163,11665163
(주)포스코인터내셔널,47050,Dec-11,460804583,460804583,284227409,284227409
(주)포스코인터내셔널,47050,Dec-12,613682784,613682784,362921262,362921262
(주)포스코인터내셔널,47050,Dec-13,638256260,638256260,394807320,394807320
(주)포스코인터내셔널,47050,Dec-14,582513178,582513178,308664529,308664529
(주)포스코인터내셔널,47050,Dec-15,625613191,625613191,306147282,306147282
(주)포스코인터내셔널,47050,Dec-16,666087190,666087190,290830680,290830680
(주)포스코인터내셔널,47050,Dec-17,1324845720,1324845720,637034812,637034812
(주)포스코인터내셔널,47050,Dec-18,1294344955,1294344955,645852967,645852967
(주)포스코인터내셔널,47050,Dec-19,1380434600,1380434600,629892062,629892062
(주)포스코케미칼,3670,Dec-19,755269241,755269241,754040588,754040588
(주)포시에스,189690,Jun-15,201075,201075,199593,199593
(주)포시에스,189690,Jun-16,215337,215337,213897,213897
(주)포시에스,189690,Jun-17,27221123,27221123,27213312,27213312
(주)포시에스,189690,Jun-18,28911343,28911343,28898039,28898039
(주)포시에스,189690,Jun-19,28758318,28758318,28746761,21505461
(주)포인트엔지니어링,256630,Dec-17,,,,
(주)포인트엔지니어링,256630,Dec-18,,,,
(주)포인트엔지니어링,256630,Dec-19,42807521,42807521,42763058,42763058
(주)포커스에이치엔에스,331380,Dec-19,,,,
(주)폴라리스세원,234100,Dec-17,,,13362304,13362304
(주)폴라리스세원,234100,Dec-18,,14207173,14207173,14207173
(주)폴라리스세원,234100,Dec-19,15777068,15777068,13291967,13291967
(주)폴라리스오피스,41020,Dec-11,1392188,1392188,1287176,1287176
(주)폴라리스오피스,41020,Dec-12,1837091,1837091,1443132,1443132
(주)폴라리스오피스,41020,Dec-13,3075516,3075516,2535785,2535785
(주)폴라리스오피스,41020,Dec-14,3214842,3214842,2517183,2517183
(주)폴라리스오피스,41020,Dec-15,1478420,1478420,1468914,1468914
(주)폴라리스오피스,41020,Dec-16,716013,716013,704917,704917
(주)폴라리스오피스,41020,Dec-17,511990,511990,509507,509507
(주)폴라리스오피스,41020,Dec-18,391955,391955,378016,378016
(주)폴라리스오피스,41020,Dec-19,768968,768968,752546,752546
(주)폴라리스우노,114630,Dec-11,,,13318894,13318894
(주)폴라리스우노,114630,Dec-12,,,13557456,13557456
(주)폴라리스우노,114630,Dec-13,,14471638,14471638,14471638
(주)폴라리스우노,114630,Dec-14,16384140,16384140,14854599,14854599
(주)폴라리스우노,114630,Dec-15,16164147,16164147,14877096,14877096
(주)폴라리스우노,114630,Dec-16,15692001,15692001,14071096,14071096
(주)폴라리스우노,114630,Dec-17,16291005,16291005,14567046,14567046
(주)폴라리스우노,114630,Dec-18,18214814,18214814,15876482,15876482
(주)폴라리스우노,114630,Dec-19,17908724,17908724,13838407,13838407
(주)푸드나무,290720,Dec-18,5682551,5682551,5682243,5682243
(주)푸드나무,290720,Dec-19,7074717,7074717,7072965,7072965
(주)푸드웰,5670,Dec-11,55234946,55234946,34144889,34144889
(주)푸드웰,5670,Dec-12,53438710,53438710,33189968,33189968
(주)푸드웰,5670,Dec-13,51240417,51240417,31869618,31869618
(주)푸드웰,5670,Dec-14,50390293,50390293,31251757,31251757
(주)푸드웰,5670,Dec-15,59763823,59763823,31567268,31567268
(주)푸드웰,5670,Dec-16,79788759,79788759,33861976,33861976
(주)푸드웰,5670,Dec-17,76576815,76576815,33123454,33123454
(주)푸드웰,5670,Dec-18,63067719,63067719,19252955,19252955
(주)푸드웰,5670,Dec-19,61889044,61889044,19243954,19243954
(주)푸른기술,94940,Dec-11,,3501143,3501143,3501143
(주)푸른기술,94940,Dec-12,7694806,7694806,7673169,7673169
(주)푸른기술,94940,Dec-13,10111145,,10093753,10111145
(주)푸른기술,94940,Dec-14,,,9843784,9843784
(주)푸른기술,94940,Dec-15,,,9448858,9448858
(주)푸른기술,94940,Dec-16,,,9382915,9382915
(주)푸른기술,94940,Dec-17,,7918808,7918808,7918808
(주)푸른기술,94940,Dec-18,7835407,7835407,7649476,7649476
(주)푸른기술,94940,Dec-19,7621199,9227690,7469508,7469508
(주)풀무원,17810,Dec-11,404810241,404810241,4935586,4935586
(주)풀무원,17810,Dec-12,412693417,412693417,6562116,6562116
(주)풀무원,17810,Dec-13,425717899,425717899,6179548,6179548
(주)풀무원,17810,Dec-14,459340610,459340610,7484369,7484369
(주)풀무원,17810,Dec-15,474364504,474364504,8260154,8260154
(주)풀무원,17810,Dec-16,522429653,522429653,6787201,6787201
(주)풀무원,17810,Dec-17,568172957,568172957,8325585,8325585
(주)풀무원,17810,Dec-18,592889703,592889703,13408675,13408675
(주)풀무원,17810,Dec-19,847207723,847207723,43426619,43426619
(주)풍강,93380,Aug-11,,,30190751,30190751
(주)풍강,93380,Aug-12,,,33154010,33154010
(주)풍강,93380,Aug-13,,38668069,38668069,38668069
(주)풍강,93380,Aug-14,43046046,43046046,43132810,43132810
(주)풍강,93380,Aug-15,44431140,44431140,44528834,44528834
(주)풍강,93380,Aug-16,49356801,49356801,49532152,49532152
(주)풍강,93380,Aug-17,49018653,49018653,49230119,49230119
(주)풍강,93380,Aug-18,52221624,52221624,52639128,52639128
(주)풍강,93380,Aug-19,51400404,51400404,51063837,51063837
(주)풍산,103140,Dec-11,1038704865,1038704865,807776063,807776063
(주)풍산,103140,Dec-12,1107915639,1107915639,899218418,899218418
(주)풍산,103140,Dec-13,1135041769,1135041769,942877150,942877150
(주)풍산,103140,Dec-14,1159661044,1159661044,962783812,962783812
(주)풍산,103140,Dec-15,1175176058,1175176058,973047586,973047586
(주)풍산,103140,Dec-16,1185564234,1185564234,984316222,984316222
(주)풍산,103140,Dec-17,1155923562,1155923562,980338446,980338446
(주)풍산,103140,Dec-18,1144809297,1144809297,973351771,973351771
(주)풍산,103140,Dec-19,1136177870,1136177870,955362814,955362814
(주)풍산홀딩스,5810,Dec-11,120315896,120315896,41604680,41604680
(주)풍산홀딩스,5810,Dec-12,120729712,,42502144,42502144
(주)풍산홀딩스,5810,Dec-13,121642604,121642604,35172410,35172410
(주)풍산홀딩스,5810,Dec-14,130006463,130006463,40569152,40569152
(주)풍산홀딩스,5810,Dec-15,137447725,137447725,44752848,44752848
(주)풍산홀딩스,5810,Dec-16,138158938,138158938,45550205,45550205
(주)풍산홀딩스,5810,Dec-17,149416804,149416804,46968639,46968639
(주)풍산홀딩스,5810,Dec-18,171149450,171149450,47121953,47121953
(주)풍산홀딩스,5810,Dec-19,155609286,155609286,47611286,47611286
(주)퓨쳐켐,220100,Dec-16,,2125550,2125550,2125550
(주)퓨쳐켐,220100,Dec-17,10074162,10074162,4529101,4529101
(주)퓨쳐켐,220100,Dec-18,15418133,15418133,8649894,8649894
(주)퓨쳐켐,220100,Dec-19,24942636,24942636,16160106,16160106
(주)프럼파스트,35200,Dec-11,12131179,12131179,11297423,11297423
(주)프럼파스트,35200,Dec-12,11410399,11410399,10467349,10467349
(주)프럼파스트,35200,Dec-13,10958674,10958674,10091090,10091090
(주)프럼파스트,35200,Dec-14,10742441,10742441,10049630,10049630
(주)프럼파스트,35200,Dec-15,8897506,8897506,8311640,8311640
(주)프럼파스트,35200,Dec-16,8745642,8745642,8131260,8131260
(주)프럼파스트,35200,Dec-17,8382213,8382213,7916075,7916075
(주)프럼파스트,35200,Dec-18,7748641,7748641,7588166,7588166
(주)프럼파스트,35200,Dec-19,7239907,7239907,7239048,7239048
(주)프로스테믹스,203690,Dec-14,,,,
(주)프로스테믹스,203690,Dec-15,7428521,7428521,7422220,7422220
(주)프로스테믹스,203690,Dec-16,11432385,11432385,11426562,11426562
(주)프로스테믹스,203690,Dec-17,12373922,12373922,12371074,12371074
(주)프로스테믹스,203690,Dec-18,11582096,11582096,11256890,11256890
(주)프로스테믹스,203690,Dec-19,12500273,12500273,12153499,12153499
(주)프로이천,321260,Dec-19,,,,
(주)프로텍,53610,Dec-11,,13854208,13854208,13854208
(주)프로텍,53610,Dec-12,47222961,47222961,45982752,45982752
(주)프로텍,53610,Dec-13,49581155,49581155,46666845,46666845
(주)프로텍,53610,Dec-14,53367683,53367683,50869752,50869752
(주)프로텍,53610,Dec-15,79317154,79317154,76815506,76815506
(주)프로텍,53610,Dec-16,81137982,81137982,78048405,78048405
(주)프로텍,53610,Dec-17,80395630,80395630,77495390,77495390
(주)프로텍,53610,Dec-18,79860811,79860811,77060551,77060551
(주)프로텍,53610,Dec-19,80134067,80134067,77301725,77301725
(주)프리엠스,53160,Dec-11,10475326,10475326,10235241,10235241
(주)프리엠스,53160,Dec-12,12636777,12636777,12393460,12393460
(주)프리엠스,53160,Dec-13,12559909,12559909,12346589,12346589
(주)프리엠스,53160,Dec-14,12446776,12446776,12264288,12264288
(주)프리엠스,53160,Dec-15,12328959,12328959,12175085,12175085
(주)프리엠스,53160,Dec-16,8634986,8634986,8589237,8589237
(주)프리엠스,53160,Dec-17,8503925,8503925,8418925,8418925
(주)프리엠스,53160,Dec-18,8396672,8396672,8299202,8299202
(주)프리엠스,53160,Dec-19,8365917,8365917,8292626,8292626
(주)플래스크,41590,Dec-11,,,6881086,6881086
(주)플래스크,41590,Dec-12,,,11338783,11338783
(주)플래스크,41590,Dec-13,,,13705832,13705832
(주)플래스크,41590,Dec-14,,,12656309,12656309
(주)플래스크,41590,Dec-15,13609692,13609692,12114633,12114633
(주)플래스크,41590,Dec-16,12755349,12755349,11703656,11703656
(주)플래스크,41590,Dec-17,10389723,10389723,10354665,10354665
(주)플래스크,41590,Dec-18,9509601,9509601,9482520,9482520
(주)플래스크,41590,Dec-19,7190571,7190571,6471943,6471943
(주)플랜티넷,75130,Dec-11,2196392,2196392,1626473,1626473
(주)플랜티넷,75130,Dec-12,14673359,14673359,14204191,14204191
(주)플랜티넷,75130,Dec-13,15269300,15269300,14708005,14708005
(주)플랜티넷,75130,Dec-14,13530678,13530678,12945371,12945371
(주)플랜티넷,75130,Dec-15,13030006,13030006,12583006,12583006
(주)플랜티넷,75130,Dec-16,12316228,12316228,11979941,11979941
(주)플랜티넷,75130,Dec-17,11743353,11743353,11460065,11460065
(주)플랜티넷,75130,Dec-18,11181093,11181093,10947080,10947080
(주)플랜티넷,75130,Dec-19,11660675,11660675,10151586,10151586
(주)플레이그램,9810,Dec-11,2193687,2193687,440927,440927
(주)플레이그램,9810,Dec-12,1676504,1676504,184482,184482
(주)플레이그램,9810,Dec-13,1076983,1076983,56310,56310
(주)플레이그램,9810,Dec-14,964073,964073,16734,16734
(주)플레이그램,9810,Dec-15,823342,823342,4190,4190
(주)플레이그램,9810,Dec-16,811018,811018,6299,6299
(주)플레이그램,9810,Dec-17,3970,3970,3970,3970
(주)플레이그램,9810,Dec-18,66695,637034,66695,66695
(주)플레이그램,9810,Dec-19,165875,165875,50116,50116
(주)플레이위드,23770,Dec-11,56166088,56166088,55423586,55423586
