회사명,거래소코드,회계년도,부가가치(IFRS연결),기계장치(IFRS연결),부가가치(IFRS개별),기계장치(IFRS개별)
(주)일진파워,94820,Dec-16,45905.16,8019730,42159.26,1316549
(주)일진파워,94820,Dec-17,66286.48,8037930,58050.6,1721549
(주)일진파워,94820,Dec-18,74098.51,8077930,66514.58,1721549
(주)일진파워,94820,Dec-19,75510.67,8394930,66406.7,1921350
(주)잇츠한불,226320,Dec-15,133281.79,0,133294.79,0
(주)잇츠한불,226320,Dec-16,91278.67,0,91167.65,0
(주)잇츠한불,226320,Dec-17,77206.64,13433133,47237.25,9462438
(주)잇츠한불,226320,Dec-18,51611.48,16018064,27880.67,9917608
(주)잇츠한불,226320,Dec-19,44115.9,16439483,13927.42,9765448
(주)잉크테크,49550,Dec-11,3867.55,16189645,3440.97,16150589
(주)잉크테크,49550,Dec-12,22557.87,16836525,21818.09,16805445
(주)잉크테크,49550,Dec-13,20203.61,20516170,22351.2,20480575
(주)잉크테크,49550,Dec-14,14416.74,26276036,12838.94,26227548
(주)잉크테크,49550,Dec-15,8946.85,27620293,7874.35,27537267
(주)잉크테크,49550,Dec-16,18601.86,27839464,18296.5,27382209
(주)잉크테크,49550,Dec-17,10363.42,25651379,8714.97,25601806
(주)잉크테크,49550,Dec-18,12527.42,24672129,12366.93,24622138
(주)잉크테크,49550,Dec-19,14494.65,24605895,12487.63,24428238
(주)자비스,254120,Dec-16,,,,
(주)자비스,254120,Dec-17,,,,
(주)자비스,254120,Dec-18,,,,
(주)자비스,254120,Dec-19,-4646.53,940308,-4143.01,940308
(주)자연과환경,43910,Dec-11,-13907.97,11401109,-14130.86,11382174
(주)자연과환경,43910,Dec-12,2743.18,12652357,2713.66,12329703
(주)자연과환경,43910,Dec-13,798.16,12702142,-58.89,12384820
(주)자연과환경,43910,Dec-14,-284.93,3925917,-1129.4,3614058
(주)자연과환경,43910,Dec-15,3665.27,4513600,2445.91,3635516
(주)자연과환경,43910,Dec-16,-4341.88,4513600,-5900.94,3635516
(주)자연과환경,43910,Dec-17,-767.72,4819430,-1025.06,4819430
(주)자연과환경,43910,Dec-18,5801.51,4869830,5870.45,4869830
(주)자연과환경,43910,Dec-19,4282.01,6855422,4144.43,5924076
(주)장원테크,174880,Dec-16,31967.36,46554548,8417.94,12840004
(주)장원테크,174880,Dec-17,23198.25,45980817,736.45,13486823
(주)장원테크,174880,Dec-18,39780.17,52341642,15603.97,13079424
(주)장원테크,174880,Dec-19,26675.43,53902120,8461.47,12405843
(주)정다운,208140,Dec-14,,,,
(주)정다운,208140,Dec-15,,,,
(주)정다운,208140,Dec-16,10327,12366905,9300.81,11904205
(주)정다운,208140,Dec-17,23016.99,12980870,22400.51,12518170
(주)정다운,208140,Dec-18,29253.49,18306384,16244.6,12984345
(주)정다운,208140,Dec-19,28298.01,30009057,21525.24,28859123
(주)정상제이엘에스,40420,Dec-11,26008.47,0,25407.57,0
(주)정상제이엘에스,40420,Dec-12,25792.87,0,24859.41,0
(주)정상제이엘에스,40420,Dec-13,23642.51,0,22701.95,0
(주)정상제이엘에스,40420,Dec-14,23060.97,0,22368.47,0
(주)정상제이엘에스,40420,Dec-15,23439.12,0,22608.01,0
(주)정상제이엘에스,40420,Dec-16,26848.95,0,25887.43,0
(주)정상제이엘에스,40420,Dec-17,28368.64,0,26707.84,0
(주)정상제이엘에스,40420,Dec-18,22462.5,0,21199.17,0
(주)정상제이엘에스,40420,Dec-19,37597.83,0,36700.62,0
(주)정원엔시스,45510,Dec-11,,,10088.99,1320054
(주)정원엔시스,45510,Dec-12,,,9646.87,1364054
(주)정원엔시스,45510,Dec-13,,,4601.54,1364054
(주)정원엔시스,45510,Dec-14,,,10139.32,1427560
(주)정원엔시스,45510,Dec-15,11840.89,1469568,11540.95,1469568
(주)정원엔시스,45510,Dec-16,11483.17,742116,10728.37,742116
(주)정원엔시스,45510,Dec-17,8865.71,616896,7401.4,616896
(주)정원엔시스,45510,Dec-18,15240.67,875332,13454.24,875332
(주)정원엔시스,45510,Dec-19,12555.09,875332,10858.84,875332
(주)제넥신,95700,Dec-11,-4131.32,2752445,-3966.06,2711084
(주)제넥신,95700,Dec-12,4285.61,1982999,4144.47,1982999
(주)제넥신,95700,Dec-13,,,610.88,3066461
(주)제넥신,95700,Dec-14,,,5875.2,5802798
(주)제넥신,95700,Dec-15,,,11145.07,7790983
(주)제넥신,95700,Dec-16,,,-8456.94,8549208
(주)제넥신,95700,Dec-17,,,-12038.17,9950984
(주)제넥신,95700,Dec-18,,,-27216.53,9660264
(주)제넥신,95700,Dec-19,,,-7248.78,10587167
(주)제넨바이오,72520,Dec-11,34900.41,41475479,26094.82,27697952
(주)제넨바이오,72520,Dec-12,36445.14,45183849,25875.22,31899020
(주)제넨바이오,72520,Dec-13,35580.92,50854550,26306.18,37221680
(주)제넨바이오,72520,Dec-14,-2214.24,51073307,-20742.51,36835870
(주)제넨바이오,72520,Dec-15,-6131.08,5992149,-16636.37,2333249
(주)제넨바이오,72520,Dec-16,6164.44,26900491,-2503.77,21986257
(주)제넨바이오,72520,Dec-17,11700.42,21948257,7345.19,21948257
(주)제넨바이오,72520,Dec-18,3698.77,21948257,3637.14,21948257
(주)제넨바이오,72520,Dec-19,-29461.75,650490,-25868.39,650488
(주)제노레이,122310,Dec-18,23470.16,42329,21079,0
(주)제노레이,122310,Dec-19,29850.29,67967,26859.53,17690
(주)제노포커스,187420,Dec-15,2052.56,959378,1567.14,913215
(주)제노포커스,187420,Dec-16,3070.62,9056545,2777.95,9012246
(주)제노포커스,187420,Dec-17,4610.05,23844470,3052.4,12023283
(주)제노포커스,187420,Dec-18,2561.96,25728017,980.46,12708467
(주)제노포커스,187420,Dec-19,2161.43,28137466,2246.3,13543643
(주)제닉,123330,Dec-11,,,21845.93,5623101
(주)제닉,123330,Dec-12,16230.32,9470583,16599.26,7686152
(주)제닉,123330,Dec-13,14720.19,11687087,15902.26,10002337
(주)제닉,123330,Dec-14,14220.36,13754030,13214.5,11765918
(주)제닉,123330,Dec-15,17636.01,15391144,15737.52,12680742
(주)제닉,123330,Dec-16,17635.19,15732589,14622.81,11728913
(주)제닉,123330,Dec-17,11459.07,17619099,7459.04,11978726
(주)제닉,123330,Dec-18,10383.95,19640454,5521.75,13864558
(주)제닉,123330,Dec-19,6074.92,19654444,-19927.79,14712908
(주)제로투세븐,159580,Dec-13,29292.14,0,19284.93,0
(주)제로투세븐,159580,Dec-14,27359.97,0,14115.34,0
(주)제로투세븐,159580,Dec-15,29999.76,0,16279.54,0
(주)제로투세븐,159580,Dec-16,19745.84,0,8432.02,0
(주)제로투세븐,159580,Dec-17,18239.12,0,12179.12,0
(주)제로투세븐,159580,Dec-18,18490.25,6064697,12979.77,6064697
(주)제로투세븐,159580,Dec-19,32357.11,9218188,33135.83,9218189
(주)제우스,79370,Dec-11,44070.46,9267017,33545.2,4765747
(주)제우스,79370,Dec-12,43079.94,12177393,22264.09,5159574
(주)제우스,79370,Dec-13,61213.04,14160372,32059.53,3942433
(주)제우스,79370,Dec-14,63315.67,15090303,37655.54,4896498
(주)제우스,79370,Dec-15,75943.36,15751712,45801.85,5025934
(주)제우스,79370,Dec-16,74545.17,15576475,41459.89,4788561
(주)제우스,79370,Dec-17,76611.4,16055524,41601.93,5096187
(주)제우스,79370,Dec-18,92196.15,17980828,60084.04,6377335
(주)제우스,79370,Dec-19,73041.68,18007227,43319.69,5917942
(주)제이브이엠,54950,Dec-11,,,30471.11,541849
(주)제이브이엠,54950,Dec-12,,,31223.41,2067842
(주)제이브이엠,54950,Dec-13,,,33738.83,1830607
(주)제이브이엠,54950,Dec-14,33136.18,4611391,28553.77,3574039
(주)제이브이엠,54950,Dec-15,32784.89,5399469,26170.79,3834797
(주)제이브이엠,54950,Dec-16,39071.33,6281326,31988.64,4109537
(주)제이브이엠,54950,Dec-17,41811.57,6173134,36093.25,4913146
(주)제이브이엠,54950,Dec-18,36651.99,6621623,29526.22,5515845
(주)제이브이엠,54950,Dec-19,35598.92,6943619,28516.52,5909345
(주)제이스텍,90470,Dec-11,,,15274.43,621620
(주)제이스텍,90470,Dec-12,,,16425.25,699195
(주)제이스텍,90470,Dec-13,,,3469.11,895095
(주)제이스텍,90470,Dec-14,,,14619.68,952795
(주)제이스텍,90470,Dec-15,,,25560.19,1044197
(주)제이스텍,90470,Dec-16,44245.92,1044197,44218.92,1044197
(주)제이스텍,90470,Dec-17,149721.2,1056250,148706.14,1044197
(주)제이스텍,90470,Dec-18,38739.65,986229,37293.7,973920
(주)제이스텍,90470,Dec-19,33937.57,988188,33138.61,975420
(주)제이시스메디칼,287410,Dec-18,,,,
(주)제이시스메디칼,287410,Dec-19,,,,
(주)제이에스코퍼레이션,194370,Dec-16,77071.36,6127638,23416.7,899294
(주)제이에스코퍼레이션,194370,Dec-17,75963.67,14355633,16377.13,1658837
(주)제이에스코퍼레이션,194370,Dec-18,70112.41,17147875,19249.05,370050
(주)제이에스코퍼레이션,194370,Dec-19,92931.08,22228647,26367.31,318492
(주)제이에스티나,26040,Dec-11,23087.45,0,23140.65,0
(주)제이에스티나,26040,Dec-12,28326.97,0,28086.95,0
(주)제이에스티나,26040,Dec-13,29211.11,0,28658.68,0
(주)제이에스티나,26040,Dec-14,32945.37,0,32763.39,0
(주)제이에스티나,26040,Dec-15,28322.34,0,28839.93,0
(주)제이에스티나,26040,Dec-16,32548.09,0,33374.27,0
(주)제이에스티나,26040,Dec-17,23983.01,0,23693.71,0
(주)제이에스티나,26040,Dec-18,31722.6,0,31347.97,0
(주)제이에스티나,26040,Dec-19,-2037.06,0,-5504.82,0
(주)제이엘케이,322510,Dec-19,-2002.99,219400,-1932.39,219400
(주)제이와이피엔터테인먼트,35900,Jun-11,1048.31,0,1048.31,0
(주)제이와이피엔터테인먼트,35900,Dec-12,-5352.03,452908,-5584.89,452908
(주)제이와이피엔터테인먼트,35900,Dec-13,1765.04,951955,-101.43,951955
(주)제이와이피엔터테인먼트,35900,Dec-14,14822.19,975802,12337.67,975802
(주)제이와이피엔터테인먼트,35900,Dec-15,12974.71,1005138,11820.7,1005137
(주)제이와이피엔터테인먼트,35900,Dec-16,24132.76,1006398,20487.39,1006397
(주)제이와이피엔터테인먼트,35900,Dec-17,34489.06,1017491,31662.81,1017490
(주)제이와이피엔터테인먼트,35900,Dec-18,46275.29,1487270,40705.32,1487269
(주)제이와이피엔터테인먼트,35900,Dec-19,68030.31,1611791,59515.1,1611790
(주)제이웨이,58420,Dec-11,,,738.56,11473580
(주)제이웨이,58420,Dec-12,,,1859.62,11551469
(주)제이웨이,58420,Dec-13,1707.79,11551469,1087.17,11370666
(주)제이웨이,58420,Dec-14,1770.35,11582585,-350.84,11401782
(주)제이웨이,58420,Dec-15,5245.49,11609585,3266.59,11401782
(주)제이웨이,58420,Dec-16,3114.35,5256615,2219.9,5256615
(주)제이웨이,58420,Dec-17,-435.37,5271982,-725.05,5271982
(주)제이웨이,58420,Dec-18,2831.3,13478672,534.87,5271982
(주)제이웨이,58420,Dec-19,2618.3,8745629,-683.95,404027
(주)제이티,89790,Dec-11,,,13867.12,294151
(주)제이티,89790,Dec-12,,,11940.05,41997
(주)제이티,89790,Dec-13,,,5755.95,12323
(주)제이티,89790,Dec-14,13246.5,2299265,13577.33,41997
(주)제이티,89790,Dec-15,,,9410.8,3256003
(주)제이티,89790,Dec-16,,,-664.11,3680303
(주)제이티,89790,Dec-17,,,7675.86,3737643
(주)제이티,89790,Dec-18,,,10495.36,3621419
(주)제이티,89790,Dec-19,12732.29,41997,12732.29,41997
(주)제일기획,30000,Dec-11,370437.03,0,193463.43,0
(주)제일기획,30000,Dec-12,464655.44,0,192043.06,0
(주)제일기획,30000,Dec-13,574312.75,0,217564.05,0
(주)제일기획,30000,Dec-14,666093.91,0,215652.36,0
(주)제일기획,30000,Dec-15,799926.11,0,219818.33,0
(주)제일기획,30000,Dec-16,787100.85,0,206521.35,0
(주)제일기획,30000,Dec-17,822694.23,0,230600.9,0
(주)제일기획,30000,Dec-18,894210.97,0,244680.74,0
(주)제일기획,30000,Dec-19,966047.25,0,257628.62,0
(주)제일바이오,52670,Dec-11,,,3607.46,1899278
(주)제일바이오,52670,Dec-12,,,4507.86,1612496
(주)제일바이오,52670,Dec-13,,,4078.7,1628346
(주)제일바이오,52670,Dec-14,,,5018.38,1634873
(주)제일바이오,52670,Dec-15,,,5148.45,1638373
(주)제일바이오,52670,Dec-16,,,5386.91,1678943
(주)제일바이오,52670,Dec-17,,,4411.58,1696243
(주)제일바이오,52670,Dec-18,,,4701.6,1756243
(주)제일바이오,52670,Dec-19,,,5638.61,1770093
(주)제일테크노스,38010,Dec-11,21110.15,41527939,20919.37,40521490
(주)제일테크노스,38010,Dec-12,24217.59,45017361,22663.28,43845870
(주)제일테크노스,38010,Dec-13,28840.09,47145079,26433.44,45901689
(주)제일테크노스,38010,Dec-14,30082.09,47932417,27776.63,46307360
(주)제일테크노스,38010,Dec-15,29335.14,52719697,26299.58,50907023
(주)제일테크노스,38010,Dec-16,23375.53,53525749,21895.5,51398578
(주)제일테크노스,38010,Dec-17,25358.23,54171722,24227.67,51865378
(주)제일테크노스,38010,Dec-18,30403.77,52849973,27860.29,50269678
(주)제일테크노스,38010,Dec-19,29963.19,49480197,27226.35,45730698
(주)제주반도체,80220,Dec-11,21719.68,1200150,20337.23,1199845
(주)제주반도체,80220,Dec-12,-4762.55,1552776,-6768.81,1552776
(주)제주반도체,80220,Dec-13,-2815.57,2143674,-3529.26,2143674
(주)제주반도체,80220,Dec-14,6762.84,7411586,2373.03,7411586
(주)제주반도체,80220,Dec-15,8116.34,2802426,6892.23,2802426
(주)제주반도체,80220,Dec-16,9583.77,1187353,11172.98,1187353
(주)제주반도체,80220,Dec-17,13594.25,887158,14726.62,887158
(주)제주반도체,80220,Dec-18,26050.84,1584759,24266.26,1584759
(주)제주반도체,80220,Dec-19,17221.84,1680384,9963.23,1680384
(주)제주항공,89590,Dec-15,,,225255.97,0
(주)제주항공,89590,Dec-16,302241.36,0,302488.23,0
(주)제주항공,89590,Dec-17,404180.02,0,404400.48,0
(주)제주항공,89590,Dec-18,475453.1,0,460112.63,0
(주)제주항공,89590,Dec-19,445141,0,415074.61,0
(주)제테마,216080,Dec-19,,,-9616.45,4302923
(주)젬백스&카엘,82270,Dec-11,1844.6,1004430,4296.18,829302
(주)젬백스&카엘,82270,Dec-12,6113.25,1524200,11507.96,1286434
(주)젬백스&카엘,82270,Dec-13,12623.75,14506863,20107.24,4483820
(주)젬백스&카엘,82270,Dec-14,-2699.18,13910611,-6511.58,3210708
(주)젬백스&카엘,82270,Dec-15,9072.5,14344099,11129.33,3374778
(주)젬백스&카엘,82270,Dec-16,-9706.23,16096361,-3398.42,3567840
(주)젬백스&카엘,82270,Dec-17,-13403.28,3670544,-7426.96,3670544
(주)젬백스&카엘,82270,Dec-18,4346.47,4076180,-7404.54,4076180
(주)젬백스&카엘,82270,Dec-19,-73435.5,4421727,-61695.94,4421727
(주)젬백스링크,64800,Dec-11,15259.6,0,11518.86,0
(주)젬백스링크,64800,Dec-12,11473.62,0,10821.88,0
(주)젬백스링크,64800,Dec-13,10479.18,0,9471.84,0
(주)젬백스링크,64800,Dec-14,9233.29,0,8755.79,0
(주)젬백스링크,64800,Dec-15,,,10615.63,0
(주)젬백스링크,64800,Dec-16,9171.16,0,7964.63,0
(주)젬백스링크,64800,Dec-17,44534.43,1074509,4276.21,0
(주)젬백스링크,64800,Dec-18,11115.24,0,15155.26,0
(주)젬백스링크,64800,Dec-19,18650.84,0,13359.18,0
(주)조비,1550,Dec-11,,,-2273.04,13811258
(주)조비,1550,Dec-12,,,5454.11,13997008
(주)조비,1550,Dec-13,,,11663.28,14435538
(주)조비,1550,Dec-14,,,8375.11,15009438
(주)조비,1550,Dec-15,,,10350.87,1060501
(주)조비,1550,Dec-16,,,9777.48,12571820
(주)조비,1550,Dec-17,,,10671.85,21500198
(주)조비,1550,Dec-18,,,10622.65,14894546
(주)조비,1550,Dec-19,,,10179.71,15131346
(주)조이시티,67000,Dec-11,26208.25,2741184,23860.24,2502665
(주)조이시티,67000,Dec-12,32054.39,3065074,26910.9,2861913
(주)조이시티,67000,Dec-13,18678.48,3296512,17299.08,3068998
(주)조이시티,67000,Dec-14,29522.57,3151857,28593.48,2920786
(주)조이시티,67000,Dec-15,26922.61,2920787,27729.61,2920786
(주)조이시티,67000,Dec-16,22232.32,2920786,21365.95,2920786
(주)조이시티,67000,Dec-17,24896.73,1344793,20219.21,1344793
(주)조이시티,67000,Dec-18,24988.84,1308337,23683.96,1281614
(주)조이시티,67000,Dec-19,23336.02,1296453,21634.06,1296008
(주)조흥,2600,Dec-11,,,17832.83,25234870
(주)조흥,2600,Dec-12,,,17423.69,35917563
(주)조흥,2600,Dec-13,,,16694.83,38235254
(주)조흥,2600,Dec-14,,,16802.83,40993168
(주)조흥,2600,Dec-15,,,18453.08,44197855
(주)조흥,2600,Dec-16,,,25154.11,48126042
(주)조흥,2600,Dec-17,,,30803.04,56671780
(주)조흥,2600,Dec-18,,,29967.8,60024884
(주)조흥,2600,Dec-19,,,30722.33,68392233
(주)종근당,185750,Dec-13,,,,111226201
(주)종근당,185750,Dec-14,,,185927.38,117253082
(주)종근당,185750,Dec-15,,,164012.16,133712262
(주)종근당,185750,Dec-16,,,213038.59,153685440
(주)종근당,185750,Dec-17,241268.93,159881503,241028.91,159881503
(주)종근당,185750,Dec-18,242428.93,168679405,242194.44,168679405
(주)종근당,185750,Dec-19,270514.79,185063715,269078.42,176664994
(주)종근당바이오,63160,Dec-11,,,40274.71,91468358
(주)종근당바이오,63160,Dec-12,,,38110.79,89419901
(주)종근당바이오,63160,Dec-13,,,31744.7,94029718
(주)종근당바이오,63160,Dec-14,,,28887.96,96784456
(주)종근당바이오,63160,Dec-15,,,39291.36,97850650
(주)종근당바이오,63160,Dec-16,,,42795.04,109002587
(주)종근당바이오,63160,Dec-17,,,41340,117092320
(주)종근당바이오,63160,Dec-18,,,43076.45,120780091
(주)종근당바이오,63160,Dec-19,54288.39,124558977,54565.62,124558977
(주)종근당홀딩스,1630,Dec-11,206561.63,112421124,168754.05,16807728
(주)종근당홀딩스,1630,Dec-12,221929.68,132319416,162074.08,95274586
(주)종근당홀딩스,1630,Dec-13,575995.04,38619046,-3382.58,0
(주)종근당홀딩스,1630,Dec-14,66263.88,49591072,9570.62,0
(주)종근당홀딩스,1630,Dec-15,70276.45,61565300,73825.6,0
(주)종근당홀딩스,1630,Dec-16,112054.4,181213154,14619.76,0
(주)종근당홀딩스,1630,Dec-17,167402.79,195669197,10892.03,0
(주)종근당홀딩스,1630,Dec-18,161040.79,205112833,22743.83,0
(주)종근당홀딩스,1630,Dec-19,211004.75,214391855,15490.76,0
(주)좋은사람들,33340,Dec-11,30585.72,3788736,29362.21,1152445
(주)좋은사람들,33340,Dec-12,35013.65,3594450,32327.74,1137020
(주)좋은사람들,33340,Dec-13,32766.71,3590819,25069.44,1169638
(주)좋은사람들,33340,Dec-14,34031.21,3815262,30846.83,1164678
(주)좋은사람들,33340,Dec-15,32435.32,4086141,27575.54,1245478
(주)좋은사람들,33340,Dec-16,24672.33,2716457,21264.26,1259478
(주)좋은사람들,33340,Dec-17,24873.55,2111432,23706.88,654104
(주)좋은사람들,33340,Dec-18,30790.17,2170538,27789.3,648235
(주)좋은사람들,33340,Dec-19,20804.28,92267,17577.29,654735
(주)주연테크,44380,Dec-11,,,-5346.39,638564
(주)주연테크,44380,Dec-12,,,1934.49,654564
(주)주연테크,44380,Dec-13,,,2650.9,654564
(주)주연테크,44380,Dec-14,,,3012.99,662291
(주)주연테크,44380,Dec-15,,,-115.5,662291
(주)주연테크,44380,Dec-16,5866.76,662291,5796.63,662291
(주)주연테크,44380,Dec-17,581.91,771136,-133.75,685091
(주)주연테크,44380,Dec-18,2604.07,369652,221.5,369652
(주)주연테크,44380,Dec-19,5228.2,434699,345.72,369652
(주)중앙디앤엠,51980,Dec-11,5740.76,2639587,5389.74,2639587
(주)중앙디앤엠,51980,Dec-12,7171.21,3064010,6822.19,3064010
(주)중앙디앤엠,51980,Dec-13,-3017.77,2763913,-4100.01,2763913
(주)중앙디앤엠,51980,Dec-14,-2479.21,2764513,-2392.92,2764513
(주)중앙디앤엠,51980,Dec-15,-15705.54,2764513,-15995.01,2764513
(주)중앙디앤엠,51980,Dec-16,-1146.56,127091,-1426.48,0
(주)중앙디앤엠,51980,Dec-17,1937.88,1679531,1544.76,1539240
(주)중앙디앤엠,51980,Dec-18,1231.99,1873437,-140.83,1873437
(주)중앙디앤엠,51980,Dec-19,-3172.46,2191308,-3294.54,2157008
(주)중앙백신연구소,72020,Dec-11,,,8513.85,12093353
(주)중앙백신연구소,72020,Dec-12,,,10649.71,15052604
(주)중앙백신연구소,72020,Dec-13,,,13614.42,16443866
(주)중앙백신연구소,72020,Dec-14,,,13280.42,17129510
(주)중앙백신연구소,72020,Dec-15,,,13038.82,20042707
(주)중앙백신연구소,72020,Dec-16,,,17014.85,24630883
(주)중앙백신연구소,72020,Dec-17,,,16170.46,24174853
(주)중앙백신연구소,72020,Dec-18,,,15881.17,27602905
(주)중앙백신연구소,72020,Dec-19,,,14365.95,26728409
(주)중앙에너비스,440,Sep-11,,,11262.17,0
(주)중앙에너비스,440,Sep-12,,,9521.62,0
(주)중앙에너비스,440,Sep-13,,,9568.71,890726
(주)중앙에너비스,440,Sep-14,15133.09,1333817,9091.39,795639
(주)중앙에너비스,440,Dec-15,14216.1,1367403,8334.98,561161
(주)중앙에너비스,440,Dec-16,14876.12,1096364,8955.55,368633
(주)중앙에너비스,440,Dec-17,,,9406.71,296762
