회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(IFRS연결),부채(IFRS연결),영업활동으로 인한 현금흐름(IFRS개별),부채(IFRS개별)
(주)텔레필드,91440,Dec-15,,,4795677,21932048
(주)텔레필드,91440,Dec-16,-578181,30270030,-578181,23288104
(주)텔레필드,91440,Dec-17,1900707,29263658,1314198,22625720
(주)텔레필드,91440,Dec-18,-4592579,27098230,-3858143,21668533
(주)텔레필드,91440,Dec-19,-310103,31002753,-3563440,24197858
(주)텔콘알에프제약,200230,Dec-14,1473392,4549709,2043729,4432192
(주)텔콘알에프제약,200230,Dec-15,2267158,4162316,3397362,3689228
(주)텔콘알에프제약,200230,Dec-16,-4948026,36081676,-4721742,27639270
(주)텔콘알에프제약,200230,Dec-17,-9868413,74521199,-5347154,65558445
(주)텔콘알에프제약,200230,Dec-18,-9249387,26343024,-5872463,25688619
(주)텔콘알에프제약,200230,Dec-19,5012726,16361859,3975466,14851153
(주)토니모리,214420,Dec-15,-950776,38558727,1217064,38525905
(주)토니모리,214420,Dec-16,1494534,54760774,9974244,53365933
(주)토니모리,214420,Dec-17,-1922921,85480793,1785394,73396098
(주)토니모리,214420,Dec-18,-13854119,98660188,-280069,78874457
(주)토니모리,214420,Dec-19,1758201,142299572,14724480,116743199
(주)토박스코리아,215480,Dec-15,,,,
(주)토박스코리아,215480,Dec-16,,,,
(주)토박스코리아,215480,Dec-17,,,-1587169,10759475
(주)토박스코리아,215480,Dec-18,,,-3858628,10574056
(주)토박스코리아,215480,Dec-19,,,1915084,9414436
(주)토비스,51360,Dec-11,11452076,72168563,13706020,69920903
(주)토비스,51360,Dec-12,13613300,76222094,15359709,72958346
(주)토비스,51360,Dec-13,6896540,80901041,6279566,76668912
(주)토비스,51360,Dec-14,17668775,124191729,21079098,123841774
(주)토비스,51360,Dec-15,36885018,83045190,37196246,63970006
(주)토비스,51360,Dec-16,6437826,133651638,7343089,116612376
(주)토비스,51360,Dec-17,41298043,98376301,41042988,72500890
(주)토비스,51360,Dec-18,13114358,115644832,1880816,89231060
(주)토비스,51360,Dec-19,27758850,87081475,28324111,65288838
(주)토탈소프트뱅크,45340,Dec-11,,,1860204,6217795
(주)토탈소프트뱅크,45340,Dec-12,,,-1056553,6266858
(주)토탈소프트뱅크,45340,Dec-13,,,-726996,5443075
(주)토탈소프트뱅크,45340,Dec-14,,,911034,7904608
(주)토탈소프트뱅크,45340,Dec-15,,,-1566366,8107939
(주)토탈소프트뱅크,45340,Dec-16,,,-510134,9956732
(주)토탈소프트뱅크,45340,Dec-17,,,312124,9969402
(주)토탈소프트뱅크,45340,Dec-18,,,1360914,11495153
(주)토탈소프트뱅크,45340,Dec-19,,,558291,10130880
(주)톱텍,108230,Dec-11,,,-17117471,42202707
(주)톱텍,108230,Dec-12,8965282,63580816,9165045,63307601
(주)톱텍,108230,Dec-13,20709570,116973996,24539701,116451588
(주)톱텍,108230,Dec-14,4307258,98338164,10126226,94598300
(주)톱텍,108230,Dec-15,23190787,60581005,28283104,56907436
(주)톱텍,108230,Dec-16,62927001,282257074,68678274,274569282
(주)톱텍,108230,Dec-17,173959839,117767771,166723151,112968650
(주)톱텍,108230,Dec-18,-27561512,48945737,-33567858,41737079
(주)톱텍,108230,Dec-19,-16717101,109147874,-39232718,77492176
(주)투비소프트,79970,Dec-11,,,2103172,5181162
(주)투비소프트,79970,Dec-12,3641200,4952328,3569829,4642809
(주)투비소프트,79970,Dec-13,6516519,10256197,6397112,10024157
(주)투비소프트,79970,Dec-14,3021178,6009539,2916249,4054271
(주)투비소프트,79970,Dec-15,1626473,6514166,1663525,4248280
(주)투비소프트,79970,Dec-16,377163,37118100,915409,35532350
(주)투비소프트,79970,Dec-17,-2857184,49624186,-1187796,40434367
(주)투비소프트,79970,Dec-18,-3816606,46045571,-2030847,35123038
(주)투비소프트,79970,Dec-19,445861,38440055,5100318,30145480
(주)트루윈,105550,Dec-14,,,11385552,21495515
(주)트루윈,105550,Dec-15,,,-1022336,42274678
(주)트루윈,105550,Dec-16,,,-11449564,56591983
(주)트루윈,105550,Dec-17,,,4097618,43049134
(주)트루윈,105550,Dec-18,,,2531459,30375591
(주)트루윈,105550,Dec-19,,,-1793736,31406825
(주)특수건설,26150,Dec-11,,,5006584,49900241
(주)특수건설,26150,Dec-12,,,-5627873,67532913
(주)특수건설,26150,Dec-13,,,-5672983,77275651
(주)특수건설,26150,Dec-14,,,-7766991,64741893
(주)특수건설,26150,Dec-15,,,13953751,53743970
(주)특수건설,26150,Dec-16,,,-7412020,53965933
(주)특수건설,26150,Dec-17,-2092408,52410951,-1487958,50741088
(주)특수건설,26150,Dec-18,-3045151,62635490,-2513536,58270085
(주)특수건설,26150,Dec-19,17943948,85694364,19109343,83110316
(주)티라유텍,322180,Dec-19,,,1925891,6350138
(주)티로보틱스,117730,Dec-18,4859710,29650366,5074445,29638704
(주)티로보틱스,117730,Dec-19,-1145614,47870064,-2672151,46351564
(주)티비씨,33830,Dec-11,7590272,7998319,7615067,7965745
(주)티비씨,33830,Dec-12,8624393,5318254,8730091,5350170
(주)티비씨,33830,Dec-13,6964813,4490939,6998138,4492083
(주)티비씨,33830,Dec-14,7661978,5013356,7645126,5016692
(주)티비씨,33830,Dec-15,4339639,7483405,4302198,7434223
(주)티비씨,33830,Dec-16,2430791,8591850,2454420,8546261
(주)티비씨,33830,Dec-17,7485013,10048324,7621663,10002796
(주)티비씨,33830,Dec-18,633088,10204785,600652,10161345
(주)티비씨,33830,Dec-19,1754646,11054999,1716380,11018416
(주)티비에이치글로벌,84870,Dec-11,-12562512,243277203,-9977464,113183321
(주)티비에이치글로벌,84870,Dec-12,46706306,230025400,19771923,116668598
(주)티비에이치글로벌,84870,Dec-13,62882562,208259618,6651149,110758098
(주)티비에이치글로벌,84870,Dec-14,8500975,252002078,-17359713,141640720
(주)티비에이치글로벌,84870,Dec-15,-20246942,323305469,-25678172,154795149
(주)티비에이치글로벌,84870,Dec-16,28008188,311987401,1478064,167134393
(주)티비에이치글로벌,84870,Dec-17,51226996,324916260,3120154,170029199
(주)티비에이치글로벌,84870,Dec-18,,,-14868648,82799985
(주)티비에이치글로벌,84870,Dec-19,,,9986528,67853620
(주)티사이언티픽,57680,Dec-11,,,-1127760,5377846
(주)티사이언티픽,57680,Dec-12,,,-2654525,7468174
(주)티사이언티픽,57680,Dec-13,-1477751,13102950,-1371671,12241356
(주)티사이언티픽,57680,Dec-14,,,-862895,9666642
(주)티사이언티픽,57680,Dec-15,-2768215,14161544,-2688346,14158044
(주)티사이언티픽,57680,Dec-16,-688618,15332783,-364905,15211793
(주)티사이언티픽,57680,Dec-17,,,-2901423,35907774
(주)티사이언티픽,57680,Dec-18,,,3291307,38755719
(주)티사이언티픽,57680,Dec-19,,,3386860,23732326
(주)티씨케이,64760,Dec-11,,,14274530,15145573
(주)티씨케이,64760,Dec-12,,,2096570,8905457
(주)티씨케이,64760,Dec-13,,,10727944,6149677
(주)티씨케이,64760,Dec-14,,,11860126,8780993
(주)티씨케이,64760,Dec-15,,,23193471,9354745
(주)티씨케이,64760,Dec-16,,,24861363,17543059
(주)티씨케이,64760,Dec-17,,,39629342,23340696
(주)티씨케이,64760,Dec-18,,,39614873,30001456
(주)티씨케이,64760,Dec-19,,,36219245,30411608
(주)티앤알바이오팹,246710,Dec-18,,,-5660267,837091
(주)티앤알바이오팹,246710,Dec-19,,,-5173677,2330497
(주)티에스넥스젠,43220,Dec-11,,,-101687,5060468
(주)티에스넥스젠,43220,Dec-12,,,-2608734,5297336
(주)티에스넥스젠,43220,Dec-13,,,-7006521,14030644
(주)티에스넥스젠,43220,Dec-14,-2661534,16874286,-2589414,12420437
(주)티에스넥스젠,43220,Dec-15,-5154970,15692933,-2429485,13750258
(주)티에스넥스젠,43220,Dec-16,-6078681,62336950,-6688904,26223657
(주)티에스넥스젠,43220,Dec-17,-9082796,39475284,-9186489,32014447
(주)티에스넥스젠,43220,Dec-18,-11259575,38516877,-11585344,31325065
(주)티에스넥스젠,43220,Dec-19,6443795,28769940,6093108,22989740
(주)티에스이,131290,Dec-11,38573232,48780879,29234904,16851834
(주)티에스이,131290,Dec-12,14623422,41510158,3939473,7995914
(주)티에스이,131290,Dec-13,12196389,45722164,4441738,10796938
(주)티에스이,131290,Dec-14,27210474,46668980,16230152,14666277
(주)티에스이,131290,Dec-15,3362306,38207687,1266653,10172007
(주)티에스이,131290,Dec-16,11731857,46480076,5948631,10183249
(주)티에스이,131290,Dec-17,25661773,45895888,14441053,11675625
(주)티에스이,131290,Dec-18,28060523,51280011,21849373,17599022
(주)티에스이,131290,Dec-19,10239302,68776932,-2353569,26015202
(주)티에스트릴리온,317240,Dec-19,,,,
(주)티에이치엔,19180,Dec-11,3627056,87523728,4255983,82028647
(주)티에이치엔,19180,Dec-12,-23781555,131113062,-11801606,117022452
(주)티에이치엔,19180,Dec-13,-17483907,185449844,-18138606,146921951
(주)티에이치엔,19180,Dec-14,3079704,199408217,6105296,159643380
(주)티에이치엔,19180,Dec-15,4560653,175765596,13555929,145865508
(주)티에이치엔,19180,Dec-16,-1918423,164433496,9643192,139326440
(주)티에이치엔,19180,Dec-17,14087155,168978201,8588814,143240650
(주)티에이치엔,19180,Dec-18,15196812,172137329,-2229877,152602000
(주)티에이치엔,19180,Dec-19,15364575,202364672,7230831,170935070
(주)티엘아이,62860,Dec-11,36539535,81773067,18360224,17637335
(주)티엘아이,62860,Dec-12,27013272,67915588,7533568,21025146
(주)티엘아이,62860,Dec-13,8887232,57322908,2658493,9811973
(주)티엘아이,62860,Dec-14,20535936,66630963,11447857,15129362
(주)티엘아이,62860,Dec-15,17708058,56026971,7234631,12819591
(주)티엘아이,62860,Dec-16,5588861,11400516,5118907,10901668
(주)티엘아이,62860,Dec-17,-3790590,10189373,-4321599,9734207
(주)티엘아이,62860,Dec-18,2343495,9281206,2160679,9094012
(주)티엘아이,62860,Dec-19,2839504,5003855,3418348,4681393
(주)티움바이오,321550,Dec-19,,,-4450537,958276
(주)티웨이항공,91810,Dec-18,31416024,205170176,30526874,205241621
(주)티웨이항공,91810,Dec-19,131060221,618878514,129734552,618587999
(주)티웨이홀딩스,4870,Dec-11,,,-1638941,15038602
(주)티웨이홀딩스,4870,Dec-12,,,-2050026,5973171
(주)티웨이홀딩스,4870,Dec-13,4133764,46212242,176239,7900204
(주)티웨이홀딩스,4870,Dec-14,20179129,74736909,1137344,19799480
(주)티웨이홀딩스,4870,Dec-15,33209616,103307117,1934926,20766267
(주)티웨이홀딩스,4870,Dec-16,39889338,126398606,2732710,25903972
(주)티웨이홀딩스,4870,Dec-17,115898986,203970699,-205528,16343383
(주)티웨이홀딩스,4870,Dec-18,27496534,212632462,-3919490,5645455
(주)티웨이홀딩스,4870,Dec-19,125916131,625218172,-5144090,4609486
(주)티케이케미칼,104480,Dec-11,5156363,445140129,3299439,298421638
(주)티케이케미칼,104480,Dec-12,,,-41111647,284822695
(주)티케이케미칼,104480,Dec-13,,,56182717,334269811
(주)티케이케미칼,104480,Dec-14,,,-54985630,358602697
(주)티케이케미칼,104480,Dec-15,,,27225869,313940312
(주)티케이케미칼,104480,Dec-16,,,10437343,395571644
(주)티케이케미칼,104480,Dec-17,,,39957011,379079229
(주)티케이케미칼,104480,Dec-18,,,17831758,423603642
(주)티케이케미칼,104480,Dec-19,234940,408539887,1486262,405010162
(주)티플랙스,81150,Dec-11,-8377943,63399735,-8451556,63001546
(주)티플랙스,81150,Dec-12,6360189,81936590,6753804,81822707
(주)티플랙스,81150,Dec-13,9536274,89018353,9782846,88446315
(주)티플랙스,81150,Dec-14,6647082,60985184,6813406,60813042
(주)티플랙스,81150,Dec-15,4417851,55729898,5051525,55325308
(주)티플랙스,81150,Dec-16,,,-699895,53454172
(주)티플랙스,81150,Dec-17,,,-1561323,52651310
(주)티플랙스,81150,Dec-18,,,3304725,49430279
(주)티플랙스,81150,Dec-19,,,3583393,53925058
(주)티피씨,130740,Dec-11,,,3660540,11429483
(주)티피씨,130740,Dec-12,,,4287232,12843351
(주)티피씨,130740,Dec-13,,,2498602,14304046
(주)티피씨,130740,Dec-14,,,4021924,15081139
(주)티피씨,130740,Dec-15,,,2797796,13965205
(주)티피씨,130740,Dec-16,2429830,29341284,4539890,26908066
(주)티피씨,130740,Dec-17,2747704,39070392,1885066,37971035
(주)티피씨,130740,Dec-18,1446616,67024567,-548307,38910398
(주)티피씨,130740,Dec-19,6385259,61919595,2454002,31222240
(주)티피씨메카트로닉스,48770,Jun-11,6507542,40741748,4795352,30940328
(주)티피씨메카트로닉스,48770,Jun-12,5327479,41826487,4097472,32596266
(주)티피씨메카트로닉스,48770,Jun-13,5576308,53046775,4760397,42846748
(주)티피씨메카트로닉스,48770,Dec-14,-3630395,55377502,-3955046,46985447
(주)티피씨메카트로닉스,48770,Dec-15,-1781164,59902627,178407,50060158
(주)티피씨메카트로닉스,48770,Dec-16,-341075,71492179,-922260,60316365
(주)티피씨메카트로닉스,48770,Dec-17,908869,66590818,-669583,58497588
(주)티피씨메카트로닉스,48770,Dec-18,853556,82725209,-189150,71902652
(주)티피씨메카트로닉스,48770,Dec-19,1327609,80439397,1949510,69704589
(주)파나진,46210,Dec-11,-3681970,26484718,-3603949,25490110
(주)파나진,46210,Dec-12,,,4813131,16582084
(주)파나진,46210,Dec-13,,,141451,16171555
(주)파나진,46210,Dec-14,,,-2549843,15512523
(주)파나진,46210,Dec-15,,,-363208,16734687
(주)파나진,46210,Dec-16,,,-1121540,11921807
(주)파나진,46210,Dec-17,,,-706029,8056494
(주)파나진,46210,Dec-18,,,1019616,7774098
(주)파나진,46210,Dec-19,,,1047086,1581968
(주)파라다이스,34230,Dec-11,56793092,181810365,55399846,158991248
(주)파라다이스,34230,Dec-12,99199977,308666034,77430755,180372971
(주)파라다이스,34230,Dec-13,155704355,340378453,120956934,200448576
(주)파라다이스,34230,Dec-14,135264124,423704239,87311975,269177051
(주)파라다이스,34230,Dec-15,-672544,707354139,-31802761,207957638
(주)파라다이스,34230,Dec-16,112205585,998353137,83512312,227707888
(주)파라다이스,34230,Dec-17,3966430,1141985104,-13109907,275988397
(주)파라다이스,34230,Dec-18,106400010,1524675674,45035748,412498654
(주)파라다이스,34230,Dec-19,156800908,1866151022,34757663,659020620
(주)파라텍,33540,Dec-11,7719480,25019135,9066344,24444977
(주)파라텍,33540,Dec-12,-861783,20765218,-1788842,19734360
(주)파라텍,33540,Dec-13,-4044906,26858905,-4482576,25126365
(주)파라텍,33540,Dec-14,7051443,39973366,7652555,25807071
(주)파라텍,33540,Dec-15,4790592,27627623,4805635,27374213
(주)파라텍,33540,Dec-16,-21770018,70312504,-21749422,70045240
(주)파라텍,33540,Dec-17,-3463755,59377833,-3440928,59148058
(주)파라텍,33540,Dec-18,-8875303,63462418,-8994820,63286866
(주)파라텍,33540,Dec-19,9392819,70499766,10505407,69924160
(주)파루,43200,Dec-11,-8153398,30688830,-8499382,29039234
(주)파루,43200,Dec-12,-576051,26345845,-835412,25017416
(주)파루,43200,Dec-13,2299248,42029353,1943254,41081467
(주)파루,43200,Dec-14,-1164617,39890372,-1222714,39258132
(주)파루,43200,Dec-15,18947968,53893675,18356177,52320938
(주)파루,43200,Dec-16,-11752155,28047532,-5804924,24219371
(주)파루,43200,Dec-17,-17059627,8309785,-15936985,6208742
(주)파루,43200,Dec-18,-6847229,14937686,-7095121,13360613
(주)파루,43200,Dec-19,-12182015,22082690,-11057077,22081005
(주)파마리서치,214450,Dec-15,,,16022958,12559296
(주)파마리서치,214450,Dec-16,8161009,6867043,8771402,6150808
(주)파마리서치,214450,Dec-17,8555285,6882068,10260921,6865300
(주)파마리서치,214450,Dec-18,5203397,39314211,15396653,27416590
(주)파마리서치,214450,Dec-19,19272275,41501860,23111596,30166987
(주)파멥신,208340,Dec-18,-5876801,4350130,-5876824,4350106
(주)파멥신,208340,Dec-19,-7230240,93563709,-6752725,93563709
(주)파버나인,177830,Dec-14,,,8119205,22045378
(주)파버나인,177830,Dec-15,-404140,35688063,-404132,35685879
(주)파버나인,177830,Dec-16,8148688,49884277,6885314,48041833
(주)파버나인,177830,Dec-17,8060627,62097383,4685716,56644863
(주)파버나인,177830,Dec-18,-2697355,66431277,-7963359,60122610
(주)파버나인,177830,Dec-19,2710731,81887630,6851053,71027667
(주)파세코,37070,Dec-11,,,4017300,44215220
(주)파세코,37070,Dec-12,,,7223873,44246194
(주)파세코,37070,Dec-13,,,15299241,37978172
(주)파세코,37070,Dec-14,,,6412379,36028856
(주)파세코,37070,Dec-15,,,15619841,24157192
(주)파세코,37070,Dec-16,,,3046204,27365830
(주)파세코,37070,Dec-17,,,7120690,23075928
(주)파세코,37070,Dec-18,,,5991327,31573197
(주)파세코,37070,Dec-19,,,16954623,35586756
(주)파수,150900,Dec-13,2899289,7379423,3110826,7379401
(주)파수,150900,Dec-14,658378,7880324,1146068,7880304
(주)파수,150900,Dec-15,1444224,14937210,2314480,14936951
(주)파수,150900,Dec-16,-992528,24876627,-545996,24643940
(주)파수,150900,Dec-17,-552522,27309274,1559908,27260983
(주)파수,150900,Dec-18,-1956233,24524328,-279393,22866245
(주)파수,150900,Dec-19,5708075,30753707,7128098,29615961
(주)파워넷,37030,Dec-18,2691951,35097000,2608717,34872744
(주)파워넷,37030,Dec-19,4033300,53169702,4171573,51792987
(주)파워로직스,47310,Dec-11,-7476509,238041122,-22943892,173220794
(주)파워로직스,47310,Dec-12,21091726,142431680,28839335,117445806
(주)파워로직스,47310,Dec-13,31213352,149411787,33071371,161177769
(주)파워로직스,47310,Dec-14,40669777,155394466,31283989,177249521
(주)파워로직스,47310,Dec-15,27564153,141784730,793822,142556809
(주)파워로직스,47310,Dec-16,38506838,154389345,16565152,150122904
(주)파워로직스,47310,Dec-17,11921136,117805273,3072705,159249338
(주)파워로직스,47310,Dec-18,68690433,162100039,23456776,168521565
(주)파워로직스,47310,Dec-19,56191716,171017514,-158809,150020202
(주)파이오링크,170790,Dec-13,514867,10212235,1132846,9938498
(주)파이오링크,170790,Dec-14,1627209,10441194,2218460,9193792
(주)파이오링크,170790,Dec-15,630015,12465491,1346751,10666053
(주)파이오링크,170790,Dec-16,2005954,11677667,2149580,10074123
(주)파이오링크,170790,Dec-17,1957962,12236466,3382653,10516197
(주)파이오링크,170790,Dec-18,,,892037,12859955
(주)파이오링크,170790,Dec-19,,,8178198,14685094
(주)파인디앤씨,49120,Dec-11,9608137,82538517,-3977904,47905284
(주)파인디앤씨,49120,Dec-12,1958679,67153982,4668696,42294342
(주)파인디앤씨,49120,Dec-13,4104289,70424852,1014294,35869922
(주)파인디앤씨,49120,Dec-14,4885919,46580068,2238428,30379808
(주)파인디앤씨,49120,Dec-15,7295560,43746273,6290963,17685328
(주)파인디앤씨,49120,Dec-16,6247844,72288248,3313230,39405603
(주)파인디앤씨,49120,Dec-17,-6303098,66149375,-4287386,44084146
(주)파인디앤씨,49120,Dec-18,9144614,51466716,7352078,39837322
(주)파인디앤씨,49120,Dec-19,13647307,58327837,14746530,47018910
