회사명,거래소코드,회계년도,부채(IFRS연결),자본(IFRS연결),부채(IFRS개별),자본(IFRS개별)
(주)현대홈쇼핑,57050,Dec-14,,,284709556,1265544676
(주)현대홈쇼핑,57050,Dec-15,309513832,1356851030,286168837,1241488274
(주)현대홈쇼핑,57050,Dec-16,447686490,1455308916,415286435,1314497769
(주)현대홈쇼핑,57050,Dec-17,330985896,1544441022,300524378,1370606573
(주)현대홈쇼핑,57050,Dec-18,863195710,1684499346,322135684,1420736033
(주)현대홈쇼핑,57050,Dec-19,774839981,1729004853,247613842,1449467805
(주)협진,138360,Dec-13,,,2566291,35998576
(주)협진,138360,Dec-14,5665755,39191464,5422262,39065792
(주)협진,138360,Dec-15,4218620,40357977,3585631,39797771
(주)협진,138360,Dec-16,8058911,38163109,6936460,38342430
(주)협진,138360,Dec-17,16665628,34040584,16251644,33348515
(주)협진,138360,Dec-18,24189180,42551755,23969764,42588184
(주)협진,138360,Dec-19,7156336,43308361,7149136,43308830
(주)형지아이앤씨,11080,Dec-11,,,22832715,24185797
(주)형지아이앤씨,11080,Dec-12,,,23497621,14702490
(주)형지아이앤씨,11080,Dec-13,,,24890350,28101566
(주)형지아이앤씨,11080,Dec-14,54705393,42947987,53813635,43057304
(주)형지아이앤씨,11080,Dec-15,61443497,48585598,61277321,50460356
(주)형지아이앤씨,11080,Dec-16,54990098,52530682,54874992,54215997
(주)형지아이앤씨,11080,Dec-17,49423357,26546676,49362423,26572677
(주)형지아이앤씨,11080,Dec-18,,,47186375,20909041
(주)형지아이앤씨,11080,Dec-19,41092394,22629965,41092394,22629965
(주)형지엘리트,93240,Jun-11,34495391,39084396,32382757,40381778
(주)형지엘리트,93240,Jun-12,31744988,46553773,28832833,49162342
(주)형지엘리트,93240,Jun-13,26833720,49398797,23992436,52099069
(주)형지엘리트,93240,Jun-14,17646322,56845513,15030101,58496889
(주)형지엘리트,93240,Jun-15,96845293,91174165,73795704,68161332
(주)형지엘리트,93240,Jun-16,138376975,69233828,80323094,73625242
(주)형지엘리트,93240,Jun-17,105297165,60702862,52219084,79507251
(주)형지엘리트,93240,Jun-18,79605122,59164359,37994613,83427654
(주)형지엘리트,93240,Jun-19,57403836,63381440,16631528,79672823
(주)혜인,3010,Dec-11,87761470,111662884,78984472,115639513
(주)혜인,3010,Dec-12,145230472,104717333,136987696,104545669
(주)혜인,3010,Dec-13,132836691,96053392,117246992,99509472
(주)혜인,3010,Dec-14,160771180,96338892,143196045,99206329
(주)혜인,3010,Dec-15,145386674,91252911,132763992,90679737
(주)혜인,3010,Dec-16,143244842,91307616,136808507,91062068
(주)혜인,3010,Dec-17,135649532,92303839,129113019,94303170
(주)혜인,3010,Dec-18,136741229,91660904,131115633,93507998
(주)혜인,3010,Dec-19,122794998,95544709,118456237,99171308
(주)호텔신라,8770,Dec-11,783847880,601455468,777580666,598030033
(주)호텔신라,8770,Dec-12,858430951,689181339,855579149,686636562
(주)호텔신라,8770,Dec-13,1033516999,678553638,1029470882,680262910
(주)호텔신라,8770,Dec-14,1177480185,729972019,1112375318,770032167
(주)호텔신라,8770,Dec-15,1432755896,743949291,1367451847,846097748
(주)호텔신라,8770,Dec-16,1379414318,661540685,1255124894,779067243
(주)호텔신라,8770,Dec-17,1581775584,668137855,1474908287,786732918
(주)호텔신라,8770,Dec-18,1538678672,765063456,1380896706,863302418
(주)호텔신라,8770,Dec-19,2607739513,919541111,2091175896,980520566
(주)홈센타홀딩스,60560,Dec-11,31760698,82485075,25517064,80969127
(주)홈센타홀딩스,60560,Dec-12,51514885,86923097,37896146,87580099
(주)홈센타홀딩스,60560,Dec-13,52341173,86755669,37426001,86565787
(주)홈센타홀딩스,60560,Dec-14,38641001,99651288,25096795,99686173
(주)홈센타홀딩스,60560,Dec-15,41177116,104083316,26447751,102375366
(주)홈센타홀딩스,60560,Dec-16,167802162,219462518,93687381,154353600
(주)홈센타홀딩스,60560,Dec-17,192537299,165592208,109493973,112326092
(주)홈센타홀딩스,60560,Dec-18,185930895,137946059,101656859,77338479
(주)홈센타홀딩스,60560,Dec-19,186693314,142260833,97119803,73099412
(주)홈캐스트,64240,Dec-11,35434179,65181313,31470883,66807229
(주)홈캐스트,64240,Dec-12,15770212,56847346,14214104,59512697
(주)홈캐스트,64240,Dec-13,27344749,39998690,26800996,40271468
(주)홈캐스트,64240,Dec-14,43786136,70628517,41378908,70799469
(주)홈캐스트,64240,Dec-15,22948374,100082011,22711714,102616870
(주)홈캐스트,64240,Dec-16,31796437,114017912,31796437,120094588
(주)홈캐스트,64240,Dec-17,14738807,95460772,14738807,95784811
(주)홈캐스트,64240,Dec-18,20229696,97110045,11146930,76254303
(주)홈캐스트,64240,Dec-19,9584717,86959649,4600960,70227639
(주)화승엔터프라이즈,241590,Dec-16,243901452,192789705,1279747,191596100
(주)화승엔터프라이즈,241590,Dec-17,365313149,261470944,12927669,257107128
(주)화승엔터프라이즈,241590,Dec-18,477331506,283124006,25870206,199634677
(주)화승엔터프라이즈,241590,Dec-19,611401225,367461993,36118643,204707861
(주)화승인더스트리,6060,Dec-11,337707915,138789613,169464866,131035424
(주)화승인더스트리,6060,Dec-12,320132739,137127904,152656946,133393899
(주)화승인더스트리,6060,Dec-13,362052955,110610830,169175622,121933270
(주)화승인더스트리,6060,Dec-14,415685876,117325105,215832876,117332354
(주)화승인더스트리,6060,Dec-15,431503166,129611692,221963819,129371184
(주)화승인더스트리,6060,Dec-16,516224994,287660747,272049296,232350948
(주)화승인더스트리,6060,Dec-17,563406793,312322767,273432659,240620320
(주)화승인더스트리,6060,Dec-18,637142128,354116523,214707055,166975528
(주)화승인더스트리,6060,Dec-19,817269739,453413934,228241856,181753920
(주)화승코퍼레이션,13520,Dec-11,732297272,236946058,342201892,223427676
(주)화승코퍼레이션,13520,Dec-12,719398382,237051852,346015555,228749336
(주)화승코퍼레이션,13520,Dec-13,937728736,193899405,397052688,228808299
(주)화승코퍼레이션,13520,Dec-14,965133068,202853084,420872926,213394108
(주)화승코퍼레이션,13520,Dec-15,1030745102,268763234,465424311,278742703
(주)화승코퍼레이션,13520,Dec-16,1014570408,325255269,496340464,334369701
(주)화승코퍼레이션,13520,Dec-17,1003917772,270277946,438827642,269356237
(주)화승코퍼레이션,13520,Dec-18,993280409,218484325,441621571,218755579
(주)화승코퍼레이션,13520,Dec-19,949302982,262263465,433179502,258773514
(주)화신,10690,Dec-11,524665838,363227618,136442794,299493277
(주)화신,10690,Dec-12,487150237,366445741,116052681,320661875
(주)화신,10690,Dec-13,447047404,334583412,165191688,357797777
(주)화신,10690,Dec-14,549906137,377620391,239452189,424619547
(주)화신,10690,Dec-15,537143204,363356305,207394471,442233068
(주)화신,10690,Dec-16,570297226,393844865,245069062,440038211
(주)화신,10690,Dec-17,493666262,352742007,171459657,404084864
(주)화신,10690,Dec-18,535044887,293181268,274647531,351546322
(주)화신,10690,Dec-19,508676302,299726758,265509581,345961132
(주)화신정공,126640,Dec-11,,,33599364,73515904
(주)화신정공,126640,Dec-12,,,34604401,73915065
(주)화신정공,126640,Dec-13,,,38890083,80627438
(주)화신정공,126640,Dec-14,,,33933688,77333670
(주)화신정공,126640,Dec-15,,,25706203,79023272
(주)화신정공,126640,Dec-16,,,35244946,82251896
(주)화신정공,126640,Dec-17,,,27681821,80322850
(주)화신정공,126640,Dec-18,,,27360243,76714396
(주)화신정공,126640,Dec-19,,,53561866,80624001
(주)화인베스틸,133820,Dec-14,,,148355546,104989754
(주)화인베스틸,133820,Dec-15,,,121699950,100962366
(주)화인베스틸,133820,Dec-16,,,124830253,101679601
(주)화인베스틸,133820,Dec-17,,,116102627,99634758
(주)화인베스틸,133820,Dec-18,,,127377087,100756380
(주)화인베스틸,133820,Dec-19,,,118656323,92144262
(주)황금에스티,32560,Dec-11,98834658,158913955,78906437,148217507
(주)황금에스티,32560,Dec-12,78769978,163233462,56590881,151528180
(주)황금에스티,32560,Dec-13,81918782,171811347,58319989,155539903
(주)황금에스티,32560,Dec-14,70700495,179982626,48117066,160231692
(주)황금에스티,32560,Dec-15,109753078,184391407,83710791,161536216
(주)황금에스티,32560,Dec-16,148303601,223575620,71586472,173032202
(주)황금에스티,32560,Dec-17,116290684,247352051,44444665,183158650
(주)황금에스티,32560,Dec-18,137853093,268334396,50300591,187137834
(주)황금에스티,32560,Dec-19,107255290,282967502,28049581,195992724
(주)효성,4800,Dec-11,10662828491,2960361051,5626344426,2880775468
(주)효성,4800,Dec-12,10749597719,3014061790,5227705194,3057088881
(주)효성,4800,Dec-13,10919332053,2674080830,5261669706,2587296181
(주)효성,4800,Dec-14,10766805036,2895268738,5033886988,2721698613
(주)효성,4800,Dec-15,10541064326,3472113539,4755985307,2990447472
(주)효성,4800,Dec-16,10279585010,3841216405,4263052920,3417216420
(주)효성,4800,Dec-17,10671696866,3863281695,4370571904,3473711234
(주)효성,4800,Dec-18,3705758076,2702146840,251532061,1869335713
(주)효성,4800,Dec-19,3816813416,2710241797,302545005,1816218088
(주)후성,93370,Dec-11,180062974,127977037,178739346,125586548
(주)후성,93370,Dec-12,161339031,160413529,142916038,148102913
(주)후성,93370,Dec-13,158147515,131990793,134192185,120533738
(주)후성,93370,Dec-14,170608627,61371526,145199156,50941087
(주)후성,93370,Dec-15,163394033,97994236,145973668,86955855
(주)후성,93370,Dec-16,151704789,163378557,117474226,153454790
(주)후성,93370,Dec-17,107203524,208911446,104732354,180509211
(주)후성,93370,Dec-18,195980508,245500452,160854137,216338564
(주)후성,93370,Dec-19,285964096,242943810,188929543,225735929
(주)휠라홀딩스,81660,Dec-11,540816388,298595668,383333956,308077854
(주)휠라홀딩스,81660,Dec-12,462698084,414103880,322465640,343227093
(주)휠라홀딩스,81660,Dec-13,479349504,492006626,335200408,358029799
(주)휠라홀딩스,81660,Dec-14,475018605,560212096,305063999,374562217
(주)휠라홀딩스,81660,Dec-15,499829701,479101970,317019131,388580543
(주)휠라홀딩스,81660,Dec-16,2082752073,1302162826,384682418,369514691
(주)휠라홀딩스,81660,Dec-17,1844594261,1234329957,286481170,379778754
(주)휠라홀딩스,81660,Dec-18,1797845632,1506493876,289487284,403963810
(주)휠라홀딩스,81660,Dec-19,1969305511,1800943618,321926771,492834688
(주)휴네시온,290270,Dec-18,2891465,22276372,2374849,22276372
(주)휴네시온,290270,Dec-19,4416672,23876012,3451980,23812431
(주)휴니드테크놀러지스,5870,Dec-11,,,64544997,69687859
(주)휴니드테크놀러지스,5870,Dec-12,,,67389748,61387217
(주)휴니드테크놀러지스,5870,Dec-13,,,71903546,60862062
(주)휴니드테크놀러지스,5870,Dec-14,,,70328209,64321386
(주)휴니드테크놀러지스,5870,Dec-15,,,85410529,78721521
(주)휴니드테크놀러지스,5870,Dec-16,,,70589425,98659870
(주)휴니드테크놀러지스,5870,Dec-17,,,38085855,109593978
(주)휴니드테크놀러지스,5870,Dec-18,,,118688043,108582082
(주)휴니드테크놀러지스,5870,Dec-19,,,145116828,115848293
(주)휴맥스,115160,Dec-11,371260055,395506677,301123298,411993640
(주)휴맥스,115160,Dec-12,313394385,403967260,262487207,417513744
(주)휴맥스,115160,Dec-13,395592883,439261677,263351748,421392766
(주)휴맥스,115160,Dec-14,489582794,454060041,312045789,450567249
(주)휴맥스,115160,Dec-15,461804897,489954160,275871383,479290499
(주)휴맥스,115160,Dec-16,548007218,470348424,345908788,441667605
(주)휴맥스,115160,Dec-17,758906396,447101163,580689937,449201568
(주)휴맥스,115160,Dec-18,656025621,401058141,533913066,355156625
(주)휴맥스,115160,Dec-19,602355035,419773733,561305381,336884455
(주)휴맥스홀딩스,28080,Dec-11,10500463,222902498,694780,204353441
(주)휴맥스홀딩스,28080,Dec-12,17587349,225315443,1407238,208008017
(주)휴맥스홀딩스,28080,Dec-13,18603268,230016122,1444357,205134226
(주)휴맥스홀딩스,28080,Dec-14,13579094,227407848,5087701,205571751
(주)휴맥스홀딩스,28080,Dec-15,20670009,201442075,12715189,167023113
(주)휴맥스홀딩스,28080,Dec-16,28814975,192680435,20622949,155877449
(주)휴맥스홀딩스,28080,Dec-17,27963582,164664150,20987534,156304937
(주)휴맥스홀딩스,28080,Dec-18,,,14492454,149688380
(주)휴맥스홀딩스,28080,Dec-19,16477441,153137776,15183351,142516217
(주)휴먼엔,32860,Dec-11,,,91915274,24412092
(주)휴먼엔,32860,Dec-12,,,85469887,20632499
(주)휴먼엔,32860,Dec-13,,,96785339,20014929
(주)휴먼엔,32860,Dec-14,,,81765704,-2624494
(주)휴먼엔,32860,Dec-15,,,47019675,-15699836
(주)휴먼엔,32860,Dec-16,15815685,23393767,14979244,23680001
(주)휴먼엔,32860,Dec-17,8463107,27309767,3042469,27903115
(주)휴먼엔,32860,Dec-18,26287311,17321648,18755556,16063734
(주)휴먼엔,32860,Dec-19,20329303,20914041,19045429,22486901
(주)휴메딕스,200670,Dec-14,,,5525048,53639525
(주)휴메딕스,200670,Dec-15,,,6097533,109802417
(주)휴메딕스,200670,Dec-16,18150678,113008084,17355646,114600131
(주)휴메딕스,200670,Dec-17,15763196,112865266,15179656,110539806
(주)휴메딕스,200670,Dec-18,14597234,109868300,14296782,104241877
(주)휴메딕스,200670,Dec-19,17049474,121371831,16266685,112426564
(주)휴비스,79980,Dec-12,466819987,358640317,367906110,344503596
(주)휴비스,79980,Dec-13,459399775,366873679,372470645,344381106
(주)휴비스,79980,Dec-14,515266454,384424120,405506859,347669565
(주)휴비스,79980,Dec-15,459621825,396967227,350162728,360230325
(주)휴비스,79980,Dec-16,516287108,397838173,420782962,364920630
(주)휴비스,79980,Dec-17,492952797,407327261,419545617,368235372
(주)휴비스,79980,Dec-18,549957950,408127476,474369844,357482669
(주)휴비스,79980,Dec-19,481045044,396125769,434754322,355386792
(주)휴비츠,65510,Dec-11,16438660,51675708,16966717,46577456
(주)휴비츠,65510,Dec-12,18553631,65315702,18527129,58641899
(주)휴비츠,65510,Dec-13,36335558,65300713,36449023,56638287
(주)휴비츠,65510,Dec-14,41712978,65131102,38899918,55516004
(주)휴비츠,65510,Dec-15,40340716,74205837,41881125,61671772
(주)휴비츠,65510,Dec-16,56835222,82683030,53818909,69906411
(주)휴비츠,65510,Dec-17,56724108,84159339,54075743,71295941
(주)휴비츠,65510,Dec-18,51861701,89802538,51073980,75640010
(주)휴비츠,65510,Dec-19,57465300,94432555,57293605,78541954
(주)휴센텍,215090,Dec-15,,,,
(주)휴센텍,215090,Dec-16,,,,
(주)휴센텍,215090,Dec-17,,,,
(주)휴센텍,215090,Dec-18,,,11248261,19102574
(주)휴센텍,215090,Dec-19,,,6512775,15752663
(주)휴스틸,5010,Dec-11,154829640,382084648,157580499,382193064
(주)휴스틸,5010,Dec-12,167151329,388868811,165841929,392373620
(주)휴스틸,5010,Dec-13,155542576,406030139,147316427,411148938
(주)휴스틸,5010,Dec-14,181305343,397392124,174366608,401106013
(주)휴스틸,5010,Dec-15,120276922,393682426,101883033,398115303
(주)휴스틸,5010,Dec-16,200932408,385916912,187762068,392758254
(주)휴스틸,5010,Dec-17,282152406,376924785,275888147,387836438
(주)휴스틸,5010,Dec-18,197443762,406011640,183744886,408167115
(주)휴스틸,5010,Dec-19,182538348,396558039,152561888,406072107
(주)휴엠앤씨,263920,Dec-17,,,5303788,21970251
(주)휴엠앤씨,263920,Dec-18,10879322,21942952,10839688,22147537
(주)휴엠앤씨,263920,Dec-19,25928742,62441130,23871851,61791954
(주)휴온스,243070,Dec-16,83603485,95739555,79055533,95051199
(주)휴온스,243070,Dec-17,84005628,127247658,76293699,130897265
(주)휴온스,243070,Dec-18,83688248,167682470,73274324,166662915
(주)휴온스,243070,Dec-19,102120356,198221319,83482804,200599723
(주)휴온스글로벌,84110,Dec-11,,,70871782,83207833
(주)휴온스글로벌,84110,Dec-12,92603122,92915244,65162500,93075715
(주)휴온스글로벌,84110,Dec-13,80988146,125236592,51133770,114153805
(주)휴온스글로벌,84110,Dec-14,66137769,188377171,47867531,137789745
(주)휴온스글로벌,84110,Dec-15,74802684,239328781,60373534,150979888
(주)휴온스글로벌,84110,Dec-16,103162745,453898247,2640527,302554578
(주)휴온스글로벌,84110,Dec-17,111127897,491762530,8106850,308777116
(주)휴온스글로벌,84110,Dec-18,134243507,538633180,31873609,314391729
(주)휴온스글로벌,84110,Dec-19,160353785,581798732,36386624,315841053
(주)흥국,10240,Dec-11,49837956,40345256,41153378,36608918
(주)흥국,10240,Dec-12,46917009,42570378,41619092,38373794
(주)흥국,10240,Dec-13,39041363,45003425,33804445,39220525
(주)흥국,10240,Dec-14,33202227,45924310,30380388,39886121
(주)흥국,10240,Dec-15,26574618,46828754,25235943,40868049
(주)흥국,10240,Dec-16,19760647,49724721,17961332,43256458
(주)흥국,10240,Dec-17,22779701,55255750,19074387,46796294
(주)흥국,10240,Dec-18,26678794,61658446,19407013,51687209
(주)흥국,10240,Dec-19,24869272,67488995,18289763,54944604
(주)흥국에프엔비,189980,Dec-15,11068029,64025375,11557538,63696972
(주)흥국에프엔비,189980,Dec-16,11444217,55462065,11974822,54454778
(주)흥국에프엔비,189980,Dec-17,12816392,57410130,13259775,56016964
(주)흥국에프엔비,189980,Dec-18,22118926,59733217,21745748,58690497
(주)흥국에프엔비,189980,Dec-19,25235549,64066642,25545697,62661708
(주)희림종합건축사사무소,37440,Dec-11,,,60822297,55888681
(주)희림종합건축사사무소,37440,Dec-12,,,71274008,56275991
