회사명,거래소코드,회계년도,유동자산(IFRS연결),유동부채(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),유동부채(IFRS개별),자산(IFRS개별)
금호석유화학(주),11780,Dec-12,1490096947,1438481220,4410738573,1155034289,1154797924,3489123787
금호석유화학(주),11780,Dec-13,1258944689,1404459534,4211638504,944666877,1177420501,3234381778
금호석유화학(주),11780,Dec-14,1401399538,1739373248,4437304355,1062860414,1431482061,3408864184
금호석유화학(주),11780,Dec-15,967576523,1541257968,4210555636,709846885,1300377714,3133195698
금호석유화학(주),11780,Dec-16,1255322772,2145560402,4546113636,965647794,1846205171,3429122567
금호석유화학(주),11780,Dec-17,1332668624,1913905074,4579813618,1018664807,1610026300,3378438939
금호석유화학(주),11780,Dec-18,1348711408,1758919186,4616720748,841365706,1352163428,3141279400
금호석유화학(주),11780,Dec-19,1261435503,1275639574,4538042398,866896332,998186078,3137664765
금호전기(주),1210,Dec-11,233045240,144673660,549343934,141619650,78442813,427483267
금호전기(주),1210,Dec-12,228853466,135573169,509300064,115644609,77530661,383509898
금호전기(주),1210,Dec-13,256705430,192029015,532674472,117688539,99258818,381396124
금호전기(주),1210,Dec-14,227186201,258243298,515679906,100083668,143404794,383796068
금호전기(주),1210,Dec-15,226047391,174050212,475649784,88230456,101153811,327930587
금호전기(주),1210,Dec-16,233864332,226930891,460497632,90616854,84759076,289081174
금호전기(주),1210,Dec-17,203693435,197635060,409873260,76984062,122784761,270922660
금호전기(주),1210,Dec-18,61340430,111189245,170295317,45384703,85952470,149032394
금호전기(주),1210,Dec-19,35536724,49235234,73092109,28083345,41141620,57294844
금호타이어(주),73240,Dec-11,1879815756,2798857297,4924533686,1415659791,1522797292,3346527633
금호타이어(주),73240,Dec-12,1784134325,2264506887,4781013149,1368236711,1172394536,3378161395
금호타이어(주),73240,Dec-13,1730613888,3337852568,4733932566,1261522657,1898773452,3324692335
금호타이어(주),73240,Dec-14,1701832641,1719666905,4804662404,1173533264,1004714698,3414112589
금호타이어(주),73240,Dec-15,1631507429,2466641909,5219976571,1051091842,1336453920,3322591983
금호타이어(주),73240,Dec-16,1557644969,2334570027,5121661355,1056452071,1355127964,3379626088
금호타이어(주),73240,Dec-17,1494725762,2434995251,4543611960,1090016021,1566615860,3216711279
금호타이어(주),73240,Dec-18,1345764334,1220908628,4221394926,1001433848,638605480,2977573413
금호타이어(주),73240,Dec-19,1086722551,937674498,3929463543,740429779,556696319,2874759141
기아(주),270,Dec-11,11075187000,11421924000,30255179000,6562626000,7269167000,23384425000
기아(주),270,Dec-12,11139430000,10000239000,32398314000,6742393000,6462263000,24480107000
기아(주),270,Dec-13,13472386000,10806238000,36182040000,8505214000,7080451000,26862906000
기아(주),270,Dec-14,16655401000,11974338000,41044202000,10913812000,7217078000,30311721000
기아(주),270,Dec-15,18390784000,14579485000,45980113000,12275521000,9277848000,33986396000
기아(주),270,Dec-16,20912221000,16246900000,50889260000,13405152000,9654996000,36179511000
기아(주),270,Dec-17,21642079000,15323019000,52294438000,15248186000,9123635000,38605013000
기아(주),270,Dec-18,19711791000,14834739000,51786605000,12990133000,8132675000,37149602000
기아(주),270,Dec-19,21555416000,17276646000,55344798000,13334847000,9571234000,38356281000
깨끗한나라(주),4540,Dec-11,118549712,272444587,442025037,118400639,272480497,441132187
깨끗한나라(주),4540,Dec-12,116197732,259682130,423872333,115507818,259718059,422766817
깨끗한나라(주),4540,Dec-13,118149568,184110370,447017293,118090064,184174888,446516644
깨끗한나라(주),4540,Dec-14,126999742,210150195,469789736,126924516,209761434,467868835
깨끗한나라(주),4540,Dec-15,139403600,251155643,519111847,133425746,247502634,509997054
깨끗한나라(주),4540,Dec-16,144439749,259307971,522464181,143949909,257135600,516004445
깨끗한나라(주),4540,Dec-17,167459907,307952509,573112630,166264372,305230146,566143351
깨끗한나라(주),4540,Dec-18,166342438,328146823,599409867,164680281,326629363,586189841
깨끗한나라(주),4540,Dec-19,115382111,246429033,538264108,112850877,243887098,527190233
나노캠텍(주),91970,Dec-11,28672372,12281970,60740225,17585666,7205733,55329016
나노캠텍(주),91970,Dec-12,32376010,14729666,70349215,19795849,8963347,64594226
나노캠텍(주),91970,Dec-13,36532692,20758443,78188724,22142219,12035924,68861494
나노캠텍(주),91970,Dec-14,35312519,25999425,83402132,21908136,13976463,69794704
나노캠텍(주),91970,Dec-15,25777823,23161767,68402466,15701783,14813949,64294228
나노캠텍(주),91970,Dec-16,51222895,17332322,84901050,47327482,11408817,77413488
나노캠텍(주),91970,Dec-17,42233965,18867460,74180976,23586900,16838385,70586107
나노캠텍(주),91970,Dec-18,60079459,42547939,108550009,45620756,32080478,97393350
나노캠텍(주),91970,Dec-19,43143408,13172931,72530166,25323769,7959372,66582647
나라엠앤디(주),51490,Dec-11,77735748,54084465,132187014,55471413,40094265,104726319
나라엠앤디(주),51490,Dec-12,79231312,56656602,139476516,57969397,42893992,109992040
나라엠앤디(주),51490,Dec-13,70628278,55674696,137149283,53853819,43014601,106412734
나라엠앤디(주),51490,Dec-14,86038862,73619481,156939911,67916806,58196013,126198203
나라엠앤디(주),51490,Dec-15,88296288,72143896,160113698,65807429,55510759,128276799
나라엠앤디(주),51490,Dec-16,96459783,80797744,170434038,74047124,60312835,136539030
나라엠앤디(주),51490,Dec-17,107598223,91875492,185270866,84405508,69750535,153129812
나라엠앤디(주),51490,Dec-18,105278985,95541683,191504715,84540851,75998492,163991261
나라엠앤디(주),51490,Dec-19,123096396,120734329,217201628,79072026,78837777,161963986
나무기술(주),242040,Dec-16,,,,,,
나무기술(주),242040,Dec-17,,,,,,
나무기술(주),242040,Dec-18,32561913,18439801,35102008,26659279,14700732,31194798
나무기술(주),242040,Dec-19,50921339,36615944,56647226,32030467,22944587,41667214
나이스정보통신(주),36800,Dec-11,,,,60793631,64809643,112663462
나이스정보통신(주),36800,Dec-12,,,,95918614,92530043,150995371
나이스정보통신(주),36800,Dec-13,,,,133279370,109471514,188654754
나이스정보통신(주),36800,Dec-14,,,,199724178,148413304,246087931
나이스정보통신(주),36800,Dec-15,,,,204380635,166097918,290935340
나이스정보통신(주),36800,Dec-16,281793460,224193269,376932709,137329681,89687934,242901972
나이스정보통신(주),36800,Dec-17,395946270,312903418,494197481,163569895,90545005,269315231
나이스정보통신(주),36800,Dec-18,462404894,337815443,545352360,179752080,68758597,272882615
나이스정보통신(주),36800,Dec-19,554769470,407317052,641944211,190680406,60543776,285397852
나이스평가정보(주),30190,Dec-11,50803200,30519452,129474202,29046544,21005869,115641904
나이스평가정보(주),30190,Dec-12,86675013,40771465,145391145,68631237,29106671,131790039
나이스평가정보(주),30190,Dec-13,71273003,36882331,147745027,59548450,30501366,140687581
나이스평가정보(주),30190,Dec-14,88972240,44192194,167789712,75581003,37156590,158886722
나이스평가정보(주),30190,Dec-15,96123565,53075673,190108920,80146888,45128290,180971986
나이스평가정보(주),30190,Dec-16,117357301,62196372,218673891,95698360,52860301,209009986
나이스평가정보(주),30190,Dec-17,122985295,62306023,234686218,101194921,54264941,233114682
나이스평가정보(주),30190,Dec-18,144404638,68678878,268056186,121855105,60661759,265184148
나이스평가정보(주),30190,Dec-19,174454102,81192337,319082831,147974965,70641354,312334965
남광토건(주),1260,Dec-11,666903958,631090957,883710234,666112007,631063788,882208639
남광토건(주),1260,Dec-12,365574380,277613800,436886733,365424286,277655365,442047948
남광토건(주),1260,Dec-13,318717031,283471173,457933334,320679285,283776537,459326561
남광토건(주),1260,Dec-14,208728219,240430593,525552504,208063064,228799128,512865778
남광토건(주),1260,Dec-15,148622945,163022899,239239292,148574440,150684785,226901178
남광토건(주),1260,Dec-16,112638386,116417687,175893879,112589881,116281457,175757649
남광토건(주),1260,Dec-17,104022537,106398833,166416067,103974032,106262603,166279837
남광토건(주),1260,Dec-18,99013198,93814066,148906647,98964693,91810089,148770418
남광토건(주),1260,Dec-19,141893966,140334177,202566665,141845461,140197947,202430435
남양유업(주),3920,Dec-11,679032398,166849834,1012073856,507007650,166503168,1009309088
남양유업(주),3920,Dec-12,621301682,128763541,1033300099,506193713,127162518,1026635852
남양유업(주),3920,Dec-13,516291109,122462741,975490562,430719777,120497762,969683243
남양유업(주),3920,Dec-14,503170219,108124854,963217255,447219956,104536309,957298111
남양유업(주),3920,Dec-15,508987341,113250456,994148527,445221374,111826606,988661708
남양유업(주),3920,Dec-16,619197194,139029183,1041501794,547196117,135207903,1029616449
남양유업(주),3920,Dec-17,605987923,127718509,1035687034,477696975,124718741,1024257068
남양유업(주),3920,Dec-18,628688724,148690594,1052659644,497086904,142951286,1045543474
남양유업(주),3920,Dec-19,546860002,100693688,1056364685,405045224,100840641,1118753128
남해화학(주),25860,Dec-11,,,,414020102,262566828,631030361
남해화학(주),25860,Dec-12,,,,346908292,219324271,563136207
남해화학(주),25860,Dec-13,,,,298606615,147440053,504051964
남해화학(주),25860,Dec-14,,,,322281403,147556135,520015616
남해화학(주),25860,Dec-15,,,,317537128,126938787,517179022
남해화학(주),25860,Dec-16,316320411,128635260,530446811,315449823,128454396,529918221
남해화학(주),25860,Dec-17,344720008,130182855,557166535,344655192,130155786,556938054
남해화학(주),25860,Dec-18,,,,340999633,108353392,547908234
남해화학(주),25860,Dec-19,,,,373808861,126715817,581138671
남화산업(주),111710,Dec-18,,,,21741661,1809171,145441308
남화산업(주),111710,Dec-19,,,,26383949,1835615,147317587
남화토건(주),91590,Dec-12,58368043,11350280,132380100,55357829,11221663,113172819
남화토건(주),91590,Dec-13,61231196,12180131,138214796,57988082,11707370,114955748
남화토건(주),91590,Dec-14,58869551,6840967,138071543,56415828,6805289,112438975
남화토건(주),91590,Dec-15,48034154,6116621,139397978,45316609,5635442,110379419
남화토건(주),91590,Dec-16,44850347,11554030,150405221,41753278,10614692,117890630
남화토건(주),91590,Dec-17,45339947,10409116,157246419,41718097,9568042,120774386
남화토건(주),91590,Dec-18,40978353,10066458,156340051,40803501,9395960,121620165
남화토건(주),91590,Dec-19,62367315,11560639,162249970,59342203,11451519,126988511
네이버(주),35420,Dec-11,1431170126,532803324,2372705276,904056144,215515853,1984793152
네이버(주),35420,Dec-12,1738943198,645391208,2927316669,1157654571,363121102,2641450894
네이버(주),35420,Dec-13,1336088791,832373207,2697746840,752776075,375130507,2260146995
네이버(주),35420,Dec-14,1945783670,1080709107,3394457894,1278051845,394970221,2728444360
네이버(주),35420,Dec-15,2639382642,1683655879,4385913018,1804796316,739150464,3383717649
네이버(주),35420,Dec-16,4199933247,1803925551,6370635181,2108036835,875568258,3856490674
네이버(주),35420,Dec-17,4784227777,2302730294,8019251560,2629855600,1266827513,5342354582
네이버(주),35420,Dec-18,5385569586,2619671653,9881190909,1226980759,1210779990,5928592453
네이버(주),35420,Dec-19,5643714460,3773118831,12299527121,880761993,908932800,6671587334
넥센타이어(주),2350,Dec-11,731405860,754316858,1902240724,589823594,578582972,1555779465
넥센타이어(주),2350,Dec-12,684818261,641366353,2035745920,552316505,434858737,1691231536
넥센타이어(주),2350,Dec-13,734962932,695130726,2299812618,598142249,484898377,1905328798
넥센타이어(주),2350,Dec-14,730035502,579630071,2527339854,593849935,397236854,2136299587
넥센타이어(주),2350,Dec-15,800745044,580525235,2580874677,659942356,381557643,2188678778
넥센타이어(주),2350,Dec-16,847736927,559981110,2617913245,697859735,338388223,2226364296
넥센타이어(주),2350,Dec-17,913495259,648195518,2794010132,703968863,405723850,2292876138
넥센타이어(주),2350,Dec-18,983543922,634950409,3242285269,771852338,444405213,2519363378
넥센타이어(주),2350,Dec-19,1088556455,618419528,3436052113,861552854,379293354,2644615300
넷마블(주),251270,Dec-17,2918402601,501257639,5347705410,2135945647,313717620,4811061974
넷마블(주),251270,Dec-18,2590626109,587005424,5433046593,1555443263,183240373,4576377600
넷마블(주),251270,Dec-19,2560116032,664572160,5806087951,1365153974,160214259,4511543913
농업회사법인(주)농우바이오,54050,Oct-11,68352984,17273945,146699406,52253827,11099880,138708289
농업회사법인(주)농우바이오,54050,Sep-13,85326220,16581967,174808781,67209571,11588688,168997313
농업회사법인(주)농우바이오,54050,Sep-14,91336623,19052353,186925995,71971729,13550036,181307031
농업회사법인(주)농우바이오,54050,Sep-15,108841691,34223234,216353815,84529352,26753284,203918302
농업회사법인(주)농우바이오,54050,Dec-16,119794187,51537831,221239050,96922367,46761903,212422656
농업회사법인(주)농우바이오,54050,Dec-17,130271448,54993874,239907397,104869878,48946870,229440574
농업회사법인(주)농우바이오,54050,Dec-18,149717093,33288791,264252673,120898371,27594195,253156055
농업회사법인(주)농우바이오,54050,Dec-19,159701200,52265029,289864329,127220900,45062272,271519435
뉴지랩파마(주),214870,Dec-15,,,,31440629,4913134,41785986
뉴지랩파마(주),214870,Dec-16,,,,32764407,7875657,44541663
뉴지랩파마(주),214870,Dec-17,62051688,13182245,73353796,60890167,13182245,73353796
뉴지랩파마(주),214870,Dec-18,48603891,26496695,58744582,44917673,26406684,58643750
뉴지랩파마(주),214870,Dec-19,89998526,46184182,118470602,81814762,45911517,120130164
다믈멀티미디어(주),93640,Dec-11,,,,7807223,3637966,12500427
다믈멀티미디어(주),93640,Dec-12,,,,8548565,3666648,11732836
다믈멀티미디어(주),93640,Dec-13,,,,8860373,3512709,11146084
다믈멀티미디어(주),93640,Dec-14,,,,8376509,3518413,11645684
다믈멀티미디어(주),93640,Dec-15,,,,10495707,2326695,13920597
다믈멀티미디어(주),93640,Dec-16,,,,11594740,2942587,14859738
다믈멀티미디어(주),93640,Dec-17,,,,8171601,2675898,11051908
다믈멀티미디어(주),93640,Dec-18,,,,13912686,2977846,14961218
다믈멀티미디어(주),93640,Dec-19,,,,18361907,11108518,33393126
다스코(주),58730,Dec-11,58356524,31412056,90869794,55627992,31662002,88668290
다스코(주),58730,Dec-12,,,,55863868,25585024,89424962
다스코(주),58730,Dec-13,,,,68202055,36674429,107762576
다스코(주),58730,Dec-14,,,,58851493,28504509,106205861
다스코(주),58730,Dec-15,83440970,43428593,128773589,83340970,43628593,128873589
다스코(주),58730,Dec-16,86446111,43696229,157087156,86445268,43696229,157087155
다스코(주),58730,Dec-17,144010240,91901960,225894571,143932965,91842266,225818139
다스코(주),58730,Dec-18,127701175,75259002,212416938,127576899,75262552,212293504
다스코(주),58730,Dec-19,120454352,81028328,214713942,120767867,80679974,214790061
대동금속(주),20400,Dec-11,,,,18193764,22439007,52702689
대동금속(주),20400,Dec-12,,,,17582961,24075841,52200058
