회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),재무활동으로 인한 현금흐름(*)(IFRS연결)(천원)
나이스정보통신(주),036800,2011/12,23070400,-12045335,-1923331,,,
나이스정보통신(주),036800,2012/12,24794096,-14830303,-1923331,,,
나이스정보통신(주),036800,2013/12,34710236,-6992380,-8623331,,,
나이스정보통신(주),036800,2014/12,42108689,3180693,-5211830,,,
나이스정보통신(주),036800,2015/12,23679307,-61522175,12692003,,,
나이스정보통신(주),036800,2016/12,49528415,-62790557,-5884996,67477810,-27169325,-5884996
나이스정보통신(주),036800,2017/12,39402203,-2328623,-6339715,49640525,2583652,-5892115
나이스정보통신(주),036800,2018/12,63824727,-45572595,-27416522,88117861,-48945060,-25855675
나이스정보통신(주),036800,2019/12,58718510,-81239481,-8106755,88028954,-85547066,-9002552
나이스평가정보(주),030190,2011/12,17055961,-15074449,-910524,18264120,-18160131,-910524
나이스평가정보(주),030190,2012/12,26177578,-3856887,-4856130,26597600,-5341188,-4873330
나이스평가정보(주),030190,2013/12,20732701,-15385711,-5463146,26325740,-18932108,-5463146
나이스평가정보(주),030190,2014/12,23380295,-9216849,-5463146,25603932,-10529205,-5326145
나이스평가정보(주),030190,2015/12,30255614,-26534092,-6070162,31206373,-25002477,-6207163
나이스평가정보(주),030190,2016/12,36347067,-6861977,-7284194,36799754,-5804745,-7284194
나이스평가정보(주),030190,2017/12,42228976,-31761170,-7891211,43706013,-24458459,-14410934
나이스평가정보(주),030190,2018/12,46232071,-34008306,-8369591,49381038,-41110964,-8369591
나이스평가정보(주),030190,2019/12,54877411,-28759987,-12779237,61592317,-29166356,-14496223
남광토건(주),001260,2011/12,49306166,1076291,-37054558,48986979,1418956,-37054558
남광토건(주),001260,2012/12,-72994306,3110397,1489488,-72880348,3125912,1489488
남광토건(주),001260,2013/12,12828525,4159470,-20223604,12849651,3960269,-20223604
남광토건(주),001260,2014/12,1850082,4904431,-947540,1888026,4908260,-947540
남광토건(주),001260,2015/12,8660507,-27075487,24753625,8595214,-27075487,24753625
남광토건(주),001260,2016/12,-4584179,33357966,-29251770,-4584179,33357966,-29251770
남광토건(주),001260,2017/12,1340890,2108058,-22630,1340890,2108058,-22630
남광토건(주),001260,2018/12,5000127,2383873,-504,5000127,2383873,-504
남광토건(주),001260,2019/12,-1826299,-10217920,15392625,-1826299,-10217920,15392625
남양유업(주),003920,2011/12,5523044,-40336326,-1580464,-2684456,-7506186,-1580464
남양유업(주),003920,2012/12,-10147297,-20998681,-2272272,-99151776,14136697,-2272272
남양유업(주),003920,2013/12,-11707049,-83736849,-854716,-55415898,-19868096,-754716
남양유업(주),003920,2014/12,-13326790,23801091,-854593,-49792474,47747056,-854593
남양유업(주),003920,2015/12,77978090,-104059139,24179048,55271039,-60099534,675057
남양유업(주),003920,2016/12,112129270,-61055128,-15800667,120984359,-78269396,-854700
남양유업(주),003920,2017/12,8446048,-50993097,-854686,12046102,-24083951,-854686
남양유업(주),003920,2018/12,38841646,-23857000,-854812,42557813,-45814056,-854812
남양유업(주),003920,2019/12,-5498532,4988969,-12091303,-11081572,12138707,-10304344
남해화학(주),025860,2011/12,-20062778,-21999899,5958334,,,
남해화학(주),025860,2012/12,-18024892,-9793740,32709426,,,
남해화학(주),025860,2013/12,74298023,-2540621,-86062829,,,
남해화학(주),025860,2014/12,62774096,-9821338,-29455112,,,
남해화학(주),025860,2015/12,87705939,-17737677,-22053486,,,
남해화학(주),025860,2016/12,56945884,-33227404,-24326793,56687903,-32705832,-24400853
남해화학(주),025860,2017/12,31253187,-19664443,18947841,30722500,-19314072,18947841
남해화학(주),025860,2018/12,7989290,-106581921,-5394009,,,
남해화학(주),025860,2019/12,45291696,-28761537,-102775,,,
남화산업(주),111710,2018/12,4818672,-14668125,9329868,,,
남화산업(주),111710,2019/12,6565412,-6083597,-823520,,,
남화토건(주),091590,2012/12,6126462,-12126355,6227599,6848158,-11624945,5657599
남화토건(주),091590,2013/12,-4758384,6585490,-1708621,-4978305,6578970,-1708621
남화토건(주),091590,2014/12,9970268,-7137693,-1224228,10041766,-7833418,-1224228
남화토건(주),091590,2015/12,7275942,-9199323,-1175715,7309289,-8160872,-1175715
남화토건(주),091590,2016/12,6958500,-4680076,-583551,6373900,-4720532,-583551
남화토건(주),091590,2017/12,-4475715,3905038,-1336932,-4173625,3377318,-1336932
남화토건(주),091590,2018/12,1837127,-631108,-1249139,679145,529494,-1249139
남화토건(주),091590,2019/12,-2643356,12340110,-826194,-2608098,13174994,-826194
네이버(주),035420,2011/12,332892394,-300488223,-183451744,418454349,-317865876,-189082340
네이버(주),035420,2012/12,561503723,-710661198,83599152,595501146,-689985126,23941234
네이버(주),035420,2013/12,534085313,-445090945,-119862227,627952380,-423361308,-162058391
네이버(주),035420,2014/12,586877024,-20334694,-274180843,779486549,-379078080,-111910895
네이버(주),035420,2015/12,791566782,-656067074,-173836730,856351407,-790842496,5898778
네이버(주),035420,2016/12,842858855,-557336624,-436568077,1164024258,-941712567,697849840
네이버(주),035420,2017/12,911508643,-1122126782,465868760,939981998,-1310331332,636244226
네이버(주),035420,2018/12,980430302,-1009576124,-316928642,973506368,-388286947,750979898
네이버(주),035420,2019/12,1398627149,-950630469,-153370751,1356843480,-1078128842,52336566
넥센타이어(주),002350,2011/12,40957549,-302292279,258955971,-14223876,-356720598,373483663
넥센타이어(주),002350,2012/12,99383074,-226964017,87018557,146804949,-270149922,87566507
넥센타이어(주),002350,2013/12,168832387,-258085106,104409016,209011234,-314129227,118167812
넥센타이어(주),002350,2014/12,247030866,-301708219,35395064,303507788,-321250363,10018482
넥센타이어(주),002350,2015/12,253471333,-111076893,-105138996,320820947,-142070616,-115641472
넥센타이어(주),002350,2016/12,332954968,-108161332,-210334872,383186434,-126426467,-237433595
넥센타이어(주),002350,2017/12,215954297,-187402683,-56193544,255098707,-289661134,25974849
넥센타이어(주),002350,2018/12,220855265,-269726267,42365757,156983755,-451593599,314800560
넥센타이어(주),002350,2019/12,262570628,-161477400,-87843502,291461805,-251164370,-28364247
넷마블(주),251270,2017/12,194117536,-1250281985,2545075212,503397717,-1432728798,2527304198
넷마블(주),251270,2018/12,68815550,-322992746,-184438009,235338136,-505252028,-99168425
넷마블(주),251270,2019/12,141204325,13814050,-222457554,381252820,-247318418,-106934138
농업회사법인(주)농우바이오,054050,2011/10,8282530,-10856086,-3056181,10518750,-13625745,-3054996
농업회사법인(주)농우바이오,054050,2013/09,8900495,-10898600,-1358387,8737453,-11368308,-1166549
농업회사법인(주)농우바이오,054050,2014/09,11431312,-8640897,-4838825,13212504,-8941094,-4838825
농업회사법인(주)농우바이오,054050,2015/09,3369414,-13764595,7639713,4842632,-14241181,7639490
농업회사법인(주)농우바이오,054050,2016/12,4573360,2383420,-6933342,7705038,285342,-6939340
농업회사법인(주)농우바이오,054050,2017/12,-14930947,-12381975,26840717,-17093488,-9689860,26241514
농업회사법인(주)농우바이오,054050,2018/12,27554600,-588692,-18252130,26804737,890347,-18804216
농업회사법인(주)농우바이오,054050,2019/12,-3770596,-12167773,8266400,304246,-12107236,8161310
농업회사법인아시아종묘(주),154030,2018/09,-340201,-828063,2602087,-328485,-835485,2602087
농업회사법인아시아종묘(주),154030,2019/09,-1044896,-8976890,8857495,-1471072,-8476639,8857495
뉴지랩파마(주),214870,2015/12,-23902,-3534316,10676876,,,
뉴지랩파마(주),214870,2016/12,2166671,-10583938,2555776,,,
뉴지랩파마(주),214870,2017/12,-3404014,-4754385,39991318,-3412574,-3584385,39991318
뉴지랩파마(주),214870,2018/12,-2716594,-15401287,-5458529,-4888036,-13301049,-5458529
뉴지랩파마(주),214870,2019/12,-32411590,2658396,51563696,-33066594,9948651,51563696
다믈멀티미디어(주),093640,2011/12,-3150919,1700039,-918640,,,
다믈멀티미디어(주),093640,2012/12,2879576,-1100806,-636605,,,
다믈멀티미디어(주),093640,2013/12,2153356,-1763019,-674101,,,
다믈멀티미디어(주),093640,2014/12,330839,-1403304,-61071,,,
다믈멀티미디어(주),093640,2015/12,437768,-2074855,4447193,,,
다믈멀티미디어(주),093640,2016/12,1285069,-1258530,101719,,,
다믈멀티미디어(주),093640,2017/12,-3668230,344167,1489997,,,
다믈멀티미디어(주),093640,2018/12,-2227814,1435907,6422636,,,
다믈멀티미디어(주),093640,2019/12,1646067,-21399435,17371867,,,
다스코(주),058730,2011/12,-722549,-5587784,3829626,-995313,-5587784,6829626
다스코(주),058730,2012/12,1924778,-5382319,1793740,,,
다스코(주),058730,2013/12,8582601,-12517396,8962989,,,
다스코(주),058730,2014/12,9617464,-10309772,-2961112,,,
다스코(주),058730,2015/12,17449129,-5086656,-1342434,17449129,-5086656,-1342434
다스코(주),058730,2016/12,13019281,-29466210,14366144,12969223,-29424646,14376325
다스코(주),058730,2017/12,-13815468,-9956768,21499488,-13774176,-9956768,21499488
다스코(주),058730,2018/12,25245182,-11986162,-8874628,25298300,-11986162,-8874628
다스코(주),058730,2019/12,10804614,-9924629,-448734,11027448,-8830688,-1172925
대동금속(주),020400,2011/12,94674,-10347552,10189764,,,
대동금속(주),020400,2012/12,2821762,-2073393,-708667,,,
대동금속(주),020400,2013/12,6346713,-1979797,-4661384,,,
대동금속(주),020400,2014/12,927413,-6167028,5241560,,,
대동금속(주),020400,2015/12,7300954,-2583155,-4717706,,,
대동금속(주),020400,2016/12,2122584,-1054089,-975778,,,
대동금속(주),020400,2017/12,1447988,-2015666,493592,,,
대동금속(주),020400,2018/12,186280,-8096868,9292937,,,
대동금속(주),020400,2019/12,13175253,-18501138,6963761,,,
대동기어(주),008830,2011/12,-1863978,-8512179,10013761,,,
대동기어(주),008830,2012/12,631297,-2739898,2757119,,,
대동기어(주),008830,2013/12,-2522827,-10810431,13089877,,,
대동기어(주),008830,2014/12,7503529,-6554420,-1130342,,,
대동기어(주),008830,2015/12,10035072,-11048497,741099,,,
대동기어(주),008830,2016/12,-1259758,-5751195,7050621,,,
대동기어(주),008830,2017/12,10871641,-7109133,5544939,,,
대동기어(주),008830,2018/12,11265037,-7328137,-10922936,,,
대동기어(주),008830,2019/12,6145958,-10547460,2634164,,,
대동전자(주),008110,2011/03,4096839,-7808117,-32710,8013305,-10820701,4363464
대동전자(주),008110,2012/03,-6287578,6595284,-475958,-1542818,4478126,-4278101
대동전자(주),008110,2013/03,1165536,-1929030,-2196665,17438204,-4212794,-9586475
대동전자(주),008110,2014/03,4671390,-1634711,-2450459,2236374,-2527636,-4600699
대동전자(주),008110,2015/03,4267769,1625485,-2639953,7108404,1799516,-2910757
대동전자(주),008110,2016/03,259968,-717205,2204064,4253444,-7950919,2204064
대동전자(주),008110,2017/03,2761915,-5569180,0,3484937,-7251578,-2485
대동전자(주),008110,2018/03,1761797,-1861498,0,5608456,-3041006,0
대동전자(주),008110,2019/03,2436578,-4843425,0,5436553,-5437698,0
대림비앤코(주),005750,2011/12,-12211850,3446647,7749434,-12733320,4045684,8042893
대림비앤코(주),005750,2012/12,-5070100,-3967089,8788385,-5358823,-4173982,9150405
대림비앤코(주),005750,2013/12,6835339,-5564481,2917790,1392713,-5975699,9847630
대림비앤코(주),005750,2014/12,8373527,-13489803,1413375,-1000756,-6721288,4160734
대림비앤코(주),005750,2015/12,7781873,-2605254,-5440489,-989204,3996049,-2500770
대림비앤코(주),005750,2016/12,12615262,-4976607,4925889,10948356,-5472759,5532763
대림비앤코(주),005750,2017/12,9107694,-5335212,-5737391,12130860,-6065423,-4460211
대림비앤코(주),005750,2018/12,17151445,-10158063,-3923814,13011348,-7868513,-5047374
대림비앤코(주),005750,2019/12,2737158,-7646216,-2414480,1777434,-7245589,-1900323
대림통상(주),006570,2011/12,1597789,-1813029,-1038176,4858882,-2961382,-2004944
대림통상(주),006570,2012/12,2402667,-2384356,-203674,1572725,-2502887,-734987
대림통상(주),006570,2013/12,6734047,-2584485,930288,4002476,-2112199,2874246
대림통상(주),006570,2014/12,-4883533,-4217638,3308040,-3051479,-5380944,2657116
대림통상(주),006570,2015/12,1969789,16465381,-15664434,4196262,15079361,-16491814
대림통상(주),006570,2016/12,11938785,-2746667,-5796158,13292835,-5911788,-4213412
대림통상(주),006570,2017/12,2315320,16787753,-15639842,4051475,14045379,-13765503
대림통상(주),006570,2018/12,-13921741,32689337,-15891670,-11582281,30600056,-16556180
대림통상(주),006570,2019/12,-4712853,-1922500,413948,-3959508,-4268825,2949489
대모엔지니어링(주),317850,2019/12,-2170351,-19227223,17294308,-2586975,-19250945,18039096
대보마그네틱(주),290670,2018/12,3356793,-21648542,18231508,,,
대보마그네틱(주),290670,2019/12,1698421,-23917257,22559265,,,
대봉엘에스(주),078140,2011/12,2623771,-1683228,-820032,2927267,-1820338,-720032
대봉엘에스(주),078140,2012/12,-1686244,1807579,-582493,-941944,1012583,-585493
대봉엘에스(주),078140,2013/12,2803534,-2074310,-568271,5108994,-3644197,-568271
대봉엘에스(주),078140,2014/12,945384,-1044757,-464329,2517978,-2722058,-457234
대봉엘에스(주),078140,2015/12,5752847,-2875639,-154329,8746873,-6123820,-154329
대봉엘에스(주),078140,2016/12,4488684,-3476934,-424247,7527812,-6358184,-424247
대봉엘에스(주),078140,2017/12,4178231,117781,-777560,8408623,652758,-2155960
대봉엘에스(주),078140,2018/12,4501616,-4621325,-687662,8772578,-10790668,-757662
대봉엘에스(주),078140,2019/12,-492878,-7245940,3993603,6045827,-10574281,6981480
대상(주),001680,2011/12,50350517,-40806812,70778372,30116476,-68338368,130111566
대상(주),001680,2012/12,136227871,-84777376,-37719290,146497431,-94210718,-16847681
대상(주),001680,2013/12,145770049,-189385573,166684,180048081,-216085599,7216930
대상(주),001680,2014/12,121111163,-119769724,-73160002,162748795,-161305664,-46335059
대상(주),001680,2015/12,87479487,-166716785,121004336,92397342,-187496483,194564045
대상(주),001680,2016/12,57621247,-150668363,110236903,54766553,-220345665,96670185
대상(주),001680,2017/12,125586715,-65320510,-78781108,166193514,-67662021,-109393234
대상(주),001680,2018/12,101619764,11222343,-119036787,121562419,-23368368,-75168647
대상(주),001680,2019/12,131185409,-54546046,619225,167274479,-49758097,-55066604
대상홀딩스(주),084690,2011/12,4809369,-34583977,-1054038,13813276,-46143247,-5522568
대상홀딩스(주),084690,2012/12,3549205,-5008044,-11935424,26657481,-21383738,-13764214
대상홀딩스(주),084690,2013/12,7056261,22380520,-4464257,198753280,-194282998,-576446
대상홀딩스(주),084690,2014/12,16492352,-6752331,-7102507,183223903,-170060470,-44688879
대상홀딩스(주),084690,2015/12,9137370,-19210855,-6336651,116454892,-225098912,186145776
대상홀딩스(주),084690,2016/12,10774081,16107892,-7855003,78200218,-214955580,90314733
대상홀딩스(주),084690,2017/12,11078790,-9776496,-7726218,185335464,-83523395,-121311589
대상홀딩스(주),084690,2018/12,14351256,-15980843,-8958772,142677579,-99607921,-24530645
대상홀딩스(주),084690,2019/12,20146481,-24884868,-10049410,198064096,-86385529,-62427348
대성산업(주),128820,2011/12,63602927,-235630628,211782536,-67323465,-232203827,339079356
대성산업(주),128820,2012/12,-485874334,34249072,488485488,-484808384,155957968,363056277
대성산업(주),128820,2013/12,-218870621,276159886,-157072848,-113789609,164648734,-156127654
대성산업(주),128820,2014/12,-24552307,39620893,-34217698,-35565659,46016607,-34252526
대성산업(주),128820,2015/12,-36475279,579979511,-581172626,-35433888,583108401,-582792454
대성산업(주),128820,2016/12,9436654,40834740,-47366960,12109607,38558182,-49228619
대성산업(주),128820,2017/12,6528701,18016369,-5606685,10232839,365486938,-363862216
대성산업(주),128820,2018/12,-55805599,79082859,-17877549,-50877982,71003788,-11168933
대성산업(주),128820,2019/12,-22351409,-5712872,19992151,-23485423,-15066769,39233947
대성에너지(주),117580,2011/12,50714125,-47144484,-28353150,,,
대성에너지(주),117580,2012/12,35167838,-61598702,12761140,,,
대성에너지(주),117580,2013/12,38403316,-8429388,-3532400,,,
