회사명,거래소코드,회계년도,[제조]자본(*)(IFRS연결)
(주)원일특강,012620,2010/12,60414491
(주)원일특강,012620,2011/12,67834104
(주)원일특강,012620,2012/12,73962006
(주)원일특강,012620,2013/12,79397127
(주)원일특강,012620,2014/12,86718213
(주)원일특강,012620,2015/12,91024574
(주)원일특강,012620,2016/12,96096797
(주)원일특강,012620,2017/12,103211762
(주)원일특강,012620,2018/12,108643223
(주)원풍,008370,2010/12,54666795
(주)원풍,008370,2011/12,57915436
(주)원풍,008370,2012/12,60941673
(주)원풍,008370,2013/12,64046310
(주)원풍,008370,2014/12,66931262
(주)원풍,008370,2015/12,71494424
(주)원풍,008370,2016/12,75070173
(주)원풍,008370,2017/12,75594816
(주)원풍,008370,2018/12,74611429
(주)월덱스,101160,2010/12,47805147
(주)월덱스,101160,2011/12,52268997
(주)월덱스,101160,2012/12,50297448
(주)월덱스,101160,2013/12,41156514
(주)월덱스,101160,2014/12,42809560
(주)월덱스,101160,2015/12,40243642
(주)월덱스,101160,2016/12,46357716
(주)월덱스,101160,2017/12,53206276
(주)월덱스,101160,2018/12,71005111
(주)웨이브일렉트로닉스,095270,2010/12,38300746
(주)웨이브일렉트로닉스,095270,2011/12,29957957
(주)웨이브일렉트로닉스,095270,2012/12,29438768
(주)웨이브일렉트로닉스,095270,2013/12,25768277
(주)웨이브일렉트로닉스,095270,2014/12,30101565
(주)웨이브일렉트로닉스,095270,2015/12,32027692
(주)웨이브일렉트로닉스,095270,2016/12,39307036
(주)웨이브일렉트로닉스,095270,2017/12,44338816
(주)웨이브일렉트로닉스,095270,2018/12,43414217
(주)웰크론,065950,2010/12,85582035
(주)웰크론,065950,2011/12,102494054
(주)웰크론,065950,2012/12,124982211
(주)웰크론,065950,2013/12,137666810
(주)웰크론,065950,2014/12,132515187
(주)웰크론,065950,2015/12,133904442
(주)웰크론,065950,2016/12,130119372
(주)웰크론,065950,2017/12,126130403
(주)웰크론,065950,2018/12,139894012
(주)웰크론한텍,076080,2010/12,48446387
(주)웰크론한텍,076080,2011/12,61924673
(주)웰크론한텍,076080,2012/12,84318309
(주)웰크론한텍,076080,2013/12,101511749
(주)웰크론한텍,076080,2014/12,96528476
(주)웰크론한텍,076080,2015/12,95761186
(주)웰크론한텍,076080,2016/12,93800114
(주)웰크론한텍,076080,2017/12,95033711
(주)웰크론한텍,076080,2018/12,100151622
(주)웹스,196700,2015/12,38077799
(주)웹스,196700,2016/12,40125294
(주)웹스,196700,2017/12,38951691
(주)웹스,196700,2018/12,39020133
(주)웹젠,069080,2010/12,86380473
(주)웹젠,069080,2011/12,106009679
(주)웹젠,069080,2012/12,125638542
(주)웹젠,069080,2013/12,129714273
(주)웹젠,069080,2014/12,139497398
(주)웹젠,069080,2015/12,200860989
(주)웹젠,069080,2016/12,239680222
(주)웹젠,069080,2017/12,269454636
(주)웹젠,069080,2018/12,313938585
(주)위니아,071460,2016/12,89552691
(주)위니아,071460,2017/12,91078027
(주)위니아,071460,2018/12,73686650
(주)위닉스,044340,2010/12,66781265
(주)위닉스,044340,2011/12,60229813
(주)위닉스,044340,2012/12,62830267
(주)위닉스,044340,2013/12,77547707
(주)위닉스,044340,2014/12,125428293
(주)위닉스,044340,2015/12,105377165
(주)위닉스,044340,2016/12,91621093
(주)위닉스,044340,2017/12,97517199
(주)위닉스,044340,2018/12,118706619
(주)위메이드,112040,2010/12,320715877
(주)위메이드,112040,2011/12,330544524
(주)위메이드,112040,2012/12,338893772
(주)위메이드,112040,2013/12,344042107
(주)위메이드,112040,2014/12,468195687
(주)위메이드,112040,2015/12,414798473
(주)위메이드,112040,2016/12,348183650
(주)위메이드,112040,2017/12,342035190
(주)위메이드,112040,2018/12,275581247
(주)위메이드맥스,101730,2010/12,92550853
(주)위메이드맥스,101730,2011/12,98931864
(주)위메이드맥스,101730,2012/12,99921251
(주)위메이드맥스,101730,2013/12,109117675
(주)위메이드맥스,101730,2014/12,99069968
(주)위메이드맥스,101730,2015/12,75189788
(주)위메이드맥스,101730,2016/12,73497059
(주)위메이드맥스,101730,2017/12,61628830
(주)위메이드맥스,101730,2018/12,21231435
(주)위메이드플레이,123420,2010/12,
(주)위메이드플레이,123420,2011/12,
(주)위메이드플레이,123420,2012/12,
(주)위메이드플레이,123420,2013/12,
(주)위메이드플레이,123420,2014/12,85266598
(주)위메이드플레이,123420,2015/12,104956104
(주)위메이드플레이,123420,2016/12,120072203
(주)위메이드플레이,123420,2017/12,127342847
(주)위메이드플레이,123420,2018/12,136975596
(주)위스컴,024070,2010/12,109298242
(주)위스컴,024070,2011/12,115229426
(주)위스컴,024070,2012/12,116806293
(주)위스컴,024070,2013/12,117382699
(주)위스컴,024070,2014/12,118832018
(주)위스컴,024070,2015/12,117913447
(주)위스컴,024070,2016/12,118217987
(주)위스컴,024070,2017/12,116516848
(주)위스컴,024070,2018/12,117159251
(주)위지윅스튜디오,299900,2018/12,
(주)위지트,036090,2010/12,
(주)위지트,036090,2011/12,
(주)위지트,036090,2012/12,
(주)위지트,036090,2013/12,
(주)위지트,036090,2014/12,
(주)위지트,036090,2015/12,39662193
(주)위지트,036090,2016/12,49967951
(주)위지트,036090,2017/12,61612524
(주)위지트,036090,2018/12,67366448
(주)윈스,136540,2011/12,
(주)윈스,136540,2012/12,
(주)윈스,136540,2013/12,
(주)윈스,136540,2014/12,
(주)윈스,136540,2015/12,
(주)윈스,136540,2016/12,
(주)윈스,136540,2017/12,94183322
(주)윈스,136540,2018/12,104117844
(주)윈팩,097800,2013/12,
(주)윈팩,097800,2014/12,
(주)윈팩,097800,2015/12,
(주)윈팩,097800,2016/12,
(주)윈팩,097800,2017/12,
(주)윈팩,097800,2018/12,
(주)윈하이텍,192390,2014/12,
(주)윈하이텍,192390,2015/12,
(주)윈하이텍,192390,2016/12,
(주)윈하이텍,192390,2017/12,
(주)윈하이텍,192390,2018/12,
(주)윌비스,008600,2010/12,137087241
(주)윌비스,008600,2011/12,133869343
(주)윌비스,008600,2012/12,122324354
(주)윌비스,008600,2013/12,121214594
(주)윌비스,008600,2014/12,126885534
(주)윌비스,008600,2015/12,134209665
(주)윌비스,008600,2016/12,139250661
(주)윌비스,008600,2017/12,131805140
(주)윌비스,008600,2018/12,132088338
(주)유니드,014830,2010/12,415584524
(주)유니드,014830,2011/12,475029204
(주)유니드,014830,2012/12,471831482
(주)유니드,014830,2013/12,494311930
(주)유니드,014830,2014/12,529567498
(주)유니드,014830,2015/12,607188056
(주)유니드,014830,2016/12,631742243
(주)유니드,014830,2017/12,649487265
(주)유니드,014830,2018/12,655427112
(주)유니온,000910,2010/12,304007986
(주)유니온,000910,2011/12,227744897
(주)유니온,000910,2012/12,193579461
(주)유니온,000910,2013/12,205764269
(주)유니온,000910,2014/12,130502114
(주)유니온,000910,2015/12,122668313
(주)유니온,000910,2016/12,
(주)유니온,000910,2017/12,209338418
(주)유니온,000910,2018/12,147282644
(주)유니온커뮤니티,203450,2016/12,31684090
(주)유니온커뮤니티,203450,2017/12,31395537
(주)유니온커뮤니티,203450,2018/12,32399321
(주)유니켐,011330,2010/12,
(주)유니켐,011330,2011/12,
(주)유니켐,011330,2012/12,
(주)유니켐,011330,2013/12,
(주)유니켐,011330,2015/06,
(주)유니켐,011330,2016/12,
(주)유니켐,011330,2017/12,38188389
(주)유니켐,011330,2018/12,62849336
(주)유니크,011320,2010/12,41460944
(주)유니크,011320,2011/12,45454926
(주)유니크,011320,2012/12,51648384
(주)유니크,011320,2013/12,65047029
(주)유니크,011320,2014/12,73131455
(주)유니크,011320,2015/12,77347036
(주)유니크,011320,2016/12,83224091
(주)유니크,011320,2017/12,88866043
(주)유니크,011320,2018/12,89642207
(주)유니테스트,086390,2010/12,28062233
(주)유니테스트,086390,2011/12,35321637
(주)유니테스트,086390,2012/12,36265348
(주)유니테스트,086390,2013/12,26926131
(주)유니테스트,086390,2014/12,38650362
(주)유니테스트,086390,2015/12,64944710
(주)유니테스트,086390,2016/12,71891851
(주)유니테스트,086390,2017/12,92393613
(주)유니테스트,086390,2018/12,141110400
(주)유니테크노,241690,2016/12,49699295
(주)유니테크노,241690,2017/12,55234282
(주)유니테크노,241690,2018/12,63744519
(주)유니트론텍,142210,2016/12,32554423
(주)유니트론텍,142210,2017/12,32537864
(주)유니트론텍,142210,2018/12,40229863
(주)유라테크,048430,2010/12,
(주)유라테크,048430,2011/12,
(주)유라테크,048430,2012/12,58887271
(주)유라테크,048430,2013/12,70643762
(주)유라테크,048430,2014/12,84688698
(주)유라테크,048430,2015/12,93752149
(주)유라테크,048430,2016/12,101522800
(주)유라테크,048430,2017/12,103536311
(주)유라테크,048430,2018/12,108034442
(주)유바이오로직스,206650,2017/12,
(주)유바이오로직스,206650,2018/12,
(주)유비케어,032620,2010/12,43716538
(주)유비케어,032620,2011/12,47228035
(주)유비케어,032620,2012/12,46066269
(주)유비케어,032620,2013/12,43844066
(주)유비케어,032620,2014/12,39493983
(주)유비케어,032620,2015/12,45306718
(주)유비케어,032620,2016/12,46556332
(주)유비케어,032620,2017/12,46597083
(주)유비케어,032620,2018/12,104427994
(주)유비쿼스,264450,2017/12,
(주)유비쿼스,264450,2018/12,
(주)유비쿼스홀딩스,078070,2010/12,121801410
(주)유비쿼스홀딩스,078070,2011/12,127108892
(주)유비쿼스홀딩스,078070,2012/12,141616094
(주)유비쿼스홀딩스,078070,2013/12,160756573
(주)유비쿼스홀딩스,078070,2014/12,179961660
(주)유비쿼스홀딩스,078070,2015/12,204418630
(주)유비쿼스홀딩스,078070,2016/12,217752497
(주)유비쿼스홀딩스,078070,2017/12,155739637
(주)유비쿼스홀딩스,078070,2018/12,245648090
(주)유성티엔에스,024800,2010/12,93389416
(주)유성티엔에스,024800,2011/12,105178215
(주)유성티엔에스,024800,2012/12,127087340
(주)유성티엔에스,024800,2013/12,125445009
(주)유성티엔에스,024800,2014/12,131084329
(주)유성티엔에스,024800,2015/12,136227909
(주)유성티엔에스,024800,2016/12,145121842
(주)유성티엔에스,024800,2017/12,169285329
(주)유성티엔에스,024800,2018/12,182249984
(주)유수홀딩스,000700,2010/12,
(주)유수홀딩스,000700,2011/12,
(주)유수홀딩스,000700,2012/12,
(주)유수홀딩스,000700,2013/12,719906063
(주)유수홀딩스,000700,2014/12,221145678
(주)유수홀딩스,000700,2015/12,267108046
(주)유수홀딩스,000700,2016/12,275263759
(주)유수홀딩스,000700,2017/12,292199733
(주)유수홀딩스,000700,2018/12,331644963
(주)유신,054930,2010/12,
(주)유신,054930,2011/12,
(주)유신,054930,2012/12,
(주)유신,054930,2013/12,
(주)유신,054930,2014/12,83437691
(주)유신,054930,2015/12,84369117
(주)유신,054930,2016/12,
(주)유신,054930,2017/12,
(주)유신,054930,2018/12,
(주)유씨아이,038340,2010/12,22463360
(주)유씨아이,038340,2011/12,6355142
(주)유씨아이,038340,2012/12,10029358
(주)유씨아이,038340,2013/12,5202727
(주)유씨아이,038340,2014/12,14091745
(주)유씨아이,038340,2015/12,18290529
(주)유씨아이,038340,2016/12,14345894
(주)유씨아이,038340,2017/12,3793413
(주)유씨아이,038340,2018/12,9506155
(주)유아이디,069330,2010/12,
(주)유아이디,069330,2011/12,
(주)유아이디,069330,2012/12,
(주)유아이디,069330,2013/12,
(주)유아이디,069330,2014/12,
(주)유아이디,069330,2015/12,
(주)유아이디,069330,2016/12,
(주)유아이디,069330,2017/12,
(주)유아이디,069330,2018/12,
(주)유에스티,263770,2017/12,
(주)유에스티,263770,2018/12,
(주)유유제약,000220,2010/03,
(주)유유제약,000220,2011/03,66034868
(주)유유제약,000220,2012/03,67228754
(주)유유제약,000220,2013/03,69501413
(주)유유제약,000220,2014/03,72276479
(주)유유제약,000220,2015/03,71489012
(주)유유제약,000220,2016/03,73730632
(주)유유제약,000220,2017/03,78290946
(주)유유제약,000220,2018/12,86872256
(주)유진로봇,056080,2010/12,
(주)유진로봇,056080,2011/12,
(주)유진로봇,056080,2012/12,
(주)유진로봇,056080,2013/12,
(주)유진로봇,056080,2014/12,25064815
(주)유진로봇,056080,2015/12,26069204
(주)유진로봇,056080,2016/12,25832079
(주)유진로봇,056080,2017/12,74029528
(주)유진로봇,056080,2018/12,72104727
(주)유진테크,084370,2010/12,51260175
(주)유진테크,084370,2011/12,74730453
(주)유진테크,084370,2012/12,125081170
(주)유진테크,084370,2013/12,161390746
(주)유진테크,084370,2014/12,173195606
(주)유진테크,084370,2015/12,183900069
(주)유진테크,084370,2016/12,211741072
(주)유진테크,084370,2017/12,231190814
(주)유진테크,084370,2018/12,236707361
(주)유테크,178780,2015/12,
(주)유테크,178780,2016/12,26838242
(주)유테크,178780,2017/12,16809986
(주)유테크,178780,2018/12,10547364
(주)유티아이,179900,2017/12,55174385
(주)유티아이,179900,2018/12,59546016
(주)유틸렉스,263050,2018/12,77494816
(주)유한양행,000100,2010/12,1096635568
(주)유한양행,000100,2011/12,1116723282
(주)유한양행,000100,2012/12,1188217352
(주)유한양행,000100,2013/12,1228245700
(주)유한양행,000100,2014/12,1275864680
(주)유한양행,000100,2015/12,1363939912
(주)유한양행,000100,2016/12,1496552355
(주)유한양행,000100,2017/12,1606324995
(주)유한양행,000100,2018/12,1651735504
(주)육일씨엔에쓰,191410,2015/12,31251222
(주)육일씨엔에쓰,191410,2016/12,17107762
(주)육일씨엔에쓰,191410,2017/12,28764666
(주)육일씨엔에쓰,191410,2018/12,44190143
(주)율호,072770,2010/12,5611337
(주)율호,072770,2011/12,10566487
(주)율호,072770,2012/12,10812485
(주)율호,072770,2013/12,14808675
(주)율호,072770,2014/12,14458355
(주)율호,072770,2015/12,13205597
(주)율호,072770,2016/12,29474018
(주)율호,072770,2017/12,21758470
(주)율호,072770,2018/12,
(주)이건홀딩스,039020,2010/12,111182186
(주)이건홀딩스,039020,2011/12,105165301
(주)이건홀딩스,039020,2012/12,101993069
(주)이건홀딩스,039020,2013/12,98999555
(주)이건홀딩스,039020,2014/12,102807468
(주)이건홀딩스,039020,2015/12,93987111
(주)이건홀딩스,039020,2016/12,97313895
(주)이건홀딩스,039020,2017/12,98623749
(주)이건홀딩스,039020,2018/12,269211650
(주)이글루코퍼레이션,067920,2010/12,
(주)이글루코퍼레이션,067920,2011/12,
(주)이글루코퍼레이션,067920,2012/12,
(주)이글루코퍼레이션,067920,2013/12,
(주)이글루코퍼레이션,067920,2014/12,
(주)이글루코퍼레이션,067920,2015/12,33950970
(주)이글루코퍼레이션,067920,2016/12,36584265
(주)이글루코퍼레이션,067920,2017/12,41540945
(주)이글루코퍼레이션,067920,2018/12,48490076
(주)이글벳,044960,2010/12,
(주)이글벳,044960,2011/12,
(주)이글벳,044960,2012/12,
(주)이글벳,044960,2013/12,
(주)이글벳,044960,2014/12,
(주)이글벳,044960,2015/12,
(주)이글벳,044960,2016/12,
(주)이글벳,044960,2017/12,
(주)이글벳,044960,2018/12,
(주)이노메트리,302430,2018/12,48364402
(주)이노션,214320,2015/12,623576787
(주)이노션,214320,2016/12,678252882
(주)이노션,214320,2017/12,685580503
(주)이노션,214320,2018/12,741845909
(주)이노와이어리스,073490,2010/12,56956679
(주)이노와이어리스,073490,2011/12,71980257
(주)이노와이어리스,073490,2012/12,76579868
(주)이노와이어리스,073490,2013/12,79452827
(주)이노와이어리스,073490,2014/12,80787334
(주)이노와이어리스,073490,2015/12,76887870
(주)이노와이어리스,073490,2016/12,67194685
(주)이노와이어리스,073490,2017/12,66107789
(주)이노와이어리스,073490,2018/12,67104116
(주)이노인스트루먼트,215790,2015/12,
(주)이노인스트루먼트,215790,2016/12,
(주)이노인스트루먼트,215790,2017/12,60725935
(주)이노인스트루먼트,215790,2018/12,59651376
(주)이녹스,088390,2010/12,52665533
(주)이녹스,088390,2011/12,62207763
(주)이녹스,088390,2012/12,76127931
(주)이녹스,088390,2013/12,125496183
(주)이녹스,088390,2014/12,135508737
(주)이녹스,088390,2015/12,170925115
(주)이녹스,088390,2016/12,171852167
(주)이녹스,088390,2017/12,184716466
(주)이녹스,088390,2018/12,151547059
(주)이녹스첨단소재,272290,2017/12,125327884
(주)이녹스첨단소재,272290,2018/12,146693399
(주)이라이콤,041520,2010/12,63387041
(주)이라이콤,041520,2011/12,87908369
(주)이라이콤,041520,2012/12,129718683
(주)이라이콤,041520,2013/12,163787653
(주)이라이콤,041520,2014/12,201628883
(주)이라이콤,041520,2015/12,233336704
(주)이라이콤,041520,2016/12,228250028
(주)이라이콤,041520,2017/12,204634698
(주)이라이콤,041520,2018/12,210172045
(주)이랜시스,264850,2017/12,
(주)이랜시스,264850,2018/12,
(주)이랜텍,054210,2010/12,86215002
(주)이랜텍,054210,2011/12,91576738
(주)이랜텍,054210,2012/12,98874117
(주)이랜텍,054210,2013/12,113334182
(주)이랜텍,054210,2014/12,116267624
(주)이랜텍,054210,2015/12,128998830
