회사명,거래소코드,회계년도,총자본증가율(IFRS연결),유형자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),자기자본증가율(IFRS연결),매출액증가율(IFRS연결),순이익증가율(IFRS연결),정상영업이익증가율(IFRS연결),매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출원가 대 매출액비율(IFRS연결),금융비용부담률(IFRS연결),이자부담률(IFRS연결),지급이자율(IFRS연결),차입금평균이자율(IFRS연결),유동자산구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS연결),당좌자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),타인자본구성비율(IFRS연결),자기자본배율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),재고자산 대 순운전자본비율(IFRS연결),매출채권 대 매입채무비율(IFRS연결),부채비율(IFRS연결),유동부채비율(IFRS연결),단기차입금 대 총차입금비율(IFRS연결),순운전자본비율(IFRS연결),차입금비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매출채권회전기간(IFRS연결),유형자산회전율(IFRS연결),순운전자본회전률(IFRS연결),운전자본회전률(IFRS연결),노동장비율(IFRS연결),기계장비율(IFRS연결),자본집약도(IFRS연결),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결)
(주)텔콘알에프제약,200230,Dec-15,0.83,-11.12,-5.13,-54.98,1.81,-51.42,-94.83,0,16.05,1.22,0.73,0.8,83.95,-2.4,-15.72,0,1.69,85.79,4.52,81.91,91.36,8.64,1751.99,1087.35,1038.17,475.07,4.98,422.97,9.46,8.64,0,77.9,0,44.93,0,6.55,0.6,0.65,6.55,12.86,28.39,0.67,0.72,9.48,2.39,152.56,17.89,0.61,0,,,,10.84,347.6,383.88,18.28
(주)텔콘알에프제약,200230,Dec-16,145.96,376.68,-7.61,110.66,47.48,4.55,-1317.31,0,10.3,-22.03,-7.89,-7.79,89.7,1.69,2.5,5.11,10.22,32.23,10.31,28.9,69.54,30.46,1116.74,160.7,144.13,37.32,27.3,156.65,43.81,28.84,55.91,12.17,25.45,-3.71,-6.39,-4.49,0.36,0.47,1.48,5.74,63.6,0.75,0.81,10.28,2.44,149.34,6.89,0.56,0.14,,,,1.98,34.75,123.75,7.88
(주)텔콘알에프제약,200230,Dec-17,77,125.19,35.4,-12.34,66.33,39.99,0,0,12.36,-47.5,-12.1,-18.77,87.64,6.21,4.69,5.07,7.7,24.65,6.68,23.01,64.45,35.55,1484.2,74.09,69.14,23.58,0,237.36,55.15,51.62,93.7,-8.62,48.96,-9.94,-11.2,-17.73,0.25,0.38,0.76,7.27,50.17,0.93,1.01,11.31,3.92,93.19,3.59,0.46,0.13,,,,-1.97,-25.6,-89.43,-9.88
(주)텔콘알에프제약,200230,Dec-18,-13.28,-58.8,-50.42,30.2,42.73,38.14,0,0,16.48,-26.29,-7.75,-10.5,83.52,8.21,9.4,26.74,12.01,14.09,17.53,11.62,85.51,14.49,1870.88,97.3,80.24,27.49,0,257.17,16.95,16.94,0,-0.39,12.32,-36.29,-49.89,-16.56,0.29,0.4,1.14,12.9,28.3,1.49,1.66,14.53,5.2,70.18,5.07,0.67,0.15,,,,2.21,71.04,204.88,6.95
(주)텔콘알에프제약,200230,Dec-19,-28.77,-10.35,27.2,-6.75,-27.38,-1.94,0,0,26.77,-97.12,-35.31,-41.23,73.23,3.14,8.33,15.08,11.71,25.17,12.85,21.94,87.36,12.64,1311.66,223.19,194.5,107.7,23.29,507.13,14.46,12.91,85.56,13.89,10.76,-12.95,-17.4,-3.74,0.36,0.42,2.65,15.8,23.1,1.94,2.28,13.04,4.66,78.36,8.99,1.14,0.53,,,,-30.85,-689.22,-1843.61,-70.59
(주)토니모리,214420,Dec-15,0,0,0,0,0,0,0,0,54.16,6.11,8.64,11.48,45.84,-0.22,-1.27,6.06,6.06,70.71,17.69,58.2,75.22,24.78,4975.24,296.44,243.98,118.53,26.7,169.02,32.95,31.71,0,46.85,3.42,-2.47,-23.77,-0.43,1.41,1.88,5.7,18.65,19.57,2,2.43,11.3,11.03,33.08,7.88,1.49,0.27,,,,25.44,190.4,2204.84,17.99
(주)토니모리,214420,Dec-16,16.9,31.76,5.84,73.92,8.62,6,-4,1.15,53.32,5.53,7.65,10.57,46.68,-0.32,-1.58,3.11,3.11,64.02,29.08,45.4,69.89,30.11,3602.63,219.52,155.68,77.81,53.41,114.49,43.08,41.73,0,34.85,3.15,0.5,6.8,0.12,1.38,1.91,5,12.39,29.47,2.06,2.69,8.74,9.41,38.77,7.21,1.47,0.17,,,,23.45,201.63,3015.36,18.3
(주)토니모리,214420,Dec-17,9.79,52.73,-6.98,-7.82,-10.16,-11.75,-142.68,-110.84,59.85,-2.68,-2.89,-4.56,40.15,0.06,0.18,1.96,3.58,54.24,28.82,38.61,57.19,42.81,3236.42,237.3,168.92,60.72,49.8,167.38,74.86,39.97,24.48,31.38,36.03,-0.25,-0.52,-0.1,1.08,1.71,2.93,10.4,35.1,1.83,2.58,6.32,7.83,46.62,4.43,1.27,0.27,,,,8.54,42.62,222.87,8.29
(주)토니모리,214420,Dec-18,2.26,19.18,-7.23,4.81,-7.83,-12.03,0,0,57.16,-4.31,-3.86,-6.89,42.84,0.71,1.4,3.88,4.53,49.2,32.55,33.19,51.68,48.32,2983.16,175.1,118.1,36.02,75.9,193.89,93.5,54.37,41.9,21.1,54.45,-8,-13.73,-4.36,0.9,1.65,1.97,13.6,26.85,1.73,2.5,5.66,7.54,48.39,2.94,1.16,0,,,,8.73,46.78,199.8,9.84
(주)토니모리,214420,Dec-19,17.97,12.13,20.29,-23.33,-6.15,-4.94,0,0,58.48,-3.31,-2.56,-5.33,41.52,1.52,2.16,3.31,4.26,50.17,20.75,39.76,40.92,59.08,2799.83,133.68,105.94,59.75,82.36,370.91,144.35,91.71,60.83,12.64,105.14,-4.25,-5.84,-3.52,0.77,1.69,1.43,17.52,20.83,1.55,2.1,5.95,6.88,53.03,2.42,0.93,0,,,,11.45,48.91,361.18,16.04
(주)토박스코리아,215480,Dec-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)토박스코리아,215480,Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)토박스코리아,215480,Dec-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)토박스코리아,215480,Dec-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)토박스코리아,215480,Dec-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)토비스,51360,Dec-11,16.3,21.33,22.65,51.8,23.85,57.44,169.3,354.83,12.79,3.15,8.75,23.09,87.21,0.5,2.35,4.97,4.79,67.63,43.71,38.07,41.68,58.32,775.04,123.12,69.3,6.68,232.79,135.55,139.92,131.79,89.93,12.7,71.51,4.8,9.39,1.08,2.78,6.82,4.7,15,24.34,4.21,7.02,10.55,10.1,36.15,14.89,2.38,0.18,,,,26.01,168.49,296.97,10.06
(주)토비스,51360,Dec-12,7.72,4.81,14.5,-0.05,10.81,12.27,-35.01,-45,9.88,1.86,5.21,12.87,90.12,0.31,1.5,4.03,3.87,71.89,38.15,44.46,42.82,57.18,849.36,127.09,78.6,11.94,178.99,97.41,133.54,132.1,0,15.32,59.77,16.44,36.74,3.49,2.8,6.61,4.84,11.85,30.81,4,6.76,9.83,10.49,34.79,14.89,2.23,0.12,,,,21.35,129.47,208.61,7.92
(주)토비스,51360,Dec-13,21.55,51.11,15.63,22.74,42.64,33.91,50.92,83.69,10.97,2.15,7.02,15.22,89.03,0.2,1.25,4.01,3.98,68.39,40.5,40.69,50.07,49.93,967.86,140.07,83.34,15.74,141.57,93.9,99.73,97.52,99.55,19.56,41.37,12.68,30.56,2.13,3.26,6.96,6.13,13,28.07,4.66,7.69,11.82,13.6,26.84,15.51,2.67,0.08,,,,25.58,117.53,153.48,8.61
(주)토비스,51360,Dec-14,49.34,12.9,68.22,45.33,45.38,26.66,264.82,229.27,15.35,6.23,18.81,38.5,84.65,0.05,0.3,3.09,2.54,77.03,34.99,50.08,48.67,51.33,1407.07,152.18,98.93,5.76,102.05,125.61,105.46,104.01,99.36,26.41,19.82,9.89,52.63,2.02,3.02,6.13,5.94,10.89,33.52,4.1,6.52,11.07,9.48,38.49,15.34,2.44,0.1,,,,35.55,220.51,368.92,14.11
(주)토비스,51360,Dec-15,-5.44,65.56,-28.34,-33.95,23.77,-24.07,-36.04,-41.44,17.3,5.27,10.36,18.58,82.7,0.15,0.67,2.58,3.26,58.38,32.25,39.55,63.7,36.3,1741.53,165.43,112.08,20.25,81.54,242.4,56.98,55.39,97.79,23.09,27.38,32.85,68.35,5.89,1.97,3.51,4.47,9.16,39.86,2.89,4.37,8.55,5.83,62.61,8.27,1.77,0.19,,,,36.66,122.7,239.77,18.12
(주)토비스,51360,Dec-16,26.17,10.87,38.71,50.44,6.52,-1.81,-33.41,-24.83,16.97,3.56,6.25,10.83,83.03,0.08,0.34,1.57,1.83,64.18,34.98,41.73,53.7,46.3,1855.13,140.27,91.21,5.05,121.83,144.66,86.21,85.2,99.33,18.42,36.17,16.21,38.63,4.77,1.76,3.02,4.19,10.71,34.09,2.85,4.31,8.43,6.08,60,6.18,1.71,0.26,,,,28.49,108.06,189.08,18.09
(주)토비스,51360,Dec-17,-8.48,-2.92,-10.62,-16.3,6.93,15.02,-20.59,-12.11,13.82,2.48,4.69,8.06,86.18,0.13,0.59,4.37,2.84,62.68,32.75,42.15,62.76,37.24,1983.73,168.75,113.48,9.33,80.4,153.9,59.33,59.18,99.26,25.54,16.29,24.26,88.39,4.57,1.89,3.26,4.51,9.45,38.64,2.98,4.51,8.78,6.34,57.61,6.86,1.8,0.18,,,,29.16,110.58,201.78,14.74
(주)토비스,51360,Dec-18,10.89,6.35,13.14,29.54,6.91,-17.7,51.92,38.25,18.13,4.57,7.06,11.45,81.87,0.24,0.97,3.19,3.91,63.96,37.5,39.97,60.52,39.48,2120.79,165.7,103.56,10.92,94.58,182.9,65.22,63.77,97.56,25.36,24.09,23.53,63.7,6.32,1.54,2.51,4.02,8.38,43.55,2.44,3.77,6.91,4.99,73.13,5.55,1.53,0.28,,,,29.38,110.4,249.61,20.01
(주)토비스,51360,Dec-19,-4.02,-9.11,-2.92,-8.18,9.45,-2.63,12.34,7.54,19.68,5.27,7.69,11.88,80.32,0.26,1.06,3.92,3.7,64.69,35.47,41.75,69.03,30.97,2321.19,213.57,137.82,24.45,66.7,272.72,44.87,43.88,96.51,34.4,19.68,23.47,53.52,4.88,1.46,2.26,4.13,10.76,33.92,2.27,3.57,6.22,5,73.07,5.49,1.48,2.23,,,,32.35,130.05,355.82,21.71
(주)토탈소프트뱅크,45340,Dec-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)토탈소프트뱅크,45340,Dec-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)토탈소프트뱅크,45340,Dec-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)토탈소프트뱅크,45340,Dec-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)토탈소프트뱅크,45340,Dec-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)토탈소프트뱅크,45340,Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)토탈소프트뱅크,45340,Dec-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)토탈소프트뱅크,45340,Dec-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)토탈소프트뱅크,45340,Dec-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)톱텍,108230,Dec-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)톱텍,108230,Dec-12,0,0,0,0,0,0,0,0,15.63,5.61,5.09,8.35,84.37,-0.52,-1.21,1.77,1.77,59.19,14.98,50.33,61.14,38.86,1264.97,175.54,149.25,49.38,34.8,93.45,63.57,55.15,59.58,25.47,20.72,14.1,43.26,6.04,0.91,1.48,2.33,4.14,88.13,1.53,1.8,10.23,4.43,82.37,3.35,0.98,0.1,,,,14.35,65.01,73895.04,15.82
(주)톱텍,108230,Dec-13,0,0,0,0,0,0,0,0,15.2,4.83,4.85,10.15,84.8,0.23,0.46,4.93,4.93,67.97,17.74,55.91,48.35,51.65,1343.9,195.24,160.61,92.72,36.36,104.06,106.81,71.99,32.43,33.15,51.48,17.7,36.73,9.12,1,2.07,1.94,6.71,54.41,1.48,1.79,8.32,6.45,56.62,4.26,0.98,0.12,,,,15.23,87.48,493.97,15.19
(주)톱텍,108230,Dec-14,-7.2,28.06,-17.44,-11.34,2.14,-27.47,-39.16,-26.98,13.74,4.09,3.08,6.11,86.26,0.6,0.91,6.32,5.79,60.47,19.05,48.95,53.21,46.79,1372.71,146.88,118.9,67.38,59.68,93.09,87.92,77.36,75.21,19.3,42.6,12.72,26.25,7.59,0.75,1.49,1.53,4.63,78.78,1.17,1.44,6.4,4.71,77.46,2.71,0.74,0.15,,,,18.31,67.07,248.57,23.36
(주)톱텍,108230,Dec-15,-0.52,-2.33,2.97,-59.21,32.82,39.97,87.44,36.78,14.32,5.49,6.03,9.73,85.68,0.29,0.84,12.03,6.63,62.59,7.55,57.86,71.03,28.97,1669.94,236.52,218.67,27.87,13.07,171.33,40.79,37.26,71.04,36.12,12.2,22.7,75.86,5.96,1.1,1.77,2.9,7.71,47.35,1.79,2.06,13.53,6.29,58.05,3.41,1.15,0.08,,,,23.18,89.99,350.81,21.03
(주)톱텍,108230,Dec-16,125.13,27.43,187.84,844.6,27.3,70.31,104.3,115.77,13.34,6.59,7.61,15.34,86.66,-0.13,-0.3,1.82,2.59,80.02,24.76,60.21,40.04,59.96,1040.09,139.69,105.1,47.65,87.16,61,149.75,143.07,71.76,22.74,23.66,15.26,96.57,10.97,1.16,2.33,2.29,4.04,90.43,1.55,1.94,7.61,5.47,66.73,5.18,0.94,0.11,,,,14.45,89.99,938.24,17.33
(주)톱텍,108230,Dec-17,-5.43,-3.68,-6.9,-68.56,73.53,189.93,477.79,403.89,20.3,13.13,32.64,57.85,79.7,-0.09,-0.5,15.26,7.07,78.77,8.36,72.19,73.55,26.45,1804.87,320.8,293.98,218.96,12.15,86.49,35.97,33.39,37.17,54.22,4.11,100.57,880.56,10.4,2.49,4.41,5.69,9.73,37.51,3.13,3.76,18.57,14.36,25.41,13.64,2.06,0.04,,,,55.02,319.87,4379.8,21.51
(주)톱텍,108230,Dec-18,-11.77,15.09,-18.79,-24.2,2.04,-72.88,-86.79,-96.11,8.84,5.73,4.22,5.96,91.16,-1.02,-3.79,2.34,2.34,72.51,7.8,66.85,87.54,12.46,1805.94,652.87,601.92,476.18,9.22,109.66,14.23,12.69,61.28,61.4,3.91,149.55,545.11,23.71,0.74,0.92,3.7,7.42,49.21,0.97,1.06,11.98,8.03,45.47,3.51,0.78,0.08,,,,17.27,81.85,1376.46,21.97
(주)톱텍,108230,Dec-19,14.82,58.65,-3.4,170.96,-0.2,-45.87,-81.48,-179.79,12.61,0.13,0.05,1.09,87.39,0.27,0.56,8.62,13.17,61,21.89,47.65,75.8,24.2,1802.41,256.97,200.72,137.56,35.84,136.49,31.93,31.32,95.46,37.26,12.71,-20.28,-50.97,-13.24,0.4,0.49,2.11,6.63,55.04,0.6,0.7,4.05,5.3,68.89,1.37,0.47,0.37,,,,10.1,42.28,245.63,27.24
(주)투비소프트,79970,Dec-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)투비소프트,79970,Dec-12,0,0,0,0,0,0,0,0,55.13,10.9,12.72,15.91,44.87,-0.51,-2.99,0,0,69.17,0,69.17,79.94,20.06,1126.99,364.95,364.95,57.21,0,873.6,25.09,23.71,0,50.22,0,73.53,0,12.64,1.17,1.46,5.82,18.81,19.41,1.69,1.69,0,2.15,169.56,42.22,1.32,0,,,,77.79,3241.22,0,66.66
(주)투비소프트,79970,Dec-13,35.35,-7.64,48.5,0,17.35,0.99,-3.28,15.19,58.98,10.44,10.45,14.16,41.02,-0.26,-0.99,4.95,9.9,75.89,0,75.89,69.31,30.69,661.28,482.47,482.47,168.48,0,1677.03,44.28,22.69,0,60.16,19.57,49.52,112.02,17.45,1,1.36,3.83,25.18,14.5,1.37,1.37,0,2.2,165.9,44.33,1.11,0,,,,60.96,3415.35,0,70
(주)투비소프트,79970,Dec-14,-1.56,16.55,-28.21,0,16.09,8.28,-21.01,-35.38,59.55,7.61,7.23,9.58,40.45,-0.33,-1.27,0,3.4,55.34,0,55.34,81.73,18.27,705.6,306.65,306.65,81.23,0,1514.14,22.35,22.08,0,37.3,0,79.35,0,15.13,0.95,1.26,3.87,39.6,9.22,1.45,1.45,0,2.48,146.91,46.17,1.15,0,,,,66.23,3426.2,0,69.16
(주)투비소프트,79970,Dec-15,9.24,-4.69,6.43,0,9.43,1.31,-23.1,-52.74,59.22,5.78,5.36,6.55,40.78,-0.35,-1.79,0,0,53.92,0,53.92,81.88,18.12,733.16,300.8,300.8,76.28,0,1330.18,22.14,21.89,0,35.99,0,35.67,0,7.28,0.93,1.13,5.1,33.94,10.76,1.7,1.7,0,2.41,151.61,44.5,1.28,0,,,,61.02,3690.41,0,68.7
(주)투비소프트,79970,Dec-16,119.05,26.72,77.99,0,41.41,22.74,-126.44,136.52,47.44,-1.24,-0.85,-1.37,52.56,0.81,1.45,2.72,5.43,43.81,0,43.81,52.85,47.15,603.49,93.11,93.11,22.35,0,921.47,89.2,89.03,0,-3.24,72.06,2.7,3.34,2.56,0.68,1.1,1.8,26.37,13.84,1.45,1.45,0,2.47,147.92,49.36,0.8,0,,,,26.73,3592.26,0,53.7
(주)투비소프트,79970,Dec-17,22.11,448.76,-12.25,0,11.22,0.7,0,-490.33,40.58,-65.01,-29.33,-57.97,59.42,0.85,0.77,2.74,3.18,31.48,11.38,27.9,48.38,51.62,513.49,61.35,54.37,9.04,0,619.83,106.7,106.07,99.64,-19.83,88.96,-2.5,-3,-3.14,0.45,0.9,0.91,19.98,18.27,1.22,1.29,22.92,2.61,139.79,13.71,0.52,0.18,,,,-8.07,-401.87,-1034.01,-19.66
(주)투비소프트,79970,Dec-18,10.01,-46.01,62.63,-39.94,27.44,36.68,0,0,32.3,-46.69,-24.94,-46.43,67.7,2.56,2.89,5.79,5.19,46.54,4.2,44.59,56.46,43.54,483.88,138.42,132.61,17.59,15.14,370.39,77.12,59.56,69.84,12.92,56.35,-7.25,-9.92,-6.19,0.53,1.02,1.13,17.05,21.41,1.36,1.46,19.57,3.78,96.57,14.38,0.66,0.16,,,,0.77,31.67,150.37,1.51
(주)투비소프트,79970,Dec-19,-18.52,-2.13,-13.26,-60.19,-19.51,-24.37,0,0,42.58,-52.64,-22.37,-37.84,57.42,2.91,2.81,6.38,5.59,49.55,1.93,48.59,55.39,44.61,355.55,113.69,111.5,18.15,16.01,313.16,80.54,78.68,97.91,5.97,55.03,-4.38,-6.42,-4.13,0.42,0.76,0.97,13.43,27.19,0.89,0.92,28.21,3.8,96.1,15.68,0.49,0.05,,,,10.48,359.85,2703.77,22.14
(주)트루윈,105550,Dec-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)트루윈,105550,Dec-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)트루윈,105550,Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)트루윈,105550,Dec-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)트루윈,105550,Dec-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)트루윈,105550,Dec-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)특수건설,26150,Dec-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)특수건설,26150,Dec-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)특수건설,26150,Dec-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)특수건설,26150,Dec-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)특수건설,26150,Dec-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)특수건설,26150,Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)특수건설,26150,Dec-17,0,0,0,0,0,0,0,0,8.59,0.33,0.37,0.67,91.41,0.48,1.21,5.61,5.61,74.85,9.22,67.95,55.43,44.57,1304.51,226.85,205.94,21.59,16.49,109.75,80.4,59.52,50.19,41.85,23.22,-3.99,-13.83,-1.6,1.12,2.01,2.5,7.42,49.19,1.49,1.64,16.16,6.76,53.98,15.23,1.03,0.06,,,,59.22,809.04,3074.86,53.11
(주)특수건설,26150,Dec-18,25.77,129.81,22.4,23.82,30.8,41.99,62.29,-58.01,6.02,0.38,0.53,0.94,93.98,0.35,1.14,5.79,5.77,72.84,9.33,66.05,57.65,42.35,1137.37,225.19,204.19,24.37,16.78,18.41,73.45,56.11,62.53,40.5,17.63,-4.1,-17.09,-1.38,1.4,2.48,3.24,8.28,44.06,1.9,2.1,20.5,15.25,23.93,13.12,1.32,0.04,,,,49.81,446.96,716.74,39.56
(주)특수건설,26150,Dec-19,16.43,40.17,-3.66,-0.1,1.45,3.76,10.53,-20.12,6.51,0.41,0.49,0.91,93.49,0.59,1.53,4.38,5.93,60.27,9.67,54.44,50.24,49.76,1137.9,170.03,153.59,40.54,23.48,13.17,99.06,70.56,53.7,24.83,36.34,8.69,23.7,3.86,1.21,2.25,2.61,6.8,53.64,1.83,2.02,19.24,43.38,8.41,8.13,1.21,0.02,,,,47.46,336.93,619.01,42.3
(주)티라유텍,322180,Dec-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)티로보틱스,117730,Dec-18,0,0,0,0,0,0,0,0,23.98,7.81,8.37,16.05,76.02,1.01,2.26,5.56,5.56,70.2,27.84,50.66,52.18,47.82,1198.57,190.27,137.31,64.66,58.67,103.08,91.63,70.71,63.68,33.31,42.81,16.39,35.08,7.31,1.07,2.06,2.24,7.86,46.46,1.53,2.12,5.49,7.62,47.89,4.51,1,0.19,,,,27.52,123.69,600.66,25.65
(주)티로보틱스,117730,Dec-19,26.13,61.36,-5.49,-4.55,-8.15,-22.5,0,0,17.88,-6.54,-4.81,-10.37,82.12,2.27,3.02,4.45,6.19,52.6,28.11,37.82,38.8,61.2,1065.35,171.07,122.98,68.98,67.66,100.02,157.76,79.26,38.87,21.85,104.05,3.88,5.88,3.6,0.74,1.64,1.33,5.91,61.78,1.22,1.69,4.35,5.82,62.71,2.67,0.78,0.23,,,,14.12,46.92,187.66,21.42
(주)티비씨,33830,Dec-11,3.72,29.1,-5.92,-24.24,0.98,10.04,-8.77,-21.23,35.68,13.06,5.02,5.39,64.32,-5.79,-32.73,7.39,14.79,66.9,0.09,66.84,91.97,8.03,183.22,838.12,837.35,9.61,0.11,0,8.73,8.68,0,58.92,1.43,76.07,466.04,16.18,0.38,0.41,5.65,0,0,0.55,0.55,525.31,3.38,107.87,1.74,0.5,0,,,,23.76,97.47,0,62.95
(주)티비씨,33830,Dec-12,0.19,-9.54,5.78,-1.54,3.13,-1.79,-12.93,-33.57,31.42,11.58,4.29,4.6,68.58,-5.95,-33,0,2.74,70.63,0.09,70.57,94.67,5.33,188.95,1379.63,1378.44,23.03,0.09,0,5.63,5.41,0,65.52,0,152.44,0,21.95,0.37,0.4,5.55,0,0,0.54,0.54,603.11,3.52,103.84,1.6,0.49,0,,,,23.09,104.89,0,62.4
(주)티비씨,33830,Dec-13,2.19,5.12,0.92,0,3.19,-9.28,-15.73,-24.59,32.64,10.76,3.57,3.75,67.36,-6.3,-43.04,19.44,38.89,69.76,0,69.76,95.6,4.4,194.98,1714.33,1714.33,2.63,0,0,4.61,4.26,0,65.69,0.05,173.56,15589.21,23.27,0.33,0.35,6.83,0,0,0.47,0.47,1102.79,3.78,96.62,1.49,0.44,0,,,,21.89,96.81,0,66.65
(주)티비씨,33830,Dec-14,2.22,-5.92,6.24,0,1.79,5.17,-7.91,6.24,30.72,9.42,3.22,3.37,69.28,-5.41,-40.09,0,16.1,72.5,0,72.5,95.19,4.81,198.47,1625.08,1625.08,5.89,0,0,5.05,4.69,0,68.04,0,145.88,0,20.76,0.34,0.36,7.41,0,0,0.48,0.48,0,4.51,80.98,1.57,0.45,0.22,,,,22.68,115.63,0,67.11
(주)티비씨,33830,Dec-15,3.81,-7.17,-2.08,0,1.51,16.72,9.44,-4.36,26.94,8.83,3.42,3.63,73.06,-3.82,-25.12,0,0,68.39,0,68.39,93.08,6.92,201.47,1149.94,1149.89,10.55,0,25868.17,7.43,6.39,0,62.44,0,80.19,0,14.59,0.39,0.41,6.58,1859.91,0.2,0.55,0.55,24882.19,4.49,81.37,1.96,0.51,0,,,,23.53,136.77,0,61.92
(주)티비씨,33830,Dec-16,2.12,5.96,4.9,-10.99,1.17,-5.59,-27.02,-8.7,25.68,6.83,2.42,2.62,74.32,-3.29,-15.91,0,0,70.25,0,70.25,92.23,7.77,203.84,989.01,988.97,30.27,0,74385.43,8.43,7.7,0,63.15,0,39.4,0,8.72,0.36,0.38,4.83,1314.49,0.28,0.51,0.51,12429.12,3.45,105.7,1.87,0.47,0,,,,19.99,104.12,0,56.89
(주)티비씨,33830,Dec-17,3.48,18.5,8.09,-6.46,2.35,8.72,15.73,46.61,26.54,7.27,2.73,2.97,73.46,-2.95,-13.35,0,0,73.37,0,73.37,91.21,8.79,208.62,907.39,907.36,8.9,0,0,9.63,8.87,0,65.29,0,49.34,0,11.75,0.38,0.41,4.53,5684.08,0.06,0.52,0.52,14825.91,4.01,90.99,1.81,0.47,0,,,,19.41,103.91,0,52.58
