회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),이자보상배율(이자비용)(IFRS연결),,,,
(주)휴스틸,5010,18-Dec,1.479409867,2.990518363,,,,
(주)휴스틸,5010,19-Dec,-0.907922682,-3.102259795,,,,
(주)휴엠앤씨,263920,17-Dec,15.0629901,X,,,,
(주)휴엠앤씨,263920,18-Dec,0.935527702,-0.530296094,,,,
(주)휴엠앤씨,263920,19-Dec,0.031897155,0.394903257,,,,
(주)휴온스,243070,16-Dec,42.25946235,36.47547875,,,,
(주)휴온스,243070,17-Dec,47.80986796,32.60997159,,,,
(주)휴온스,243070,18-Dec,79.07434636,47.22367291,,,,
(주)휴온스,243070,19-Dec,76.84795776,42.92916788,,,,
(주)휴온스글로벌,84110,11-Dec,3.152569589,X,,,,
(주)휴온스글로벌,84110,12-Dec,5.038025539,4.443235135,,,,
(주)휴온스글로벌,84110,13-Dec,13.42221708,10.36553633,,,,
(주)휴온스글로벌,84110,14-Dec,28.70135602,18.73649336,,,,
(주)휴온스글로벌,84110,15-Dec,61.77153185,55.66926695,,,,
(주)휴온스글로벌,84110,16-Dec,X,44.62830835,,,,
(주)휴온스글로벌,84110,17-Dec,X,39.88769097,,,,
(주)휴온스글로벌,84110,18-Dec,X,43.58946274,,,,
(주)휴온스글로벌,84110,19-Dec,X,48.5858821,,,,
(주)흥국,10240,11-Dec,7.307492499,7.895600459,,,,
(주)흥국,10240,12-Dec,2.29512989,2.823062135,,,,
(주)흥국,10240,13-Dec,2.522781192,3.661920912,,,,
(주)흥국,10240,14-Dec,2.933691797,3.077244183,,,,
(주)흥국,10240,15-Dec,4.273154342,3.879561252,,,,
(주)흥국,10240,16-Dec,10.88548772,12.34063732,,,,
(주)흥국,10240,17-Dec,25.17191976,39.93182672,,,,
(주)흥국,10240,18-Dec,31.84308184,51.27726045,,,,
(주)흥국,10240,19-Dec,20.31173952,33.56715792,,,,
(주)흥국에프엔비,189980,15-Dec,23.51601692,26.37213304,,,,
(주)흥국에프엔비,189980,16-Dec,14.68780856,19.34750804,,,,
(주)흥국에프엔비,189980,17-Dec,15.51831233,15.8195976,,,,
(주)흥국에프엔비,189980,18-Dec,34.26148564,39.56002345,,,,
(주)흥국에프엔비,189980,19-Dec,134.7950383,117.5250794,,,,
(주)희림종합건축사사무소,37440,11-Dec,-0.801619653,X,,,,
(주)희림종합건축사사무소,37440,12-Dec,2.113880755,X,,,,
(주)희림종합건축사사무소,37440,13-Dec,2.303776848,2.358060287,,,,
(주)희림종합건축사사무소,37440,14-Dec,-3.307481501,-3.422337071,,,,
(주)희림종합건축사사무소,37440,15-Dec,2.570620166,2.471573411,,,,
(주)희림종합건축사사무소,37440,16-Dec,2.133382329,2.00160707,,,,
(주)희림종합건축사사무소,37440,17-Dec,3.743051088,3.821385479,,,,
(주)희림종합건축사사무소,37440,18-Dec,3.300441269,3.276205948,,,,
(주)희림종합건축사사무소,37440,19-Dec,2.993146002,2.877528804,,,,
(주)힘스,238490,17-Dec,39.32005848,X,,,,
(주)힘스,238490,18-Dec,-3.648114936,X,,,,
(주)힘스,238490,19-Dec,68.42560544,X,,,,
AJ네트웍스(주),95570,15-Dec,1.911231166,1.843628169,,,,
AJ네트웍스(주),95570,16-Dec,1.965060848,1.42743781,,,,
AJ네트웍스(주),95570,17-Dec,1.912585388,1.570009742,,,,
AJ네트웍스(주),95570,18-Dec,1.376473671,-0.577794814,,,,
AJ네트웍스(주),95570,19-Dec,1.348667577,0.378463851,,,,
CS홀딩스(주),590,11-Dec,X,101.1715963,,,,
CS홀딩스(주),590,12-Dec,X,149.5519635,,,,
CS홀딩스(주),590,13-Dec,1495.037333,501.8880276,,,,
CS홀딩스(주),590,14-Dec,X,476.4818009,,,,
CS홀딩스(주),590,15-Dec,X,314.7603312,,,,
CS홀딩스(주),590,16-Dec,X,241.4437384,,,,
CS홀딩스(주),590,17-Dec,X,127.5227409,,,,
CS홀딩스(주),590,18-Dec,X,54.91148655,,,,
CS홀딩스(주),590,19-Dec,3353.132353,209.4690076,,,,
HD현대(주),267250,17-Dec,5.179515598,7.293729086,,,,
HD현대(주),267250,18-Dec,4.219424588,3.830643006,,,,
HD현대(주),267250,19-Dec,2.923758285,2.279436689,,,,
KB오토시스(주),24120,11-Dec,4.330504266,1.785792794,,,,
KB오토시스(주),24120,12-Dec,7.588894213,4.877038984,,,,
KB오토시스(주),24120,13-Dec,8.942530818,6.925694981,,,,
KB오토시스(주),24120,14-Dec,6.713029201,5.429654083,,,,
KB오토시스(주),24120,15-Dec,14.8264111,8.518970544,,,,
KB오토시스(주),24120,16-Dec,16.97369838,16.98491328,,,,
KB오토시스(주),24120,17-Dec,19.30343422,21.3998469,,,,
KB오토시스(주),24120,18-Dec,16.27541555,16.06186176,,,,
KB오토시스(주),24120,19-Dec,19.66930621,18.42505193,,,,
KD(주),44180,11-Dec,0.481552714,0.151290357,,,,
KD(주),44180,12-Dec,-0.905619974,1.602287696,,,,
KD(주),44180,13-Dec,-1.199800049,-2.060169014,,,,
KD(주),44180,14-Dec,-6.375905285,-9.317370632,,,,
KD(주),44180,15-Dec,1.863067427,1.59960771,,,,
KD(주),44180,16-Dec,2.187128096,2.297779401,,,,
KD(주),44180,17-Dec,-12.17476721,-9.735487689,,,,
KD(주),44180,18-Dec,-1.772621531,-3.839000366,,,,
KD(주),44180,19-Dec,2.859576525,1.632496084,,,,
KG스틸(주),16380,11-Dec,0.046898187,0.104572817,,,,
KG스틸(주),16380,12-Dec,0.058289452,0.084640553,,,,
KG스틸(주),16380,13-Dec,0.111106466,0.127686619,,,,
KG스틸(주),16380,14-Dec,-0.971179518,-0.852548637,,,,
KG스틸(주),16380,15-Dec,0.468451742,0.446765503,,,,
KG스틸(주),16380,16-Dec,0.598722264,0.832568164,,,,
KG스틸(주),16380,17-Dec,-0.237472258,-0.079659344,,,,
KG스틸(주),16380,18-Dec,-0.038454818,-0.11755855,,,,
KG스틸(주),16380,19-Dec,0.221778485,0.336514956,,,,
KISCO홀딩스(주),1940,11-Dec,567.5837074,16.65217336,,,,
KISCO홀딩스(주),1940,12-Dec,X,50.95696853,,,,
KISCO홀딩스(주),1940,13-Dec,X,14.97416633,,,,
KISCO홀딩스(주),1940,14-Dec,X,19.50698378,,,,
KISCO홀딩스(주),1940,15-Dec,X,668.1269733,,,,
KISCO홀딩스(주),1940,16-Dec,X,1832.262328,,,,
KISCO홀딩스(주),1940,17-Dec,X,932.1525742,,,,
KISCO홀딩스(주),1940,18-Dec,X,167.4407355,,,,
KISCO홀딩스(주),1940,19-Dec,X,117.6606379,,,,
LG이노텍(주),11070,11-Dec,-0.746502444,-0.423031691,,,,
LG이노텍(주),11070,12-Dec,-0.002981264,0.705087128,,,,
LG이노텍(주),11070,13-Dec,0.298911045,1.327399828,,,,
LG이노텍(주),11070,14-Dec,3.33945155,4.074900074,,,,
LG이노텍(주),11070,15-Dec,4.200928591,4.838630773,,,,
LG이노텍(주),11070,16-Dec,2.071210702,2.938689636,,,,
LG이노텍(주),11070,17-Dec,8.861429565,8.913815104,,,,
LG이노텍(주),11070,18-Dec,4.341244305,4.848972491,,,,
LG이노텍(주),11070,19-Dec,6.770133412,6.321712399,,,,
LS일렉트릭(주),10120,11-Dec,4.417011769,4.682393979,,,,
LS일렉트릭(주),10120,12-Dec,5.647270044,5.359892989,,,,
LS일렉트릭(주),10120,13-Dec,6.543150158,6.285336912,,,,
LS일렉트릭(주),10120,14-Dec,5.869186289,5.588819774,,,,
LS일렉트릭(주),10120,15-Dec,6.131007449,5.998340417,,,,
LS일렉트릭(주),10120,16-Dec,4.620520455,5.491461052,,,,
LS일렉트릭(주),10120,17-Dec,8.327468663,8.395482592,,,,
LS일렉트릭(주),10120,18-Dec,11.80922491,12.21468921,,,,
LS일렉트릭(주),10120,19-Dec,10.96608967,10.5616288,,,,
OCI(주),10060,11-Dec,32.3429309,15.29665975,,,,
OCI(주),10060,12-Dec,-0.267313545,1.858588221,,,,
OCI(주),10060,13-Dec,-3.066298547,-1.214317542,,,,
OCI(주),10060,14-Dec,-1.172314367,0.477023259,,,,
OCI(주),10060,15-Dec,-1.462609435,-1.945431304,,,,
OCI(주),10060,16-Dec,2.491940135,1.743545552,,,,
OCI(주),10060,17-Dec,5.746745424,3.831547899,,,,
OCI(주),10060,18-Dec,3.005320742,2.314947747,,,,
OCI(주),10060,19-Dec,-5.162617488,-3.293999786,,,,
SK이노베이션(주),96770,11-Dec,7.633014946,7.623922297,,,,
SK이노베이션(주),96770,12-Dec,27.56569403,4.991289256,,,,
SK이노베이션(주),96770,13-Dec,8.132455985,4.984883709,,,,
SK이노베이션(주),96770,14-Dec,30.99104729,-0.951701478,,,,
SK이노베이션(주),96770,15-Dec,18.48315984,7.397919707,,,,
SK이노베이션(주),96770,16-Dec,2.860105237,12.75856182,,,,
SK이노베이션(주),96770,17-Dec,87.8930831,15.67442103,,,,
SK이노베이션(주),96770,18-Dec,60.0551825,8.158759806,,,,
SK이노베이션(주),96770,19-Dec,23.48627945,3.693034457,,,,
SNT모티브(주),64960,11-Dec,8.666588025,6.057668605,,,,
SNT모티브(주),64960,12-Dec,21.1786697,11.79354343,,,,
SNT모티브(주),64960,13-Dec,44.2365033,24.81986764,,,,
SNT모티브(주),64960,14-Dec,46.41989979,44.60787482,,,,
SNT모티브(주),64960,15-Dec,256.8406453,281.0536959,,,,
SNT모티브(주),64960,16-Dec,59284.15018,6567.166911,,,,
SNT모티브(주),64960,17-Dec,585.8807321,776.2141911,,,,
SNT모티브(주),64960,18-Dec,383016.2754,407838.9638,,,,
SNT모티브(주),64960,19-Dec,19830.22082,1008.190519,,,,
SNT중공업(주),3570,11-Dec,X,48.42044445,,,,
SNT중공업(주),3570,12-Dec,X,38.12411117,,,,
SNT중공업(주),3570,13-Dec,X,42.37612226,,,,
SNT중공업(주),3570,14-Dec,X,-10.18569374,,,,
SNT중공업(주),3570,15-Dec,X,126.4819983,,,,
SNT중공업(주),3570,16-Dec,X,-5.996649035,,,,
SNT중공업(주),3570,17-Dec,X,-174.4126477,,,,
SNT중공업(주),3570,18-Dec,12.437763,11.60266931,,,,
SNT중공업(주),3570,19-Dec,29.85047541,31.84976472,,,,
STX엔진(주),77970,11-Dec,3.566535723,2.492438285,,,,
STX엔진(주),77970,12-Dec,1.015324368,0.43268329,,,,
STX엔진(주),77970,13-Dec,-1.28013044,-0.796185972,,,,
STX엔진(주),77970,14-Dec,0.271952652,0.244316194,,,,
STX엔진(주),77970,15-Dec,0.229467616,X,,,,
STX엔진(주),77970,16-Dec,0.195132413,0.195132413,,,,
STX엔진(주),77970,17-Dec,0.803996425,0.53136407,,,,
STX엔진(주),77970,18-Dec,1.238719676,1.365587134,,,,
STX엔진(주),77970,19-Dec,1.633604164,1.949756048,,,,
STX중공업(주),71970,11-Dec,1.329690966,1.349278875,,,,
STX중공업(주),71970,12-Dec,1.098762048,1.116942738,,,,
STX중공업(주),71970,13-Dec,-3.499677413,-3.421541107,,,,
STX중공업(주),71970,14-Dec,-0.720822718,-0.727622501,,,,
STX중공업(주),71970,15-Dec,0.174291728,0.164403779,,,,
STX중공업(주),71970,16-Dec,-1.983603318,-1.977201594,,,,
STX중공업(주),71970,17-Dec,1.441822374,1.488271726,,,,
STX중공업(주),71970,18-Dec,-0.844916287,-0.846404869,,,,
STX중공업(주),71970,19-Dec,-1.718532138,-1.721415824,,,,
가온미디어(주),78890,11-Dec,-2.908457096,-3.285425331,,,,
가온미디어(주),78890,12-Dec,2.771054458,2.201626882,,,,
가온미디어(주),78890,13-Dec,5.204683971,5.539623826,,,,
가온미디어(주),78890,14-Dec,14.73828365,13.28489968,,,,
가온미디어(주),78890,15-Dec,20.70464148,18.07698886,,,,
가온미디어(주),78890,16-Dec,23.37817056,20.44278076,,,,
가온미디어(주),78890,17-Dec,16.29873437,13.12985735,,,,
가온미디어(주),78890,18-Dec,2.433901572,3.203427392,,,,
가온미디어(주),78890,19-Dec,7.838126257,7.629770744,,,,
가온전선(주),500,11-Dec,1.803854504,1.718754336,,,,
가온전선(주),500,12-Dec,2.263983388,2.051310358,,,,
가온전선(주),500,13-Dec,3.617420716,3.238776538,,,,
가온전선(주),500,14-Dec,2.144704895,2.063680992,,,,
가온전선(주),500,15-Dec,2.292955253,2.24313449,,,,
가온전선(주),500,16-Dec,5.607369421,4.494114188,,,,
가온전선(주),500,17-Dec,2.706456926,2.344458371,,,,
가온전선(주),500,18-Dec,1.558376633,1.370182603,,,,
가온전선(주),500,19-Dec,2.420965185,2.463642373,,,,
감성코퍼레이션(주),36620,11-Dec,-1.352309966,X,,,,
감성코퍼레이션(주),36620,12-Dec,-2.005611934,X,,,,
감성코퍼레이션(주),36620,13-Dec,-2.590010574,X,,,,
감성코퍼레이션(주),36620,14-Dec,0.28770621,X,,,,
감성코퍼레이션(주),36620,15-Dec,0.200414868,X,,,,
감성코퍼레이션(주),36620,16-Dec,-0.926802574,X,,,,
감성코퍼레이션(주),36620,17-Dec,0.035740884,X,,,,
감성코퍼레이션(주),36620,18-Dec,-11.98301189,-13.18062223,,,,
감성코퍼레이션(주),36620,19-Dec,0.03075681,-1.4976224,,,,
강남제비스코(주),860,11-Dec,114.0882274,88.8981491,,,,
강남제비스코(주),860,12-Dec,300.3918005,138.0306113,,,,
강남제비스코(주),860,13-Dec,522.405948,139.3362373,,,,
강남제비스코(주),860,14-Dec,6168.809501,285.4561411,,,,
강남제비스코(주),860,15-Dec,8608.020699,264.4625594,,,,
강남제비스코(주),860,16-Dec,15638.13851,287.4143412,,,,
강남제비스코(주),860,17-Dec,X,128.8836178,,,,
강남제비스코(주),860,18-Dec,X,14.75345217,,,,
강남제비스코(주),860,19-Dec,-175.2161364,-9.009458716,,,,
갤럭시아머니트리(주),94480,11-Dec,-1.014970989,-4.520757016,,,,
갤럭시아머니트리(주),94480,12-Dec,1.06581798,-0.79069153,,,,
갤럭시아머니트리(주),94480,13-Dec,1.490402817,-0.476223366,,,,
갤럭시아머니트리(주),94480,14-Dec,0.844093157,0.467050567,,,,
갤럭시아머니트리(주),94480,15-Dec,2.300138514,2.688357647,,,,
갤럭시아머니트리(주),94480,16-Dec,3.222796783,3.158668284,,,,
갤럭시아머니트리(주),94480,17-Dec,2.964509098,1.818937295,,,,
갤럭시아머니트리(주),94480,18-Dec,2.355276427,2.34947185,,,,
갤럭시아머니트리(주),94480,19-Dec,2.25594242,2.255587535,,,,
경남스틸(주),39240,11-Dec,4.900636886,X,,,,
경남스틸(주),39240,12-Dec,4.484941832,X,,,,
경남스틸(주),39240,13-Dec,6.129231755,X,,,,
경남스틸(주),39240,14-Dec,8.830420532,X,,,,
경남스틸(주),39240,15-Dec,8.467936903,X,,,,
경남스틸(주),39240,16-Dec,1.895571866,X,,,,
경남스틸(주),39240,17-Dec,8.442618823,X,,,,
경남스틸(주),39240,18-Dec,7.289717819,X,,,,
경남스틸(주),39240,19-Dec,8.521647806,X,,,,
경남제약(주),53950,11-Dec,0.744154329,X,,,,
경남제약(주),53950,12-Dec,1.226639186,X,,,,
경남제약(주),53950,13-Dec,0.187297901,X,,,,
경남제약(주),53950,14-Dec,1.700807,X,,,,
경남제약(주),53950,15-Dec,4.245727508,X,,,,
경남제약(주),53950,16-Dec,5.039653532,X,,,,
경남제약(주),53950,17-Dec,3.256257833,X,,,,
경남제약(주),53950,18-Dec,-0.509832165,-0.636964941,,,,
경남제약(주),53950,19-Dec,-8.959323375,-9.736789218,,,,
경동제약(주),11040,11-Dec,65.81120147,65.90342808,,,,
경동제약(주),11040,12-Dec,40.83127717,29.09459236,,,,
경동제약(주),11040,13-Dec,X,181.8770059,,,,
경동제약(주),11040,14-Dec,X,247.5287936,,,,
경동제약(주),11040,15-Dec,X,206.9161345,,,,
경동제약(주),11040,16-Dec,X,289.1798552,,,,
경동제약(주),11040,17-Dec,X,334.668991,,,,
경동제약(주),11040,18-Dec,X,388.5100473,,,,
경동제약(주),11040,19-Dec,58.3507049,52.73224886,,,,
경인전자(주),9140,11-Dec,X,X,,,,
경인전자(주),9140,12-Dec,X,X,,,,
경인전자(주),9140,13-Dec,X,X,,,,
경인전자(주),9140,14-Dec,X,X,,,,
경인전자(주),9140,15-Dec,X,X,,,,
경인전자(주),9140,16-Dec,X,X,,,,
경인전자(주),9140,17-Dec,X,X,,,,
경인전자(주),9140,18-Dec,X,X,,,,
경인전자(주),9140,19-Dec,X,X,,,,
경창산업(주),24910,11-Dec,0.181820318,0.483766245,,,,
경창산업(주),24910,12-Dec,0.692309412,0.94191808,,,,
경창산업(주),24910,13-Dec,2.351124106,2.833274895,,,,
경창산업(주),24910,14-Dec,2.190624344,2.730401007,,,,
경창산업(주),24910,15-Dec,1.083791553,2.440047754,,,,
경창산업(주),24910,16-Dec,1.823668452,2.81583505,,,,
경창산업(주),24910,17-Dec,-0.921580465,-0.247507161,,,,
경창산업(주),24910,18-Dec,1.702992223,1.247009336,,,,
경창산업(주),24910,19-Dec,-1.061005028,-1.169230894,,,,
계룡건설산업(주),13580,11-Dec,1.341165472,1.527445817,,,,
계룡건설산업(주),13580,12-Dec,1.116041119,1.445026213,,,,
계룡건설산업(주),13580,13-Dec,-2.956747331,-1.769025263,,,,
계룡건설산업(주),13580,14-Dec,-5.520226934,-4.232338979,,,,
계룡건설산업(주),13580,15-Dec,1.825926687,1.986678458,,,,
계룡건설산업(주),13580,16-Dec,4.159707102,4.392781182,,,,
계룡건설산업(주),13580,17-Dec,5.517469373,6.642915929,,,,
계룡건설산업(주),13580,18-Dec,6.373659039,8.57554972,,,,
계룡건설산업(주),13580,19-Dec,8.725344219,6.729088444,,,,
계양전기(주),12200,11-Dec,69.60551998,53.40048414,,,,
계양전기(주),12200,12-Dec,60.55264078,27.1919952,,,,
계양전기(주),12200,13-Dec,243.7952834,154.5784494,,,,
계양전기(주),12200,14-Dec,210.6709059,46.08263823,,,,
계양전기(주),12200,15-Dec,516.0111021,77.76202884,,,,
계양전기(주),12200,16-Dec,377.2529237,107.6979645,,,,
계양전기(주),12200,17-Dec,591.1328858,516.4246734,,,,
계양전기(주),12200,18-Dec,33.23315439,207.1361331,,,,
계양전기(주),12200,19-Dec,7.93505385,3.907377638,,,,
고려산업(주),2140,11-Dec,4.288653355,4.276103969,,,,
고려산업(주),2140,12-Dec,4.011748529,4.00780581,,,,
고려산업(주),2140,13-Dec,2.545228608,2.540362037,,,,
고려산업(주),2140,14-Dec,7.330836496,7.331729678,,,,
고려산업(주),2140,15-Dec,7.02393988,5.846876894,,,,
고려산업(주),2140,16-Dec,5.732884702,4.410919914,,,,
고려산업(주),2140,17-Dec,4.38165212,3.452877177,,,,
고려산업(주),2140,18-Dec,2.036115347,2.329740379,,,,
고려산업(주),2140,19-Dec,1.85217634,1.901414293,,,,
고려신용정보(주),49720,11-Dec,207.9477525,X,,,,
고려신용정보(주),49720,12-Dec,186.3232887,171.6121652,,,,
고려신용정보(주),49720,13-Dec,39.26170353,16.45807109,,,,
고려신용정보(주),49720,14-Dec,45.01838551,40.4637033,,,,
고려신용정보(주),49720,15-Dec,136.3737379,135.1522402,,,,
고려신용정보(주),49720,16-Dec,88698.96774,87354.80645,,,,
고려신용정보(주),49720,17-Dec,X,X,,,,
고려신용정보(주),49720,18-Dec,X,X,,,,
고려신용정보(주),49720,19-Dec,69.09120486,60.70550599,,,,
고려아연(주),10130,11-Dec,131.2493941,64.76546421,,,,
고려아연(주),10130,12-Dec,147.403116,68.19051822,,,,
고려아연(주),10130,13-Dec,95.60863745,76.69454798,,,,
고려아연(주),10130,14-Dec,372.8109961,271.763277,,,,
고려아연(주),10130,15-Dec,477.9249547,383.9702,,,,
고려아연(주),10130,16-Dec,1490.873173,812.59002,,,,
고려아연(주),10130,17-Dec,2432.763311,1122.556026,,,,
고려아연(주),10130,18-Dec,2940.483667,726.2341632,,,,
고려아연(주),10130,19-Dec,5196.107407,573.4808514,,,,
고려제강(주),2240,11-Dec,12.25249583,18.13511596,,,,
고려제강(주),2240,12-Dec,5.101969032,7.00564402,,,,
고려제강(주),2240,13-Dec,5.20299717,8.462011847,,,,
고려제강(주),2240,14-Dec,9.008706366,3.883459991,,,,
고려제강(주),2240,15-Dec,7.958050376,3.372876873,,,,
고려제강(주),2240,16-Dec,7.0786221,3.45152317,,,,
고려제강(주),2240,17-Dec,5.958520552,3.032379227,,,,
고려제강(주),2240,18-Dec,7.322855252,2.418696037,,,,
고려제강(주),2240,19-Dec,8.47832896,2.321507775,,,,
고려제약(주),14570,11-Dec,8.345541638,X,,,,
고려제약(주),14570,12-Dec,4.433207884,X,,,,
고려제약(주),14570,13-Dec,2.66266018,X,,,,
고려제약(주),14570,14-Dec,9.790743988,X,,,,
고려제약(주),14570,15-Dec,20.09023605,X,,,,
고려제약(주),14570,16-Dec,118.7501307,X,,,,
고려제약(주),14570,17-Dec,201.3744157,X,,,,
고려제약(주),14570,18-Dec,217.8909001,X,,,,
고려제약(주),14570,19-Dec,859.683694,X,,,,
광동제약(주),9290,11-Dec,31.93298793,31.84791732,,,,
광동제약(주),9290,12-Dec,28.50764261,28.76247025,,,,
광동제약(주),9290,13-Dec,19.43573908,19.33387966,,,,
광동제약(주),9290,14-Dec,23.13004097,22.97741295,,,,
광동제약(주),9290,15-Dec,19.37677298,19.23746783,,,,
광동제약(주),9290,16-Dec,18.31034255,17.12304622,,,,
광동제약(주),9290,17-Dec,15.28977502,14.53568513,,,,
광동제약(주),9290,18-Dec,12.2470908,12.19198161,,,,
광동제약(주),9290,19-Dec,13.70212452,13.15756793,,,,
광전자(주),17900,11-Dec,-0.010304282,0.1981706,,,,
광전자(주),17900,12-Dec,-5.190149936,-3.778076576,,,,
광전자(주),17900,13-Dec,-44.80403196,-17.14937792,,,,
광전자(주),17900,14-Dec,-2106.974337,-2101.238388,,,,
광전자(주),17900,15-Dec,-1011.428203,-1187.87829,,,,
광전자(주),17900,16-Dec,-239.2099087,-269.9078041,,,,
광전자(주),17900,17-Dec,1306.387474,784.2096194,,,,
광전자(주),17900,18-Dec,599.2701632,264.6657969,,,,
광전자(주),17900,19-Dec,-68.6821608,-19.12531431,,,,
광진실업(주),26910,11-Dec,5.556186681,X,,,,
광진실업(주),26910,12-Dec,1.833654564,X,,,,
광진실업(주),26910,13-Dec,-0.159983481,X,,,,
광진실업(주),26910,14-Dec,2.323974669,X,,,,
광진실업(주),26910,15-Dec,-0.633288861,X,,,,
광진실업(주),26910,16-Dec,0.378749358,X,,,,
광진실업(주),26910,17-Dec,3.835411698,X,,,,
광진실업(주),26910,18-Dec,1.620802625,X,,,,
광진실업(주),26910,19-Dec,-10.14780945,X,,,,
국도화학(주),7690,11-Dec,6.199099345,6.827336251,,,,
국도화학(주),7690,12-Dec,9.215587641,9.046059533,,,,
국도화학(주),7690,13-Dec,16.16845462,14.0040607,,,,
국도화학(주),7690,14-Dec,9.137499121,9.371012024,,,,
국도화학(주),7690,15-Dec,39.04319898,28.37238239,,,,
국도화학(주),7690,16-Dec,15.64267332,13.98530245,,,,
국도화학(주),7690,17-Dec,20.78270277,18.06693705,,,,
국도화학(주),7690,18-Dec,10.52049684,10.87575084,,,,
국도화학(주),7690,19-Dec,8.325040822,5.850215151,,,,
국일신동(주),60480,14-Dec,5.461815815,X,,,,
국일신동(주),60480,15-Dec,4.988523573,X,,,,
국일신동(주),60480,16-Dec,7.698058662,X,,,,
국일신동(주),60480,17-Dec,817.4865828,X,,,,
국일신동(주),60480,18-Dec,33.32778557,X,,,,
국일신동(주),60480,19-Dec,-7.896720656,X,,,,
국일제지(주),78130,11-Dec,2.747631761,0.103509976,,,,
국일제지(주),78130,12-Dec,2.011728773,0.272433008,,,,
국일제지(주),78130,13-Dec,2.076515028,0.56892102,,,,
국일제지(주),78130,14-Dec,0.877569176,-0.275249947,,,,
국일제지(주),78130,15-Dec,0.717735505,X,,,,
국일제지(주),78130,16-Dec,0.073616431,X,,,,
국일제지(주),78130,17-Dec,0.199551349,X,,,,
국일제지(주),78130,18-Dec,0.20170076,X,,,,
국일제지(주),78130,19-Dec,0.399338489,0.287394649,,,,
국제약품(주),2720,11-Mar,X,X,,,,
국제약품(주),2720,12-Dec,-8.925050559,-8.896696439,,,,
국제약품(주),2720,13-Dec,1.348279971,0.748743819,,,,
국제약품(주),2720,14-Dec,-1.057631093,-1.032225632,,,,
국제약품(주),2720,15-Dec,1.199504016,1.534368927,,,,
국제약품(주),2720,16-Dec,3.474780871,3.338264,,,,
국제약품(주),2720,17-Dec,3.853859622,2.886522643,,,,
국제약품(주),2720,18-Dec,3.307782935,3.649971129,,,,
국제약품(주),2720,19-Dec,6.522231238,6.455203844,,,,
그랜드코리아레저(주),114090,11-Dec,155.0888274,X,,,,
그랜드코리아레저(주),114090,12-Dec,517.037302,X,,,,
그랜드코리아레저(주),114090,13-Dec,2720.953533,X,,,,
그랜드코리아레저(주),114090,14-Dec,5723.229259,X,,,,
그랜드코리아레저(주),114090,15-Dec,11252.61797,X,,,,
그랜드코리아레저(주),114090,16-Dec,120946.3544,X,,,,
그랜드코리아레저(주),114090,17-Dec,9842.448681,X,,,,
그랜드코리아레저(주),114090,18-Dec,11353.47662,11369.96342,,,,
그랜드코리아레저(주),114090,19-Dec,25.3609443,25.39348575,,,,
그레이트리치과기유한공사,900290,16-Jun,X,24.37900042,,,,
그레이트리치과기유한공사,900290,17-Jun,X,16.84733928,,,,
그레이트리치과기유한공사,900290,18-Jun,X,27.3908236,,,,
그레이트리치과기유한공사,900290,19-Jun,X,42.59036539,,,,
그린케미칼(주),83420,11-Dec,87.45902783,X,,,,
그린케미칼(주),83420,12-Dec,42.36992123,X,,,,
그린케미칼(주),83420,13-Dec,24.46287438,X,,,,
그린케미칼(주),83420,14-Dec,40.79098868,X,,,,
그린케미칼(주),83420,15-Dec,3.075704684,X,,,,
그린케미칼(주),83420,16-Dec,2.892475804,X,,,,
그린케미칼(주),83420,17-Dec,2.842471775,X,,,,
