회사명,거래소코드,회계년도,[제조]* (정상)영업손익(보고서기재)(IFRS),[제조]* (정상)영업손익(보고서기재)(IFRS연결)
(주)디엔오토모티브,007340,2013/12,35369219,52035926
(주)디엔오토모티브,007340,2014/12,25945871,45278986
(주)디엔오토모티브,007340,2015/12,30103725,84936222
(주)디엔오토모티브,007340,2016/12,26376521,92150273
(주)디엔오토모티브,007340,2017/12,-1137585,59471061
(주)디엔오토모티브,007340,2018/12,10450737,71691357
(주)디엔오토모티브,007340,2019/12,16922415,80229908
(주)디엠에스,068790,2011/12,20443009,11793429
(주)디엠에스,068790,2012/12,-12431594,-12291000
(주)디엠에스,068790,2013/12,10207152,-1869258
(주)디엠에스,068790,2014/12,-6501759,-8050288
(주)디엠에스,068790,2015/12,27346635,16170149
(주)디엠에스,068790,2016/12,15188855,33420716
(주)디엠에스,068790,2017/12,21222871,16623308
(주)디엠에스,068790,2018/12,33991766,30343577
(주)디엠에스,068790,2019/12,17274188,22710231
(주)디오,039840,2011/12,8912863,9055723
(주)디오,039840,2012/12,4278691,6659713
(주)디오,039840,2013/12,-238596,-2468294
(주)디오,039840,2014/12,6582684,3377453
(주)디오,039840,2015/12,14574303,20098404
(주)디오,039840,2016/12,23908385,26599311
(주)디오,039840,2017/12,26084178,23761743
(주)디오,039840,2018/12,1165886,8084645
(주)디오,039840,2019/12,26604541,34767257
(주)디와이디,219550,2015/12,,
(주)디와이디,219550,2016/12,,
(주)디와이디,219550,2017/12,10752559,
(주)디와이디,219550,2018/12,5344448,
(주)디와이디,219550,2019/12,-1733377,-1762020
(주)디이엔티,079810,2011/12,-738562,
(주)디이엔티,079810,2012/12,146760,
(주)디이엔티,079810,2013/12,-332990,
(주)디이엔티,079810,2014/12,-2650687,-2632978
(주)디이엔티,079810,2015/12,2826010,2841602
(주)디이엔티,079810,2016/12,-6312367,-5997326
(주)디이엔티,079810,2017/12,2047639,2575960
(주)디이엔티,079810,2018/12,-12081753,-11927153
(주)디이엔티,079810,2019/12,-6348483,-6453854
(주)디지아이,043360,2011/12,-761475,
(주)디지아이,043360,2012/12,28270,
(주)디지아이,043360,2013/12,-2651810,
(주)디지아이,043360,2014/12,136986,24529
(주)디지아이,043360,2015/12,-2409478,
(주)디지아이,043360,2016/12,-1665464,
(주)디지아이,043360,2017/12,540542,
(주)디지아이,043360,2018/12,-1500612,
(주)디지아이,043360,2019/12,-3300403,
(주)디지캡,197140,2018/12,1532807,
(주)디지캡,197140,2019/12,1005657,679894
(주)디지털대성,068930,2011/12,2120213,
(주)디지털대성,068930,2012/12,4057103,
(주)디지털대성,068930,2013/12,6010400,
(주)디지털대성,068930,2014/12,5612111,
(주)디지털대성,068930,2015/12,5599342,5973446
(주)디지털대성,068930,2016/12,5292385,7898180
(주)디지털대성,068930,2017/12,5410123,10007834
(주)디지털대성,068930,2018/12,1006438,12604179
(주)디지털대성,068930,2019/12,9525683,21090277
(주)디지틀조선일보,033130,2011/12,3512921,3985830
(주)디지틀조선일보,033130,2012/12,5456120,5529331
(주)디지틀조선일보,033130,2013/12,3929920,4090797
(주)디지틀조선일보,033130,2014/12,3264424,3391383
(주)디지틀조선일보,033130,2015/12,3443737,3716900
(주)디지틀조선일보,033130,2016/12,4545266,4637268
(주)디지틀조선일보,033130,2017/12,5357706,5435360
(주)디지틀조선일보,033130,2018/12,6431880,6363294
(주)디지틀조선일보,033130,2019/12,2738391,2936471
(주)디케이앤디,263020,2018/12,1226772,3685808
(주)디케이앤디,263020,2019/12,812390,2954715
(주)디케이티,290550,2018/12,3947007,8680459
(주)디케이티,290550,2019/12,6246960,12886302
(주)디티앤씨,187220,2014/12,9286349,
(주)디티앤씨,187220,2015/12,2131576,2821082
(주)디티앤씨,187220,2016/12,2943487,3061984
(주)디티앤씨,187220,2017/12,4734598,5566574
(주)디티앤씨,187220,2018/12,6660481,4018141
(주)디티앤씨,187220,2019/12,-174109,357236
(주)딜리,131180,2011/12,3876507,3655910
(주)딜리,131180,2012/12,3100125,2885149
(주)딜리,131180,2013/12,2820869,2525478
(주)딜리,131180,2014/12,3216845,2473613
(주)딜리,131180,2015/12,5022819,5137259
(주)딜리,131180,2016/12,2982977,3742386
(주)딜리,131180,2017/12,2775733,2467274
(주)딜리,131180,2018/12,225285,94871
(주)딜리,131180,2019/12,843875,814493
(주)라닉스,317120,2019/12,-1874,
(주)라온테크,232680,2015/12,,
(주)라온테크,232680,2016/12,,
(주)라온테크,232680,2017/12,,
(주)라온테크,232680,2018/12,270842,
(주)라온테크,232680,2019/12,-1211469,
(주)라이온켐텍,171120,2013/12,18417050,
(주)라이온켐텍,171120,2014/12,18225071,
(주)라이온켐텍,171120,2015/12,21159304,
(주)라이온켐텍,171120,2016/12,18730324,
(주)라이온켐텍,171120,2017/12,8039825,
(주)라이온켐텍,171120,2018/12,2807934,
(주)라이온켐텍,171120,2019/12,11533135,
(주)라이트론,069540,2011/12,2934993,4379141
(주)라이트론,069540,2012/12,3215887,3746495
(주)라이트론,069540,2013/12,1085683,1632441
(주)라이트론,069540,2014/12,2491146,2529823
(주)라이트론,069540,2015/12,-4846303,-5043859
(주)라이트론,069540,2016/12,1437331,573489
(주)라이트론,069540,2017/12,2359712,123579
(주)라이트론,069540,2018/12,-1780269,-3479553
(주)라이트론,069540,2019/12,25364249,25711047
(주)라파스,214260,2019/12,-185176,-433078
(주)락앤락,115390,2011/12,12743424,73156006
(주)락앤락,115390,2012/12,-878640,72099858
(주)락앤락,115390,2013/12,4161665,70897914
(주)락앤락,115390,2014/12,2298470,27318270
(주)락앤락,115390,2015/12,1546983,35327470
(주)락앤락,115390,2016/12,12059436,60230446
(주)락앤락,115390,2017/12,3131274,51558031
(주)락앤락,115390,2018/12,-5709498,36527720
(주)락앤락,115390,2019/12,-17249978,24316195
(주)랩지노믹스,084650,2014/12,2616324,
(주)랩지노믹스,084650,2015/12,1032383,
(주)랩지노믹스,084650,2016/12,220037,
(주)랩지노믹스,084650,2017/12,-1421639,
(주)랩지노믹스,084650,2018/12,-2082164,
(주)랩지노믹스,084650,2019/12,1082182,
(주)러셀,217500,2015/12,,
(주)러셀,217500,2016/12,,
(주)러셀,217500,2017/12,,
(주)러셀,217500,2018/12,5688213,
(주)러셀,217500,2019/12,4937176,
(주)레고켐바이오사이언스,141080,2013/12,-6259744,
(주)레고켐바이오사이언스,141080,2014/12,-8457033,
(주)레고켐바이오사이언스,141080,2015/12,-8048858,-8048860
(주)레고켐바이오사이언스,141080,2016/12,-9277176,-10172814
(주)레고켐바이오사이언스,141080,2017/12,-8099206,-9842081
(주)레고켐바이오사이언스,141080,2018/12,-13941025,-15977964
(주)레고켐바이오사이언스,141080,2019/12,11811719,8416842
(주)레드로버,060300,2011/12,3989785,
(주)레드로버,060300,2012/12,-5066939,
(주)레드로버,060300,2013/12,5491249,
(주)레드로버,060300,2014/12,8963502,
(주)레드로버,060300,2015/12,-2101696,-2565162
(주)레드로버,060300,2016/12,2295329,1859712
(주)레드로버,060300,2017/12,-3613710,-3997337
(주)레드로버,060300,2018/12,-23842603,-24026184
(주)레드로버,060300,2019/12,-41216351,-41340698
(주)레드캡투어,038390,2011/12,29313732,29328685
(주)레드캡투어,038390,2012/12,23798373,23868119
(주)레드캡투어,038390,2013/12,24002021,24066836
(주)레드캡투어,038390,2014/12,26436982,26516089
(주)레드캡투어,038390,2015/12,23023125,23034641
(주)레드캡투어,038390,2016/12,20644546,20621276
(주)레드캡투어,038390,2017/12,19572994,19605472
(주)레드캡투어,038390,2018/12,25511273,25471280
(주)레드캡투어,038390,2019/12,34629623,34971516
(주)레이,228670,2019/12,12943789,12860996
(주)레이언스,228850,2016/12,18642088,17975800
(주)레이언스,228850,2017/12,18392068,17299393
(주)레이언스,228850,2018/12,23962016,21220313
(주)레이언스,228850,2019/12,26334715,22835774
(주)레이크머티리얼즈,281740,2017/12,,
(주)레이크머티리얼즈,281740,2018/12,,
(주)레이크머티리얼즈,281740,2019/12,,
(주)로보로보,215100,2015/12,,
(주)로보로보,215100,2016/12,,
(주)로보로보,215100,2017/12,1745005,1754203
(주)로보로보,215100,2018/12,2715663,2734518
(주)로보로보,215100,2019/12,572099,116190
(주)로보스타,090360,2011/12,5859025,6117576
(주)로보스타,090360,2012/12,-3233587,-2726855
(주)로보스타,090360,2013/12,1936448,2056762
(주)로보스타,090360,2014/12,2296709,2009791
(주)로보스타,090360,2015/12,10314350,9978172
(주)로보스타,090360,2016/12,6647436,6752790
(주)로보스타,090360,2017/12,10721470,10461861
(주)로보스타,090360,2018/12,2094289,2242546
(주)로보스타,090360,2019/12,-6054005,-6889907
(주)로보티즈,108490,2018/12,2738073,1750453
(주)로보티즈,108490,2019/12,1165413,1681774
(주)로지시스,067730,2015/12,501515,
(주)로지시스,067730,2016/12,511870,
(주)로지시스,067730,2017/12,627402,
(주)로지시스,067730,2018/12,724996,
(주)로지시스,067730,2019/12,435804,
(주)루멘스,038060,2011/12,16124606,26397908
(주)루멘스,038060,2012/12,26051670,31570292
(주)루멘스,038060,2013/12,50808916,52502668
(주)루멘스,038060,2014/12,17916233,20077720
(주)루멘스,038060,2015/12,1578522,6144903
(주)루멘스,038060,2016/12,1261035,5244862
(주)루멘스,038060,2017/12,-14677383,-9209649
(주)루멘스,038060,2018/12,-21385470,-20383165
(주)루멘스,038060,2019/12,-40081159,-39217867
(주)루트로닉,085370,2011/12,2296854,-1818783
(주)루트로닉,085370,2012/12,826254,35389
(주)루트로닉,085370,2013/12,1683142,1055410
(주)루트로닉,085370,2014/12,6171058,2785194
(주)루트로닉,085370,2015/12,7983545,5266823
(주)루트로닉,085370,2016/12,14316832,6674118
(주)루트로닉,085370,2017/12,7483688,-2825953
(주)루트로닉,085370,2018/12,3062729,-12366512
(주)루트로닉,085370,2019/12,5365301,-8476926
(주)룽투코리아,060240,2011/12,-4966246,-7607049
(주)룽투코리아,060240,2012/12,971899,985840
(주)룽투코리아,060240,2013/12,-485672,-1142541
(주)룽투코리아,060240,2014/12,-1765665,-2186333
(주)룽투코리아,060240,2015/12,-2711837,-2561864
(주)룽투코리아,060240,2016/12,3562273,6785571
(주)룽투코리아,060240,2017/12,115470,-43830
(주)룽투코리아,060240,2018/12,1679210,3676450
(주)룽투코리아,060240,2019/12,-1036570,-3098015
(주)리노스,039980,2011/12,7616009,
(주)리노스,039980,2012/12,7806403,
(주)리노스,039980,2013/12,4340611,
(주)리노스,039980,2014/12,6588006,8628174
(주)리노스,039980,2015/12,7137162,
(주)리노스,039980,2016/12,4307168,4112642
(주)리노스,039980,2017/12,3540541,3840326
(주)리노스,039980,2018/12,1634796,1617419
(주)리노스,039980,2019/12,61305,-320792
(주)리더스코스메틱,016100,2011/12,352907,
(주)리더스코스메틱,016100,2012/12,780501,
(주)리더스코스메틱,016100,2013/12,587072,2207982
(주)리더스코스메틱,016100,2014/12,19455279,22147754
(주)리더스코스메틱,016100,2015/12,31615447,34435499
(주)리더스코스메틱,016100,2016/12,16300282,19441286
(주)리더스코스메틱,016100,2017/12,1904942,-256037
(주)리더스코스메틱,016100,2018/12,-7333152,-13630276
(주)리더스코스메틱,016100,2019/12,-26387212,-27824270
(주)리드,197210,2015/12,1704087,1670449
(주)리드,197210,2016/12,686416,644548
(주)리드,197210,2017/12,-10003913,-10388490
(주)리드,197210,2018/12,2407393,-954092
(주)리드,197210,2019/12,-5777279,-6612441
(주)리드코프,012700,2011/12,31994561,31800995
(주)리드코프,012700,2012/12,34787084,36877888
(주)리드코프,012700,2013/12,39839308,45280593
(주)리드코프,012700,2014/12,43293226,49916159
(주)리드코프,012700,2015/12,44234941,53062308
(주)리드코프,012700,2016/12,41679166,51092878
(주)리드코프,012700,2017/12,38735373,47314284
(주)리드코프,012700,2018/12,34413940,44888465
(주)리드코프,012700,2019/12,40506194,53883905
(주)리메드,302550,2019/12,4287510,
(주)링네트,042500,2011/12,3691949,3853010
(주)링네트,042500,2012/12,4068325,4097252
(주)링네트,042500,2013/12,5606750,5673382
(주)링네트,042500,2014/12,5862021,6098268
(주)링네트,042500,2015/12,3750728,4075783
(주)링네트,042500,2016/12,4526623,4683172
(주)링네트,042500,2017/12,5190501,5202413
(주)링네트,042500,2018/12,3829649,4069975
(주)링네트,042500,2019/12,7211229,7023527
(주)링크제니시스,219420,2018/12,2501937,2346693
(주)링크제니시스,219420,2019/12,1341682,1030927
(주)마니커,027740,2011/12,1939716,4897767
(주)마니커,027740,2012/12,-13948348,-13544908
(주)마니커,027740,2013/12,-1517803,-190791
(주)마니커,027740,2014/12,-10570698,-8991384
(주)마니커,027740,2015/12,-9735882,-9723894
(주)마니커,027740,2016/12,-4741410,-3494772
(주)마니커,027740,2017/12,116683,6942654
(주)마니커,027740,2018/12,565829,460032
(주)마니커,027740,2019/12,-14673175,-15030597
(주)마니커에프앤지,195500,2019/12,4373751,
(주)마이크로디지탈,305090,2019/12,-6371186,
(주)마이크로컨텍솔루션,098120,2011/12,5708843,
(주)마이크로컨텍솔루션,098120,2012/12,5759643,5753652
(주)마이크로컨텍솔루션,098120,2013/12,5987231,5944040
(주)마이크로컨텍솔루션,098120,2014/12,10713461,10445107
(주)마이크로컨텍솔루션,098120,2015/12,4577669,4060177
(주)마이크로컨텍솔루션,098120,2016/12,367532,-647163
(주)마이크로컨텍솔루션,098120,2017/12,-212430,-1785617
(주)마이크로컨텍솔루션,098120,2018/12,-2371423,-3535073
(주)마이크로컨텍솔루션,098120,2019/12,779701,671642
(주)마이크로프랜드,147760,2016/12,5408191,
(주)마이크로프랜드,147760,2017/12,6302635,
(주)마이크로프랜드,147760,2018/12,-3067390,
(주)마이크로프랜드,147760,2019/12,-2765560,
(주)마크로젠,038290,2011/12,2683210,4364447
(주)마크로젠,038290,2012/12,5358807,5187527
(주)마크로젠,038290,2013/12,4414083,3567625
(주)마크로젠,038290,2014/12,3417736,2600560
(주)마크로젠,038290,2015/12,4642423,4166608
(주)마크로젠,038290,2016/12,3597304,3141294
(주)마크로젠,038290,2017/12,2583160,3019234
(주)마크로젠,038290,2018/12,4739553,2102736
(주)마크로젠,038290,2019/12,3538049,719925
(주)만도,204320,2014/12,12523229,79261382
(주)만도,204320,2015/12,62788896,265644608
(주)만도,204320,2016/12,59880644,305005412
(주)만도,204320,2017/12,-72983598,83526493
(주)만도,204320,2018/12,94174119,197410787
(주)만도,204320,2019/12,144922486,218566073
(주)매직마이크로,127160,2015/12,807711,-1177541
(주)매직마이크로,127160,2016/12,-4179566,-6109976
(주)매직마이크로,127160,2017/12,-366395,-3384794
(주)매직마이크로,127160,2018/12,198537,398036
(주)매직마이크로,127160,2019/12,-5339952,-8471761
(주)매커스,093520,2011/12,5012228,3547440
(주)매커스,093520,2012/12,3946748,4199618
(주)매커스,093520,2013/12,5923686,5884968
(주)매커스,093520,2014/12,7422314,7212114
(주)매커스,093520,2015/12,7206481,6730889
(주)매커스,093520,2016/12,6308539,3489840
(주)매커스,093520,2017/12,10454267,10986360
(주)매커스,093520,2018/12,12943025,12947921
(주)매커스,093520,2019/12,6045156,5948930
(주)머큐리,100590,2018/12,10153711,
(주)머큐리,100590,2019/12,2103746,
(주)멀티캠퍼스,067280,2011/12,3820746,
(주)멀티캠퍼스,067280,2012/12,4725109,4660787
(주)멀티캠퍼스,067280,2013/12,5340304,6061501
(주)멀티캠퍼스,067280,2014/12,11789322,11729238
(주)멀티캠퍼스,067280,2015/12,11132875,11941341
(주)멀티캠퍼스,067280,2016/12,17170075,17830239
(주)멀티캠퍼스,067280,2017/12,14176577,15107677
(주)멀티캠퍼스,067280,2018/12,20700882,21830440
(주)멀티캠퍼스,067280,2019/12,22516356,24178088
(주)메드팩토,235980,2019/12,-13238449,
(주)메디아나,041920,2014/12,4298197,4276428
(주)메디아나,041920,2015/12,7883333,7923780
(주)메디아나,041920,2016/12,8753884,8574930
(주)메디아나,041920,2017/12,6217786,6181919
(주)메디아나,041920,2018/12,3735645,3474699
(주)메디아나,041920,2019/12,7659970,7701724
(주)메디콕스,054180,2011/06,2395496,
(주)메디콕스,054180,2012/06,-4241121,
(주)메디콕스,054180,2013/06,2346052,
(주)메디콕스,054180,2014/06,2473553,
(주)메디콕스,054180,2015/06,1232439,
(주)메디콕스,054180,2016/06,1877132,
(주)메디콕스,054180,2017/06,-237932,
(주)메디콕스,054180,2018/06,-862807,
(주)메디콕스,054180,2019/06,628282,-488876
(주)메디톡스,086900,2011/12,7948960,
(주)메디톡스,086900,2012/12,17034630,
(주)메디톡스,086900,2013/12,13956622,16755930
(주)메디톡스,086900,2014/12,48330848,49957666
(주)메디톡스,086900,2015/12,48798121,51662322
(주)메디톡스,086900,2016/12,72995596,75171895
(주)메디톡스,086900,2017/12,86061194,90159568
(주)메디톡스,086900,2018/12,77052944,85485442
(주)메디톡스,086900,2019/12,17982360,25688754
(주)메디프론디비티,065650,2011/12,681143,
(주)메디프론디비티,065650,2012/12,-2184762,
(주)메디프론디비티,065650,2013/12,-1641837,
