회사명,거래소코드,회계년도,[제조]자본(*)(IFRS2)
(주)풍강,93380,Aug-10,36499701
(주)풍강,93380,Aug-11,40199926
(주)풍강,93380,Aug-12,45507367
(주)풍강,93380,Aug-13,52520394
(주)풍강,93380,Aug-14,56200135
(주)풍강,93380,Aug-15,58008368
(주)풍강,93380,Aug-16,59017978
(주)풍강,93380,Aug-17,61417575
(주)풍강,93380,Aug-18,62018051
(주)풍산,103140,Dec-10,907812140
(주)풍산,103140,Dec-11,947510483
(주)풍산,103140,Dec-12,1000445212
(주)풍산,103140,Dec-13,1055458475
(주)풍산,103140,Dec-14,1125011397
(주)풍산,103140,Dec-15,1187072031
(주)풍산,103140,Dec-16,1234808177
(주)풍산,103140,Dec-17,1307056239
(주)풍산,103140,Dec-18,1377224025
(주)풍산홀딩스,5810,Dec-10,374846536
(주)풍산홀딩스,5810,Dec-11,393792878
(주)풍산홀딩스,5810,Dec-12,402791188
(주)풍산홀딩스,5810,Dec-13,412364118
(주)풍산홀딩스,5810,Dec-14,426194963
(주)풍산홀딩스,5810,Dec-15,430589357
(주)풍산홀딩스,5810,Dec-16,435294620
(주)풍산홀딩스,5810,Dec-17,441363445
(주)풍산홀딩스,5810,Dec-18,441414556
(주)퓨쳐켐,220100,Dec-16,31533189
(주)퓨쳐켐,220100,Dec-17,27732896
(주)퓨쳐켐,220100,Dec-18,17401709
(주)프럼파스트,35200,Dec-10,15525326
(주)프럼파스트,35200,Dec-11,16075758
(주)프럼파스트,35200,Dec-12,17052380
(주)프럼파스트,35200,Dec-13,18894595
(주)프럼파스트,35200,Dec-14,21717680
(주)프럼파스트,35200,Dec-15,24350337
(주)프럼파스트,35200,Dec-16,26833364
(주)프럼파스트,35200,Dec-17,32752099
(주)프럼파스트,35200,Dec-18,34031934
(주)프로스테믹스,203690,Dec-14,
(주)프로스테믹스,203690,Dec-15,39270693
(주)프로스테믹스,203690,Dec-16,44989684
(주)프로스테믹스,203690,Dec-17,39642201
(주)프로스테믹스,203690,Dec-18,31841854
(주)프로텍,53610,Dec-10,48704021
(주)프로텍,53610,Dec-11,65567623
(주)프로텍,53610,Dec-12,78331354
(주)프로텍,53610,Dec-13,86830804
(주)프로텍,53610,Dec-14,101872433
(주)프로텍,53610,Dec-15,110922144
(주)프로텍,53610,Dec-16,123915277
(주)프로텍,53610,Dec-17,148406498
(주)프로텍,53610,Dec-18,168295394
(주)프리엠스,53160,Dec-10,26296991
(주)프리엠스,53160,Dec-11,27328762
(주)프리엠스,53160,Dec-12,30256797
(주)프리엠스,53160,Dec-13,32950891
(주)프리엠스,53160,Dec-14,34381491
(주)프리엠스,53160,Dec-15,35608076
(주)프리엠스,53160,Dec-16,41996905
(주)프리엠스,53160,Dec-17,42965834
(주)프리엠스,53160,Dec-18,45032067
(주)플래스크,41590,Dec-10,11359129
(주)플래스크,41590,Dec-11,16344765
(주)플래스크,41590,Dec-12,21646508
(주)플래스크,41590,Dec-13,28735337
(주)플래스크,41590,Dec-14,35024252
(주)플래스크,41590,Dec-15,59776168
(주)플래스크,41590,Dec-16,48377832
(주)플래스크,41590,Dec-17,78437364
(주)플래스크,41590,Dec-18,97649756
(주)플랜티넷,75130,Dec-10,58535329
(주)플랜티넷,75130,Dec-11,58707202
(주)플랜티넷,75130,Dec-12,67846656
(주)플랜티넷,75130,Dec-13,72856982
(주)플랜티넷,75130,Dec-14,67416850
(주)플랜티넷,75130,Dec-15,65275924
(주)플랜티넷,75130,Dec-16,66120098
(주)플랜티넷,75130,Dec-17,63922714
(주)플랜티넷,75130,Dec-18,62476144
(주)플레이그램,9810,Dec-10,44212491
(주)플레이그램,9810,Dec-11,39633332
(주)플레이그램,9810,Dec-12,34102987
(주)플레이그램,9810,Dec-13,31468583
(주)플레이그램,9810,Dec-14,26757289
(주)플레이그램,9810,Dec-15,43028431
(주)플레이그램,9810,Dec-16,62754317
(주)플레이그램,9810,Dec-17,52466074
(주)플레이그램,9810,Dec-18,47257111
(주)플레이위드,23770,Dec-10,28659178
(주)플레이위드,23770,Dec-11,22596043
(주)플레이위드,23770,Dec-12,8241561
(주)플레이위드,23770,Dec-13,2484999
(주)플레이위드,23770,Dec-14,4027009
(주)플레이위드,23770,Dec-15,5571640
(주)플레이위드,23770,Dec-16,10863157
(주)플레이위드,23770,Dec-17,8661839
(주)플레이위드,23770,Dec-18,4234461
(주)피델릭스,32580,Dec-10,25954764
(주)피델릭스,32580,Dec-11,27951979
(주)피델릭스,32580,Dec-12,29844039
(주)피델릭스,32580,Dec-13,35453382
(주)피델릭스,32580,Dec-14,36403431
(주)피델릭스,32580,Dec-15,33309103
(주)피델릭스,32580,Dec-16,24070386
(주)피델릭스,32580,Dec-17,24348264
(주)피델릭스,32580,Dec-18,29491441
(주)피씨디렉트,51380,Dec-10,14954036
(주)피씨디렉트,51380,Dec-11,17033791
(주)피씨디렉트,51380,Dec-12,18234265
(주)피씨디렉트,51380,Dec-13,23052382
(주)피씨디렉트,51380,Dec-14,22762761
(주)피씨디렉트,51380,Dec-15,23363677
(주)피씨디렉트,51380,Dec-16,27079725
(주)피씨디렉트,51380,Dec-17,29887362
(주)피씨디렉트,51380,Dec-18,35094428
(주)피에스엠씨,24850,Dec-10,55789333
(주)피에스엠씨,24850,Dec-11,47904320
(주)피에스엠씨,24850,Dec-12,43279478
(주)피에스엠씨,24850,Dec-13,39398117
(주)피에스엠씨,24850,Dec-14,34602707
(주)피에스엠씨,24850,Dec-15,23778958
(주)피에스엠씨,24850,Dec-16,21324306
(주)피에스엠씨,24850,Mar-18,19462600
(주)피에이치씨,57880,Dec-10,94067174
(주)피에이치씨,57880,Dec-11,96918680
(주)피에이치씨,57880,Dec-12,81380218
(주)피에이치씨,57880,Dec-13,76925174
(주)피에이치씨,57880,Dec-14,41622685
(주)피에이치씨,57880,Dec-15,26023670
(주)피에이치씨,57880,Dec-16,27382547
(주)피에이치씨,57880,Dec-17,14720184
(주)피에이치씨,57880,Dec-18,21872902
(주)피엔티,137400,Dec-12,46819664
(주)피엔티,137400,Dec-13,48748123
(주)피엔티,137400,Dec-14,56493429
(주)피엔티,137400,Dec-15,56826381
(주)피엔티,137400,Dec-16,61025361
(주)피엔티,137400,Dec-17,66798085
(주)피엔티,137400,Dec-18,78685038
(주)피엔풍년,24940,Dec-10,26521796
(주)피엔풍년,24940,Dec-11,26195216
(주)피엔풍년,24940,Dec-12,26811833
(주)피엔풍년,24940,Dec-13,27562828
(주)피엔풍년,24940,Dec-14,28342810
(주)피엔풍년,24940,Dec-15,29427227
(주)피엔풍년,24940,Dec-16,30946134
(주)피엔풍년,24940,Dec-17,32146166
(주)피엔풍년,24940,Dec-18,33108217
(주)피제이메탈,128660,Dec-10,17582615
(주)피제이메탈,128660,Dec-11,21481820
(주)피제이메탈,128660,Dec-12,23605039
(주)피제이메탈,128660,Dec-13,24396343
(주)피제이메탈,128660,Dec-14,27762754
(주)피제이메탈,128660,Dec-15,32657109
(주)피제이메탈,128660,Dec-16,37328350
(주)피제이메탈,128660,Dec-17,40405535
(주)피제이메탈,128660,Dec-18,40898024
(주)피제이전자,6140,Dec-10,59690577
(주)피제이전자,6140,Dec-11,66483934
(주)피제이전자,6140,Dec-12,74669365
(주)피제이전자,6140,Dec-13,82501637
(주)피제이전자,6140,Dec-14,87246706
(주)피제이전자,6140,Dec-15,91503159
(주)피제이전자,6140,Dec-16,97044680
(주)피제이전자,6140,Dec-17,100533338
(주)피제이전자,6140,Dec-18,104923905
(주)픽셀플러스,87600,Dec-15,119824768
(주)픽셀플러스,87600,Dec-16,101865848
(주)픽셀플러스,87600,Dec-17,96468485
(주)픽셀플러스,87600,Dec-18,85219455
(주)필옵틱스,161580,Dec-17,97587194
(주)필옵틱스,161580,Dec-18,66309471
(주)하나투어,39130,Dec-11,111455907
(주)하나투어,39130,Dec-12,152846844
(주)하나투어,39130,Dec-13,175733971
(주)하나투어,39130,Dec-14,164678430
(주)하나투어,39130,Dec-15,178787222
(주)하나투어,39130,Dec-16,171841680
(주)하나투어,39130,Dec-17,181401542
(주)하나투어,39130,Dec-18,181927541
(주)하림,136480,Dec-11,190027090
(주)하림,136480,Dec-12,193040396
(주)하림,136480,Dec-13,206736201
(주)하림,136480,Dec-14,196647211
(주)하림,136480,Dec-15,191162276
(주)하림,136480,Dec-16,206636588
(주)하림,136480,Dec-17,306037741
(주)하림,136480,Dec-18,297373559
(주)하림지주,3380,Dec-17,877460375
(주)하림지주,3380,Dec-18,1113564182
(주)하이로닉,149980,Dec-14,46869364
(주)하이로닉,149980,Dec-15,44119343
(주)하이로닉,149980,Dec-16,43688079
(주)하이로닉,149980,Dec-17,41578396
(주)하이로닉,149980,Dec-18,40776532
(주)하이비젼시스템,126700,Dec-11,
(주)하이비젼시스템,126700,Dec-12,55322728
(주)하이비젼시스템,126700,Dec-13,63900502
(주)하이비젼시스템,126700,Dec-14,67669501
(주)하이비젼시스템,126700,Dec-15,75698665
(주)하이비젼시스템,126700,Dec-16,78026305
(주)하이비젼시스템,126700,Dec-17,94442055
(주)하이비젼시스템,126700,Dec-18,113846387
(주)하이소닉,106080,Dec-10,29818551
(주)하이소닉,106080,Dec-11,31988127
(주)하이소닉,106080,Dec-12,36935631
(주)하이소닉,106080,Dec-13,34240805
(주)하이소닉,106080,Dec-14,28613176
(주)하이소닉,106080,Dec-15,31335138
(주)하이소닉,106080,Dec-16,37449394
(주)하이소닉,106080,Dec-17,31795061
(주)하이소닉,106080,Dec-18,2582569
(주)하이스틸,71090,Dec-10,120243397
(주)하이스틸,71090,Dec-11,121678913
(주)하이스틸,71090,Dec-12,135514981
(주)하이스틸,71090,Dec-13,132129917
(주)하이스틸,71090,Dec-14,131295132
(주)하이스틸,71090,Dec-15,122086188
(주)하이스틸,71090,Dec-16,125944600
(주)하이스틸,71090,Dec-17,136261807
(주)하이스틸,71090,Dec-18,129222637
(주)하이텍팜,106190,Dec-10,60376852
(주)하이텍팜,106190,Dec-11,70364947
(주)하이텍팜,106190,Dec-12,77064213
(주)하이텍팜,106190,Dec-13,85827983
(주)하이텍팜,106190,Dec-14,92064383
(주)하이텍팜,106190,Dec-15,97204882
(주)하이텍팜,106190,Dec-16,101177544
(주)하이텍팜,106190,Dec-17,102193500
(주)하이텍팜,106190,Dec-18,103346514
(주)하이트론씨스템즈,19490,Dec-10,58438502
(주)하이트론씨스템즈,19490,Dec-11,56167722
(주)하이트론씨스템즈,19490,Dec-12,56216764
(주)하이트론씨스템즈,19490,Dec-13,48346908
(주)하이트론씨스템즈,19490,Dec-14,42052496
(주)하이트론씨스템즈,19490,Dec-15,38058627
(주)하이트론씨스템즈,19490,Dec-16,45099696
(주)하이트론씨스템즈,19490,Dec-17,32923823
(주)하이트론씨스템즈,19490,Dec-18,34564825
(주)하츠,66130,Dec-10,67390021
(주)하츠,66130,Dec-11,68507309
(주)하츠,66130,Dec-12,69517135
(주)하츠,66130,Dec-13,68179748
(주)하츠,66130,Dec-14,71033563
(주)하츠,66130,Dec-15,74296809
(주)하츠,66130,Dec-16,77476875
(주)하츠,66130,Dec-17,81797112
(주)하츠,66130,Dec-18,80689770
(주)한국가구,4590,Dec-10,45763542
(주)한국가구,4590,Dec-11,55568482
(주)한국가구,4590,Dec-12,59594047
(주)한국가구,4590,Dec-13,59121168
(주)한국가구,4590,Dec-14,59798755
(주)한국가구,4590,Dec-15,61225918
(주)한국가구,4590,Dec-16,61168783
(주)한국가구,4590,Dec-17,66427094
(주)한국가구,4590,Dec-18,70960546
(주)한국경제티브이,39340,Dec-10,59211731
(주)한국경제티브이,39340,Dec-11,61388057
(주)한국경제티브이,39340,Dec-12,65600128
(주)한국경제티브이,39340,Dec-13,65127187
(주)한국경제티브이,39340,Dec-14,68625350
(주)한국경제티브이,39340,Dec-15,79019156
(주)한국경제티브이,39340,Dec-16,88418231
(주)한국경제티브이,39340,Dec-17,96933207
(주)한국경제티브이,39340,Dec-18,109852743
(주)한국비엔씨,256840,Dec-16,
(주)한국비엔씨,256840,Dec-17,
(주)한국비엔씨,256840,Dec-18,
(주)한국전자홀딩스,6200,Dec-10,174596709
(주)한국전자홀딩스,6200,Dec-11,177324467
(주)한국전자홀딩스,6200,Dec-12,174886875
(주)한국전자홀딩스,6200,Dec-13,176900283
(주)한국전자홀딩스,6200,Dec-14,177727873
(주)한국전자홀딩스,6200,Dec-15,188318454
(주)한국전자홀딩스,6200,Dec-16,135334924
(주)한국전자홀딩스,6200,Dec-17,129556512
(주)한국전자홀딩스,6200,Dec-18,128036406
(주)한국종합기술,23350,Dec-11,117377724
(주)한국종합기술,23350,Dec-12,119144315
(주)한국종합기술,23350,Dec-13,123004282
(주)한국종합기술,23350,Dec-14,122737275
(주)한국종합기술,23350,Dec-15,121396487
(주)한국종합기술,23350,Dec-16,122403967
(주)한국종합기술,23350,Dec-17,114383390
(주)한국종합기술,23350,Dec-18,101635340
(주)한국카본,17960,Dec-10,174693632
(주)한국카본,17960,Dec-11,184734111
(주)한국카본,17960,Dec-12,227454960
(주)한국카본,17960,Dec-13,247985419
(주)한국카본,17960,Dec-14,297706111
(주)한국카본,17960,Dec-15,293461418
(주)한국카본,17960,Dec-16,326955767
(주)한국카본,17960,Dec-17,322371046
(주)한국카본,17960,Dec-18,315744564
(주)한국코퍼레이션,50540,Dec-10,46542717
(주)한국코퍼레이션,50540,Dec-11,48215533
(주)한국코퍼레이션,50540,Dec-12,52623315
(주)한국코퍼레이션,50540,Dec-13,40242557
(주)한국코퍼레이션,50540,Dec-14,40305699
(주)한국코퍼레이션,50540,Dec-15,39315641
(주)한국코퍼레이션,50540,Dec-16,13259847
(주)한국코퍼레이션,50540,Dec-17,39809965
(주)한국코퍼레이션,50540,Dec-18,42702818
(주)한국큐빅,21650,Dec-10,38186400
(주)한국큐빅,21650,Dec-11,41401741
(주)한국큐빅,21650,Dec-12,43984166
(주)한국큐빅,21650,Dec-13,47117374
(주)한국큐빅,21650,Dec-14,49531089
(주)한국큐빅,21650,Dec-15,50061865
(주)한국큐빅,21650,Dec-16,50104158
(주)한국큐빅,21650,Dec-17,62265487
(주)한국큐빅,21650,Dec-18,68657190
(주)한국테크놀로지,53590,Dec-10,46339272
(주)한국테크놀로지,53590,Dec-11,33377825
(주)한국테크놀로지,53590,Dec-12,30737944
(주)한국테크놀로지,53590,Dec-13,21570443
(주)한국테크놀로지,53590,Dec-14,25040054
(주)한국테크놀로지,53590,Dec-15,14086694
(주)한국테크놀로지,53590,Dec-16,25823652
(주)한국테크놀로지,53590,Dec-17,30063906
(주)한국테크놀로지,53590,Dec-18,21352942
(주)한국특강,7280,Dec-10,116704783
(주)한국특강,7280,Dec-11,117183415
(주)한국특강,7280,Dec-12,120087900
(주)한국특강,7280,Dec-13,107124642
(주)한국특강,7280,Dec-14,88492860
(주)한국특강,7280,Dec-15,39057022
(주)한국특강,7280,Dec-16,58851135
(주)한국특강,7280,Dec-17,61804500
(주)한국특강,7280,Dec-18,94670893
(주)한국팩키지,37230,Dec-10,37149096
(주)한국팩키지,37230,Dec-11,39931256
(주)한국팩키지,37230,Dec-12,39509158
(주)한국팩키지,37230,Dec-13,37409199
(주)한국팩키지,37230,Dec-14,36902463
(주)한국팩키지,37230,Dec-15,37268466
(주)한국팩키지,37230,Dec-16,39848962
(주)한국팩키지,37230,Dec-17,41717652
(주)한국팩키지,37230,Dec-18,42778389
(주)한국화장품제조,3350,Dec-10,40363426
(주)한국화장품제조,3350,Dec-11,33954252
(주)한국화장품제조,3350,Dec-12,27664644
(주)한국화장품제조,3350,Dec-13,25445592
(주)한국화장품제조,3350,Dec-14,33134636
(주)한국화장품제조,3350,Dec-15,34736753
(주)한국화장품제조,3350,Dec-16,44010298
(주)한국화장품제조,3350,Dec-17,47497826
(주)한국화장품제조,3350,Dec-18,50285081
(주)한글과컴퓨터,30520,Dec-10,101826512
(주)한글과컴퓨터,30520,Dec-11,114460502
(주)한글과컴퓨터,30520,Dec-12,128897278
(주)한글과컴퓨터,30520,Dec-13,141672497
(주)한글과컴퓨터,30520,Dec-14,154553211
(주)한글과컴퓨터,30520,Dec-15,168354604
(주)한글과컴퓨터,30520,Dec-16,178897913
(주)한글과컴퓨터,30520,Dec-17,199778688
(주)한글과컴퓨터,30520,Dec-18,197569405
(주)한네트,52600,Dec-10,35201246
(주)한네트,52600,Dec-11,33473732
(주)한네트,52600,Dec-12,32301407
(주)한네트,52600,Dec-13,34566220
(주)한네트,52600,Dec-14,35395909
(주)한네트,52600,Dec-15,35972238
(주)한네트,52600,Dec-16,37029368
(주)한네트,52600,Dec-17,37024596
(주)한네트,52600,Dec-18,35818929
(주)한농화성,11500,Dec-10,60405158
(주)한농화성,11500,Dec-11,67462421
(주)한농화성,11500,Dec-12,73978443
(주)한농화성,11500,Dec-13,80779712
(주)한농화성,11500,Dec-14,86909545
(주)한농화성,11500,Dec-15,94029168
(주)한농화성,11500,Dec-16,101513955
(주)한농화성,11500,Dec-17,108440461
(주)한농화성,11500,Dec-18,112421379
(주)한독,2390,Dec-10,269777975
(주)한독,2390,Dec-11,278336522
(주)한독,2390,Dec-12,287252080
(주)한독,2390,Dec-13,297942514
(주)한독,2390,Dec-14,307774117
(주)한독,2390,Dec-15,316423848
(주)한독,2390,Dec-16,318323919
(주)한독,2390,Dec-17,334610760
(주)한독,2390,Dec-18,367151654
(주)한라,14790,Dec-10,528918259
(주)한라,14790,Dec-11,494985330
(주)한라,14790,Dec-12,352695711
(주)한라,14790,Dec-13,283124227
(주)한라,14790,Dec-14,330724679
(주)한라,14790,Dec-15,285422536
(주)한라,14790,Dec-16,319174702
(주)한라,14790,Dec-17,368099839
(주)한라,14790,Dec-18,321710604
(주)한라홀딩스,60980,Dec-10,1112046768
(주)한라홀딩스,60980,Dec-11,1182789015
(주)한라홀딩스,60980,Dec-12,1329925286
(주)한라홀딩스,60980,Dec-13,1400402838
(주)한라홀딩스,60980,Dec-14,838931793
(주)한라홀딩스,60980,Dec-15,821398258
(주)한라홀딩스,60980,Dec-16,834093104
(주)한라홀딩스,60980,Dec-17,909526877
(주)한라홀딩스,60980,Dec-18,834817378
(주)한미글로벌건축사사무소,53690,Dec-10,47140165
(주)한미글로벌건축사사무소,53690,Dec-11,50955754
(주)한미글로벌건축사사무소,53690,Dec-12,53338989
(주)한미글로벌건축사사무소,53690,Dec-13,57523153
(주)한미글로벌건축사사무소,53690,Dec-14,61380225
(주)한미글로벌건축사사무소,53690,Dec-15,81673571
(주)한미글로벌건축사사무소,53690,Dec-16,96751075
(주)한미글로벌건축사사무소,53690,Dec-17,99568460
(주)한미글로벌건축사사무소,53690,Dec-18,101271104
(주)한빛소프트,47080,Dec-10,28724382
(주)한빛소프트,47080,Dec-11,12792653
(주)한빛소프트,47080,Dec-12,17007771
(주)한빛소프트,47080,Dec-13,16931193
(주)한빛소프트,47080,Dec-14,18594957
(주)한빛소프트,47080,Dec-15,20685428
(주)한빛소프트,47080,Dec-16,20620692
(주)한빛소프트,47080,Dec-17,23206897
(주)한빛소프트,47080,Dec-18,20120804
(주)한샘,9240,Dec-10,179216805
(주)한샘,9240,Dec-11,202719485
(주)한샘,9240,Dec-12,212046461
(주)한샘,9240,Dec-13,256822778
(주)한샘,9240,Dec-14,320487740
(주)한샘,9240,Dec-15,410118506
(주)한샘,9240,Dec-16,514109314
(주)한샘,9240,Dec-17,517839638
(주)한샘,9240,Dec-18,562465415
(주)한섬,20000,Dec-10,539811545
(주)한섬,20000,Dec-11,614315457
(주)한섬,20000,Dec-12,670794323
(주)한섬,20000,Dec-13,714741107
(주)한섬,20000,Dec-14,756478915
(주)한섬,20000,Dec-15,825509287
(주)한섬,20000,Dec-16,874641650
(주)한섬,20000,Dec-17,920530184
(주)한섬,20000,Dec-18,985857091
(주)한솔케미칼,14680,Dec-10,141158414
(주)한솔케미칼,14680,Dec-11,145508901
(주)한솔케미칼,14680,Dec-12,169727919
(주)한솔케미칼,14680,Dec-13,187767075
(주)한솔케미칼,14680,Dec-14,203251031
(주)한솔케미칼,14680,Dec-15,231964969
(주)한솔케미칼,14680,Dec-16,268186883
(주)한솔케미칼,14680,Dec-17,299145394
(주)한솔케미칼,14680,Dec-18,354259680
